component_id,lot_id,component_type,temperature_C,voltage_V,iddq_0h_uA,iddq_24h_uA,iddq_96h_uA,iddq_168h_uA,leakage_0h_uA,leakage_24h_uA,leakage_96h_uA,leakage_168h_uA,ground_truth,absolute_limit_uA,iddq_0h_uA_group_count,iddq_0h_uA_group_mean,iddq_0h_uA_group_median,iddq_0h_uA_group_std,iddq_0h_uA_group_min,iddq_0h_uA_group_max,iddq_0h_uA_group_q1,iddq_0h_uA_group_q3,iddq_0h_uA_group_iqr,iddq_0h_uA_group_mad,iddq_24h_uA_group_count,iddq_24h_uA_group_mean,iddq_24h_uA_group_median,iddq_24h_uA_group_std,iddq_24h_uA_group_min,iddq_24h_uA_group_max,iddq_24h_uA_group_q1,iddq_24h_uA_group_q3,iddq_24h_uA_group_iqr,iddq_24h_uA_group_mad,iddq_96h_uA_group_count,iddq_96h_uA_group_mean,iddq_96h_uA_group_median,iddq_96h_uA_group_std,iddq_96h_uA_group_min,iddq_96h_uA_group_max,iddq_96h_uA_group_q1,iddq_96h_uA_group_q3,iddq_96h_uA_group_iqr,iddq_96h_uA_group_mad,iddq_168h_uA_group_count,iddq_168h_uA_group_mean,iddq_168h_uA_group_median,iddq_168h_uA_group_std,iddq_168h_uA_group_min,iddq_168h_uA_group_max,iddq_168h_uA_group_q1,iddq_168h_uA_group_q3,iddq_168h_uA_group_iqr,iddq_168h_uA_group_mad,leakage_0h_uA_group_count,leakage_0h_uA_group_mean,leakage_0h_uA_group_median,leakage_0h_uA_group_std,leakage_0h_uA_group_min,leakage_0h_uA_group_max,leakage_0h_uA_group_q1,leakage_0h_uA_group_q3,leakage_0h_uA_group_iqr,leakage_0h_uA_group_mad,leakage_24h_uA_group_count,leakage_24h_uA_group_mean,leakage_24h_uA_group_median,leakage_24h_uA_group_std,leakage_24h_uA_group_min,leakage_24h_uA_group_max,leakage_24h_uA_group_q1,leakage_24h_uA_group_q3,leakage_24h_uA_group_iqr,leakage_24h_uA_group_mad,leakage_96h_uA_group_count,leakage_96h_uA_group_mean,leakage_96h_uA_group_median,leakage_96h_uA_group_std,leakage_96h_uA_group_min,leakage_96h_uA_group_max,leakage_96h_uA_group_q1,leakage_96h_uA_group_q3,leakage_96h_uA_group_iqr,leakage_96h_uA_group_mad,leakage_168h_uA_group_count,leakage_168h_uA_group_mean,leakage_168h_uA_group_median,leakage_168h_uA_group_std,leakage_168h_uA_group_min,leakage_168h_uA_group_max,leakage_168h_uA_group_q1,leakage_168h_uA_group_q3,leakage_168h_uA_group_iqr,leakage_168h_uA_group_mad,iddq_0h_uA_deviation,iddq_0h_uA_robust_z,iddq_0h_uA_iqr_anomaly,iddq_24h_uA_deviation,iddq_24h_uA_robust_z,iddq_24h_uA_iqr_anomaly,iddq_96h_uA_deviation,iddq_96h_uA_robust_z,iddq_96h_uA_iqr_anomaly,iddq_168h_uA_deviation,iddq_168h_uA_robust_z,iddq_168h_uA_iqr_anomaly,leakage_0h_uA_deviation,leakage_0h_uA_robust_z,leakage_0h_uA_iqr_anomaly,leakage_24h_uA_deviation,leakage_24h_uA_robust_z,leakage_24h_uA_iqr_anomaly,leakage_96h_uA_deviation,leakage_96h_uA_robust_z,leakage_96h_uA_iqr_anomaly,leakage_168h_uA_deviation,leakage_168h_uA_robust_z,leakage_168h_uA_iqr_anomaly,max_robust_z,statistical_evidence_count,statistical_score,statistical_anomaly_flag,isolation_forest_score,isolation_forest_flag,combined_anomaly_score,anomaly_flag,limit_violation,limit_excess_uA,risk_score,risk_score_100,risk_level,screening_decision,explanation,stage,cumulative_components,batches_processed
C5254,L3,TypeB,31.36,1.2,8.6,9.6,10.6,11.6,0.86,0.96,1.06,1.16,Normal,50,1,8.6,8.6,,8.6,8.6,8.6,8.6,0.0,0.0,1,9.6,9.6,,9.6,9.6,9.6,9.6,0.0,0.0,1,10.6,10.6,,10.6,10.6,10.6,10.6,0.0,0.0,1,11.6,11.6,,11.6,11.6,11.6,11.6,0.0,0.0,1,0.86,0.86,,0.86,0.86,0.86,0.86,0.0,0.0,1,0.96,0.96,,0.96,0.96,0.96,0.96,0.0,0.0,1,1.06,1.06,,1.06,1.06,1.06,1.06,0.0,0.0,1,1.16,1.16,,1.16,1.16,1.16,1.16,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.1344766121658567,0,0.06723830608292836,0,0,0.0,0.043704898953903434,4.37,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,9,18000,9
C5255,L3,TypeA,31.47,1.29,12.55,13.55,32.55,34.55,1.26,1.36,3.26,3.46,Sudden_Anomaly,50,1,12.55,12.55,,12.55,12.55,12.55,12.55,0.0,0.0,1,13.55,13.55,,13.55,13.55,13.55,13.55,0.0,0.0,1,32.55,32.55,,32.55,32.55,32.55,32.55,0.0,0.0,1,34.55,34.55,,34.55,34.55,34.55,34.55,0.0,0.0,1,1.26,1.26,,1.26,1.26,1.26,1.26,0.0,0.0,1,1.36,1.36,,1.36,1.36,1.36,1.36,0.0,0.0,1,3.26,3.26,,3.26,3.26,3.26,3.26,0.0,0.0,1,3.46,3.46,,3.46,3.46,3.46,3.46,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.2608437627928424,0,0.1304218813964212,0,0,0.0,0.08477422290767378,8.48,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,9,18000,9
C5256,L3,TypeC,28.13,1.26,14.68,15.68,16.68,17.68,1.47,1.57,1.67,1.77,Normal,50,1,14.68,14.68,,14.68,14.68,14.68,14.68,0.0,0.0,1,15.68,15.68,,15.68,15.68,15.68,15.68,0.0,0.0,1,16.68,16.68,,16.68,16.68,16.68,16.68,0.0,0.0,1,17.68,17.68,,17.68,17.68,17.68,17.68,0.0,0.0,1,1.47,1.47,,1.47,1.47,1.47,1.47,0.0,0.0,1,1.57,1.57,,1.57,1.57,1.57,1.57,0.0,0.0,1,1.67,1.67,,1.67,1.67,1.67,1.67,0.0,0.0,1,1.77,1.77,,1.77,1.77,1.77,1.77,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.22797553843908488,0,0.11398776921954244,0,0,0.0,0.0740920499927026,7.41,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,9,18000,9
C5257,L3,TypeB,34.4,1.11,11.96,13.96,16.96,21.96,1.2,1.4,1.7,2.2,Latent_Defect,50,1,11.96,11.96,,11.96,11.96,11.96,11.96,0.0,0.0,1,13.96,13.96,,13.96,13.96,13.96,13.96,0.0,0.0,1,16.96,16.96,,16.96,16.96,16.96,16.96,0.0,0.0,1,21.96,21.96,,21.96,21.96,21.96,21.96,0.0,0.0,1,1.2,1.2,,1.2,1.2,1.2,1.2,0.0,0.0,1,1.4,1.4,,1.4,1.4,1.4,1.4,0.0,0.0,1,1.7,1.7,,1.7,1.7,1.7,1.7,0.0,0.0,1,2.2,2.2,,2.2,2.2,2.2,2.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.187544176996305,0,0.0937720884981525,0,0,0.0,0.06095185752379913,6.1,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,9,18000,9
C5258,L3,TypeC,26.89,1.1,9.17,9.17,9.17,9.17,0.92,0.92,0.92,0.92,High_Stable,50,1,9.17,9.17,,9.17,9.17,9.17,9.17,0.0,0.0,1,9.17,9.17,,9.17,9.17,9.17,9.17,0.0,0.0,1,9.17,9.17,,9.17,9.17,9.17,9.17,0.0,0.0,1,9.17,9.17,,9.17,9.17,9.17,9.17,0.0,0.0,1,0.92,0.92,,0.92,0.92,0.92,0.92,0.0,0.0,1,0.92,0.92,,0.92,0.92,0.92,0.92,0.0,0.0,1,0.92,0.92,,0.92,0.92,0.92,0.92,0.0,0.0,1,0.92,0.92,,0.92,0.92,0.92,0.92,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.22964896342680144,0,0.11482448171340072,0,0,0.0,0.07463591311371047,7.46,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,9,18000,9
C5259,L3,TypeC,33.89,1.03,9.95,11.95,14.95,19.95,0.99,1.19,1.49,1.99,Latent_Defect,50,1,9.95,9.95,,9.95,9.95,9.95,9.95,0.0,0.0,1,11.95,11.95,,11.95,11.95,11.95,11.95,0.0,0.0,1,14.95,14.95,,14.95,14.95,14.95,14.95,0.0,0.0,1,19.95,19.95,,19.95,19.95,19.95,19.95,0.0,0.0,1,0.99,0.99,,0.99,0.99,0.99,0.99,0.0,0.0,1,1.19,1.19,,1.19,1.19,1.19,1.19,0.0,0.0,1,1.49,1.49,,1.49,1.49,1.49,1.49,0.0,0.0,1,1.99,1.99,,1.99,1.99,1.99,1.99,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.21575116377797626,0,0.10787558188898813,0,0,0.0,0.07011912822784229,7.01,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,9,18000,9
C5260,L3,TypeA,30.86,1.16,11.98,13.98,16.98,21.98,1.2,1.4,1.7,2.2,Latent_Defect,50,1,11.98,11.98,,11.98,11.98,11.98,11.98,0.0,0.0,1,13.98,13.98,,13.98,13.98,13.98,13.98,0.0,0.0,1,16.98,16.98,,16.98,16.98,16.98,16.98,0.0,0.0,1,21.98,21.98,,21.98,21.98,21.98,21.98,0.0,0.0,1,1.2,1.2,,1.2,1.2,1.2,1.2,0.0,0.0,1,1.4,1.4,,1.4,1.4,1.4,1.4,0.0,0.0,1,1.7,1.7,,1.7,1.7,1.7,1.7,0.0,0.0,1,2.2,2.2,,2.2,2.2,2.2,2.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.15471629328508585,0,0.07735814664254292,0,0,0.0,0.0502827953176529,5.03,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,9,18000,9
C5261,L3,TypeB,26.42,1.28,14.36,14.36,14.36,14.36,1.44,1.44,1.44,1.44,High_Stable,50,1,14.36,14.36,,14.36,14.36,14.36,14.36,0.0,0.0,1,14.36,14.36,,14.36,14.36,14.36,14.36,0.0,0.0,1,14.36,14.36,,14.36,14.36,14.36,14.36,0.0,0.0,1,14.36,14.36,,14.36,14.36,14.36,14.36,0.0,0.0,1,1.44,1.44,,1.44,1.44,1.44,1.44,0.0,0.0,1,1.44,1.44,,1.44,1.44,1.44,1.44,0.0,0.0,1,1.44,1.44,,1.44,1.44,1.44,1.44,0.0,0.0,1,1.44,1.44,,1.44,1.44,1.44,1.44,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.3010103351963166,0,0.1505051675981583,0,0,0.0,0.0978283589388029,9.78,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,9,18000,9
C5262,L3,TypeB,25.93,1.24,8.66,9.66,10.66,60.0,0.87,0.97,1.07,6.0,Absolute_Failure,50,1,8.66,8.66,,8.66,8.66,8.66,8.66,0.0,0.0,1,9.66,9.66,,9.66,9.66,9.66,9.66,0.0,0.0,1,10.66,10.66,,10.66,10.66,10.66,10.66,0.0,0.0,1,60.0,60.0,,60.0,60.0,60.0,60.0,0.0,0.0,1,0.87,0.87,,0.87,0.87,0.87,0.87,0.0,0.0,1,0.97,0.97,,0.97,0.97,0.97,0.97,0.0,0.0,1,1.07,1.07,,1.07,1.07,1.07,1.07,0.0,0.0,1,6.0,6.0,,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.37254392489868177,0,0.18627196244934088,0,1,10.0,0.3710767755920716,37.11,MEDIUM,REJECT,final Iddq exceeds the absolute specification limit.,9,18000,9
C5263,L3,TypeC,29.75,1.18,13.49,15.49,18.49,23.49,1.35,1.55,1.85,2.35,Latent_Defect,50,1,13.49,13.49,,13.49,13.49,13.49,13.49,0.0,0.0,1,15.49,15.49,,15.49,15.49,15.49,15.49,0.0,0.0,1,18.49,18.49,,18.49,18.49,18.49,18.49,0.0,0.0,1,23.49,23.49,,23.49,23.49,23.49,23.49,0.0,0.0,1,1.35,1.35,,1.35,1.35,1.35,1.35,0.0,0.0,1,1.55,1.55,,1.55,1.55,1.55,1.55,0.0,0.0,1,1.85,1.85,,1.85,1.85,1.85,1.85,0.0,0.0,1,2.35,2.35,,2.35,2.35,2.35,2.35,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.2138258997624316,0,0.1069129498812158,0,0,0.0,0.06949341742279028,6.95,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,9,18000,9
C5264,L3,TypeB,27.98,1.22,13.97,14.97,33.97,35.97,1.4,1.5,3.4,3.6,Sudden_Anomaly,50,1,13.97,13.97,,13.97,13.97,13.97,13.97,0.0,0.0,1,14.97,14.97,,14.97,14.97,14.97,14.97,0.0,0.0,1,33.97,33.97,,33.97,33.97,33.97,33.97,0.0,0.0,1,35.97,35.97,,35.97,35.97,35.97,35.97,0.0,0.0,1,1.4,1.4,,1.4,1.4,1.4,1.4,0.0,0.0,1,1.5,1.5,,1.5,1.5,1.5,1.5,0.0,0.0,1,3.4,3.4,,3.4,3.4,3.4,3.4,0.0,0.0,1,3.6,3.6,,3.6,3.6,3.6,3.6,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.3162866228564216,0,0.1581433114282108,0,0,0.0,0.10279315242833703,10.28,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,9,18000,9
C5265,L3,TypeB,34.95,1.21,13.85,14.85,33.85,35.85,1.39,1.49,3.39,3.59,Sudden_Anomaly,50,1,13.85,13.85,,13.85,13.85,13.85,13.85,0.0,0.0,1,14.85,14.85,,14.85,14.85,14.85,14.85,0.0,0.0,1,33.85,33.85,,33.85,33.85,33.85,33.85,0.0,0.0,1,35.85,35.85,,35.85,35.85,35.85,35.85,0.0,0.0,1,1.39,1.39,,1.39,1.39,1.39,1.39,0.0,0.0,1,1.49,1.49,,1.49,1.49,1.49,1.49,0.0,0.0,1,3.39,3.39,,3.39,3.39,3.39,3.39,0.0,0.0,1,3.59,3.59,,3.59,3.59,3.59,3.59,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.34479937023280166,0,0.17239968511640083,0,0,0.0,0.11205979532566054,11.21,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,9,18000,9
C5266,L3,TypeC,27.28,1.01,13.85,15.85,18.85,23.85,1.39,1.59,1.89,2.39,Latent_Defect,50,1,13.85,13.85,,13.85,13.85,13.85,13.85,0.0,0.0,1,15.85,15.85,,15.85,15.85,15.85,15.85,0.0,0.0,1,18.85,18.85,,18.85,18.85,18.85,18.85,0.0,0.0,1,23.85,23.85,,23.85,23.85,23.85,23.85,0.0,0.0,1,1.39,1.39,,1.39,1.39,1.39,1.39,0.0,0.0,1,1.59,1.59,,1.59,1.59,1.59,1.59,0.0,0.0,1,1.89,1.89,,1.89,1.89,1.89,1.89,0.0,0.0,1,2.39,2.39,,2.39,2.39,2.39,2.39,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.31259265625413357,0,0.15629632812706679,0,0,0.0,0.10159261328259342,10.16,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,9,18000,9
C5267,L3,TypeA,27.36,1.14,14.0,14.0,14.0,14.0,1.4,1.4,1.4,1.4,High_Stable,50,1,14.0,14.0,,14.0,14.0,14.0,14.0,0.0,0.0,1,14.0,14.0,,14.0,14.0,14.0,14.0,0.0,0.0,1,14.0,14.0,,14.0,14.0,14.0,14.0,0.0,0.0,1,14.0,14.0,,14.0,14.0,14.0,14.0,0.0,0.0,1,1.4,1.4,,1.4,1.4,1.4,1.4,0.0,0.0,1,1.4,1.4,,1.4,1.4,1.4,1.4,0.0,0.0,1,1.4,1.4,,1.4,1.4,1.4,1.4,0.0,0.0,1,1.4,1.4,,1.4,1.4,1.4,1.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.20528946866257722,0,0.10264473433128861,0,0,0.0,0.0667190773153376,6.67,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,9,18000,9
C5268,L3,TypeA,28.43,1.08,13.77,14.77,15.77,16.77,1.38,1.48,1.58,1.68,Normal,50,1,13.77,13.77,,13.77,13.77,13.77,13.77,0.0,0.0,1,14.77,14.77,,14.77,14.77,14.77,14.77,0.0,0.0,1,15.77,15.77,,15.77,15.77,15.77,15.77,0.0,0.0,1,16.77,16.77,,16.77,16.77,16.77,16.77,0.0,0.0,1,1.38,1.38,,1.38,1.38,1.38,1.38,0.0,0.0,1,1.48,1.48,,1.48,1.48,1.48,1.48,0.0,0.0,1,1.58,1.58,,1.58,1.58,1.58,1.58,0.0,0.0,1,1.68,1.68,,1.68,1.68,1.68,1.68,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.07894698982474009,0,0.039473494912370045,0,0,0.0,0.02565777169304053,2.57,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,9,18000,9
C5269,L3,TypeB,27.16,1.14,12.73,12.73,12.73,12.73,1.27,1.27,1.27,1.27,High_Stable,50,1,12.73,12.73,,12.73,12.73,12.73,12.73,0.0,0.0,1,12.73,12.73,,12.73,12.73,12.73,12.73,0.0,0.0,1,12.73,12.73,,12.73,12.73,12.73,12.73,0.0,0.0,1,12.73,12.73,,12.73,12.73,12.73,12.73,0.0,0.0,1,1.27,1.27,,1.27,1.27,1.27,1.27,0.0,0.0,1,1.27,1.27,,1.27,1.27,1.27,1.27,0.0,0.0,1,1.27,1.27,,1.27,1.27,1.27,1.27,0.0,0.0,1,1.27,1.27,,1.27,1.27,1.27,1.27,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.13868353558885121,0,0.06934176779442561,0,0,0.0,0.045072149066376646,4.51,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,9,18000,9
C5270,L3,TypeB,33.11,1.2,12.5,14.5,17.5,22.5,1.25,1.45,1.75,2.25,Latent_Defect,50,1,12.5,12.5,,12.5,12.5,12.5,12.5,0.0,0.0,1,14.5,14.5,,14.5,14.5,14.5,14.5,0.0,0.0,1,17.5,17.5,,17.5,17.5,17.5,17.5,0.0,0.0,1,22.5,22.5,,22.5,22.5,22.5,22.5,0.0,0.0,1,1.25,1.25,,1.25,1.25,1.25,1.25,0.0,0.0,1,1.45,1.45,,1.45,1.45,1.45,1.45,0.0,0.0,1,1.75,1.75,,1.75,1.75,1.75,1.75,0.0,0.0,1,2.25,2.25,,2.25,2.25,2.25,2.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.19997203125820462,0,0.09998601562910231,0,0,0.0,0.0649909101589165,6.5,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,9,18000,9
C5271,L3,TypeA,30.82,1.14,15.0,16.0,17.0,18.0,1.5,1.6,1.7,1.8,Normal,50,1,15.0,15.0,,15.0,15.0,15.0,15.0,0.0,0.0,1,16.0,16.0,,16.0,16.0,16.0,16.0,0.0,0.0,1,17.0,17.0,,17.0,17.0,17.0,17.0,0.0,0.0,1,18.0,18.0,,18.0,18.0,18.0,18.0,0.0,0.0,1,1.5,1.5,,1.5,1.5,1.5,1.5,0.0,0.0,1,1.6,1.6,,1.6,1.6,1.6,1.6,0.0,0.0,1,1.7,1.7,,1.7,1.7,1.7,1.7,0.0,0.0,1,1.8,1.8,,1.8,1.8,1.8,1.8,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.274726439253236,0,0.137363219626618,0,0,0.0,0.08928609275730169,8.93,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,9,18000,9
C5272,L3,TypeC,27.93,1.21,9.1,10.1,29.1,31.1,0.91,1.01,2.91,3.11,Sudden_Anomaly,50,1,9.1,9.1,,9.1,9.1,9.1,9.1,0.0,0.0,1,10.1,10.1,,10.1,10.1,10.1,10.1,0.0,0.0,1,29.1,29.1,,29.1,29.1,29.1,29.1,0.0,0.0,1,31.1,31.1,,31.1,31.1,31.1,31.1,0.0,0.0,1,0.91,0.91,,0.91,0.91,0.91,0.91,0.0,0.0,1,1.01,1.01,,1.01,1.01,1.01,1.01,0.0,0.0,1,2.91,2.91,,2.91,2.91,2.91,2.91,0.0,0.0,1,3.11,3.11,,3.11,3.11,3.11,3.11,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.269498607129649,0,0.1347493035648245,0,0,0.0,0.08758704731713593,8.76,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,9,18000,9
C5273,L3,TypeA,28.79,1.14,10.09,11.09,12.09,60.0,1.01,1.11,1.21,6.0,Absolute_Failure,50,1,10.09,10.09,,10.09,10.09,10.09,10.09,0.0,0.0,1,11.09,11.09,,11.09,11.09,11.09,11.09,0.0,0.0,1,12.09,12.09,,12.09,12.09,12.09,12.09,0.0,0.0,1,60.0,60.0,,60.0,60.0,60.0,60.0,0.0,0.0,1,1.01,1.01,,1.01,1.01,1.01,1.01,0.0,0.0,1,1.11,1.11,,1.11,1.11,1.11,1.11,0.0,0.0,1,1.21,1.21,,1.21,1.21,1.21,1.21,0.0,0.0,1,6.0,6.0,,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.22321445015361868,0,0.11160722507680934,0,1,10.0,0.3225446962999261,32.25,MEDIUM,REJECT,final Iddq exceeds the absolute specification limit.,9,18000,9
C5274,L3,TypeB,32.31,1.25,13.35,14.35,15.35,16.35,1.33,1.43,1.53,1.63,Normal,50,1,13.35,13.35,,13.35,13.35,13.35,13.35,0.0,0.0,1,14.35,14.35,,14.35,14.35,14.35,14.35,0.0,0.0,1,15.35,15.35,,15.35,15.35,15.35,15.35,0.0,0.0,1,16.35,16.35,,16.35,16.35,16.35,16.35,0.0,0.0,1,1.33,1.33,,1.33,1.33,1.33,1.33,0.0,0.0,1,1.43,1.43,,1.43,1.43,1.43,1.43,0.0,0.0,1,1.53,1.53,,1.53,1.53,1.53,1.53,0.0,0.0,1,1.63,1.63,,1.63,1.63,1.63,1.63,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.08041360304185192,0,0.04020680152092596,0,0,0.0,0.026134420988601876,2.61,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,9,18000,9
C5275,L3,TypeB,25.83,1.21,8.47,8.47,8.47,8.47,0.85,0.85,0.85,0.85,High_Stable,50,1,8.47,8.47,,8.47,8.47,8.47,8.47,0.0,0.0,1,8.47,8.47,,8.47,8.47,8.47,8.47,0.0,0.0,1,8.47,8.47,,8.47,8.47,8.47,8.47,0.0,0.0,1,8.47,8.47,,8.47,8.47,8.47,8.47,0.0,0.0,1,0.85,0.85,,0.85,0.85,0.85,0.85,0.0,0.0,1,0.85,0.85,,0.85,0.85,0.85,0.85,0.0,0.0,1,0.85,0.85,,0.85,0.85,0.85,0.85,0.0,0.0,1,0.85,0.85,,0.85,0.85,0.85,0.85,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.3562834585800185,0,0.17814172929000924,0,0,0.0,0.11579212403850601,11.58,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,9,18000,9
C5276,L3,TypeB,26.32,1.22,8.85,9.85,10.85,60.0,0.88,0.98,1.08,6.0,Absolute_Failure,50,1,8.85,8.85,,8.85,8.85,8.85,8.85,0.0,0.0,1,9.85,9.85,,9.85,9.85,9.85,9.85,0.0,0.0,1,10.85,10.85,,10.85,10.85,10.85,10.85,0.0,0.0,1,60.0,60.0,,60.0,60.0,60.0,60.0,0.0,0.0,1,0.88,0.88,,0.88,0.88,0.88,0.88,0.0,0.0,1,0.98,0.98,,0.98,0.98,0.98,0.98,0.0,0.0,1,1.08,1.08,,1.08,1.08,1.08,1.08,0.0,0.0,1,6.0,6.0,,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.333590567943173,0,0.1667952839715865,0,1,10.0,0.35841693458153123,35.84,MEDIUM,REJECT,final Iddq exceeds the absolute specification limit.,9,18000,9
