component_id,lot_id,component_type,temperature_C,voltage_V,iddq_0h_uA,iddq_24h_uA,iddq_96h_uA,iddq_168h_uA,leakage_0h_uA,leakage_24h_uA,leakage_96h_uA,leakage_168h_uA,ground_truth,absolute_limit_uA,iddq_0h_uA_group_count,iddq_0h_uA_group_mean,iddq_0h_uA_group_median,iddq_0h_uA_group_std,iddq_0h_uA_group_min,iddq_0h_uA_group_max,iddq_0h_uA_group_q1,iddq_0h_uA_group_q3,iddq_0h_uA_group_iqr,iddq_0h_uA_group_mad,iddq_24h_uA_group_count,iddq_24h_uA_group_mean,iddq_24h_uA_group_median,iddq_24h_uA_group_std,iddq_24h_uA_group_min,iddq_24h_uA_group_max,iddq_24h_uA_group_q1,iddq_24h_uA_group_q3,iddq_24h_uA_group_iqr,iddq_24h_uA_group_mad,iddq_96h_uA_group_count,iddq_96h_uA_group_mean,iddq_96h_uA_group_median,iddq_96h_uA_group_std,iddq_96h_uA_group_min,iddq_96h_uA_group_max,iddq_96h_uA_group_q1,iddq_96h_uA_group_q3,iddq_96h_uA_group_iqr,iddq_96h_uA_group_mad,iddq_168h_uA_group_count,iddq_168h_uA_group_mean,iddq_168h_uA_group_median,iddq_168h_uA_group_std,iddq_168h_uA_group_min,iddq_168h_uA_group_max,iddq_168h_uA_group_q1,iddq_168h_uA_group_q3,iddq_168h_uA_group_iqr,iddq_168h_uA_group_mad,leakage_0h_uA_group_count,leakage_0h_uA_group_mean,leakage_0h_uA_group_median,leakage_0h_uA_group_std,leakage_0h_uA_group_min,leakage_0h_uA_group_max,leakage_0h_uA_group_q1,leakage_0h_uA_group_q3,leakage_0h_uA_group_iqr,leakage_0h_uA_group_mad,leakage_24h_uA_group_count,leakage_24h_uA_group_mean,leakage_24h_uA_group_median,leakage_24h_uA_group_std,leakage_24h_uA_group_min,leakage_24h_uA_group_max,leakage_24h_uA_group_q1,leakage_24h_uA_group_q3,leakage_24h_uA_group_iqr,leakage_24h_uA_group_mad,leakage_96h_uA_group_count,leakage_96h_uA_group_mean,leakage_96h_uA_group_median,leakage_96h_uA_group_std,leakage_96h_uA_group_min,leakage_96h_uA_group_max,leakage_96h_uA_group_q1,leakage_96h_uA_group_q3,leakage_96h_uA_group_iqr,leakage_96h_uA_group_mad,leakage_168h_uA_group_count,leakage_168h_uA_group_mean,leakage_168h_uA_group_median,leakage_168h_uA_group_std,leakage_168h_uA_group_min,leakage_168h_uA_group_max,leakage_168h_uA_group_q1,leakage_168h_uA_group_q3,leakage_168h_uA_group_iqr,leakage_168h_uA_group_mad,iddq_0h_uA_deviation,iddq_0h_uA_robust_z,iddq_0h_uA_iqr_anomaly,iddq_24h_uA_deviation,iddq_24h_uA_robust_z,iddq_24h_uA_iqr_anomaly,iddq_96h_uA_deviation,iddq_96h_uA_robust_z,iddq_96h_uA_iqr_anomaly,iddq_168h_uA_deviation,iddq_168h_uA_robust_z,iddq_168h_uA_iqr_anomaly,leakage_0h_uA_deviation,leakage_0h_uA_robust_z,leakage_0h_uA_iqr_anomaly,leakage_24h_uA_deviation,leakage_24h_uA_robust_z,leakage_24h_uA_iqr_anomaly,leakage_96h_uA_deviation,leakage_96h_uA_robust_z,leakage_96h_uA_iqr_anomaly,leakage_168h_uA_deviation,leakage_168h_uA_robust_z,leakage_168h_uA_iqr_anomaly,max_robust_z,statistical_evidence_count,statistical_score,statistical_anomaly_flag,isolation_forest_score,isolation_forest_flag,combined_anomaly_score,anomaly_flag,limit_violation,limit_excess_uA,risk_score,risk_score_100,risk_level,screening_decision,explanation,stage,cumulative_components,batches_processed
C3380,L2,TypeB,28.73,1.06,11.72,12.72,31.72,33.72,1.17,1.27,3.17,3.37,Sudden_Anomaly,50,1,11.72,11.72,,11.72,11.72,11.72,11.72,0.0,0.0,1,12.72,12.72,,12.72,12.72,12.72,12.72,0.0,0.0,1,31.72,31.72,,31.72,31.72,31.72,31.72,0.0,0.0,1,33.72,33.72,,33.72,33.72,33.72,33.72,0.0,0.0,1,1.17,1.17,,1.17,1.17,1.17,1.17,0.0,0.0,1,1.27,1.27,,1.27,1.27,1.27,1.27,0.0,0.0,1,3.17,3.17,,3.17,3.17,3.17,3.17,0.0,0.0,1,3.37,3.37,,3.37,3.37,3.37,3.37,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.1958734437590673,0,0.09793672187953364,0,0,0.0,0.06365886922169688,6.37,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,10,20000,10
C3381,L2,TypeA,33.19,1.25,10.98,11.98,12.98,13.98,1.1,1.2,1.3,1.4,Normal,50,1,10.98,10.98,,10.98,10.98,10.98,10.98,0.0,0.0,1,11.98,11.98,,11.98,11.98,11.98,11.98,0.0,0.0,1,12.98,12.98,,12.98,12.98,12.98,12.98,0.0,0.0,1,13.98,13.98,,13.98,13.98,13.98,13.98,0.0,0.0,1,1.1,1.1,,1.1,1.1,1.1,1.1,0.0,0.0,1,1.2,1.2,,1.2,1.2,1.2,1.2,0.0,0.0,1,1.3,1.3,,1.3,1.3,1.3,1.3,0.0,0.0,1,1.4,1.4,,1.4,1.4,1.4,1.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.03975095777199297,0,0.019875478885996486,0,0,0.0,0.012919061275897717,1.29,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,10,20000,10
C3382,L2,TypeA,31.39,1.03,13.95,14.95,33.95,35.95,1.39,1.49,3.39,3.59,Sudden_Anomaly,50,1,13.95,13.95,,13.95,13.95,13.95,13.95,0.0,0.0,1,14.95,14.95,,14.95,14.95,14.95,14.95,0.0,0.0,1,33.95,33.95,,33.95,33.95,33.95,33.95,0.0,0.0,1,35.95,35.95,,35.95,35.95,35.95,35.95,0.0,0.0,1,1.39,1.39,,1.39,1.39,1.39,1.39,0.0,0.0,1,1.49,1.49,,1.49,1.49,1.49,1.49,0.0,0.0,1,3.39,3.39,,3.39,3.39,3.39,3.39,0.0,0.0,1,3.59,3.59,,3.59,3.59,3.59,3.59,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.29314615322303444,0,0.14657307661151722,0,0,0.0,0.0952724997974862,9.53,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,10,20000,10
C3383,L2,TypeB,28.33,1.01,8.08,10.08,13.08,18.08,0.81,1.01,1.31,1.81,Latent_Defect,50,1,8.08,8.08,,8.08,8.08,8.08,8.08,0.0,0.0,1,10.08,10.08,,10.08,10.08,10.08,10.08,0.0,0.0,1,13.08,13.08,,13.08,13.08,13.08,13.08,0.0,0.0,1,18.08,18.08,,18.08,18.08,18.08,18.08,0.0,0.0,1,0.81,0.81,,0.81,0.81,0.81,0.81,0.0,0.0,1,1.01,1.01,,1.01,1.01,1.01,1.01,0.0,0.0,1,1.31,1.31,,1.31,1.31,1.31,1.31,0.0,0.0,1,1.81,1.81,,1.81,1.81,1.81,1.81,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.393523011508642,1,0.196761505754321,0,0,0.0,0.12789497874030864,12.79,LOW,PASS,Isolation Forest identified an unusual multivariate pattern.,10,20000,10
C3384,L2,TypeB,33.5,1.28,11.67,12.67,31.67,33.67,1.17,1.27,3.17,3.37,Sudden_Anomaly,50,1,11.67,11.67,,11.67,11.67,11.67,11.67,0.0,0.0,1,12.67,12.67,,12.67,12.67,12.67,12.67,0.0,0.0,1,31.67,31.67,,31.67,31.67,31.67,31.67,0.0,0.0,1,33.67,33.67,,33.67,33.67,33.67,33.67,0.0,0.0,1,1.17,1.17,,1.17,1.17,1.17,1.17,0.0,0.0,1,1.27,1.27,,1.27,1.27,1.27,1.27,0.0,0.0,1,3.17,3.17,,3.17,3.17,3.17,3.17,0.0,0.0,1,3.37,3.37,,3.37,3.37,3.37,3.37,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.25837313781734944,0,0.12918656890867472,0,0,0.0,0.08397126979063857,8.4,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,10,20000,10
C3385,L2,TypeA,26.52,1.2,10.36,12.36,15.36,20.36,1.04,1.24,1.54,2.04,Latent_Defect,50,1,10.36,10.36,,10.36,10.36,10.36,10.36,0.0,0.0,1,12.36,12.36,,12.36,12.36,12.36,12.36,0.0,0.0,1,15.36,15.36,,15.36,15.36,15.36,15.36,0.0,0.0,1,20.36,20.36,,20.36,20.36,20.36,20.36,0.0,0.0,1,1.04,1.04,,1.04,1.04,1.04,1.04,0.0,0.0,1,1.24,1.24,,1.24,1.24,1.24,1.24,0.0,0.0,1,1.54,1.54,,1.54,1.54,1.54,1.54,0.0,0.0,1,2.04,2.04,,2.04,2.04,2.04,2.04,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.17546922183342376,0,0.08773461091671188,0,0,0.0,0.057027497095862724,5.7,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,10,20000,10
C3386,L2,TypeB,32.74,1.23,12.69,14.69,17.69,22.69,1.27,1.47,1.77,2.27,Latent_Defect,50,1,12.69,12.69,,12.69,12.69,12.69,12.69,0.0,0.0,1,14.69,14.69,,14.69,14.69,14.69,14.69,0.0,0.0,1,17.69,17.69,,17.69,17.69,17.69,17.69,0.0,0.0,1,22.69,22.69,,22.69,22.69,22.69,22.69,0.0,0.0,1,1.27,1.27,,1.27,1.27,1.27,1.27,0.0,0.0,1,1.47,1.47,,1.47,1.47,1.47,1.47,0.0,0.0,1,1.77,1.77,,1.77,1.77,1.77,1.77,0.0,0.0,1,2.27,2.27,,2.27,2.27,2.27,2.27,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.17336746982782408,0,0.08668373491391204,0,0,0.0,0.056344427694042826,5.63,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,10,20000,10
C3387,L2,TypeA,28.37,1.28,11.01,12.01,13.01,60.0,1.1,1.2,1.3,6.0,Absolute_Failure,50,1,11.01,11.01,,11.01,11.01,11.01,11.01,0.0,0.0,1,12.01,12.01,,12.01,12.01,12.01,12.01,0.0,0.0,1,13.01,13.01,,13.01,13.01,13.01,13.01,0.0,0.0,1,60.0,60.0,,60.0,60.0,60.0,60.0,0.0,0.0,1,1.1,1.1,,1.1,1.1,1.1,1.1,0.0,0.0,1,1.2,1.2,,1.2,1.2,1.2,1.2,0.0,0.0,1,1.3,1.3,,1.3,1.3,1.3,1.3,0.0,0.0,1,6.0,6.0,,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.21725841831860498,0,0.10862920915930249,0,1,10.0,0.3206089859535466,32.06,MEDIUM,REJECT,final Iddq exceeds the absolute specification limit.,10,20000,10
C3388,L2,TypeA,31.08,1.28,12.37,14.37,17.37,22.37,1.24,1.44,1.74,2.24,Latent_Defect,50,1,12.37,12.37,,12.37,12.37,12.37,12.37,0.0,0.0,1,14.37,14.37,,14.37,14.37,14.37,14.37,0.0,0.0,1,17.37,17.37,,17.37,17.37,17.37,17.37,0.0,0.0,1,22.37,22.37,,22.37,22.37,22.37,22.37,0.0,0.0,1,1.24,1.24,,1.24,1.24,1.24,1.24,0.0,0.0,1,1.44,1.44,,1.44,1.44,1.44,1.44,0.0,0.0,1,1.74,1.74,,1.74,1.74,1.74,1.74,0.0,0.0,1,2.24,2.24,,2.24,2.24,2.24,2.24,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.18875318619837647,0,0.09437659309918824,0,0,0.0,0.06134478551447235,6.13,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,10,20000,10
C3389,L2,TypeC,32.53,1.21,14.5,15.5,16.5,17.5,1.45,1.55,1.65,1.75,Normal,50,1,14.5,14.5,,14.5,14.5,14.5,14.5,0.0,0.0,1,15.5,15.5,,15.5,15.5,15.5,15.5,0.0,0.0,1,16.5,16.5,,16.5,16.5,16.5,16.5,0.0,0.0,1,17.5,17.5,,17.5,17.5,17.5,17.5,0.0,0.0,1,1.45,1.45,,1.45,1.45,1.45,1.45,0.0,0.0,1,1.55,1.55,,1.55,1.55,1.55,1.55,0.0,0.0,1,1.65,1.65,,1.65,1.65,1.65,1.65,0.0,0.0,1,1.75,1.75,,1.75,1.75,1.75,1.75,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.14740365431605523,0,0.07370182715802762,0,0,0.0,0.04790618765271795,4.79,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,10,20000,10
C3390,L2,TypeC,30.22,1.12,12.29,13.29,32.29,34.29,1.23,1.33,3.23,3.43,Sudden_Anomaly,50,1,12.29,12.29,,12.29,12.29,12.29,12.29,0.0,0.0,1,13.29,13.29,,13.29,13.29,13.29,13.29,0.0,0.0,1,32.29,32.29,,32.29,32.29,32.29,32.29,0.0,0.0,1,34.29,34.29,,34.29,34.29,34.29,34.29,0.0,0.0,1,1.23,1.23,,1.23,1.23,1.23,1.23,0.0,0.0,1,1.33,1.33,,1.33,1.33,1.33,1.33,0.0,0.0,1,3.23,3.23,,3.23,3.23,3.23,3.23,0.0,0.0,1,3.43,3.43,,3.43,3.43,3.43,3.43,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.18254140453869236,0,0.09127070226934618,0,0,0.0,0.05932595647507502,5.93,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,10,20000,10
C3391,L2,TypeC,29.56,1.18,9.23,11.23,14.23,19.23,0.92,1.12,1.42,1.92,Latent_Defect,50,1,9.23,9.23,,9.23,9.23,9.23,9.23,0.0,0.0,1,11.23,11.23,,11.23,11.23,11.23,11.23,0.0,0.0,1,14.23,14.23,,14.23,14.23,14.23,14.23,0.0,0.0,1,19.23,19.23,,19.23,19.23,19.23,19.23,0.0,0.0,1,0.92,0.92,,0.92,0.92,0.92,0.92,0.0,0.0,1,1.12,1.12,,1.12,1.12,1.12,1.12,0.0,0.0,1,1.42,1.42,,1.42,1.42,1.42,1.42,0.0,0.0,1,1.92,1.92,,1.92,1.92,1.92,1.92,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.1790863504429069,0,0.08954317522145346,0,0,0.0,0.05820306389394475,5.82,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,10,20000,10
C3392,L2,TypeB,30.48,1.25,14.31,15.31,34.31,36.31,1.43,1.53,3.43,3.63,Sudden_Anomaly,50,1,14.31,14.31,,14.31,14.31,14.31,14.31,0.0,0.0,1,15.31,15.31,,15.31,15.31,15.31,15.31,0.0,0.0,1,34.31,34.31,,34.31,34.31,34.31,34.31,0.0,0.0,1,36.31,36.31,,36.31,36.31,36.31,36.31,0.0,0.0,1,1.43,1.43,,1.43,1.43,1.43,1.43,0.0,0.0,1,1.53,1.53,,1.53,1.53,1.53,1.53,0.0,0.0,1,3.43,3.43,,3.43,3.43,3.43,3.43,0.0,0.0,1,3.63,3.63,,3.63,3.63,3.63,3.63,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.3497589985343935,0,0.17487949926719676,0,0,0.0,0.11367167452367789,11.37,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,10,20000,10
C3393,L2,TypeC,31.85,1.17,8.93,10.93,13.93,18.93,0.89,1.09,1.39,1.89,Latent_Defect,50,1,8.93,8.93,,8.93,8.93,8.93,8.93,0.0,0.0,1,10.93,10.93,,10.93,10.93,10.93,10.93,0.0,0.0,1,13.93,13.93,,13.93,13.93,13.93,13.93,0.0,0.0,1,18.93,18.93,,18.93,18.93,18.93,18.93,0.0,0.0,1,0.89,0.89,,0.89,0.89,0.89,0.89,0.0,0.0,1,1.09,1.09,,1.09,1.09,1.09,1.09,0.0,0.0,1,1.39,1.39,,1.39,1.39,1.39,1.39,0.0,0.0,1,1.89,1.89,,1.89,1.89,1.89,1.89,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.20068186912355618,0,0.10034093456177809,0,0,0.0,0.06522160746515576,6.52,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,10,20000,10
C3394,L2,TypeA,27.58,1.02,9.07,10.07,29.07,31.07,0.91,1.01,2.91,3.11,Sudden_Anomaly,50,1,9.07,9.07,,9.07,9.07,9.07,9.07,0.0,0.0,1,10.07,10.07,,10.07,10.07,10.07,10.07,0.0,0.0,1,29.07,29.07,,29.07,29.07,29.07,29.07,0.0,0.0,1,31.07,31.07,,31.07,31.07,31.07,31.07,0.0,0.0,1,0.91,0.91,,0.91,0.91,0.91,0.91,0.0,0.0,1,1.01,1.01,,1.01,1.01,1.01,1.01,0.0,0.0,1,2.91,2.91,,2.91,2.91,2.91,2.91,0.0,0.0,1,3.11,3.11,,3.11,3.11,3.11,3.11,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.31463089174028064,0,0.15731544587014032,0,0,0.0,0.10225503981559121,10.23,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,10,20000,10
C3395,L2,TypeB,25.57,1.06,11.94,13.94,16.94,21.94,1.19,1.39,1.69,2.19,Latent_Defect,50,1,11.94,11.94,,11.94,11.94,11.94,11.94,0.0,0.0,1,13.94,13.94,,13.94,13.94,13.94,13.94,0.0,0.0,1,16.94,16.94,,16.94,16.94,16.94,16.94,0.0,0.0,1,21.94,21.94,,21.94,21.94,21.94,21.94,0.0,0.0,1,1.19,1.19,,1.19,1.19,1.19,1.19,0.0,0.0,1,1.39,1.39,,1.39,1.39,1.39,1.39,0.0,0.0,1,1.69,1.69,,1.69,1.69,1.69,1.69,0.0,0.0,1,2.19,2.19,,2.19,2.19,2.19,2.19,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.19668821465853856,0,0.09834410732926928,0,0,0.0,0.06392366976402504,6.39,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,10,20000,10
C3396,L2,TypeA,26.63,1.13,14.11,15.11,16.11,17.11,1.41,1.51,1.61,1.71,Normal,50,1,14.11,14.11,,14.11,14.11,14.11,14.11,0.0,0.0,1,15.11,15.11,,15.11,15.11,15.11,15.11,0.0,0.0,1,16.11,16.11,,16.11,16.11,16.11,16.11,0.0,0.0,1,17.11,17.11,,17.11,17.11,17.11,17.11,0.0,0.0,1,1.41,1.41,,1.41,1.41,1.41,1.41,0.0,0.0,1,1.51,1.51,,1.51,1.51,1.51,1.51,0.0,0.0,1,1.61,1.61,,1.61,1.61,1.61,1.61,0.0,0.0,1,1.71,1.71,,1.71,1.71,1.71,1.71,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.11819809206063547,0,0.05909904603031774,0,0,0.0,0.03841437991970653,3.84,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,10,20000,10
C3397,L2,TypeC,26.69,1.07,9.46,10.46,11.46,60.0,0.95,1.05,1.15,6.0,Absolute_Failure,50,1,9.46,9.46,,9.46,9.46,9.46,9.46,0.0,0.0,1,10.46,10.46,,10.46,10.46,10.46,10.46,0.0,0.0,1,11.46,11.46,,11.46,11.46,11.46,11.46,0.0,0.0,1,60.0,60.0,,60.0,60.0,60.0,60.0,0.0,0.0,1,0.95,0.95,,0.95,0.95,0.95,0.95,0.0,0.0,1,1.05,1.05,,1.05,1.05,1.05,1.05,0.0,0.0,1,1.15,1.15,,1.15,1.15,1.15,1.15,0.0,0.0,1,6.0,6.0,,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.24285604897990182,0,0.12142802448995091,0,1,10.0,0.3289282159184681,32.89,MEDIUM,REJECT,final Iddq exceeds the absolute specification limit.,10,20000,10
C3398,L2,TypeA,34.07,1.02,11.84,11.84,11.84,11.84,1.18,1.18,1.18,1.18,High_Stable,50,1,11.84,11.84,,11.84,11.84,11.84,11.84,0.0,0.0,1,11.84,11.84,,11.84,11.84,11.84,11.84,0.0,0.0,1,11.84,11.84,,11.84,11.84,11.84,11.84,0.0,0.0,1,11.84,11.84,,11.84,11.84,11.84,11.84,0.0,0.0,1,1.18,1.18,,1.18,1.18,1.18,1.18,0.0,0.0,1,1.18,1.18,,1.18,1.18,1.18,1.18,0.0,0.0,1,1.18,1.18,,1.18,1.18,1.18,1.18,0.0,0.0,1,1.18,1.18,,1.18,1.18,1.18,1.18,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.1980209279449217,0,0.09901046397246085,0,0,0.0,0.06435680158209955,6.44,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,10,20000,10
C3399,L2,TypeC,31.55,1.14,9.9,11.9,14.9,19.9,0.99,1.19,1.49,1.99,Latent_Defect,50,1,9.9,9.9,,9.9,9.9,9.9,9.9,0.0,0.0,1,11.9,11.9,,11.9,11.9,11.9,11.9,0.0,0.0,1,14.9,14.9,,14.9,14.9,14.9,14.9,0.0,0.0,1,19.9,19.9,,19.9,19.9,19.9,19.9,0.0,0.0,1,0.99,0.99,,0.99,0.99,0.99,0.99,0.0,0.0,1,1.19,1.19,,1.19,1.19,1.19,1.19,0.0,0.0,1,1.49,1.49,,1.49,1.49,1.49,1.49,0.0,0.0,1,1.99,1.99,,1.99,1.99,1.99,1.99,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.17319547206828245,0,0.08659773603414123,0,0,0.0,0.0562885284221918,5.63,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,10,20000,10
C3400,L2,TypeB,25.11,1.29,12.77,14.77,17.77,22.77,1.28,1.48,1.78,2.28,Latent_Defect,50,1,12.77,12.77,,12.77,12.77,12.77,12.77,0.0,0.0,1,14.77,14.77,,14.77,14.77,14.77,14.77,0.0,0.0,1,17.77,17.77,,17.77,17.77,17.77,17.77,0.0,0.0,1,22.77,22.77,,22.77,22.77,22.77,22.77,0.0,0.0,1,1.28,1.28,,1.28,1.28,1.28,1.28,0.0,0.0,1,1.48,1.48,,1.48,1.48,1.48,1.48,0.0,0.0,1,1.78,1.78,,1.78,1.78,1.78,1.78,0.0,0.0,1,2.28,2.28,,2.28,2.28,2.28,2.28,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.2483779470697747,0,0.12418897353488735,0,0,0.0,0.08072283279767678,8.07,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,10,20000,10
C3401,L2,TypeA,25.84,1.01,8.38,9.38,10.38,60.0,0.84,0.94,1.04,6.0,Absolute_Failure,50,1,8.38,8.38,,8.38,8.38,8.38,8.38,0.0,0.0,1,9.38,9.38,,9.38,9.38,9.38,9.38,0.0,0.0,1,10.38,10.38,,10.38,10.38,10.38,10.38,0.0,0.0,1,60.0,60.0,,60.0,60.0,60.0,60.0,0.0,0.0,1,0.84,0.84,,0.84,0.84,0.84,0.84,0.0,0.0,1,0.94,0.94,,0.94,0.94,0.94,0.94,0.0,0.0,1,1.04,1.04,,1.04,1.04,1.04,1.04,0.0,0.0,1,6.0,6.0,,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.4256988601410084,1,0.2128494300705042,0,1,10.0,0.38835212954582776,38.84,MEDIUM,REJECT,final Iddq exceeds the absolute specification limit; Isolation Forest identified an unusual multivariate pattern.,10,20000,10
C3402,L2,TypeB,34.31,1.03,14.76,15.76,16.76,17.76,1.48,1.58,1.68,1.78,Normal,50,1,14.76,14.76,,14.76,14.76,14.76,14.76,0.0,0.0,1,15.76,15.76,,15.76,15.76,15.76,15.76,0.0,0.0,1,16.76,16.76,,16.76,16.76,16.76,16.76,0.0,0.0,1,17.76,17.76,,17.76,17.76,17.76,17.76,0.0,0.0,1,1.48,1.48,,1.48,1.48,1.48,1.48,0.0,0.0,1,1.58,1.58,,1.58,1.58,1.58,1.58,0.0,0.0,1,1.68,1.68,,1.68,1.68,1.68,1.68,0.0,0.0,1,1.78,1.78,,1.78,1.78,1.78,1.78,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.2424856913242706,0,0.1212428456621353,0,0,0.0,0.07880784968038795,7.88,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,10,20000,10
