component_id,lot_id,component_type,temperature_C,voltage_V,iddq_0h_uA,iddq_24h_uA,iddq_96h_uA,iddq_168h_uA,leakage_0h_uA,leakage_24h_uA,leakage_96h_uA,leakage_168h_uA,ground_truth,absolute_limit_uA,temperature_bin,voltage_bin,iddq_0h_uA_group_count,iddq_0h_uA_group_mean,iddq_0h_uA_group_median,iddq_0h_uA_group_std,iddq_0h_uA_group_min,iddq_0h_uA_group_max,iddq_0h_uA_group_q1,iddq_0h_uA_group_q3,iddq_0h_uA_group_iqr,iddq_0h_uA_group_mad,iddq_24h_uA_group_count,iddq_24h_uA_group_mean,iddq_24h_uA_group_median,iddq_24h_uA_group_std,iddq_24h_uA_group_min,iddq_24h_uA_group_max,iddq_24h_uA_group_q1,iddq_24h_uA_group_q3,iddq_24h_uA_group_iqr,iddq_24h_uA_group_mad,iddq_96h_uA_group_count,iddq_96h_uA_group_mean,iddq_96h_uA_group_median,iddq_96h_uA_group_std,iddq_96h_uA_group_min,iddq_96h_uA_group_max,iddq_96h_uA_group_q1,iddq_96h_uA_group_q3,iddq_96h_uA_group_iqr,iddq_96h_uA_group_mad,iddq_168h_uA_group_count,iddq_168h_uA_group_mean,iddq_168h_uA_group_median,iddq_168h_uA_group_std,iddq_168h_uA_group_min,iddq_168h_uA_group_max,iddq_168h_uA_group_q1,iddq_168h_uA_group_q3,iddq_168h_uA_group_iqr,iddq_168h_uA_group_mad,leakage_0h_uA_group_count,leakage_0h_uA_group_mean,leakage_0h_uA_group_median,leakage_0h_uA_group_std,leakage_0h_uA_group_min,leakage_0h_uA_group_max,leakage_0h_uA_group_q1,leakage_0h_uA_group_q3,leakage_0h_uA_group_iqr,leakage_0h_uA_group_mad,leakage_24h_uA_group_count,leakage_24h_uA_group_mean,leakage_24h_uA_group_median,leakage_24h_uA_group_std,leakage_24h_uA_group_min,leakage_24h_uA_group_max,leakage_24h_uA_group_q1,leakage_24h_uA_group_q3,leakage_24h_uA_group_iqr,leakage_24h_uA_group_mad,leakage_96h_uA_group_count,leakage_96h_uA_group_mean,leakage_96h_uA_group_median,leakage_96h_uA_group_std,leakage_96h_uA_group_min,leakage_96h_uA_group_max,leakage_96h_uA_group_q1,leakage_96h_uA_group_q3,leakage_96h_uA_group_iqr,leakage_96h_uA_group_mad,leakage_168h_uA_group_count,leakage_168h_uA_group_mean,leakage_168h_uA_group_median,leakage_168h_uA_group_std,leakage_168h_uA_group_min,leakage_168h_uA_group_max,leakage_168h_uA_group_q1,leakage_168h_uA_group_q3,leakage_168h_uA_group_iqr,leakage_168h_uA_group_mad,iddq_0h_uA_deviation,iddq_0h_uA_robust_z,iddq_0h_uA_iqr_anomaly,iddq_24h_uA_deviation,iddq_24h_uA_robust_z,iddq_24h_uA_iqr_anomaly,iddq_96h_uA_deviation,iddq_96h_uA_robust_z,iddq_96h_uA_iqr_anomaly,iddq_168h_uA_deviation,iddq_168h_uA_robust_z,iddq_168h_uA_iqr_anomaly,leakage_0h_uA_deviation,leakage_0h_uA_robust_z,leakage_0h_uA_iqr_anomaly,leakage_24h_uA_deviation,leakage_24h_uA_robust_z,leakage_24h_uA_iqr_anomaly,leakage_96h_uA_deviation,leakage_96h_uA_robust_z,leakage_96h_uA_iqr_anomaly,leakage_168h_uA_deviation,leakage_168h_uA_robust_z,leakage_168h_uA_iqr_anomaly,max_robust_z,statistical_evidence_count,iddq_change_0h_24h,iddq_change_0h_24h_robust_z,iddq_change_24h_96h,iddq_change_24h_96h_robust_z,iddq_change_96h_168h,iddq_change_96h_168h_robust_z,leakage_change_0h_24h,leakage_change_0h_24h_robust_z,leakage_change_24h_96h,leakage_change_24h_96h_robust_z,leakage_change_96h_168h,leakage_change_96h_168h_robust_z,max_temporal_robust_z,temporal_anomaly_score,temporal_anomaly_flag,statistical_score,statistical_anomaly_flag,isolation_forest_score,isolation_forest_flag,combined_anomaly_score,anomaly_flag,limit_violation,limit_excess_uA,risk_score,risk_score_100,risk_level,screening_decision,explanation,stage,cumulative_components,batches_processed
C5864,L3,TypeC,30.81,1.19,9.06,10.06,11.06,60.0,0.91,1.01,1.11,6.0,Absolute_Failure,50,30.0,1.1500000000000001,12,11.651666666666666,11.275,1.979310409453175,9.06,14.78,10.2775,12.834999999999999,2.557499999999999,1.2399999999999993,12,12.235,11.48,2.4137428499023135,9.24,15.99,10.3,13.7,3.3999999999999986,1.4649999999999999,12,14.485,11.48,7.055028509703365,9.24,34.74,10.89,16.21,5.32,1.3049999999999997,12,19.646666666666665,12.045,15.041423610896153,9.24,60.0,11.0175,21.7625,10.745,2.4399999999999995,12,1.1641666666666668,1.125,0.1973671398150864,0.91,1.48,1.03,1.28,0.25,0.12,12,1.2225,1.145,0.2411760956042475,0.92,1.6,1.0325,1.3675000000000002,0.3350000000000002,0.14,12,1.4475,1.145,0.704842019694678,0.92,3.47,1.0925,1.62,0.5275000000000001,0.125,12,1.9633333333333336,1.2,1.5043472358669743,0.92,6.0,1.1,2.175,1.0749999999999997,0.23999999999999994,2.215,1.2048528225806456,0,1.42,0.6537815699658703,0,0.41999999999999993,0.21708045977011495,0,47.955,13.256412909836067,1,0.21499999999999997,1.2084791666666663,0,0.135,0.6504107142857142,0,0.03499999999999992,0.18885999999999956,0,4.8,13.490000000000004,1,13.490000000000004,2,1.0,3.0,1.0,3.0,48.94,3.0,0.09999999999999998,3.0,0.10000000000000009,3.0,4.89,3.0,3.0,0.25,0,0.6174999999999998,1,0.5468819517707305,1,0.5821909758853652,1,1,10.0,0.6901741343254874,69.02,HIGH,REJECT,final Iddq exceeds the absolute specification limit; measurement is statistically abnormal within its component/lot/condition group; Isolation Forest identified an unusual multivariate pattern; statistical and machine-learning evidence agree.,5,10000,5
C5865,L3,TypeC,25.13,1.07,8.75,9.75,28.75,30.75,0.87,0.97,2.87,3.07,Sudden_Anomaly,50,25.0,1.05,9,10.476666666666667,10.52,1.221065108829173,8.75,12.89,9.87,11.2,1.33,0.6799999999999997,9,11.143333333333333,10.87,1.0445094542415594,9.75,12.89,10.52,12.2,1.6799999999999997,0.5599999999999987,9,17.81,13.2,8.685677866465001,10.52,29.87,11.92,28.75,16.83,2.58,9,28.986666666666665,30.75,19.799202004121277,10.52,60.0,12.89,31.87,18.98,17.86,9,1.0466666666666666,1.05,0.1231868499475492,0.87,1.29,0.99,1.12,0.13000000000000012,0.07000000000000006,9,1.1133333333333333,1.09,0.10571187255932986,0.97,1.29,1.05,1.22,0.16999999999999993,0.06000000000000005,9,1.78,1.32,0.8687203232341235,1.05,2.99,1.19,2.87,1.6800000000000002,0.26,9,2.897777777777778,3.07,1.980472025665711,1.05,6.0,1.29,3.19,1.9,1.7799999999999998,1.7699999999999996,1.755683823529412,0,1.1199999999999992,1.3490000000000022,0,15.55,4.065300387596899,0,0.0,0.0,0,0.18000000000000005,1.7344285714285703,0,0.1200000000000001,1.349,0,1.55,4.021057692307692,0,0.0,0.0,0,4.065300387596899,0,1.0,0.0,19.0,12.141,2.0,0.0,0.09999999999999998,0.0,1.9000000000000001,12.14099999999999,0.19999999999999973,0.0,12.141,1.0,1,0.5529992974806202,1,0.46062068723431526,1,0.5068099923574677,1,0,0.0,0.3847264247804161,38.47,MEDIUM,REVIEW,measurement is statistically abnormal within its component/lot/condition group; Isolation Forest identified an unusual multivariate pattern; statistical and machine-learning evidence agree.,5,10000,5
C5866,L3,TypeA,34.11,1.21,13.17,14.17,15.17,16.17,1.32,1.42,1.52,1.62,Normal,50,34.0,1.2000000000000002,9,10.956666666666667,11.47,2.1427552356720545,8.0,13.92,9.32,12.41,3.09,1.9400000000000013,9,11.734444444444444,12.47,2.406071025090028,8.58,14.92,9.32,13.41,4.09,1.9400000000000013,9,12.512222222222222,13.47,2.715850593174162,8.58,15.92,10.0,14.41,4.41,1.9400000000000013,9,43.785555555555554,60.0,24.41150810125785,8.58,60.0,16.17,60.0,43.83,0.0,9,1.0955555555555554,1.15,0.21442429381433847,0.8,1.39,0.93,1.24,0.30999999999999994,0.19999999999999996,9,1.1733333333333333,1.25,0.24072806234421443,0.86,1.49,0.93,1.34,0.41000000000000003,0.19999999999999996,9,1.251111111111111,1.35,0.27168200365705325,0.86,1.59,1.0,1.44,0.43999999999999995,0.20000000000000018,9,4.378888888888889,6.0,2.440719383933989,0.86,6.0,1.62,6.0,4.38,0.0,1.6999999999999993,0.5910567010309272,0,1.6999999999999993,0.5910567010309272,0,1.6999999999999993,0.5910567010309272,0,43.83,3.0,0,0.17000000000000015,0.5733250000000006,0,0.16999999999999993,0.5733249999999999,0,0.16999999999999993,0.5733249999999992,0,4.38,3.0,0,3.0,0,1.0,0.0,1.0,0.0,1.0000000000000018,10.443039930555573,0.09999999999999987,0.0,0.10000000000000009,0.0,0.10000000000000009,10.373344827586239,10.443039930555573,1.0,1,0.4225,0,0.20284123025623652,0,0.3126706151281182,0,0,0.0,0.24548589983327687,24.55,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,5,10000,5
C5867,L3,TypeC,28.89,1.13,8.63,9.63,28.63,30.63,0.86,0.96,2.86,3.06,Sudden_Anomaly,50,28.0,1.1,13,11.406923076923077,11.8,2.04645785287402,8.63,14.69,9.81,12.88,3.0700000000000003,1.6000000000000014,13,12.483846153846153,12.92,2.2547192673055716,8.76,15.69,10.74,13.88,3.1400000000000006,2.1099999999999994,13,17.945384615384615,16.51,7.5836981033712645,8.76,33.25,13.92,16.82,2.9000000000000004,2.5900000000000016,13,33.70538461538462,30.63,19.695437549250087,8.76,60.0,20.2,60.0,39.8,12.939999999999998,13,1.1400000000000001,1.18,0.2042465829987534,0.86,1.47,0.98,1.29,0.31000000000000005,0.15999999999999992,13,1.2476923076923077,1.29,0.22506124522574764,0.88,1.57,1.07,1.39,0.31999999999999984,0.20999999999999996,13,1.7938461538461539,1.65,0.7574577926804288,0.88,3.32,1.39,1.68,0.29000000000000004,0.26,13,3.37,3.06,1.9695304008824033,0.88,6.0,2.02,6.0,3.98,1.29,3.17,1.3363531249999987,0,3.289999999999999,1.0517085308056873,0,12.119999999999997,3.1563474903474873,1,0.0,0.0,0,0.31999999999999995,1.3490000000000004,0,0.33000000000000007,1.0599285714285718,0,1.21,3.1390192307692306,1,0.0,0.0,0,3.1563474903474873,2,1.0,0.0,19.0,12.140999999999979,2.0,0.505875,0.09999999999999998,0.0,1.9,12.14099999999999,0.20000000000000018,0.5058749999999997,12.14099999999999,1.0,1,0.4941525675675672,0,0.3542593719982573,0,0.42420596978291225,0,0,0.0,0.3251491371156497,32.51,MEDIUM,REVIEW,No strong anomaly evidence detected; component follows its group pattern.,5,10000,5
C5868,L3,TypeA,28.31,1.08,9.42,9.42,9.42,9.42,0.94,0.94,0.94,0.94,High_Stable,50,28.0,1.05,16,11.139375,11.225,1.77150959636125,8.54,13.85,9.6725,12.22,2.547500000000001,1.5249999999999995,16,12.201875,11.865,1.7872221229233558,9.42,14.77,10.75,13.9,3.1500000000000004,1.2500000000000009,16,13.576875,13.655,2.3214929643083853,9.42,17.73,12.245,14.875,2.630000000000001,1.5949999999999998,16,21.444375,16.705,15.538905996991337,9.42,60.0,14.03,20.2275,6.1975,2.8850000000000007,16,1.11375,1.125,0.17794662120984478,0.85,1.39,0.9675,1.225,0.25750000000000006,0.15500000000000003,16,1.22,1.185,0.17955500549970752,0.94,1.48,1.0775000000000001,1.395,0.3174999999999999,0.125,16,1.3575,1.365,0.23282325198885676,0.94,1.77,1.2225,1.4849999999999999,0.26249999999999996,0.16000000000000003,16,2.144375,1.67,1.5540054429334107,0.94,6.0,1.4049999999999998,2.0225,0.6175000000000002,0.28500000000000003,1.8049999999999997,0.7983426229508198,0,2.4450000000000003,1.3193219999999992,0,4.234999999999999,1.7909137931034484,0,7.284999999999998,1.7032001733102247,0,0.18500000000000005,0.8050483870967743,0,0.2450000000000001,1.3220200000000006,0,0.42500000000000004,1.7916406249999999,0,0.73,1.7276666666666662,0,1.7916406249999999,0,0.0,0.6745,0.0,0.6745,0.0,0.6745,0.0,0.6745000000000015,0.0,0.6745000000000001,0.0,0.6745,0.6745000000000015,0.0,0,0.0,0,0.31559754516658844,0,0.15779877258329422,0,0,0.0,0.10256920217914124,10.26,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,5,10000,5
C5869,L3,TypeC,27.97,1.21,12.64,12.64,12.64,12.64,1.26,1.26,1.26,1.26,High_Stable,50,27.0,1.2000000000000002,18,11.145000000000001,10.8,1.9244135852406634,8.31,14.97,9.6,12.495000000000001,2.8950000000000014,1.3800000000000008,18,12.145000000000001,11.8,2.0798366734518585,9.31,16.73,10.36,13.705,3.3450000000000006,1.5850000000000009,18,16.422777777777778,14.68,6.5107980947089255,10.05,30.62,11.747499999999999,17.5325,5.785,3.120000000000001,18,26.061666666666667,21.33,17.158101584965628,10.05,60.0,12.975000000000001,30.9025,17.9275,8.93,18,1.1144444444444443,1.08,0.192023963646153,0.83,1.5,0.965,1.2475,0.2825000000000001,0.13500000000000012,18,1.2144444444444444,1.18,0.2076258575708385,0.93,1.67,1.0350000000000001,1.3725,0.3374999999999999,0.15999999999999992,18,1.6422222222222222,1.47,0.6505432621645639,1.01,3.06,1.1775,1.755,0.5774999999999999,0.31000000000000005,18,2.606666666666667,2.135,1.715267086045374,1.01,6.0,1.295,3.09,1.795,0.8899999999999999,1.8399999999999999,0.8993333333333328,0,0.8399999999999999,0.35746372239747604,0,2.039999999999999,0.4410192307692304,0,8.689999999999998,0.6563723404255318,0,0.17999999999999994,0.8993333333333322,0,0.08000000000000007,0.3372500000000005,0,0.20999999999999996,0.4569193548387095,0,0.8749999999999998,0.66313202247191,0,0.8993333333333328,0,0.0,0.6745,0.0,0.6745,0.0,0.6745,0.0,0.6745,0.0,0.6745000000000001,0.0,0.6745,0.6745000000000001,0.0,0,0.0,0,0.15853121381209764,0,0.07926560690604882,0,0,0.0,0.051522644488931735,5.15,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,5,10000,5
C5870,L3,TypeB,29.86,1.26,14.2,15.2,16.2,60.0,1.42,1.52,1.62,6.0,Absolute_Failure,50,29.0,1.25,20,11.875499999999999,11.885,2.114490046771263,8.47,14.69,10.5075,14.07,3.5625,1.9850000000000003,20,12.6755,12.465,1.937908462886293,9.48,15.69,11.0025,14.08,3.0775000000000006,1.625,20,14.4755,13.635,4.780433227449711,10.48,33.11,12.192499999999999,15.0425,2.8500000000000014,1.4500000000000002,20,26.737000000000002,15.835,20.371293553739577,10.7,60.0,13.2525,41.332499999999996,28.08,3.660000000000001,20,1.1885,1.19,0.21119397419633473,0.85,1.47,1.05,1.41,0.3599999999999999,0.20000000000000007,20,1.2685,1.245,0.19334384423938394,0.95,1.57,1.1025,1.41,0.3074999999999999,0.1649999999999998,20,1.4485,1.3650000000000002,0.47744137143516874,1.05,3.31,1.22,1.505,0.2849999999999999,0.14500000000000024,20,2.675,1.585,2.036251716422009,1.07,6.0,1.3250000000000002,4.1325,2.8075,0.365,2.3149999999999995,0.7866335012594455,0,2.7349999999999994,1.1352353846153844,0,2.5649999999999995,1.19316724137931,0,44.165,8.13915095628415,0,0.22999999999999998,0.7756749999999997,0,0.2749999999999999,1.1241666666666676,0,0.2549999999999999,1.1861896551724112,0,4.415,8.15867808219178,0,8.15867808219178,0,1.0,0.0,1.0,0.0,43.8,28.868599999999997,0.10000000000000009,0.0,0.10000000000000009,0.0,4.38,28.868600000000008,28.868600000000008,1.0,1,0.7899999999999999,1,0.49846983848770676,1,0.6442349192438533,1,1,10.0,0.7477526975085047,74.78,HIGH,REJECT,final Iddq exceeds the absolute specification limit; measurement is statistically abnormal within its component/lot/condition group; Isolation Forest identified an unusual multivariate pattern; statistical and machine-learning evidence agree.,5,10000,5
C5871,L3,TypeA,31.61,1.16,10.26,11.26,12.26,60.0,1.03,1.13,1.23,6.0,Absolute_Failure,50,31.0,1.1500000000000001,12,11.58,11.665,2.511580451356548,8.02,14.74,9.7475,13.5725,3.8249999999999993,2.1100000000000003,12,12.33,12.21,2.794774344444223,8.02,16.18,10.735,14.462499999999999,3.727499999999999,2.344999999999999,12,13.163333333333334,13.21,3.331189613700223,8.02,19.18,11.3975,15.309999999999999,3.912499999999998,2.1199999999999983,12,32.72,19.46,24.42304388742879,8.02,60.0,11.6475,60.0,48.3525,11.345,12,1.1583333333333334,1.165,0.25084704986154893,0.8,1.47,0.9775,1.36,0.38250000000000006,0.21499999999999997,12,1.2333333333333334,1.22,0.2795559249086221,0.8,1.62,1.0775,1.4475,0.3700000000000001,0.235,12,1.3166666666666667,1.32,0.3335302448690736,0.8,1.92,1.14,1.5325,0.39250000000000007,0.21499999999999997,12,3.2716666666666665,1.9449999999999998,2.4426767483581813,0.8,6.0,1.165,6.0,4.835,1.1349999999999998,1.4049999999999994,0.44913388625592393,0,0.9500000000000011,0.273251599147122,0,0.9500000000000011,0.30225235849056664,0,40.54,2.4102450418686643,0,0.135,0.42352325581395356,0,0.09000000000000008,0.2583191489361704,0,0.09000000000000008,0.2823488372093026,0,4.055,2.4097775330396476,0,2.4102450418686643,0,1.0,0.0,1.0,0.0,47.74,10.059043333333333,0.09999999999999987,0.0,0.10000000000000009,0.0,4.77,10.050049999999999,10.059043333333333,1.0,1,0.35025501762891137,0,0.2089091157558429,0,0.2795820666923771,0,1,10.0,0.4667538451129363,46.68,MEDIUM,REJECT,final Iddq exceeds the absolute specification limit.,5,10000,5
C5872,L3,TypeB,32.2,1.03,13.02,13.02,13.02,13.02,1.3,1.3,1.3,1.3,High_Stable,50,32.0,1.0,10,12.053999999999998,11.935,1.7161792188204341,9.7,14.84,10.87,13.185,2.3150000000000013,1.3200000000000003,10,13.154,13.41,1.7281795174241723,10.7,15.84,11.955,13.8125,1.8575,1.12,10,14.553999999999998,13.99,2.3787821347160913,11.7,18.24,12.705,16.7175,4.012500000000001,2.2650000000000006,10,25.68,19.759999999999998,18.53187344370054,12.7,60.0,13.225,22.862499999999997,9.637499999999998,6.329999999999998,10,1.2029999999999998,1.19,0.17075323325391717,0.97,1.48,1.0875,1.315,0.22750000000000004,0.13,10,1.3130000000000002,1.34,0.17217884758458435,1.07,1.58,1.1949999999999998,1.3775,0.1825000000000001,0.10999999999999999,10,1.4529999999999998,1.395,0.23767625039115714,1.17,1.82,1.27,1.67,0.3999999999999999,0.2250000000000001,10,2.566,1.975,1.8542815320225785,1.27,6.0,1.32,2.2824999999999998,0.9624999999999997,0.6350000000000001,1.084999999999999,0.55441856060606,0,0.39000000000000057,0.234870535714286,0,0.9700000000000006,0.2888587196467992,0,6.739999999999998,0.7181879936808847,0,0.1100000000000001,0.5707307692307697,0,0.040000000000000036,0.24527272727272753,0,0.09499999999999997,0.2847888888888887,0,0.675,0.7169881889763778,0,0.7181879936808847,0,0.0,1.349,0.0,1.349,0.0,1.01175,0.0,1.3490000000000002,0.0,1.348999999999997,0.0,1.0117499999999995,1.3490000000000002,0.0,0,0.0,0,0.1539167161630953,0,0.07695835808154765,0,0,0.0,0.050022932753005976,5.0,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,5,10000,5
C5873,L3,TypeA,30.0,1.21,11.13,12.13,13.13,60.0,1.11,1.21,1.31,6.0,Absolute_Failure,50,30.0,1.2000000000000002,14,12.060714285714285,12.805,2.143363511599734,8.69,14.18,10.5,13.9175,3.4175000000000004,1.3500000000000005,14,12.989285714285714,13.84,2.4662661416235436,8.75,16.13,11.5,14.8975,3.397500000000001,1.5249999999999995,14,17.91785714285714,15.309999999999999,8.349478268888262,8.75,34.09,13.13,18.81,5.679999999999998,2.780000000000001,14,25.925714285714285,20.015,16.95741712656723,8.75,60.0,13.9725,34.605,20.632499999999997,8.700000000000001,14,1.207142857142857,1.2850000000000001,0.21366503516660662,0.87,1.42,1.05,1.39,0.33999999999999986,0.12999999999999978,14,1.3,1.3849999999999998,0.24592056253376432,0.88,1.61,1.15,1.49,0.3400000000000001,0.15500000000000003,14,1.792857142857143,1.5350000000000001,0.8343346365303826,0.88,3.41,1.31,1.88,0.5699999999999998,0.28,14,2.593571428571429,2.005,1.6949953807191747,0.88,6.0,1.395,3.46,2.065,0.8699999999999999,1.674999999999999,0.8368796296296288,0,1.709999999999999,0.7563245901639343,0,2.179999999999998,0.528924460431654,0,39.985,3.099986494252873,0,0.17500000000000004,0.907980769230771,0,0.17499999999999982,0.7615322580645152,0,0.2250000000000001,0.5420089285714287,0,3.995,3.0972729885057477,0,3.099986494252873,0,1.0,0.0,1.0,0.0,46.87,30.602064999999996,0.09999999999999987,0.0,0.10000000000000009,0.0,4.6899999999999995,30.622300000000003,30.622300000000003,1.0,1,0.43474834554597697,0,0.225687207215771,0,0.330217776380874,0,1,10.0,0.5081163892021658,50.81,MEDIUM,REJECT,final Iddq exceeds the absolute specification limit.,5,10000,5
C5874,L3,TypeB,29.9,1.25,14.34,15.34,16.34,60.0,1.43,1.53,1.63,6.0,Absolute_Failure,50,29.0,1.25,20,11.875499999999999,11.885,2.114490046771263,8.47,14.69,10.5075,14.07,3.5625,1.9850000000000003,20,12.6755,12.465,1.937908462886293,9.48,15.69,11.0025,14.08,3.0775000000000006,1.625,20,14.4755,13.635,4.780433227449711,10.48,33.11,12.192499999999999,15.0425,2.8500000000000014,1.4500000000000002,20,26.737000000000002,15.835,20.371293553739577,10.7,60.0,13.2525,41.332499999999996,28.08,3.660000000000001,20,1.1885,1.19,0.21119397419633473,0.85,1.47,1.05,1.41,0.3599999999999999,0.20000000000000007,20,1.2685,1.245,0.19334384423938394,0.95,1.57,1.1025,1.41,0.3074999999999999,0.1649999999999998,20,1.4485,1.3650000000000002,0.47744137143516874,1.05,3.31,1.22,1.505,0.2849999999999999,0.14500000000000024,20,2.675,1.585,2.036251716422009,1.07,6.0,1.3250000000000002,4.1325,2.8075,0.365,2.455,0.8342052896725439,0,2.875,1.1933461538461538,0,2.705,1.2582913793103447,0,44.165,8.13915095628415,0,0.24,0.8093999999999997,0,0.2849999999999999,1.1650454545454556,0,0.2649999999999997,1.2327068965517205,0,4.415,8.15867808219178,0,8.15867808219178,0,1.0,0.0,1.0,0.0,43.66,28.774169999999998,0.10000000000000009,0.0,0.09999999999999987,0.0,4.37,28.80115000000001,28.80115000000001,1.0,1,0.7899999999999999,1,0.5145800794463564,1,0.6522900397231781,1,1,10.0,0.7529885258200657,75.3,HIGH,REJECT,final Iddq exceeds the absolute specification limit; measurement is statistically abnormal within its component/lot/condition group; Isolation Forest identified an unusual multivariate pattern; statistical and machine-learning evidence agree.,5,10000,5
C5875,L3,TypeA,27.22,1.18,10.67,11.67,12.67,13.67,1.07,1.17,1.27,1.37,Normal,50,27.0,1.1500000000000001,12,11.25,10.7,2.1875349347859774,8.03,14.84,10.1175,12.3325,2.215,1.1449999999999996,12,12.083333333333334,12.085,2.0929549937971923,9.03,15.84,10.645,13.0825,2.4375,1.5250000000000004,12,17.583333333333332,14.89,7.941862997986548,9.13,31.68,12.35,19.6375,7.2875,2.8600000000000003,12,19.166666666666668,16.13,8.605152086061143,9.13,33.68,13.35,22.994999999999997,9.644999999999998,4.375,12,1.125,1.07,0.21840329667841551,0.8,1.48,1.0150000000000001,1.2349999999999999,0.21999999999999975,0.11499999999999999,12,1.2083333333333333,1.21,0.20962448388111596,0.9,1.58,1.0625,1.31,0.24750000000000005,0.15499999999999992,12,1.7583333333333335,1.49,0.7941471507030022,0.91,3.17,1.2375,1.96,0.7224999999999999,0.28500000000000003,12,1.9166666666666667,1.6099999999999999,0.860912130806447,0.91,3.37,1.3375000000000001,2.3024999999999998,0.9649999999999996,0.44500000000000006,0.02999999999999936,0.017672489082969062,0,0.4150000000000009,0.1835524590163938,0,2.2200000000000006,0.5235629370629371,0,2.459999999999999,0.37926171428571415,0,0.0,0.0,0,0.040000000000000036,0.1740645161290325,0,0.21999999999999997,0.5206666666666665,0,0.23999999999999977,0.36377528089887595,0,0.5235629370629371,0,1.0,0.0,1.0,0.0,1.0,0.0,0.09999999999999987,7.488454301096674e-16,0.10000000000000009,7.488454301096682e-16,0.10000000000000009,0.0,7.488454301096682e-16,0.0,0,0.0,0,0.05736421642634466,0,0.02868210821317233,0,0,0.0,0.018643370338562015,1.86,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,5,10000,5
C5876,L3,TypeA,27.06,1.19,14.42,14.42,14.42,14.42,1.44,1.44,1.44,1.44,High_Stable,50,27.0,1.1500000000000001,12,11.25,10.7,2.1875349347859774,8.03,14.84,10.1175,12.3325,2.215,1.1449999999999996,12,12.083333333333334,12.085,2.0929549937971923,9.03,15.84,10.645,13.0825,2.4375,1.5250000000000004,12,17.583333333333332,14.89,7.941862997986548,9.13,31.68,12.35,19.6375,7.2875,2.8600000000000003,12,19.166666666666668,16.13,8.605152086061143,9.13,33.68,13.35,22.994999999999997,9.644999999999998,4.375,12,1.125,1.07,0.21840329667841551,0.8,1.48,1.0150000000000001,1.2349999999999999,0.21999999999999975,0.11499999999999999,12,1.2083333333333333,1.21,0.20962448388111596,0.9,1.58,1.0625,1.31,0.24750000000000005,0.15499999999999992,12,1.7583333333333335,1.49,0.7941471507030022,0.91,3.17,1.2375,1.96,0.7224999999999999,0.28500000000000003,12,1.9166666666666667,1.6099999999999999,0.860912130806447,0.91,3.37,1.3375000000000001,2.3024999999999998,0.9649999999999996,0.44500000000000006,3.7200000000000006,2.191388646288211,0,2.334999999999999,1.032759016393442,0,0.47000000000000064,0.11084440559440574,0,1.709999999999999,0.2636331428571427,0,0.3699999999999999,2.170130434782608,0,0.22999999999999998,1.000870967741936,0,0.050000000000000044,0.11833333333333343,0,0.16999999999999993,0.2576741573033706,0,2.191388646288211,0,0.0,1.349,0.0,0.6745,0.0,0.6745,0.0,1.3489999999999975,0.0,0.6745,0.0,0.6745000000000001,1.349,0.0,0,0.023445109170305827,0,0.31951666600578926,0,0.17148088758804755,0,0,0.0,0.1138070878492615,11.38,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,5,10000,5
C5877,L3,TypeB,28.22,1.28,10.15,10.15,10.15,10.15,1.01,1.01,1.01,1.01,High_Stable,50,28.0,1.25,8,12.03,11.94,1.8503204355693945,9.79,14.4,10.322500000000002,13.815000000000001,3.4924999999999997,1.83,8,12.53,12.445,2.162861860723294,9.79,15.81,11.065,13.9725,2.9075000000000006,1.67,8,13.155,13.105,2.926743680513989,9.79,18.81,11.065,14.4275,3.3625000000000007,1.5700000000000003,8,14.03,13.605,4.448848968312719,9.79,23.81,11.065,14.6775,3.6125000000000007,2.0700000000000003,8,1.2025,1.1949999999999998,0.18460382289804136,0.98,1.44,1.0325,1.38,0.3474999999999999,0.18499999999999994,8,1.2525,1.245,0.21598611066455178,0.98,1.58,1.1075,1.395,0.2875000000000001,0.1649999999999998,8,1.315,1.31,0.29247710533109617,0.98,1.88,1.1075,1.4425,0.33499999999999996,0.15500000000000003,8,1.4024999999999999,1.3599999999999999,0.44473908884070124,0.98,2.38,1.1075,1.4675,0.3600000000000001,0.20500000000000007,1.7899999999999991,0.6597568306010926,0,2.295,0.926932634730539,0,2.955,1.2695207006369424,0,3.455,1.1257958937198067,0,0.18499999999999983,0.6744999999999995,0,0.2350000000000001,0.9606515151515166,0,0.30000000000000004,1.3054838709677419,0,0.34999999999999987,1.1515853658536577,0,1.3054838709677419,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.2159094542186697,0,0.10795472710933485,0,0,0.0,0.07017057262106766,7.02,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,5,10000,5
