component_id,lot_id,component_type,temperature_C,voltage_V,iddq_0h_uA,iddq_24h_uA,iddq_96h_uA,iddq_168h_uA,leakage_0h_uA,leakage_24h_uA,leakage_96h_uA,leakage_168h_uA,ground_truth,absolute_limit_uA
C14225,L8,TypeA,26.0,1.29,8.46,9.46,10.46,60.0,0.85,0.95,1.05,6.0,Absolute_Failure,50
C14226,L8,TypeA,32.0,1.14,14.22,16.22,19.22,24.22,1.42,1.62,1.92,2.42,Latent_Defect,50
C14227,L8,TypeA,28.59,1.23,13.82,14.82,15.82,60.0,1.38,1.48,1.58,6.0,Absolute_Failure,50
C14228,L8,TypeC,25.28,1.18,10.13,11.13,12.13,60.0,1.01,1.11,1.21,6.0,Absolute_Failure,50
C14229,L8,TypeB,32.99,1.29,10.03,10.03,10.03,10.03,1.0,1.0,1.0,1.0,High_Stable,50
C14230,L8,TypeB,26.11,1.28,10.8,11.8,12.8,13.8,1.08,1.18,1.28,1.38,Normal,50
C14231,L8,TypeA,29.38,1.18,11.13,13.13,16.13,21.13,1.11,1.31,1.61,2.11,Latent_Defect,50
C14232,L8,TypeB,27.93,1.22,9.12,9.12,9.12,9.12,0.91,0.91,0.91,0.91,High_Stable,50
C14233,L8,TypeC,31.57,1.04,13.34,15.34,18.34,23.34,1.33,1.53,1.83,2.33,Latent_Defect,50
C14234,L8,TypeB,30.65,1.29,12.72,12.72,12.72,12.72,1.27,1.27,1.27,1.27,High_Stable,50
C14235,L8,TypeC,31.86,1.07,9.5,10.5,29.5,31.5,0.95,1.05,2.95,3.15,Sudden_Anomaly,50
C14236,L8,TypeC,29.43,1.17,11.44,12.44,13.44,60.0,1.14,1.24,1.34,6.0,Absolute_Failure,50
C14237,L8,TypeA,30.79,1.06,9.03,11.03,14.03,19.03,0.9,1.1,1.4,1.9,Latent_Defect,50
C14238,L8,TypeC,32.84,1.07,13.6,15.6,18.6,23.6,1.36,1.56,1.86,2.36,Latent_Defect,50
C14239,L8,TypeB,31.6,1.28,12.53,13.53,32.53,34.53,1.25,1.35,3.25,3.45,Sudden_Anomaly,50
C14240,L8,TypeA,26.26,1.14,11.15,11.15,11.15,11.15,1.12,1.12,1.12,1.12,High_Stable,50
C14241,L8,TypeC,30.4,1.07,11.68,12.68,13.68,60.0,1.17,1.27,1.37,6.0,Absolute_Failure,50
C14242,L8,TypeA,29.92,1.0,10.1,10.1,10.1,10.1,1.01,1.01,1.01,1.01,High_Stable,50
C14243,L8,TypeB,28.06,1.19,14.28,15.28,16.28,17.28,1.43,1.53,1.63,1.73,Normal,50
C14244,L8,TypeA,32.04,1.05,12.08,12.08,12.08,12.08,1.21,1.21,1.21,1.21,High_Stable,50
C14245,L8,TypeC,34.78,1.27,13.65,15.65,18.65,23.65,1.36,1.56,1.86,2.36,Latent_Defect,50
C14246,L8,TypeB,26.72,1.12,13.59,14.59,15.59,60.0,1.36,1.46,1.56,6.0,Absolute_Failure,50
C14247,L8,TypeA,26.2,1.27,13.7,14.7,15.7,60.0,1.37,1.47,1.57,6.0,Absolute_Failure,50
C14248,L8,TypeC,29.55,1.09,12.22,14.22,17.22,22.22,1.22,1.42,1.72,2.22,Latent_Defect,50
C14249,L8,TypeA,26.16,1.28,13.8,14.8,15.8,16.8,1.38,1.48,1.58,1.68,Normal,50
C14250,L8,TypeC,30.94,1.26,14.0,15.0,34.0,36.0,1.4,1.5,3.4,3.6,Sudden_Anomaly,50
C14251,L8,TypeA,27.96,1.19,9.63,10.63,29.63,31.63,0.96,1.06,2.96,3.16,Sudden_Anomaly,50
C14252,L8,TypeA,29.41,1.12,12.08,13.08,14.08,60.0,1.21,1.31,1.41,6.0,Absolute_Failure,50
C14253,L8,TypeC,34.8,1.2,10.28,12.28,15.28,20.28,1.03,1.23,1.53,2.03,Latent_Defect,50
C14254,L8,TypeB,32.13,1.23,12.72,13.72,32.72,34.72,1.27,1.37,3.27,3.47,Sudden_Anomaly,50
C14255,L8,TypeA,25.27,1.06,8.77,10.77,13.77,18.77,0.88,1.08,1.38,1.88,Latent_Defect,50
C14256,L8,TypeB,32.21,1.28,10.34,11.34,12.34,60.0,1.03,1.13,1.23,6.0,Absolute_Failure,50
C14257,L8,TypeC,29.43,1.11,10.55,11.55,12.55,13.55,1.05,1.15,1.25,1.35,Normal,50
C14258,L8,TypeB,31.47,1.25,9.32,10.32,11.32,60.0,0.93,1.03,1.13,6.0,Absolute_Failure,50
C14259,L8,TypeC,32.39,1.3,10.43,11.43,12.43,13.43,1.04,1.14,1.24,1.34,Normal,50
C14260,L8,TypeB,31.34,1.14,8.42,9.42,28.42,30.42,0.84,0.94,2.84,3.04,Sudden_Anomaly,50
C14261,L8,TypeA,32.81,1.2,13.48,14.48,15.48,60.0,1.35,1.45,1.55,6.0,Absolute_Failure,50
C14262,L8,TypeA,27.14,1.16,13.38,15.38,18.38,23.38,1.34,1.54,1.84,2.34,Latent_Defect,50
C14263,L8,TypeC,34.79,1.24,14.62,16.62,19.62,24.62,1.46,1.66,1.96,2.46,Latent_Defect,50
C14264,L8,TypeA,32.68,1.22,14.49,14.49,14.49,14.49,1.45,1.45,1.45,1.45,High_Stable,50
C14265,L8,TypeA,33.93,1.05,10.84,11.84,12.84,60.0,1.08,1.18,1.28,6.0,Absolute_Failure,50
C14266,L8,TypeA,27.91,1.24,11.57,12.57,13.57,60.0,1.16,1.26,1.36,6.0,Absolute_Failure,50
C14267,L8,TypeA,27.24,1.26,14.2,14.2,14.2,14.2,1.42,1.42,1.42,1.42,High_Stable,50
C14268,L8,TypeB,27.66,1.07,13.52,13.52,13.52,13.52,1.35,1.35,1.35,1.35,High_Stable,50
C14269,L8,TypeA,32.13,1.22,11.48,12.48,13.48,60.0,1.15,1.25,1.35,6.0,Absolute_Failure,50
C14270,L8,TypeC,33.77,1.17,14.06,14.06,14.06,14.06,1.41,1.41,1.41,1.41,High_Stable,50
C14271,L8,TypeB,31.48,1.17,13.95,15.95,18.95,23.95,1.4,1.6,1.9,2.4,Latent_Defect,50
C14272,L8,TypeA,27.25,1.1,9.13,10.13,29.13,31.13,0.91,1.01,2.91,3.11,Sudden_Anomaly,50
C14273,L8,TypeC,28.88,1.1,10.95,12.95,15.95,20.95,1.09,1.29,1.59,2.09,Latent_Defect,50
C14274,L8,TypeB,29.28,1.2,11.26,12.26,13.26,60.0,1.13,1.23,1.33,6.0,Absolute_Failure,50
C14275,L8,TypeA,27.33,1.12,14.03,15.03,16.03,60.0,1.4,1.5,1.6,6.0,Absolute_Failure,50
C14276,L8,TypeA,28.05,1.18,11.7,13.7,16.7,21.7,1.17,1.37,1.67,2.17,Latent_Defect,50
C14277,L8,TypeA,30.51,1.08,14.38,15.38,16.38,17.38,1.44,1.54,1.64,1.74,Normal,50
C14278,L8,TypeB,27.21,1.07,14.14,15.14,34.14,36.14,1.41,1.51,3.41,3.61,Sudden_Anomaly,50
C14279,L8,TypeA,31.66,1.19,8.69,10.69,13.69,18.69,0.87,1.07,1.37,1.87,Latent_Defect,50
C14280,L8,TypeB,31.03,1.09,8.2,9.2,10.2,11.2,0.82,0.92,1.02,1.12,Normal,50
C14281,L8,TypeA,32.04,1.18,11.58,12.58,13.58,14.58,1.16,1.26,1.36,1.46,Normal,50
C14282,L8,TypeC,33.69,1.19,8.98,9.98,28.98,30.98,0.9,1.0,2.9,3.1,Sudden_Anomaly,50
C14283,L8,TypeC,30.21,1.05,11.52,12.52,13.52,60.0,1.15,1.25,1.35,6.0,Absolute_Failure,50
C14284,L8,TypeA,32.18,1.11,12.8,12.8,12.8,12.8,1.28,1.28,1.28,1.28,High_Stable,50
C14285,L8,TypeB,33.34,1.09,10.72,11.72,12.72,13.72,1.07,1.17,1.27,1.37,Normal,50
C14286,L8,TypeC,31.9,1.06,8.25,9.25,28.25,30.25,0.82,0.92,2.82,3.02,Sudden_Anomaly,50
C14287,L8,TypeA,27.07,1.23,14.56,15.56,16.56,60.0,1.46,1.56,1.66,6.0,Absolute_Failure,50
C14288,L8,TypeA,29.46,1.16,9.55,11.55,14.55,19.55,0.96,1.16,1.46,1.96,Latent_Defect,50
C14289,L8,TypeA,26.61,1.11,14.94,15.94,16.94,60.0,1.49,1.59,1.69,6.0,Absolute_Failure,50
C14290,L8,TypeC,32.93,1.29,12.98,14.98,17.98,22.98,1.3,1.5,1.8,2.3,Latent_Defect,50
C14291,L8,TypeA,28.09,1.03,13.97,15.97,18.97,23.97,1.4,1.6,1.9,2.4,Latent_Defect,50
C14292,L8,TypeB,30.65,1.16,10.88,11.88,12.88,60.0,1.09,1.19,1.29,6.0,Absolute_Failure,50
C14293,L8,TypeB,31.04,1.23,12.09,13.09,14.09,60.0,1.21,1.31,1.41,6.0,Absolute_Failure,50
C14294,L8,TypeB,27.76,1.05,11.35,12.35,31.35,33.35,1.13,1.23,3.13,3.33,Sudden_Anomaly,50
C14295,L8,TypeA,28.54,1.21,9.4,10.4,11.4,60.0,0.94,1.04,1.14,6.0,Absolute_Failure,50
C14296,L8,TypeA,28.99,1.28,11.59,12.59,13.59,60.0,1.16,1.26,1.36,6.0,Absolute_Failure,50
C14297,L8,TypeC,32.38,1.25,14.37,14.37,14.37,14.37,1.44,1.44,1.44,1.44,High_Stable,50
C14298,L8,TypeA,28.44,1.06,10.65,11.65,12.65,13.65,1.06,1.16,1.26,1.36,Normal,50
C14299,L8,TypeC,34.11,1.03,9.65,9.65,9.65,9.65,0.96,0.96,0.96,0.96,High_Stable,50
C14300,L8,TypeC,31.96,1.04,13.07,14.07,33.07,35.07,1.31,1.41,3.31,3.51,Sudden_Anomaly,50
C14301,L8,TypeC,25.13,1.18,12.85,12.85,12.85,12.85,1.29,1.29,1.29,1.29,High_Stable,50
C14302,L8,TypeB,28.59,1.29,13.72,14.72,15.72,16.72,1.37,1.47,1.57,1.67,Normal,50
C14303,L8,TypeA,32.65,1.02,8.53,9.53,28.53,30.53,0.85,0.95,2.85,3.05,Sudden_Anomaly,50
C14304,L8,TypeC,28.18,1.13,11.52,11.52,11.52,11.52,1.15,1.15,1.15,1.15,High_Stable,50
C14305,L8,TypeB,30.47,1.15,12.83,13.83,14.83,60.0,1.28,1.38,1.48,6.0,Absolute_Failure,50
C14306,L8,TypeC,29.86,1.12,14.17,16.17,19.17,24.17,1.42,1.62,1.92,2.42,Latent_Defect,50
C14307,L8,TypeB,26.04,1.22,8.14,9.14,10.14,11.14,0.81,0.91,1.01,1.11,Normal,50
C14308,L8,TypeC,30.63,1.09,10.71,11.71,30.71,32.71,1.07,1.17,3.07,3.27,Sudden_Anomaly,50
C14309,L8,TypeC,32.53,1.01,10.82,11.82,12.82,13.82,1.08,1.18,1.28,1.38,Normal,50
C14310,L8,TypeB,34.7,1.24,13.01,15.01,18.01,23.01,1.3,1.5,1.8,2.3,Latent_Defect,50
C14311,L8,TypeA,34.58,1.16,9.54,10.54,11.54,12.54,0.95,1.05,1.15,1.25,Normal,50
C14312,L8,TypeB,33.8,1.04,14.57,15.57,16.57,17.57,1.46,1.56,1.66,1.76,Normal,50
C14313,L8,TypeB,30.51,1.24,11.49,11.49,11.49,11.49,1.15,1.15,1.15,1.15,High_Stable,50
C14314,L8,TypeC,30.81,1.3,13.25,14.25,15.25,16.25,1.32,1.42,1.52,1.62,Normal,50
C14315,L8,TypeB,33.05,1.11,14.84,14.84,14.84,14.84,1.48,1.48,1.48,1.48,High_Stable,50
C14316,L8,TypeC,29.55,1.18,14.72,15.72,16.72,17.72,1.47,1.57,1.67,1.77,Normal,50
C14317,L8,TypeA,28.67,1.22,9.57,11.57,14.57,19.57,0.96,1.16,1.46,1.96,Latent_Defect,50
C14318,L8,TypeC,29.67,1.16,10.11,11.11,12.11,13.11,1.01,1.11,1.21,1.31,Normal,50
C14319,L8,TypeA,34.28,1.22,14.45,15.45,34.45,36.45,1.45,1.55,3.45,3.65,Sudden_Anomaly,50
C14320,L8,TypeA,32.76,1.24,11.52,12.52,13.52,14.52,1.15,1.25,1.35,1.45,Normal,50
C14321,L8,TypeA,34.57,1.15,14.27,15.27,16.27,60.0,1.43,1.53,1.63,6.0,Absolute_Failure,50
C14322,L8,TypeC,30.38,1.19,10.67,10.67,10.67,10.67,1.07,1.07,1.07,1.07,High_Stable,50
C14323,L8,TypeC,32.66,1.03,9.2,9.2,9.2,9.2,0.92,0.92,0.92,0.92,High_Stable,50
C14324,L8,TypeA,31.43,1.01,12.09,13.09,14.09,15.09,1.21,1.31,1.41,1.51,Normal,50
C14325,L8,TypeA,33.57,1.05,14.8,15.8,16.8,17.8,1.48,1.58,1.68,1.78,Normal,50
C14326,L8,TypeA,34.66,1.08,10.46,11.46,12.46,13.46,1.05,1.15,1.25,1.35,Normal,50
C14327,L8,TypeA,33.98,1.25,12.06,13.06,14.06,60.0,1.21,1.31,1.41,6.0,Absolute_Failure,50
C14328,L8,TypeC,32.07,1.29,10.41,11.41,12.41,60.0,1.04,1.14,1.24,6.0,Absolute_Failure,50
C14329,L8,TypeC,29.48,1.18,9.93,10.93,11.93,12.93,0.99,1.09,1.19,1.29,Normal,50
C14330,L8,TypeB,33.07,1.04,11.05,12.05,13.05,14.05,1.11,1.21,1.31,1.41,Normal,50
C14331,L8,TypeC,31.9,1.22,8.24,9.24,10.24,60.0,0.82,0.92,1.02,6.0,Absolute_Failure,50
C14332,L8,TypeA,30.07,1.11,10.91,11.91,30.91,32.91,1.09,1.19,3.09,3.29,Sudden_Anomaly,50
C14333,L8,TypeC,25.86,1.14,13.01,15.01,18.01,23.01,1.3,1.5,1.8,2.3,Latent_Defect,50
C14334,L8,TypeA,30.35,1.22,10.91,11.91,12.91,60.0,1.09,1.19,1.29,6.0,Absolute_Failure,50
C14335,L8,TypeA,27.36,1.09,10.96,11.96,30.96,32.96,1.1,1.2,3.1,3.3,Sudden_Anomaly,50
C14336,L8,TypeC,34.17,1.3,10.27,10.27,10.27,10.27,1.03,1.03,1.03,1.03,High_Stable,50
C14337,L8,TypeC,29.73,1.02,13.8,15.8,18.8,23.8,1.38,1.58,1.88,2.38,Latent_Defect,50
C14338,L8,TypeC,34.93,1.26,11.4,12.4,13.4,14.4,1.14,1.24,1.34,1.44,Normal,50
C14339,L8,TypeC,30.1,1.08,10.56,12.56,15.56,20.56,1.06,1.26,1.56,2.06,Latent_Defect,50
C14340,L8,TypeB,33.03,1.14,11.82,11.82,11.82,11.82,1.18,1.18,1.18,1.18,High_Stable,50
C14341,L8,TypeC,29.75,1.02,12.27,13.27,14.27,15.27,1.23,1.33,1.43,1.53,Normal,50
C14342,L8,TypeA,33.64,1.06,9.78,9.78,9.78,9.78,0.98,0.98,0.98,0.98,High_Stable,50
C14343,L8,TypeC,28.81,1.14,10.92,12.92,15.92,20.92,1.09,1.29,1.59,2.09,Latent_Defect,50
C14344,L8,TypeA,31.74,1.22,14.22,15.22,16.22,17.22,1.42,1.52,1.62,1.72,Normal,50
C14345,L8,TypeB,28.62,1.09,14.52,15.52,16.52,17.52,1.45,1.55,1.65,1.75,Normal,50
C14346,L8,TypeB,31.87,1.01,9.95,10.95,11.95,60.0,1.0,1.1,1.2,6.0,Absolute_Failure,50
C14347,L8,TypeA,26.74,1.23,8.37,9.37,10.37,60.0,0.84,0.94,1.04,6.0,Absolute_Failure,50
C14348,L8,TypeA,33.87,1.04,11.9,13.9,16.9,21.9,1.19,1.39,1.69,2.19,Latent_Defect,50
C14349,L8,TypeC,30.22,1.18,14.64,15.64,16.64,17.64,1.46,1.56,1.66,1.76,Normal,50
C14350,L8,TypeC,30.96,1.25,10.98,11.98,30.98,32.98,1.1,1.2,3.1,3.3,Sudden_Anomaly,50
C14351,L8,TypeB,34.58,1.19,8.21,9.21,28.21,30.21,0.82,0.92,2.82,3.02,Sudden_Anomaly,50
C14352,L8,TypeA,30.02,1.17,12.18,13.18,14.18,60.0,1.22,1.32,1.42,6.0,Absolute_Failure,50
C14353,L8,TypeB,33.5,1.07,12.54,12.54,12.54,12.54,1.25,1.25,1.25,1.25,High_Stable,50
C14354,L8,TypeA,25.91,1.12,12.59,13.59,32.59,34.59,1.26,1.36,3.26,3.46,Sudden_Anomaly,50
C14355,L8,TypeC,32.73,1.03,9.52,10.52,29.52,31.52,0.95,1.05,2.95,3.15,Sudden_Anomaly,50
C14356,L8,TypeA,34.02,1.26,11.68,12.68,31.68,33.68,1.17,1.27,3.17,3.37,Sudden_Anomaly,50
C14357,L8,TypeB,34.97,1.04,10.11,10.11,10.11,10.11,1.01,1.01,1.01,1.01,High_Stable,50
C14358,L8,TypeA,28.84,1.06,12.13,14.13,17.13,22.13,1.21,1.41,1.71,2.21,Latent_Defect,50
C14359,L8,TypeA,27.83,1.01,14.37,14.37,14.37,14.37,1.44,1.44,1.44,1.44,High_Stable,50
C14360,L8,TypeC,31.11,1.23,11.7,12.7,13.7,14.7,1.17,1.27,1.37,1.47,Normal,50
C14361,L8,TypeC,31.82,1.13,9.56,9.56,9.56,9.56,0.96,0.96,0.96,0.96,High_Stable,50
C14362,L8,TypeC,33.62,1.17,11.01,12.01,13.01,60.0,1.1,1.2,1.3,6.0,Absolute_Failure,50
C14363,L8,TypeB,32.48,1.11,11.06,11.06,11.06,11.06,1.11,1.11,1.11,1.11,High_Stable,50
C14364,L8,TypeB,25.98,1.11,13.05,13.05,13.05,13.05,1.3,1.3,1.3,1.3,High_Stable,50
C14365,L8,TypeB,28.52,1.16,9.86,11.86,14.86,19.86,0.99,1.19,1.49,1.99,Latent_Defect,50
C14366,L8,TypeA,26.61,1.08,11.79,12.79,31.79,33.79,1.18,1.28,3.18,3.38,Sudden_Anomaly,50
C14367,L8,TypeB,32.22,1.25,8.07,9.07,28.07,30.07,0.81,0.91,2.81,3.01,Sudden_Anomaly,50
C14368,L8,TypeB,29.59,1.29,10.21,12.21,15.21,20.21,1.02,1.22,1.52,2.02,Latent_Defect,50
C14369,L8,TypeA,27.39,1.17,10.35,11.35,12.35,60.0,1.03,1.13,1.23,6.0,Absolute_Failure,50
C14370,L8,TypeC,33.06,1.26,13.98,14.98,15.98,16.98,1.4,1.5,1.6,1.7,Normal,50
C14371,L8,TypeA,27.5,1.15,9.64,9.64,9.64,9.64,0.96,0.96,0.96,0.96,High_Stable,50
C14372,L8,TypeA,29.18,1.1,10.24,12.24,15.24,20.24,1.02,1.22,1.52,2.02,Latent_Defect,50
C14373,L8,TypeC,29.31,1.29,9.55,11.55,14.55,19.55,0.95,1.15,1.45,1.95,Latent_Defect,50
C14374,L8,TypeC,26.47,1.18,14.16,15.16,16.16,60.0,1.42,1.52,1.62,6.0,Absolute_Failure,50
C14375,L8,TypeA,30.46,1.16,10.15,11.15,30.15,32.15,1.01,1.11,3.01,3.21,Sudden_Anomaly,50
C14376,L8,TypeA,34.65,1.19,8.67,8.67,8.67,8.67,0.87,0.87,0.87,0.87,High_Stable,50
C14377,L8,TypeB,31.71,1.28,13.7,14.7,15.7,60.0,1.37,1.47,1.57,6.0,Absolute_Failure,50
C14378,L8,TypeB,27.4,1.17,11.82,13.82,16.82,21.82,1.18,1.38,1.68,2.18,Latent_Defect,50
C14379,L8,TypeB,26.24,1.11,8.21,10.21,13.21,18.21,0.82,1.02,1.32,1.82,Latent_Defect,50
C14380,L8,TypeC,25.06,1.25,9.68,10.68,29.68,31.68,0.97,1.07,2.97,3.17,Sudden_Anomaly,50
C14381,L8,TypeC,30.35,1.21,8.08,10.08,13.08,18.08,0.81,1.01,1.31,1.81,Latent_Defect,50
C14382,L8,TypeA,27.1,1.04,8.09,10.09,13.09,18.09,0.81,1.01,1.31,1.81,Latent_Defect,50
C14383,L8,TypeA,31.61,1.1,13.6,15.6,18.6,23.6,1.36,1.56,1.86,2.36,Latent_Defect,50
C14384,L8,TypeB,32.23,1.14,11.95,11.95,11.95,11.95,1.19,1.19,1.19,1.19,High_Stable,50
C14385,L8,TypeC,32.73,1.16,9.78,9.78,9.78,9.78,0.98,0.98,0.98,0.98,High_Stable,50
C14386,L8,TypeA,32.75,1.14,11.13,11.13,11.13,11.13,1.11,1.11,1.11,1.11,High_Stable,50
C14387,L8,TypeC,34.33,1.13,8.48,9.48,10.48,11.48,0.85,0.95,1.05,1.15,Normal,50
C14388,L8,TypeB,26.98,1.07,12.86,14.86,17.86,22.86,1.29,1.49,1.79,2.29,Latent_Defect,50
C14389,L8,TypeB,28.3,1.13,11.72,12.72,13.72,14.72,1.17,1.27,1.37,1.47,Normal,50
C14390,L8,TypeA,30.04,1.0,8.99,9.99,10.99,11.99,0.9,1.0,1.1,1.2,Normal,50
C14391,L8,TypeA,31.0,1.05,13.55,14.55,15.55,16.55,1.36,1.46,1.56,1.66,Normal,50
C14392,L8,TypeA,25.93,1.05,10.92,11.92,12.92,60.0,1.09,1.19,1.29,6.0,Absolute_Failure,50
C14393,L8,TypeB,29.68,1.29,11.19,13.19,16.19,21.19,1.12,1.32,1.62,2.12,Latent_Defect,50
C14394,L8,TypeB,30.51,1.25,9.87,11.87,14.87,19.87,0.99,1.19,1.49,1.99,Latent_Defect,50
C14395,L8,TypeB,29.46,1.15,9.94,11.94,14.94,19.94,0.99,1.19,1.49,1.99,Latent_Defect,50
C14396,L8,TypeC,29.16,1.1,12.23,13.23,32.23,34.23,1.22,1.32,3.22,3.42,Sudden_Anomaly,50
C14397,L8,TypeC,26.51,1.15,11.25,12.25,13.25,60.0,1.12,1.22,1.32,6.0,Absolute_Failure,50
C14398,L8,TypeC,28.66,1.14,12.91,14.91,17.91,22.91,1.29,1.49,1.79,2.29,Latent_Defect,50
C14399,L8,TypeC,29.17,1.07,11.41,12.41,13.41,14.41,1.14,1.24,1.34,1.44,Normal,50
C14400,L8,TypeB,27.06,1.05,12.06,13.06,14.06,60.0,1.21,1.31,1.41,6.0,Absolute_Failure,50
C14401,L8,TypeC,32.54,1.07,12.15,14.15,17.15,22.15,1.21,1.41,1.71,2.21,Latent_Defect,50
C14402,L8,TypeA,29.93,1.05,14.02,15.02,34.02,36.02,1.4,1.5,3.4,3.6,Sudden_Anomaly,50
C14403,L8,TypeC,26.94,1.04,10.01,11.01,12.01,60.0,1.0,1.1,1.2,6.0,Absolute_Failure,50
C14404,L8,TypeB,31.27,1.07,14.97,15.97,16.97,17.97,1.5,1.6,1.7,1.8,Normal,50
C14405,L8,TypeA,26.45,1.1,14.31,15.31,34.31,36.31,1.43,1.53,3.43,3.63,Sudden_Anomaly,50
C14406,L8,TypeB,31.74,1.25,14.93,15.93,16.93,17.93,1.49,1.59,1.69,1.79,Normal,50
C14407,L8,TypeB,29.41,1.25,10.47,11.47,30.47,32.47,1.05,1.15,3.05,3.25,Sudden_Anomaly,50
C14408,L8,TypeA,29.79,1.2,10.18,11.18,12.18,13.18,1.02,1.12,1.22,1.32,Normal,50
C14409,L8,TypeA,31.61,1.15,10.82,10.82,10.82,10.82,1.08,1.08,1.08,1.08,High_Stable,50
C14410,L8,TypeB,31.1,1.06,9.31,10.31,11.31,12.31,0.93,1.03,1.13,1.23,Normal,50
C14411,L8,TypeB,32.07,1.13,10.44,11.44,12.44,60.0,1.04,1.14,1.24,6.0,Absolute_Failure,50
C14412,L8,TypeA,33.01,1.22,13.65,14.65,15.65,16.65,1.37,1.47,1.57,1.67,Normal,50
C14413,L8,TypeC,30.01,1.09,8.95,9.95,10.95,60.0,0.9,1.0,1.1,6.0,Absolute_Failure,50
C14414,L8,TypeA,30.77,1.19,8.32,9.32,10.32,11.32,0.83,0.93,1.03,1.13,Normal,50
C14415,L8,TypeC,34.26,1.28,10.7,11.7,12.7,13.7,1.07,1.17,1.27,1.37,Normal,50
C14416,L8,TypeB,31.47,1.11,10.67,12.67,15.67,20.67,1.07,1.27,1.57,2.07,Latent_Defect,50
C14417,L8,TypeC,29.7,1.13,12.7,12.7,12.7,12.7,1.27,1.27,1.27,1.27,High_Stable,50
C14418,L8,TypeC,31.78,1.14,8.99,9.99,28.99,30.99,0.9,1.0,2.9,3.1,Sudden_Anomaly,50
C14419,L8,TypeC,32.84,1.17,13.46,14.46,15.46,60.0,1.35,1.45,1.55,6.0,Absolute_Failure,50
C14420,L8,TypeA,34.86,1.09,12.96,14.96,17.96,22.96,1.3,1.5,1.8,2.3,Latent_Defect,50
C14421,L8,TypeA,26.2,1.02,9.53,11.53,14.53,19.53,0.95,1.15,1.45,1.95,Latent_Defect,50
C14422,L8,TypeC,30.03,1.1,10.7,11.7,30.7,32.7,1.07,1.17,3.07,3.27,Sudden_Anomaly,50
C14423,L8,TypeA,31.87,1.04,10.91,11.91,30.91,32.91,1.09,1.19,3.09,3.29,Sudden_Anomaly,50
C14424,L8,TypeB,26.98,1.01,8.63,9.63,10.63,11.63,0.86,0.96,1.06,1.16,Normal,50
C14425,L8,TypeB,26.42,1.14,12.44,14.44,17.44,22.44,1.24,1.44,1.74,2.24,Latent_Defect,50
C14426,L8,TypeA,33.49,1.19,10.86,11.86,30.86,32.86,1.09,1.19,3.09,3.29,Sudden_Anomaly,50
C14427,L8,TypeB,32.29,1.04,10.79,12.79,15.79,20.79,1.08,1.28,1.58,2.08,Latent_Defect,50
C14428,L8,TypeA,30.28,1.18,8.66,10.66,13.66,18.66,0.87,1.07,1.37,1.87,Latent_Defect,50
C14429,L8,TypeB,30.87,1.19,13.36,14.36,15.36,16.36,1.34,1.44,1.54,1.64,Normal,50
C14430,L8,TypeA,25.72,1.23,12.19,13.19,14.19,60.0,1.22,1.32,1.42,6.0,Absolute_Failure,50
C14431,L8,TypeB,33.6,1.1,11.6,12.6,31.6,33.6,1.16,1.26,3.16,3.36,Sudden_Anomaly,50
C14432,L8,TypeA,30.42,1.06,13.37,13.37,13.37,13.37,1.34,1.34,1.34,1.34,High_Stable,50
C14433,L8,TypeC,31.89,1.15,9.81,10.81,11.81,60.0,0.98,1.08,1.18,6.0,Absolute_Failure,50
C14434,L8,TypeA,33.51,1.28,11.94,12.94,13.94,14.94,1.19,1.29,1.39,1.49,Normal,50
C14435,L8,TypeA,26.82,1.23,8.36,9.36,10.36,11.36,0.84,0.94,1.04,1.14,Normal,50
C14436,L8,TypeB,30.74,1.18,14.8,15.8,34.8,36.8,1.48,1.58,3.48,3.68,Sudden_Anomaly,50
C14437,L8,TypeA,26.31,1.04,13.92,14.92,15.92,16.92,1.39,1.49,1.59,1.69,Normal,50
C14438,L8,TypeB,26.45,1.06,8.39,9.39,10.39,60.0,0.84,0.94,1.04,6.0,Absolute_Failure,50
C14439,L8,TypeB,31.99,1.25,11.99,12.99,31.99,33.99,1.2,1.3,3.2,3.4,Sudden_Anomaly,50
C14440,L8,TypeB,33.49,1.05,14.38,15.38,16.38,60.0,1.44,1.54,1.64,6.0,Absolute_Failure,50
C14441,L8,TypeC,29.87,1.16,11.8,11.8,11.8,11.8,1.18,1.18,1.18,1.18,High_Stable,50
C14442,L8,TypeA,33.54,1.13,14.87,15.87,16.87,17.87,1.49,1.59,1.69,1.79,Normal,50
C14443,L8,TypeA,25.48,1.23,11.61,11.61,11.61,11.61,1.16,1.16,1.16,1.16,High_Stable,50
C14444,L8,TypeC,27.51,1.09,12.03,13.03,14.03,15.03,1.2,1.3,1.4,1.5,Normal,50
C14445,L8,TypeA,30.86,1.22,11.91,11.91,11.91,11.91,1.19,1.19,1.19,1.19,High_Stable,50
C14446,L8,TypeC,27.71,1.12,13.97,14.97,15.97,16.97,1.4,1.5,1.6,1.7,Normal,50
C14447,L8,TypeA,33.15,1.3,10.52,10.52,10.52,10.52,1.05,1.05,1.05,1.05,High_Stable,50
C14448,L8,TypeC,34.78,1.04,10.32,10.32,10.32,10.32,1.03,1.03,1.03,1.03,High_Stable,50
C14449,L8,TypeC,34.53,1.21,11.57,12.57,13.57,14.57,1.16,1.26,1.36,1.46,Normal,50
