component_id,lot_id,component_type,temperature_C,voltage_V,iddq_0h_uA,iddq_24h_uA,iddq_96h_uA,iddq_168h_uA,leakage_0h_uA,leakage_24h_uA,leakage_96h_uA,leakage_168h_uA,ground_truth,absolute_limit_uA
C2224,L2,TypeA,33.6,1.15,8.68,9.68,10.68,60.0,0.87,0.97,1.07,6.0,Absolute_Failure,50
C2225,L2,TypeA,31.78,1.2,12.98,13.98,14.98,60.0,1.3,1.4,1.5,6.0,Absolute_Failure,50
C2226,L2,TypeA,34.98,1.06,12.74,13.74,14.74,15.74,1.27,1.37,1.47,1.57,Normal,50
C2227,L2,TypeC,32.97,1.15,11.54,12.54,13.54,60.0,1.15,1.25,1.35,6.0,Absolute_Failure,50
C2228,L2,TypeB,25.63,1.17,11.92,12.92,31.92,33.92,1.19,1.29,3.19,3.39,Sudden_Anomaly,50
C2229,L2,TypeA,30.4,1.3,8.16,10.16,13.16,18.16,0.82,1.02,1.32,1.82,Latent_Defect,50
C2230,L2,TypeC,33.99,1.26,12.12,13.12,14.12,60.0,1.21,1.31,1.41,6.0,Absolute_Failure,50
C2231,L2,TypeA,30.28,1.02,14.65,15.65,16.65,60.0,1.47,1.57,1.67,6.0,Absolute_Failure,50
C2232,L2,TypeC,31.15,1.24,8.85,8.85,8.85,8.85,0.88,0.88,0.88,0.88,High_Stable,50
C2233,L2,TypeB,27.65,1.24,12.8,14.8,17.8,22.8,1.28,1.48,1.78,2.28,Latent_Defect,50
C2234,L2,TypeB,30.23,1.14,13.93,13.93,13.93,13.93,1.39,1.39,1.39,1.39,High_Stable,50
C2235,L2,TypeB,26.77,1.01,12.71,12.71,12.71,12.71,1.27,1.27,1.27,1.27,High_Stable,50
C2236,L2,TypeA,32.55,1.06,9.52,10.52,11.52,60.0,0.95,1.05,1.15,6.0,Absolute_Failure,50
C2237,L2,TypeC,33.97,1.13,9.32,10.32,11.32,12.32,0.93,1.03,1.13,1.23,Normal,50
C2238,L2,TypeB,28.08,1.22,9.44,9.44,9.44,9.44,0.94,0.94,0.94,0.94,High_Stable,50
C2239,L2,TypeA,31.91,1.11,11.25,11.25,11.25,11.25,1.12,1.12,1.12,1.12,High_Stable,50
C2240,L2,TypeC,31.62,1.28,11.64,12.64,13.64,14.64,1.16,1.26,1.36,1.46,Normal,50
C2241,L2,TypeB,33.82,1.19,8.19,9.19,10.19,11.19,0.82,0.92,1.02,1.12,Normal,50
C2242,L2,TypeC,25.25,1.14,9.9,10.9,29.9,31.9,0.99,1.09,2.99,3.19,Sudden_Anomaly,50
C2243,L2,TypeA,34.0,1.19,13.33,13.33,13.33,13.33,1.33,1.33,1.33,1.33,High_Stable,50
C2244,L2,TypeB,29.44,1.0,11.79,12.79,13.79,60.0,1.18,1.28,1.38,6.0,Absolute_Failure,50
C2245,L2,TypeC,26.99,1.03,12.13,14.13,17.13,22.13,1.21,1.41,1.71,2.21,Latent_Defect,50
C2246,L2,TypeA,33.99,1.11,12.82,13.82,14.82,60.0,1.28,1.38,1.48,6.0,Absolute_Failure,50
C2247,L2,TypeB,28.98,1.23,12.02,13.02,14.02,15.02,1.2,1.3,1.4,1.5,Normal,50
C2248,L2,TypeA,28.42,1.05,10.27,11.27,12.27,60.0,1.03,1.13,1.23,6.0,Absolute_Failure,50
C2249,L2,TypeA,30.44,1.26,8.87,9.87,10.87,11.87,0.89,0.99,1.09,1.19,Normal,50
C2250,L2,TypeC,34.06,1.13,10.88,11.88,30.88,32.88,1.09,1.19,3.09,3.29,Sudden_Anomaly,50
C2251,L2,TypeA,26.64,1.07,9.31,9.31,9.31,9.31,0.93,0.93,0.93,0.93,High_Stable,50
C2252,L2,TypeB,31.24,1.12,9.93,9.93,9.93,9.93,0.99,0.99,0.99,0.99,High_Stable,50
C2253,L2,TypeC,30.64,1.19,11.8,13.8,16.8,21.8,1.18,1.38,1.68,2.18,Latent_Defect,50
C2254,L2,TypeC,32.19,1.02,12.47,12.47,12.47,12.47,1.25,1.25,1.25,1.25,High_Stable,50
C2255,L2,TypeB,30.08,1.06,10.8,11.8,12.8,13.8,1.08,1.18,1.28,1.38,Normal,50
C2256,L2,TypeB,28.92,1.05,14.91,14.91,14.91,14.91,1.49,1.49,1.49,1.49,High_Stable,50
C2257,L2,TypeA,31.33,1.26,13.28,14.28,15.28,60.0,1.33,1.43,1.53,6.0,Absolute_Failure,50
C2258,L2,TypeC,30.57,1.17,13.63,14.63,15.63,16.63,1.36,1.46,1.56,1.66,Normal,50
C2259,L2,TypeA,30.24,1.27,9.57,10.57,29.57,31.57,0.96,1.06,2.96,3.16,Sudden_Anomaly,50
C2260,L2,TypeC,28.51,1.11,9.25,10.25,29.25,31.25,0.92,1.02,2.92,3.12,Sudden_Anomaly,50
C2261,L2,TypeB,29.86,1.14,11.76,12.76,13.76,60.0,1.18,1.28,1.38,6.0,Absolute_Failure,50
C2262,L2,TypeC,26.51,1.15,8.29,9.29,28.29,30.29,0.83,0.93,2.83,3.03,Sudden_Anomaly,50
C2263,L2,TypeA,29.71,1.23,13.3,15.3,18.3,23.3,1.33,1.53,1.83,2.33,Latent_Defect,50
C2264,L2,TypeB,25.4,1.27,13.06,14.06,33.06,35.06,1.31,1.41,3.31,3.51,Sudden_Anomaly,50
C2265,L2,TypeB,32.2,1.12,11.8,12.8,13.8,60.0,1.18,1.28,1.38,6.0,Absolute_Failure,50
C2266,L2,TypeB,34.58,1.09,13.92,13.92,13.92,13.92,1.39,1.39,1.39,1.39,High_Stable,50
C2267,L2,TypeC,30.64,1.08,13.35,13.35,13.35,13.35,1.34,1.34,1.34,1.34,High_Stable,50
C2268,L2,TypeA,34.55,1.06,13.29,14.29,15.29,16.29,1.33,1.43,1.53,1.63,Normal,50
C2269,L2,TypeC,26.58,1.27,11.4,13.4,16.4,21.4,1.14,1.34,1.64,2.14,Latent_Defect,50
C2270,L2,TypeA,34.52,1.15,11.79,12.79,13.79,60.0,1.18,1.28,1.38,6.0,Absolute_Failure,50
C2271,L2,TypeA,34.96,1.16,11.22,12.22,31.22,33.22,1.12,1.22,3.12,3.32,Sudden_Anomaly,50
C2272,L2,TypeC,31.99,1.19,8.37,9.37,10.37,11.37,0.84,0.94,1.04,1.14,Normal,50
C2273,L2,TypeC,26.97,1.17,10.74,11.74,12.74,60.0,1.07,1.17,1.27,6.0,Absolute_Failure,50
C2274,L2,TypeC,28.43,1.18,9.46,10.46,11.46,12.46,0.95,1.05,1.15,1.25,Normal,50
C2275,L2,TypeA,33.35,1.23,14.54,14.54,14.54,14.54,1.45,1.45,1.45,1.45,High_Stable,50
C2276,L2,TypeA,29.2,1.05,9.13,10.13,11.13,60.0,0.91,1.01,1.11,6.0,Absolute_Failure,50
C2277,L2,TypeC,32.66,1.02,9.83,11.83,14.83,19.83,0.98,1.18,1.48,1.98,Latent_Defect,50
C2278,L2,TypeA,34.02,1.03,13.99,14.99,15.99,16.99,1.4,1.5,1.6,1.7,Normal,50
C2279,L2,TypeC,32.74,1.29,8.52,10.52,13.52,18.52,0.85,1.05,1.35,1.85,Latent_Defect,50
C2280,L2,TypeC,25.55,1.24,13.24,13.24,13.24,13.24,1.32,1.32,1.32,1.32,High_Stable,50
C2281,L2,TypeA,27.77,1.07,14.87,15.87,16.87,17.87,1.49,1.59,1.69,1.79,Normal,50
C2282,L2,TypeB,26.01,1.02,14.22,15.22,16.22,60.0,1.42,1.52,1.62,6.0,Absolute_Failure,50
C2283,L2,TypeB,26.87,1.28,14.39,16.39,19.39,24.39,1.44,1.64,1.94,2.44,Latent_Defect,50
C2284,L2,TypeB,28.16,1.17,12.41,12.41,12.41,12.41,1.24,1.24,1.24,1.24,High_Stable,50
C2285,L2,TypeC,27.01,1.11,10.96,11.96,12.96,60.0,1.1,1.2,1.3,6.0,Absolute_Failure,50
C2286,L2,TypeB,33.54,1.22,10.57,11.57,12.57,60.0,1.06,1.16,1.26,6.0,Absolute_Failure,50
C2287,L2,TypeC,30.14,1.21,11.38,11.38,11.38,11.38,1.14,1.14,1.14,1.14,High_Stable,50
C2288,L2,TypeC,30.9,1.13,12.04,13.04,32.04,34.04,1.2,1.3,3.2,3.4,Sudden_Anomaly,50
C2289,L2,TypeA,33.22,1.06,14.98,15.98,16.98,60.0,1.5,1.6,1.7,6.0,Absolute_Failure,50
C2290,L2,TypeA,34.18,1.08,9.24,10.24,11.24,60.0,0.92,1.02,1.12,6.0,Absolute_Failure,50
C2291,L2,TypeC,28.09,1.16,13.24,15.24,18.24,23.24,1.32,1.52,1.82,2.32,Latent_Defect,50
C2292,L2,TypeA,33.0,1.12,13.65,14.65,15.65,16.65,1.36,1.46,1.56,1.66,Normal,50
C2293,L2,TypeC,25.01,1.1,8.01,10.01,13.01,18.01,0.8,1.0,1.3,1.8,Latent_Defect,50
C2294,L2,TypeC,26.33,1.3,13.52,13.52,13.52,13.52,1.35,1.35,1.35,1.35,High_Stable,50
C2295,L2,TypeA,33.11,1.1,11.74,12.74,13.74,14.74,1.17,1.27,1.37,1.47,Normal,50
C2296,L2,TypeC,32.55,1.02,10.08,12.08,15.08,20.08,1.01,1.21,1.51,2.01,Latent_Defect,50
C2297,L2,TypeA,26.85,1.29,8.32,10.32,13.32,18.32,0.83,1.03,1.33,1.83,Latent_Defect,50
C2298,L2,TypeB,30.72,1.16,10.32,11.32,12.32,60.0,1.03,1.13,1.23,6.0,Absolute_Failure,50
C2299,L2,TypeC,33.38,1.28,8.49,9.49,10.49,11.49,0.85,0.95,1.05,1.15,Normal,50
C2300,L2,TypeB,30.08,1.01,9.74,10.74,11.74,60.0,0.97,1.07,1.17,6.0,Absolute_Failure,50
C2301,L2,TypeB,32.89,1.05,8.46,10.46,13.46,18.46,0.85,1.05,1.35,1.85,Latent_Defect,50
C2302,L2,TypeC,34.79,1.12,11.79,13.79,16.79,21.79,1.18,1.38,1.68,2.18,Latent_Defect,50
C2303,L2,TypeA,31.19,1.0,9.22,9.22,9.22,9.22,0.92,0.92,0.92,0.92,High_Stable,50
C2304,L2,TypeC,28.1,1.14,12.79,12.79,12.79,12.79,1.28,1.28,1.28,1.28,High_Stable,50
C2305,L2,TypeC,26.45,1.02,14.06,15.06,16.06,60.0,1.41,1.51,1.61,6.0,Absolute_Failure,50
C2306,L2,TypeA,34.96,1.13,9.97,10.97,11.97,60.0,1.0,1.1,1.2,6.0,Absolute_Failure,50
C2307,L2,TypeB,25.23,1.11,14.37,15.37,16.37,60.0,1.44,1.54,1.64,6.0,Absolute_Failure,50
C2308,L2,TypeB,30.59,1.03,13.88,14.88,15.88,16.88,1.39,1.49,1.59,1.69,Normal,50
C2309,L2,TypeA,34.01,1.05,8.08,8.08,8.08,8.08,0.81,0.81,0.81,0.81,High_Stable,50
C2310,L2,TypeC,33.08,1.1,9.54,10.54,29.54,31.54,0.95,1.05,2.95,3.15,Sudden_Anomaly,50
C2311,L2,TypeB,26.53,1.02,13.19,14.19,33.19,35.19,1.32,1.42,3.32,3.52,Sudden_Anomaly,50
C2312,L2,TypeA,32.0,1.12,14.58,15.58,34.58,36.58,1.46,1.56,3.46,3.66,Sudden_Anomaly,50
C2313,L2,TypeB,33.82,1.26,14.66,15.66,16.66,17.66,1.47,1.57,1.67,1.77,Normal,50
C2314,L2,TypeA,32.94,1.16,12.72,13.72,14.72,60.0,1.27,1.37,1.47,6.0,Absolute_Failure,50
C2315,L2,TypeC,27.86,1.17,11.6,12.6,31.6,33.6,1.16,1.26,3.16,3.36,Sudden_Anomaly,50
C2316,L2,TypeC,25.58,1.13,13.41,13.41,13.41,13.41,1.34,1.34,1.34,1.34,High_Stable,50
C2317,L2,TypeB,32.36,1.01,14.63,15.63,16.63,17.63,1.46,1.56,1.66,1.76,Normal,50
C2318,L2,TypeC,29.9,1.13,12.09,14.09,17.09,22.09,1.21,1.41,1.71,2.21,Latent_Defect,50
C2319,L2,TypeB,28.2,1.01,13.12,14.12,33.12,35.12,1.31,1.41,3.31,3.51,Sudden_Anomaly,50
C2320,L2,TypeA,31.0,1.09,11.56,12.56,13.56,14.56,1.16,1.26,1.36,1.46,Normal,50
C2321,L2,TypeB,33.28,1.17,8.86,10.86,13.86,18.86,0.89,1.09,1.39,1.89,Latent_Defect,50
C2322,L2,TypeB,26.6,1.24,9.44,10.44,29.44,31.44,0.94,1.04,2.94,3.14,Sudden_Anomaly,50
C2323,L2,TypeC,29.93,1.05,8.97,9.97,10.97,11.97,0.9,1.0,1.1,1.2,Normal,50
C2324,L2,TypeB,34.24,1.21,8.4,8.4,8.4,8.4,0.84,0.84,0.84,0.84,High_Stable,50
C2325,L2,TypeA,30.23,1.22,10.99,11.99,12.99,60.0,1.1,1.2,1.3,6.0,Absolute_Failure,50
C2326,L2,TypeA,31.37,1.07,11.67,13.67,16.67,21.67,1.17,1.37,1.67,2.17,Latent_Defect,50
C2327,L2,TypeC,30.18,1.03,12.86,13.86,14.86,15.86,1.29,1.39,1.49,1.59,Normal,50
C2328,L2,TypeA,25.89,1.04,9.52,10.52,11.52,12.52,0.95,1.05,1.15,1.25,Normal,50
C2329,L2,TypeB,28.55,1.25,14.28,16.28,19.28,24.28,1.43,1.63,1.93,2.43,Latent_Defect,50
C2330,L2,TypeC,25.87,1.0,11.84,12.84,31.84,33.84,1.18,1.28,3.18,3.38,Sudden_Anomaly,50
C2331,L2,TypeB,31.98,1.13,11.39,12.39,13.39,60.0,1.14,1.24,1.34,6.0,Absolute_Failure,50
C2332,L2,TypeA,31.1,1.03,12.88,14.88,17.88,22.88,1.29,1.49,1.79,2.29,Latent_Defect,50
C2333,L2,TypeC,31.95,1.12,11.31,11.31,11.31,11.31,1.13,1.13,1.13,1.13,High_Stable,50
C2334,L2,TypeA,26.63,1.19,14.28,14.28,14.28,14.28,1.43,1.43,1.43,1.43,High_Stable,50
C2335,L2,TypeA,27.78,1.1,10.28,10.28,10.28,10.28,1.03,1.03,1.03,1.03,High_Stable,50
C2336,L2,TypeC,25.43,1.25,8.29,9.29,10.29,11.29,0.83,0.93,1.03,1.13,Normal,50
C2337,L2,TypeC,31.84,1.19,13.29,14.29,33.29,35.29,1.33,1.43,3.33,3.53,Sudden_Anomaly,50
C2338,L2,TypeC,28.89,1.19,8.88,8.88,8.88,8.88,0.89,0.89,0.89,0.89,High_Stable,50
C2339,L2,TypeB,27.69,1.28,10.01,10.01,10.01,10.01,1.0,1.0,1.0,1.0,High_Stable,50
C2340,L2,TypeB,30.75,1.07,14.78,14.78,14.78,14.78,1.48,1.48,1.48,1.48,High_Stable,50
C2341,L2,TypeB,25.66,1.2,9.91,9.91,9.91,9.91,0.99,0.99,0.99,0.99,High_Stable,50
C2342,L2,TypeA,27.72,1.18,14.05,15.05,16.05,60.0,1.41,1.51,1.61,6.0,Absolute_Failure,50
C2343,L2,TypeA,33.37,1.1,9.61,11.61,14.61,19.61,0.96,1.16,1.46,1.96,Latent_Defect,50
C2344,L2,TypeB,32.66,1.2,9.98,9.98,9.98,9.98,1.0,1.0,1.0,1.0,High_Stable,50
C2345,L2,TypeC,26.35,1.29,10.7,12.7,15.7,20.7,1.07,1.27,1.57,2.07,Latent_Defect,50
C2346,L2,TypeB,34.77,1.06,11.01,12.01,13.01,14.01,1.1,1.2,1.3,1.4,Normal,50
C2347,L2,TypeA,28.17,1.14,12.99,12.99,12.99,12.99,1.3,1.3,1.3,1.3,High_Stable,50
C2348,L2,TypeB,30.37,1.02,14.21,15.21,16.21,60.0,1.42,1.52,1.62,6.0,Absolute_Failure,50
C2349,L2,TypeB,27.75,1.17,11.58,13.58,16.58,21.58,1.16,1.36,1.66,2.16,Latent_Defect,50
C2350,L2,TypeA,26.71,1.12,14.06,16.06,19.06,24.06,1.41,1.61,1.91,2.41,Latent_Defect,50
C2351,L2,TypeA,33.42,1.2,10.73,11.73,30.73,32.73,1.07,1.17,3.07,3.27,Sudden_Anomaly,50
C2352,L2,TypeB,34.46,1.17,13.21,14.21,15.21,60.0,1.32,1.42,1.52,6.0,Absolute_Failure,50
C2353,L2,TypeC,28.76,1.25,13.33,14.33,15.33,16.33,1.33,1.43,1.53,1.63,Normal,50
C2354,L2,TypeC,25.91,1.3,8.69,8.69,8.69,8.69,0.87,0.87,0.87,0.87,High_Stable,50
C2355,L2,TypeA,26.92,1.27,11.81,12.81,13.81,60.0,1.18,1.28,1.38,6.0,Absolute_Failure,50
C2356,L2,TypeA,31.3,1.27,12.46,13.46,32.46,34.46,1.25,1.35,3.25,3.45,Sudden_Anomaly,50
C2357,L2,TypeB,32.79,1.02,13.4,14.4,15.4,60.0,1.34,1.44,1.54,6.0,Absolute_Failure,50
C2358,L2,TypeC,26.26,1.08,8.53,9.53,28.53,30.53,0.85,0.95,2.85,3.05,Sudden_Anomaly,50
C2359,L2,TypeA,34.63,1.07,9.69,10.69,11.69,12.69,0.97,1.07,1.17,1.27,Normal,50
C2360,L2,TypeA,27.58,1.23,11.56,12.56,13.56,60.0,1.16,1.26,1.36,6.0,Absolute_Failure,50
C2361,L2,TypeA,34.29,1.01,12.03,12.03,12.03,12.03,1.2,1.2,1.2,1.2,High_Stable,50
C2362,L2,TypeC,32.77,1.18,9.93,11.93,14.93,19.93,0.99,1.19,1.49,1.99,Latent_Defect,50
C2363,L2,TypeB,28.36,1.09,10.88,12.88,15.88,20.88,1.09,1.29,1.59,2.09,Latent_Defect,50
C2364,L2,TypeC,32.73,1.24,14.74,15.74,34.74,36.74,1.47,1.57,3.47,3.67,Sudden_Anomaly,50
C2365,L2,TypeA,29.72,1.3,14.12,15.12,16.12,60.0,1.41,1.51,1.61,6.0,Absolute_Failure,50
C2366,L2,TypeA,33.35,1.06,13.5,14.5,15.5,60.0,1.35,1.45,1.55,6.0,Absolute_Failure,50
C2367,L2,TypeC,31.67,1.23,14.87,16.87,19.87,24.87,1.49,1.69,1.99,2.49,Latent_Defect,50
C2368,L2,TypeC,29.43,1.06,13.24,15.24,18.24,23.24,1.32,1.52,1.82,2.32,Latent_Defect,50
C2369,L2,TypeB,29.82,1.16,13.46,13.46,13.46,13.46,1.35,1.35,1.35,1.35,High_Stable,50
C2370,L2,TypeA,30.1,1.04,13.36,13.36,13.36,13.36,1.34,1.34,1.34,1.34,High_Stable,50
C2371,L2,TypeC,33.27,1.19,10.97,12.97,15.97,20.97,1.1,1.3,1.6,2.1,Latent_Defect,50
C2372,L2,TypeB,29.97,1.09,9.27,10.27,11.27,12.27,0.93,1.03,1.13,1.23,Normal,50
C2373,L2,TypeC,28.41,1.27,10.49,11.49,12.49,60.0,1.05,1.15,1.25,6.0,Absolute_Failure,50
C2374,L2,TypeB,34.45,1.05,8.54,8.54,8.54,8.54,0.85,0.85,0.85,0.85,High_Stable,50
C2375,L2,TypeC,26.66,1.21,12.84,13.84,32.84,34.84,1.28,1.38,3.28,3.48,Sudden_Anomaly,50
C2376,L2,TypeC,34.46,1.05,8.87,9.87,10.87,60.0,0.89,0.99,1.09,6.0,Absolute_Failure,50
C2377,L2,TypeB,26.48,1.23,12.37,14.37,17.37,22.37,1.24,1.44,1.74,2.24,Latent_Defect,50
C2378,L2,TypeA,34.07,1.29,9.02,10.02,29.02,31.02,0.9,1.0,2.9,3.1,Sudden_Anomaly,50
C2379,L2,TypeA,31.2,1.06,11.35,12.35,13.35,60.0,1.14,1.24,1.34,6.0,Absolute_Failure,50
C2380,L2,TypeA,31.14,1.13,13.12,14.12,15.12,60.0,1.31,1.41,1.51,6.0,Absolute_Failure,50
C2381,L2,TypeA,25.82,1.27,14.66,15.66,16.66,60.0,1.47,1.57,1.67,6.0,Absolute_Failure,50
C2382,L2,TypeC,32.21,1.04,13.77,13.77,13.77,13.77,1.38,1.38,1.38,1.38,High_Stable,50
C2383,L2,TypeC,33.74,1.01,9.95,10.95,11.95,60.0,1.0,1.1,1.2,6.0,Absolute_Failure,50
C2384,L2,TypeB,27.98,1.04,11.77,13.77,16.77,21.77,1.18,1.38,1.68,2.18,Latent_Defect,50
C2385,L2,TypeB,27.67,1.29,11.59,11.59,11.59,11.59,1.16,1.16,1.16,1.16,High_Stable,50
C2386,L2,TypeC,30.73,1.01,10.31,11.31,30.31,32.31,1.03,1.13,3.03,3.23,Sudden_Anomaly,50
C2387,L2,TypeC,30.0,1.23,10.64,11.64,30.64,32.64,1.06,1.16,3.06,3.26,Sudden_Anomaly,50
C2388,L2,TypeA,32.32,1.3,10.87,10.87,10.87,10.87,1.09,1.09,1.09,1.09,High_Stable,50
C2389,L2,TypeB,25.79,1.05,10.38,11.38,30.38,32.38,1.04,1.14,3.04,3.24,Sudden_Anomaly,50
C2390,L2,TypeC,29.47,1.07,13.58,13.58,13.58,13.58,1.36,1.36,1.36,1.36,High_Stable,50
C2391,L2,TypeA,30.0,1.23,11.45,11.45,11.45,11.45,1.15,1.15,1.15,1.15,High_Stable,50
C2392,L2,TypeA,26.74,1.03,12.96,14.96,17.96,22.96,1.3,1.5,1.8,2.3,Latent_Defect,50
C2393,L2,TypeA,25.75,1.28,9.66,11.66,14.66,19.66,0.97,1.17,1.47,1.97,Latent_Defect,50
C2394,L2,TypeA,25.23,1.19,10.05,12.05,15.05,20.05,1.01,1.21,1.51,2.01,Latent_Defect,50
C2395,L2,TypeB,29.96,1.14,9.42,10.42,29.42,31.42,0.94,1.04,2.94,3.14,Sudden_Anomaly,50
C2396,L2,TypeA,25.12,1.05,9.53,10.53,11.53,60.0,0.95,1.05,1.15,6.0,Absolute_Failure,50
C2397,L2,TypeB,32.99,1.25,11.95,13.95,16.95,21.95,1.2,1.4,1.7,2.2,Latent_Defect,50
C2398,L2,TypeA,28.58,1.26,9.21,9.21,9.21,9.21,0.92,0.92,0.92,0.92,High_Stable,50
C2399,L2,TypeA,33.12,1.14,11.97,13.97,16.97,21.97,1.2,1.4,1.7,2.2,Latent_Defect,50
C2400,L2,TypeC,33.94,1.28,8.75,8.75,8.75,8.75,0.87,0.87,0.87,0.87,High_Stable,50
C2401,L2,TypeC,34.38,1.15,14.83,15.83,16.83,17.83,1.48,1.58,1.68,1.78,Normal,50
C2402,L2,TypeA,25.04,1.13,14.89,16.89,19.89,24.89,1.49,1.69,1.99,2.49,Latent_Defect,50
C2403,L2,TypeC,25.5,1.25,14.2,15.2,16.2,17.2,1.42,1.52,1.62,1.72,Normal,50
C2404,L2,TypeC,33.73,1.22,14.6,14.6,14.6,14.6,1.46,1.46,1.46,1.46,High_Stable,50
C2405,L2,TypeA,34.61,1.27,14.25,15.25,16.25,60.0,1.42,1.52,1.62,6.0,Absolute_Failure,50
C2406,L2,TypeA,27.04,1.02,10.81,11.81,30.81,32.81,1.08,1.18,3.08,3.28,Sudden_Anomaly,50
C2407,L2,TypeC,32.42,1.08,9.81,9.81,9.81,9.81,0.98,0.98,0.98,0.98,High_Stable,50
C2408,L2,TypeA,25.88,1.16,12.4,13.4,14.4,60.0,1.24,1.34,1.44,6.0,Absolute_Failure,50
C2409,L2,TypeA,28.1,1.17,12.4,12.4,12.4,12.4,1.24,1.24,1.24,1.24,High_Stable,50
C2410,L2,TypeC,33.6,1.29,9.36,9.36,9.36,9.36,0.94,0.94,0.94,0.94,High_Stable,50
C2411,L2,TypeB,34.94,1.08,13.66,14.66,15.66,16.66,1.37,1.47,1.57,1.67,Normal,50
C2412,L2,TypeA,33.12,1.02,10.75,10.75,10.75,10.75,1.08,1.08,1.08,1.08,High_Stable,50
C2413,L2,TypeC,26.92,1.11,9.65,10.65,11.65,60.0,0.96,1.06,1.16,6.0,Absolute_Failure,50
C2414,L2,TypeA,25.55,1.29,9.57,10.57,29.57,31.57,0.96,1.06,2.96,3.16,Sudden_Anomaly,50
C2415,L2,TypeA,34.94,1.17,9.06,11.06,14.06,19.06,0.91,1.11,1.41,1.91,Latent_Defect,50
C2416,L2,TypeB,31.34,1.03,9.12,10.12,29.12,31.12,0.91,1.01,2.91,3.11,Sudden_Anomaly,50
C2417,L2,TypeC,31.01,1.21,11.82,13.82,16.82,21.82,1.18,1.38,1.68,2.18,Latent_Defect,50
C2418,L2,TypeC,33.62,1.01,13.19,15.19,18.19,23.19,1.32,1.52,1.82,2.32,Latent_Defect,50
C2419,L2,TypeB,26.94,1.05,14.31,15.31,16.31,17.31,1.43,1.53,1.63,1.73,Normal,50
C2420,L2,TypeB,28.7,1.27,9.1,10.1,11.1,12.1,0.91,1.01,1.11,1.21,Normal,50
C2421,L2,TypeA,34.27,1.17,8.42,9.42,10.42,11.42,0.84,0.94,1.04,1.14,Normal,50
C2422,L2,TypeC,29.2,1.22,8.38,8.38,8.38,8.38,0.84,0.84,0.84,0.84,High_Stable,50
C2423,L2,TypeA,31.08,1.13,12.94,12.94,12.94,12.94,1.29,1.29,1.29,1.29,High_Stable,50
C2424,L2,TypeA,28.25,1.06,12.89,13.89,14.89,60.0,1.29,1.39,1.49,6.0,Absolute_Failure,50
C2425,L2,TypeC,32.32,1.26,10.25,11.25,12.25,13.25,1.03,1.13,1.23,1.33,Normal,50
C2426,L2,TypeC,32.81,1.1,10.03,11.03,12.03,60.0,1.0,1.1,1.2,6.0,Absolute_Failure,50
C2427,L2,TypeA,33.73,1.14,11.29,12.29,13.29,14.29,1.13,1.23,1.33,1.43,Normal,50
C2428,L2,TypeB,34.58,1.22,9.22,9.22,9.22,9.22,0.92,0.92,0.92,0.92,High_Stable,50
C2429,L2,TypeB,34.61,1.19,14.15,15.15,16.15,17.15,1.41,1.51,1.61,1.71,Normal,50
C2430,L2,TypeA,25.48,1.28,12.03,13.03,14.03,15.03,1.2,1.3,1.4,1.5,Normal,50
C2431,L2,TypeB,31.83,1.14,8.09,9.09,10.09,11.09,0.81,0.91,1.01,1.11,Normal,50
C2432,L2,TypeB,29.33,1.09,13.89,14.89,33.89,35.89,1.39,1.49,3.39,3.59,Sudden_Anomaly,50
C2433,L2,TypeB,32.86,1.29,9.59,11.59,14.59,19.59,0.96,1.16,1.46,1.96,Latent_Defect,50
C2434,L2,TypeB,26.71,1.03,10.59,11.59,12.59,13.59,1.06,1.16,1.26,1.36,Normal,50
C2435,L2,TypeB,28.94,1.29,11.25,12.25,13.25,14.25,1.12,1.22,1.32,1.42,Normal,50
C2436,L2,TypeC,29.36,1.03,8.24,9.24,10.24,11.24,0.82,0.92,1.02,1.12,Normal,50
C2437,L2,TypeB,27.82,1.24,11.14,11.14,11.14,11.14,1.11,1.11,1.11,1.11,High_Stable,50
C2438,L2,TypeC,34.33,1.14,8.54,9.54,10.54,60.0,0.85,0.95,1.05,6.0,Absolute_Failure,50
C2439,L2,TypeA,28.6,1.18,14.2,15.2,16.2,60.0,1.42,1.52,1.62,6.0,Absolute_Failure,50
C2440,L2,TypeB,31.79,1.05,14.55,14.55,14.55,14.55,1.45,1.45,1.45,1.45,High_Stable,50
C2441,L2,TypeA,25.17,1.27,14.04,14.04,14.04,14.04,1.4,1.4,1.4,1.4,High_Stable,50
C2442,L2,TypeA,34.99,1.25,10.66,12.66,15.66,20.66,1.07,1.27,1.57,2.07,Latent_Defect,50
C2443,L2,TypeC,26.13,1.16,8.51,9.51,10.51,11.51,0.85,0.95,1.05,1.15,Normal,50
C2444,L2,TypeC,25.57,1.16,9.12,11.12,14.12,19.12,0.91,1.11,1.41,1.91,Latent_Defect,50
C2445,L2,TypeB,31.59,1.14,11.05,12.05,13.05,14.05,1.1,1.2,1.3,1.4,Normal,50
C2446,L2,TypeC,26.73,1.28,8.16,9.16,10.16,60.0,0.82,0.92,1.02,6.0,Absolute_Failure,50
C2447,L2,TypeC,28.68,1.22,12.3,13.3,32.3,34.3,1.23,1.33,3.23,3.43,Sudden_Anomaly,50
C2448,L2,TypeB,30.22,1.14,11.25,12.25,13.25,60.0,1.13,1.23,1.33,6.0,Absolute_Failure,50
C2449,L2,TypeA,28.7,1.29,11.3,12.3,13.3,14.3,1.13,1.23,1.33,1.43,Normal,50
