component_id,lot_id,component_type,temperature_C,voltage_V,iddq_0h_uA,iddq_24h_uA,iddq_96h_uA,iddq_168h_uA,leakage_0h_uA,leakage_24h_uA,leakage_96h_uA,leakage_168h_uA,ground_truth,absolute_limit_uA
C6224,L4,TypeB,25.47,1.22,12.41,13.41,14.41,60.0,1.24,1.34,1.44,6.0,Absolute_Failure,50
C6225,L4,TypeC,29.91,1.2,14.45,15.45,34.45,36.45,1.44,1.54,3.44,3.64,Sudden_Anomaly,50
C6226,L4,TypeC,27.6,1.24,13.19,15.19,18.19,23.19,1.32,1.52,1.82,2.32,Latent_Defect,50
C6227,L4,TypeB,32.6,1.19,8.57,9.57,28.57,30.57,0.86,0.96,2.86,3.06,Sudden_Anomaly,50
C6228,L4,TypeC,31.59,1.09,10.03,11.03,12.03,13.03,1.0,1.1,1.2,1.3,Normal,50
C6229,L4,TypeC,28.71,1.09,11.29,12.29,13.29,60.0,1.13,1.23,1.33,6.0,Absolute_Failure,50
C6230,L4,TypeB,31.49,1.28,11.88,12.88,31.88,33.88,1.19,1.29,3.19,3.39,Sudden_Anomaly,50
C6231,L4,TypeC,29.91,1.14,9.11,10.11,11.11,60.0,0.91,1.01,1.11,6.0,Absolute_Failure,50
C6232,L4,TypeC,31.79,1.07,13.32,14.32,15.32,60.0,1.33,1.43,1.53,6.0,Absolute_Failure,50
C6233,L4,TypeA,30.27,1.22,14.48,16.48,19.48,24.48,1.45,1.65,1.95,2.45,Latent_Defect,50
C6234,L4,TypeA,30.15,1.04,14.29,15.29,34.29,36.29,1.43,1.53,3.43,3.63,Sudden_Anomaly,50
C6235,L4,TypeA,29.36,1.21,12.52,12.52,12.52,12.52,1.25,1.25,1.25,1.25,High_Stable,50
C6236,L4,TypeC,31.27,1.1,13.49,14.49,15.49,60.0,1.35,1.45,1.55,6.0,Absolute_Failure,50
C6237,L4,TypeC,30.36,1.18,8.29,9.29,28.29,30.29,0.83,0.93,2.83,3.03,Sudden_Anomaly,50
C6238,L4,TypeC,33.27,1.14,14.69,15.69,34.69,36.69,1.47,1.57,3.47,3.67,Sudden_Anomaly,50
C6239,L4,TypeB,31.98,1.08,12.4,14.4,17.4,22.4,1.24,1.44,1.74,2.24,Latent_Defect,50
C6240,L4,TypeC,34.62,1.03,8.97,9.97,10.97,11.97,0.9,1.0,1.1,1.2,Normal,50
C6241,L4,TypeA,30.92,1.07,12.84,13.84,14.84,60.0,1.28,1.38,1.48,6.0,Absolute_Failure,50
C6242,L4,TypeA,31.46,1.18,9.16,11.16,14.16,19.16,0.92,1.12,1.42,1.92,Latent_Defect,50
C6243,L4,TypeA,32.09,1.29,12.91,13.91,14.91,60.0,1.29,1.39,1.49,6.0,Absolute_Failure,50
C6244,L4,TypeA,31.03,1.19,12.86,13.86,14.86,60.0,1.29,1.39,1.49,6.0,Absolute_Failure,50
C6245,L4,TypeA,34.81,1.29,10.38,10.38,10.38,10.38,1.04,1.04,1.04,1.04,High_Stable,50
C6246,L4,TypeA,34.87,1.29,14.22,15.22,34.22,36.22,1.42,1.52,3.42,3.62,Sudden_Anomaly,50
C6247,L4,TypeC,29.4,1.29,11.5,12.5,31.5,33.5,1.15,1.25,3.15,3.35,Sudden_Anomaly,50
C6248,L4,TypeC,28.51,1.1,8.37,10.37,13.37,18.37,0.84,1.04,1.34,1.84,Latent_Defect,50
C6249,L4,TypeA,32.61,1.24,12.48,13.48,14.48,15.48,1.25,1.35,1.45,1.55,Normal,50
C6250,L4,TypeA,32.02,1.17,8.2,8.2,8.2,8.2,0.82,0.82,0.82,0.82,High_Stable,50
C6251,L4,TypeC,26.52,1.17,14.64,16.64,19.64,24.64,1.46,1.66,1.96,2.46,Latent_Defect,50
C6252,L4,TypeB,25.62,1.09,13.24,13.24,13.24,13.24,1.32,1.32,1.32,1.32,High_Stable,50
C6253,L4,TypeB,27.05,1.04,10.61,11.61,12.61,60.0,1.06,1.16,1.26,6.0,Absolute_Failure,50
C6254,L4,TypeC,29.77,1.15,12.55,14.55,17.55,22.55,1.26,1.46,1.76,2.26,Latent_Defect,50
C6255,L4,TypeA,27.66,1.1,12.25,13.25,14.25,15.25,1.22,1.32,1.42,1.52,Normal,50
C6256,L4,TypeC,31.85,1.0,11.31,12.31,31.31,33.31,1.13,1.23,3.13,3.33,Sudden_Anomaly,50
C6257,L4,TypeA,34.08,1.01,11.07,13.07,16.07,21.07,1.11,1.31,1.61,2.11,Latent_Defect,50
C6258,L4,TypeB,29.77,1.09,9.58,10.58,29.58,31.58,0.96,1.06,2.96,3.16,Sudden_Anomaly,50
C6259,L4,TypeC,31.27,1.29,11.28,12.28,31.28,33.28,1.13,1.23,3.13,3.33,Sudden_Anomaly,50
C6260,L4,TypeC,28.63,1.24,11.36,12.36,13.36,14.36,1.14,1.24,1.34,1.44,Normal,50
C6261,L4,TypeC,30.45,1.15,10.65,11.65,12.65,13.65,1.07,1.17,1.27,1.37,Normal,50
C6262,L4,TypeB,25.81,1.12,8.22,9.22,10.22,60.0,0.82,0.92,1.02,6.0,Absolute_Failure,50
C6263,L4,TypeA,27.4,1.25,14.0,16.0,19.0,24.0,1.4,1.6,1.9,2.4,Latent_Defect,50
C6264,L4,TypeA,30.97,1.05,10.71,11.71,12.71,60.0,1.07,1.17,1.27,6.0,Absolute_Failure,50
C6265,L4,TypeB,34.7,1.19,11.77,12.77,13.77,60.0,1.18,1.28,1.38,6.0,Absolute_Failure,50
C6266,L4,TypeA,26.11,1.28,12.89,13.89,14.89,15.89,1.29,1.39,1.49,1.59,Normal,50
C6267,L4,TypeB,30.39,1.14,13.68,14.68,15.68,60.0,1.37,1.47,1.57,6.0,Absolute_Failure,50
C6268,L4,TypeB,27.33,1.27,10.17,11.17,12.17,60.0,1.02,1.12,1.22,6.0,Absolute_Failure,50
C6269,L4,TypeB,25.25,1.2,10.26,11.26,12.26,60.0,1.03,1.13,1.23,6.0,Absolute_Failure,50
C6270,L4,TypeC,33.23,1.1,13.05,14.05,15.05,60.0,1.3,1.4,1.5,6.0,Absolute_Failure,50
C6271,L4,TypeB,26.94,1.03,9.86,10.86,11.86,12.86,0.99,1.09,1.19,1.29,Normal,50
C6272,L4,TypeA,26.08,1.27,13.53,14.53,15.53,16.53,1.35,1.45,1.55,1.65,Normal,50
C6273,L4,TypeB,33.38,1.23,11.11,12.11,13.11,60.0,1.11,1.21,1.31,6.0,Absolute_Failure,50
C6274,L4,TypeC,27.45,1.18,9.45,9.45,9.45,9.45,0.95,0.95,0.95,0.95,High_Stable,50
C6275,L4,TypeA,25.93,1.02,9.85,11.85,14.85,19.85,0.99,1.19,1.49,1.99,Latent_Defect,50
C6276,L4,TypeA,30.34,1.06,11.86,12.86,13.86,14.86,1.19,1.29,1.39,1.49,Normal,50
C6277,L4,TypeA,33.34,1.13,12.9,12.9,12.9,12.9,1.29,1.29,1.29,1.29,High_Stable,50
C6278,L4,TypeC,25.9,1.1,9.33,10.33,11.33,60.0,0.93,1.03,1.13,6.0,Absolute_Failure,50
C6279,L4,TypeB,30.97,1.19,10.96,10.96,10.96,10.96,1.1,1.1,1.1,1.1,High_Stable,50
C6280,L4,TypeC,32.2,1.05,10.08,11.08,12.08,60.0,1.01,1.11,1.21,6.0,Absolute_Failure,50
C6281,L4,TypeA,33.71,1.14,14.5,15.5,34.5,36.5,1.45,1.55,3.45,3.65,Sudden_Anomaly,50
C6282,L4,TypeC,34.9,1.27,14.92,15.92,16.92,60.0,1.49,1.59,1.69,6.0,Absolute_Failure,50
C6283,L4,TypeA,27.98,1.3,12.36,14.36,17.36,22.36,1.24,1.44,1.74,2.24,Latent_Defect,50
C6284,L4,TypeC,26.49,1.16,11.68,12.68,31.68,33.68,1.17,1.27,3.17,3.37,Sudden_Anomaly,50
C6285,L4,TypeC,30.92,1.05,12.29,14.29,17.29,22.29,1.23,1.43,1.73,2.23,Latent_Defect,50
C6286,L4,TypeC,25.82,1.21,14.08,15.08,16.08,17.08,1.41,1.51,1.61,1.71,Normal,50
C6287,L4,TypeC,25.73,1.1,8.4,8.4,8.4,8.4,0.84,0.84,0.84,0.84,High_Stable,50
C6288,L4,TypeA,26.18,1.02,11.23,11.23,11.23,11.23,1.12,1.12,1.12,1.12,High_Stable,50
C6289,L4,TypeA,30.95,1.04,10.7,11.7,30.7,32.7,1.07,1.17,3.07,3.27,Sudden_Anomaly,50
C6290,L4,TypeA,29.62,1.18,12.54,12.54,12.54,12.54,1.25,1.25,1.25,1.25,High_Stable,50
C6291,L4,TypeB,31.18,1.02,11.88,12.88,31.88,33.88,1.19,1.29,3.19,3.39,Sudden_Anomaly,50
C6292,L4,TypeC,26.06,1.26,8.06,9.06,28.06,30.06,0.81,0.91,2.81,3.01,Sudden_Anomaly,50
C6293,L4,TypeC,30.75,1.21,9.69,10.69,11.69,12.69,0.97,1.07,1.17,1.27,Normal,50
C6294,L4,TypeA,27.1,1.1,10.83,10.83,10.83,10.83,1.08,1.08,1.08,1.08,High_Stable,50
C6295,L4,TypeB,30.82,1.09,8.84,9.84,10.84,11.84,0.88,0.98,1.08,1.18,Normal,50
C6296,L4,TypeC,29.05,1.06,9.76,10.76,11.76,12.76,0.98,1.08,1.18,1.28,Normal,50
C6297,L4,TypeB,28.97,1.2,8.31,9.31,10.31,11.31,0.83,0.93,1.03,1.13,Normal,50
C6298,L4,TypeC,25.83,1.21,13.18,14.18,15.18,16.18,1.32,1.42,1.52,1.62,Normal,50
C6299,L4,TypeB,29.18,1.02,9.37,10.37,11.37,60.0,0.94,1.04,1.14,6.0,Absolute_Failure,50
C6300,L4,TypeB,33.67,1.12,13.43,14.43,15.43,60.0,1.34,1.44,1.54,6.0,Absolute_Failure,50
C6301,L4,TypeA,26.8,1.21,14.28,15.28,34.28,36.28,1.43,1.53,3.43,3.63,Sudden_Anomaly,50
C6302,L4,TypeC,33.89,1.12,12.13,14.13,17.13,22.13,1.21,1.41,1.71,2.21,Latent_Defect,50
C6303,L4,TypeB,33.75,1.23,11.77,13.77,16.77,21.77,1.18,1.38,1.68,2.18,Latent_Defect,50
C6304,L4,TypeA,31.01,1.03,10.35,10.35,10.35,10.35,1.04,1.04,1.04,1.04,High_Stable,50
C6305,L4,TypeA,25.17,1.02,11.6,11.6,11.6,11.6,1.16,1.16,1.16,1.16,High_Stable,50
C6306,L4,TypeB,32.7,1.08,13.42,14.42,33.42,35.42,1.34,1.44,3.34,3.54,Sudden_Anomaly,50
C6307,L4,TypeB,32.39,1.16,9.55,10.55,29.55,31.55,0.95,1.05,2.95,3.15,Sudden_Anomaly,50
C6308,L4,TypeA,26.94,1.1,9.81,10.81,11.81,60.0,0.98,1.08,1.18,6.0,Absolute_Failure,50
C6309,L4,TypeC,25.36,1.29,13.1,14.1,15.1,60.0,1.31,1.41,1.51,6.0,Absolute_Failure,50
C6310,L4,TypeA,31.29,1.06,8.71,8.71,8.71,8.71,0.87,0.87,0.87,0.87,High_Stable,50
C6311,L4,TypeA,34.5,1.12,13.59,14.59,33.59,35.59,1.36,1.46,3.36,3.56,Sudden_Anomaly,50
C6312,L4,TypeA,34.06,1.27,8.03,10.03,13.03,18.03,0.8,1.0,1.3,1.8,Latent_Defect,50
C6313,L4,TypeC,31.18,1.11,8.25,9.25,10.25,60.0,0.82,0.92,1.02,6.0,Absolute_Failure,50
C6314,L4,TypeA,29.65,1.07,9.76,10.76,29.76,31.76,0.98,1.08,2.98,3.18,Sudden_Anomaly,50
C6315,L4,TypeA,28.4,1.26,12.28,12.28,12.28,12.28,1.23,1.23,1.23,1.23,High_Stable,50
C6316,L4,TypeB,32.96,1.12,9.6,10.6,11.6,60.0,0.96,1.06,1.16,6.0,Absolute_Failure,50
C6317,L4,TypeB,31.14,1.04,8.64,8.64,8.64,8.64,0.86,0.86,0.86,0.86,High_Stable,50
C6318,L4,TypeB,26.04,1.21,14.4,15.4,34.4,36.4,1.44,1.54,3.44,3.64,Sudden_Anomaly,50
C6319,L4,TypeA,31.26,1.2,9.24,10.24,29.24,31.24,0.92,1.02,2.92,3.12,Sudden_Anomaly,50
C6320,L4,TypeA,32.06,1.23,12.3,14.3,17.3,22.3,1.23,1.43,1.73,2.23,Latent_Defect,50
C6321,L4,TypeB,32.19,1.04,9.78,10.78,29.78,31.78,0.98,1.08,2.98,3.18,Sudden_Anomaly,50
C6322,L4,TypeA,32.16,1.27,9.76,10.76,11.76,60.0,0.98,1.08,1.18,6.0,Absolute_Failure,50
C6323,L4,TypeC,29.25,1.01,8.41,9.41,28.41,30.41,0.84,0.94,2.84,3.04,Sudden_Anomaly,50
C6324,L4,TypeA,25.99,1.28,8.06,9.06,10.06,60.0,0.81,0.91,1.01,6.0,Absolute_Failure,50
C6325,L4,TypeA,27.36,1.0,11.15,12.15,13.15,60.0,1.12,1.22,1.32,6.0,Absolute_Failure,50
C6326,L4,TypeA,26.79,1.26,10.48,12.48,15.48,20.48,1.05,1.25,1.55,2.05,Latent_Defect,50
C6327,L4,TypeB,27.5,1.07,8.79,9.79,10.79,60.0,0.88,0.98,1.08,6.0,Absolute_Failure,50
C6328,L4,TypeB,27.6,1.24,13.17,14.17,15.17,16.17,1.32,1.42,1.52,1.62,Normal,50
C6329,L4,TypeC,30.49,1.01,14.69,16.69,19.69,24.69,1.47,1.67,1.97,2.47,Latent_Defect,50
C6330,L4,TypeA,31.98,1.12,13.88,13.88,13.88,13.88,1.39,1.39,1.39,1.39,High_Stable,50
C6331,L4,TypeC,31.09,1.03,10.01,12.01,15.01,20.01,1.0,1.2,1.5,2.0,Latent_Defect,50
C6332,L4,TypeB,35.0,1.19,13.83,13.83,13.83,13.83,1.38,1.38,1.38,1.38,High_Stable,50
C6333,L4,TypeA,25.22,1.22,13.22,14.22,15.22,60.0,1.32,1.42,1.52,6.0,Absolute_Failure,50
C6334,L4,TypeC,25.19,1.1,11.31,11.31,11.31,11.31,1.13,1.13,1.13,1.13,High_Stable,50
C6335,L4,TypeB,32.16,1.15,11.62,12.62,31.62,33.62,1.16,1.26,3.16,3.36,Sudden_Anomaly,50
C6336,L4,TypeB,27.18,1.14,12.49,13.49,32.49,34.49,1.25,1.35,3.25,3.45,Sudden_Anomaly,50
C6337,L4,TypeA,28.74,1.06,12.9,14.9,17.9,22.9,1.29,1.49,1.79,2.29,Latent_Defect,50
C6338,L4,TypeB,30.49,1.27,12.83,13.83,32.83,34.83,1.28,1.38,3.28,3.48,Sudden_Anomaly,50
C6339,L4,TypeA,26.28,1.01,11.84,12.84,13.84,14.84,1.18,1.28,1.38,1.48,Normal,50
C6340,L4,TypeB,30.35,1.16,9.3,10.3,29.3,31.3,0.93,1.03,2.93,3.13,Sudden_Anomaly,50
C6341,L4,TypeC,34.99,1.2,10.82,12.82,15.82,20.82,1.08,1.28,1.58,2.08,Latent_Defect,50
C6342,L4,TypeC,25.27,1.13,14.91,15.91,16.91,17.91,1.49,1.59,1.69,1.79,Normal,50
C6343,L4,TypeA,33.5,1.11,14.09,16.09,19.09,24.09,1.41,1.61,1.91,2.41,Latent_Defect,50
C6344,L4,TypeC,29.59,1.03,14.07,15.07,16.07,17.07,1.41,1.51,1.61,1.71,Normal,50
C6345,L4,TypeC,34.21,1.01,8.99,9.99,28.99,30.99,0.9,1.0,2.9,3.1,Sudden_Anomaly,50
C6346,L4,TypeB,26.44,1.12,8.27,8.27,8.27,8.27,0.83,0.83,0.83,0.83,High_Stable,50
C6347,L4,TypeC,28.92,1.11,10.97,11.97,12.97,13.97,1.1,1.2,1.3,1.4,Normal,50
C6348,L4,TypeC,28.47,1.27,8.25,9.25,28.25,30.25,0.82,0.92,2.82,3.02,Sudden_Anomaly,50
C6349,L4,TypeC,26.39,1.17,11.38,12.38,13.38,60.0,1.14,1.24,1.34,6.0,Absolute_Failure,50
C6350,L4,TypeC,25.81,1.04,8.74,10.74,13.74,18.74,0.87,1.07,1.37,1.87,Latent_Defect,50
C6351,L4,TypeC,26.54,1.04,14.7,16.7,19.7,24.7,1.47,1.67,1.97,2.47,Latent_Defect,50
C6352,L4,TypeC,31.62,1.14,11.17,12.17,13.17,60.0,1.12,1.22,1.32,6.0,Absolute_Failure,50
C6353,L4,TypeB,32.51,1.24,12.14,14.14,17.14,22.14,1.21,1.41,1.71,2.21,Latent_Defect,50
C6354,L4,TypeB,26.32,1.23,9.94,11.94,14.94,19.94,0.99,1.19,1.49,1.99,Latent_Defect,50
C6355,L4,TypeA,30.53,1.01,12.3,13.3,14.3,15.3,1.23,1.33,1.43,1.53,Normal,50
C6356,L4,TypeB,34.78,1.28,11.16,11.16,11.16,11.16,1.12,1.12,1.12,1.12,High_Stable,50
C6357,L4,TypeC,28.69,1.02,14.06,15.06,16.06,60.0,1.41,1.51,1.61,6.0,Absolute_Failure,50
C6358,L4,TypeA,32.02,1.1,14.8,15.8,34.8,36.8,1.48,1.58,3.48,3.68,Sudden_Anomaly,50
C6359,L4,TypeB,32.27,1.3,8.12,9.12,10.12,11.12,0.81,0.91,1.01,1.11,Normal,50
C6360,L4,TypeC,28.63,1.17,12.12,13.12,32.12,34.12,1.21,1.31,3.21,3.41,Sudden_Anomaly,50
C6361,L4,TypeB,31.56,1.22,13.71,14.71,15.71,60.0,1.37,1.47,1.57,6.0,Absolute_Failure,50
C6362,L4,TypeA,26.0,1.17,11.02,11.02,11.02,11.02,1.1,1.1,1.1,1.1,High_Stable,50
C6363,L4,TypeA,26.52,1.11,10.81,11.81,12.81,13.81,1.08,1.18,1.28,1.38,Normal,50
C6364,L4,TypeC,27.31,1.26,8.84,9.84,10.84,60.0,0.88,0.98,1.08,6.0,Absolute_Failure,50
C6365,L4,TypeC,31.52,1.19,8.86,10.86,13.86,18.86,0.89,1.09,1.39,1.89,Latent_Defect,50
C6366,L4,TypeA,29.04,1.22,8.78,9.78,10.78,11.78,0.88,0.98,1.08,1.18,Normal,50
C6367,L4,TypeA,31.23,1.21,12.82,13.82,32.82,34.82,1.28,1.38,3.28,3.48,Sudden_Anomaly,50
C6368,L4,TypeC,33.45,1.1,12.26,12.26,12.26,12.26,1.23,1.23,1.23,1.23,High_Stable,50
C6369,L4,TypeC,31.13,1.05,9.33,10.33,29.33,31.33,0.93,1.03,2.93,3.13,Sudden_Anomaly,50
C6370,L4,TypeA,29.15,1.2,12.26,13.26,14.26,15.26,1.23,1.33,1.43,1.53,Normal,50
C6371,L4,TypeC,31.14,1.05,9.67,10.67,11.67,60.0,0.97,1.07,1.17,6.0,Absolute_Failure,50
C6372,L4,TypeC,27.52,1.0,8.44,10.44,13.44,18.44,0.84,1.04,1.34,1.84,Latent_Defect,50
C6373,L4,TypeB,32.24,1.13,12.67,13.67,14.67,15.67,1.27,1.37,1.47,1.57,Normal,50
C6374,L4,TypeB,30.56,1.16,13.52,14.52,15.52,16.52,1.35,1.45,1.55,1.65,Normal,50
C6375,L4,TypeC,31.11,1.28,13.38,13.38,13.38,13.38,1.34,1.34,1.34,1.34,High_Stable,50
C6376,L4,TypeC,32.87,1.15,13.23,14.23,33.23,35.23,1.32,1.42,3.32,3.52,Sudden_Anomaly,50
C6377,L4,TypeA,25.86,1.02,14.84,14.84,14.84,14.84,1.48,1.48,1.48,1.48,High_Stable,50
C6378,L4,TypeC,27.57,1.18,11.06,12.06,13.06,60.0,1.11,1.21,1.31,6.0,Absolute_Failure,50
C6379,L4,TypeC,30.98,1.27,8.77,8.77,8.77,8.77,0.88,0.88,0.88,0.88,High_Stable,50
C6380,L4,TypeA,28.96,1.07,13.01,14.01,33.01,35.01,1.3,1.4,3.3,3.5,Sudden_Anomaly,50
C6381,L4,TypeC,30.15,1.3,13.79,15.79,18.79,23.79,1.38,1.58,1.88,2.38,Latent_Defect,50
C6382,L4,TypeB,32.29,1.03,13.85,14.85,33.85,35.85,1.38,1.48,3.38,3.58,Sudden_Anomaly,50
C6383,L4,TypeB,27.42,1.08,13.59,14.59,15.59,16.59,1.36,1.46,1.56,1.66,Normal,50
C6384,L4,TypeC,25.94,1.3,13.39,15.39,18.39,23.39,1.34,1.54,1.84,2.34,Latent_Defect,50
C6385,L4,TypeC,27.28,1.28,11.61,12.61,13.61,14.61,1.16,1.26,1.36,1.46,Normal,50
C6386,L4,TypeC,26.04,1.08,14.78,14.78,14.78,14.78,1.48,1.48,1.48,1.48,High_Stable,50
C6387,L4,TypeA,34.23,1.19,13.8,15.8,18.8,23.8,1.38,1.58,1.88,2.38,Latent_Defect,50
C6388,L4,TypeA,30.29,1.01,8.4,8.4,8.4,8.4,0.84,0.84,0.84,0.84,High_Stable,50
C6389,L4,TypeA,26.14,1.28,8.43,9.43,10.43,11.43,0.84,0.94,1.04,1.14,Normal,50
C6390,L4,TypeC,33.67,1.01,10.17,11.17,12.17,13.17,1.02,1.12,1.22,1.32,Normal,50
C6391,L4,TypeC,29.98,1.19,9.26,9.26,9.26,9.26,0.93,0.93,0.93,0.93,High_Stable,50
C6392,L4,TypeB,27.96,1.03,9.31,10.31,11.31,60.0,0.93,1.03,1.13,6.0,Absolute_Failure,50
C6393,L4,TypeA,33.92,1.0,12.25,14.25,17.25,22.25,1.23,1.43,1.73,2.23,Latent_Defect,50
C6394,L4,TypeC,25.82,1.09,14.45,15.45,16.45,60.0,1.44,1.54,1.64,6.0,Absolute_Failure,50
C6395,L4,TypeA,26.42,1.16,13.95,14.95,15.95,60.0,1.39,1.49,1.59,6.0,Absolute_Failure,50
C6396,L4,TypeA,33.93,1.02,10.68,11.68,12.68,13.68,1.07,1.17,1.27,1.37,Normal,50
C6397,L4,TypeA,34.64,1.3,11.11,13.11,16.11,21.11,1.11,1.31,1.61,2.11,Latent_Defect,50
C6398,L4,TypeB,30.91,1.06,13.72,14.72,15.72,16.72,1.37,1.47,1.57,1.67,Normal,50
C6399,L4,TypeC,27.01,1.27,11.1,12.1,13.1,60.0,1.11,1.21,1.31,6.0,Absolute_Failure,50
C6400,L4,TypeA,34.32,1.1,14.11,15.11,34.11,36.11,1.41,1.51,3.41,3.61,Sudden_Anomaly,50
C6401,L4,TypeA,30.65,1.02,13.7,14.7,15.7,60.0,1.37,1.47,1.57,6.0,Absolute_Failure,50
C6402,L4,TypeC,30.68,1.15,10.43,12.43,15.43,20.43,1.04,1.24,1.54,2.04,Latent_Defect,50
C6403,L4,TypeA,27.6,1.3,12.79,13.79,14.79,15.79,1.28,1.38,1.48,1.58,Normal,50
C6404,L4,TypeA,28.79,1.09,12.05,12.05,12.05,12.05,1.2,1.2,1.2,1.2,High_Stable,50
C6405,L4,TypeB,25.01,1.24,8.41,9.41,10.41,60.0,0.84,0.94,1.04,6.0,Absolute_Failure,50
C6406,L4,TypeB,33.05,1.03,8.92,10.92,13.92,18.92,0.89,1.09,1.39,1.89,Latent_Defect,50
C6407,L4,TypeC,30.55,1.12,8.59,8.59,8.59,8.59,0.86,0.86,0.86,0.86,High_Stable,50
C6408,L4,TypeB,31.55,1.17,8.98,10.98,13.98,18.98,0.9,1.1,1.4,1.9,Latent_Defect,50
C6409,L4,TypeC,29.33,1.28,8.86,9.86,10.86,11.86,0.89,0.99,1.09,1.19,Normal,50
C6410,L4,TypeB,27.16,1.12,9.83,11.83,14.83,19.83,0.98,1.18,1.48,1.98,Latent_Defect,50
C6411,L4,TypeC,31.65,1.06,9.1,10.1,11.1,12.1,0.91,1.01,1.11,1.21,Normal,50
C6412,L4,TypeB,33.76,1.15,11.71,11.71,11.71,11.71,1.17,1.17,1.17,1.17,High_Stable,50
C6413,L4,TypeC,30.04,1.2,14.05,15.05,34.05,36.05,1.4,1.5,3.4,3.6,Sudden_Anomaly,50
C6414,L4,TypeA,29.15,1.22,8.53,9.53,10.53,11.53,0.85,0.95,1.05,1.15,Normal,50
C6415,L4,TypeB,30.23,1.16,12.76,13.76,14.76,60.0,1.28,1.38,1.48,6.0,Absolute_Failure,50
C6416,L4,TypeC,26.6,1.2,9.23,10.23,29.23,31.23,0.92,1.02,2.92,3.12,Sudden_Anomaly,50
C6417,L4,TypeC,33.59,1.17,14.55,16.55,19.55,24.55,1.45,1.65,1.95,2.45,Latent_Defect,50
C6418,L4,TypeB,34.46,1.19,9.81,9.81,9.81,9.81,0.98,0.98,0.98,0.98,High_Stable,50
C6419,L4,TypeA,34.99,1.17,10.07,11.07,12.07,13.07,1.01,1.11,1.21,1.31,Normal,50
C6420,L4,TypeC,26.59,1.17,8.21,10.21,13.21,18.21,0.82,1.02,1.32,1.82,Latent_Defect,50
C6421,L4,TypeC,34.2,1.01,10.55,11.55,12.55,13.55,1.05,1.15,1.25,1.35,Normal,50
C6422,L4,TypeA,28.11,1.3,12.64,12.64,12.64,12.64,1.26,1.26,1.26,1.26,High_Stable,50
C6423,L4,TypeB,33.12,1.24,8.66,9.66,28.66,30.66,0.87,0.97,2.87,3.07,Sudden_Anomaly,50
C6424,L4,TypeB,28.55,1.14,9.37,10.37,29.37,31.37,0.94,1.04,2.94,3.14,Sudden_Anomaly,50
C6425,L4,TypeC,29.48,1.3,13.96,15.96,18.96,23.96,1.4,1.6,1.9,2.4,Latent_Defect,50
C6426,L4,TypeB,29.76,1.25,9.59,10.59,11.59,60.0,0.96,1.06,1.16,6.0,Absolute_Failure,50
C6427,L4,TypeC,26.07,1.03,10.98,11.98,30.98,32.98,1.1,1.2,3.1,3.3,Sudden_Anomaly,50
C6428,L4,TypeA,26.38,1.23,8.68,8.68,8.68,8.68,0.87,0.87,0.87,0.87,High_Stable,50
C6429,L4,TypeB,33.85,1.15,11.71,11.71,11.71,11.71,1.17,1.17,1.17,1.17,High_Stable,50
C6430,L4,TypeB,33.27,1.01,10.67,10.67,10.67,10.67,1.07,1.07,1.07,1.07,High_Stable,50
C6431,L4,TypeA,29.16,1.15,8.12,9.12,10.12,60.0,0.81,0.91,1.01,6.0,Absolute_Failure,50
C6432,L4,TypeB,26.0,1.05,10.01,12.01,15.01,20.01,1.0,1.2,1.5,2.0,Latent_Defect,50
C6433,L4,TypeB,34.88,1.09,12.0,13.0,14.0,15.0,1.2,1.3,1.4,1.5,Normal,50
C6434,L4,TypeB,26.65,1.16,14.2,16.2,19.2,24.2,1.42,1.62,1.92,2.42,Latent_Defect,50
C6435,L4,TypeB,30.31,1.02,10.25,10.25,10.25,10.25,1.02,1.02,1.02,1.02,High_Stable,50
C6436,L4,TypeA,31.83,1.01,10.48,10.48,10.48,10.48,1.05,1.05,1.05,1.05,High_Stable,50
C6437,L4,TypeC,25.08,1.25,11.42,12.42,13.42,14.42,1.14,1.24,1.34,1.44,Normal,50
C6438,L4,TypeA,34.24,1.09,11.48,12.48,31.48,33.48,1.15,1.25,3.15,3.35,Sudden_Anomaly,50
C6439,L4,TypeB,34.69,1.07,9.93,11.93,14.93,19.93,0.99,1.19,1.49,1.99,Latent_Defect,50
C6440,L4,TypeB,32.35,1.17,12.06,13.06,32.06,34.06,1.21,1.31,3.21,3.41,Sudden_Anomaly,50
C6441,L4,TypeA,28.48,1.05,9.01,11.01,14.01,19.01,0.9,1.1,1.4,1.9,Latent_Defect,50
C6442,L4,TypeC,31.69,1.21,14.86,15.86,16.86,17.86,1.49,1.59,1.69,1.79,Normal,50
C6443,L4,TypeB,27.69,1.09,14.26,15.26,16.26,60.0,1.43,1.53,1.63,6.0,Absolute_Failure,50
C6444,L4,TypeB,27.76,1.05,9.99,10.99,11.99,12.99,1.0,1.1,1.2,1.3,Normal,50
C6445,L4,TypeA,26.42,1.24,13.12,14.12,15.12,60.0,1.31,1.41,1.51,6.0,Absolute_Failure,50
C6446,L4,TypeC,34.95,1.01,8.18,9.18,10.18,11.18,0.82,0.92,1.02,1.12,Normal,50
C6447,L4,TypeA,33.49,1.09,10.33,10.33,10.33,10.33,1.03,1.03,1.03,1.03,High_Stable,50
C6448,L4,TypeA,32.5,1.06,8.71,10.71,13.71,18.71,0.87,1.07,1.37,1.87,Latent_Defect,50
