component_id,lot_id,component_type,temperature_C,voltage_V,iddq_0h_uA,iddq_24h_uA,iddq_96h_uA,iddq_168h_uA,leakage_0h_uA,leakage_24h_uA,leakage_96h_uA,leakage_168h_uA,ground_truth,absolute_limit_uA
C18225,L10,TypeB,27.51,1.13,12.42,13.42,32.42,34.42,1.24,1.34,3.24,3.44,Sudden_Anomaly,50
C18226,L10,TypeA,25.47,1.04,8.15,10.15,13.15,18.15,0.82,1.02,1.32,1.82,Latent_Defect,50
C18227,L10,TypeB,25.98,1.19,8.29,8.29,8.29,8.29,0.83,0.83,0.83,0.83,High_Stable,50
C18228,L10,TypeB,34.88,1.29,8.66,9.66,10.66,11.66,0.87,0.97,1.07,1.17,Normal,50
C18229,L10,TypeB,30.21,1.16,14.83,16.83,19.83,24.83,1.48,1.68,1.98,2.48,Latent_Defect,50
C18230,L10,TypeA,33.28,1.24,13.17,14.17,33.17,35.17,1.32,1.42,3.32,3.52,Sudden_Anomaly,50
C18231,L10,TypeA,28.93,1.26,13.84,15.84,18.84,23.84,1.38,1.58,1.88,2.38,Latent_Defect,50
C18232,L10,TypeC,25.39,1.03,12.88,14.88,17.88,22.88,1.29,1.49,1.79,2.29,Latent_Defect,50
C18233,L10,TypeA,29.17,1.15,11.32,12.32,13.32,14.32,1.13,1.23,1.33,1.43,Normal,50
C18234,L10,TypeC,26.99,1.24,9.21,10.21,29.21,31.21,0.92,1.02,2.92,3.12,Sudden_Anomaly,50
C18235,L10,TypeB,25.28,1.07,12.94,12.94,12.94,12.94,1.29,1.29,1.29,1.29,High_Stable,50
C18236,L10,TypeA,33.75,1.09,14.63,14.63,14.63,14.63,1.46,1.46,1.46,1.46,High_Stable,50
C18237,L10,TypeC,26.66,1.18,8.78,9.78,28.78,30.78,0.88,0.98,2.88,3.08,Sudden_Anomaly,50
C18238,L10,TypeB,29.32,1.03,14.24,15.24,16.24,17.24,1.42,1.52,1.62,1.72,Normal,50
C18239,L10,TypeB,34.57,1.18,11.94,12.94,31.94,33.94,1.19,1.29,3.19,3.39,Sudden_Anomaly,50
C18240,L10,TypeA,26.0,1.29,10.1,11.1,12.1,13.1,1.01,1.11,1.21,1.31,Normal,50
C18241,L10,TypeC,26.08,1.01,11.18,12.18,13.18,14.18,1.12,1.22,1.32,1.42,Normal,50
C18242,L10,TypeC,25.81,1.12,14.27,15.27,34.27,36.27,1.43,1.53,3.43,3.63,Sudden_Anomaly,50
C18243,L10,TypeA,29.79,1.29,9.75,10.75,11.75,12.75,0.97,1.07,1.17,1.27,Normal,50
C18244,L10,TypeB,34.36,1.28,14.48,14.48,14.48,14.48,1.45,1.45,1.45,1.45,High_Stable,50
C18245,L10,TypeB,34.72,1.19,9.33,9.33,9.33,9.33,0.93,0.93,0.93,0.93,High_Stable,50
C18246,L10,TypeA,28.22,1.26,10.7,11.7,12.7,60.0,1.07,1.17,1.27,6.0,Absolute_Failure,50
C18247,L10,TypeA,26.08,1.17,8.95,9.95,10.95,60.0,0.89,0.99,1.09,6.0,Absolute_Failure,50
C18248,L10,TypeA,26.08,1.23,9.14,10.14,11.14,12.14,0.91,1.01,1.11,1.21,Normal,50
C18249,L10,TypeB,31.33,1.07,14.45,14.45,14.45,14.45,1.44,1.44,1.44,1.44,High_Stable,50
C18250,L10,TypeA,31.88,1.18,10.43,12.43,15.43,20.43,1.04,1.24,1.54,2.04,Latent_Defect,50
C18251,L10,TypeC,25.45,1.27,11.89,12.89,13.89,60.0,1.19,1.29,1.39,6.0,Absolute_Failure,50
C18252,L10,TypeB,30.16,1.03,10.94,12.94,15.94,20.94,1.09,1.29,1.59,2.09,Latent_Defect,50
C18253,L10,TypeC,33.69,1.11,10.49,11.49,12.49,60.0,1.05,1.15,1.25,6.0,Absolute_Failure,50
C18254,L10,TypeA,28.33,1.27,11.23,12.23,31.23,33.23,1.12,1.22,3.12,3.32,Sudden_Anomaly,50
C18255,L10,TypeA,32.75,1.16,11.08,12.08,13.08,60.0,1.11,1.21,1.31,6.0,Absolute_Failure,50
C18256,L10,TypeB,33.89,1.03,10.87,10.87,10.87,10.87,1.09,1.09,1.09,1.09,High_Stable,50
C18257,L10,TypeB,28.42,1.1,14.18,15.18,34.18,36.18,1.42,1.52,3.42,3.62,Sudden_Anomaly,50
C18258,L10,TypeA,30.48,1.06,13.84,14.84,15.84,16.84,1.38,1.48,1.58,1.68,Normal,50
C18259,L10,TypeB,30.11,1.03,10.24,11.24,30.24,32.24,1.02,1.12,3.02,3.22,Sudden_Anomaly,50
C18260,L10,TypeC,25.24,1.03,9.12,10.12,11.12,60.0,0.91,1.01,1.11,6.0,Absolute_Failure,50
C18261,L10,TypeB,34.97,1.19,11.39,12.39,13.39,14.39,1.14,1.24,1.34,1.44,Normal,50
C18262,L10,TypeA,30.7,1.06,11.47,11.47,11.47,11.47,1.15,1.15,1.15,1.15,High_Stable,50
C18263,L10,TypeA,26.73,1.08,11.65,12.65,31.65,33.65,1.17,1.27,3.17,3.37,Sudden_Anomaly,50
C18264,L10,TypeA,31.31,1.26,14.91,14.91,14.91,14.91,1.49,1.49,1.49,1.49,High_Stable,50
C18265,L10,TypeB,26.92,1.17,12.92,14.92,17.92,22.92,1.29,1.49,1.79,2.29,Latent_Defect,50
C18266,L10,TypeB,27.66,1.21,10.61,11.61,30.61,32.61,1.06,1.16,3.06,3.26,Sudden_Anomaly,50
C18267,L10,TypeC,31.97,1.27,13.36,13.36,13.36,13.36,1.34,1.34,1.34,1.34,High_Stable,50
C18268,L10,TypeA,28.18,1.03,14.19,15.19,34.19,36.19,1.42,1.52,3.42,3.62,Sudden_Anomaly,50
C18269,L10,TypeC,32.64,1.01,10.53,11.53,12.53,60.0,1.05,1.15,1.25,6.0,Absolute_Failure,50
C18270,L10,TypeB,31.91,1.21,11.92,12.92,13.92,60.0,1.19,1.29,1.39,6.0,Absolute_Failure,50
C18271,L10,TypeC,33.14,1.05,9.87,10.87,11.87,60.0,0.99,1.09,1.19,6.0,Absolute_Failure,50
C18272,L10,TypeC,28.5,1.05,12.77,13.77,14.77,60.0,1.28,1.38,1.48,6.0,Absolute_Failure,50
C18273,L10,TypeC,29.45,1.1,12.63,14.63,17.63,22.63,1.26,1.46,1.76,2.26,Latent_Defect,50
C18274,L10,TypeC,31.59,1.23,12.01,14.01,17.01,22.01,1.2,1.4,1.7,2.2,Latent_Defect,50
C18275,L10,TypeB,30.03,1.27,14.76,15.76,16.76,17.76,1.48,1.58,1.68,1.78,Normal,50
C18276,L10,TypeB,33.31,1.27,10.17,12.17,15.17,20.17,1.02,1.22,1.52,2.02,Latent_Defect,50
C18277,L10,TypeB,26.03,1.07,14.2,15.2,16.2,60.0,1.42,1.52,1.62,6.0,Absolute_Failure,50
C18278,L10,TypeB,31.66,1.17,11.53,12.53,13.53,14.53,1.15,1.25,1.35,1.45,Normal,50
C18279,L10,TypeA,32.58,1.12,8.22,9.22,10.22,60.0,0.82,0.92,1.02,6.0,Absolute_Failure,50
C18280,L10,TypeA,25.01,1.17,13.57,14.57,33.57,35.57,1.36,1.46,3.36,3.56,Sudden_Anomaly,50
C18281,L10,TypeC,25.69,1.08,12.85,13.85,14.85,15.85,1.29,1.39,1.49,1.59,Normal,50
C18282,L10,TypeA,33.11,1.07,13.35,13.35,13.35,13.35,1.33,1.33,1.33,1.33,High_Stable,50
C18283,L10,TypeC,31.7,1.2,8.83,9.83,28.83,30.83,0.88,0.98,2.88,3.08,Sudden_Anomaly,50
C18284,L10,TypeA,27.48,1.09,10.21,11.21,12.21,13.21,1.02,1.12,1.22,1.32,Normal,50
C18285,L10,TypeB,29.37,1.17,13.94,13.94,13.94,13.94,1.39,1.39,1.39,1.39,High_Stable,50
C18286,L10,TypeB,32.53,1.01,10.79,11.79,30.79,32.79,1.08,1.18,3.08,3.28,Sudden_Anomaly,50
C18287,L10,TypeA,26.98,1.1,11.62,13.62,16.62,21.62,1.16,1.36,1.66,2.16,Latent_Defect,50
C18288,L10,TypeA,34.24,1.15,11.42,12.42,31.42,33.42,1.14,1.24,3.14,3.34,Sudden_Anomaly,50
C18289,L10,TypeB,33.56,1.19,13.71,15.71,18.71,23.71,1.37,1.57,1.87,2.37,Latent_Defect,50
C18290,L10,TypeB,31.65,1.1,11.76,11.76,11.76,11.76,1.18,1.18,1.18,1.18,High_Stable,50
C18291,L10,TypeB,28.88,1.27,14.47,15.47,16.47,60.0,1.45,1.55,1.65,6.0,Absolute_Failure,50
C18292,L10,TypeB,26.03,1.14,10.2,10.2,10.2,10.2,1.02,1.02,1.02,1.02,High_Stable,50
C18293,L10,TypeC,33.4,1.21,13.86,14.86,15.86,16.86,1.39,1.49,1.59,1.69,Normal,50
C18294,L10,TypeC,32.6,1.02,14.04,15.04,16.04,17.04,1.4,1.5,1.6,1.7,Normal,50
C18295,L10,TypeA,30.35,1.22,14.19,16.19,19.19,24.19,1.42,1.62,1.92,2.42,Latent_Defect,50
C18296,L10,TypeB,29.73,1.12,8.34,9.34,10.34,60.0,0.83,0.93,1.03,6.0,Absolute_Failure,50
C18297,L10,TypeB,25.57,1.08,9.79,11.79,14.79,19.79,0.98,1.18,1.48,1.98,Latent_Defect,50
C18298,L10,TypeB,26.17,1.21,14.45,15.45,34.45,36.45,1.45,1.55,3.45,3.65,Sudden_Anomaly,50
C18299,L10,TypeB,26.83,1.24,14.55,14.55,14.55,14.55,1.45,1.45,1.45,1.45,High_Stable,50
C18300,L10,TypeC,30.35,1.3,11.11,12.11,13.11,60.0,1.11,1.21,1.31,6.0,Absolute_Failure,50
C18301,L10,TypeA,34.28,1.16,11.69,12.69,31.69,33.69,1.17,1.27,3.17,3.37,Sudden_Anomaly,50
C18302,L10,TypeB,27.51,1.03,9.5,10.5,11.5,60.0,0.95,1.05,1.15,6.0,Absolute_Failure,50
C18303,L10,TypeC,26.43,1.25,14.04,14.04,14.04,14.04,1.4,1.4,1.4,1.4,High_Stable,50
C18304,L10,TypeA,31.36,1.1,10.09,11.09,12.09,60.0,1.01,1.11,1.21,6.0,Absolute_Failure,50
C18305,L10,TypeA,25.54,1.03,8.61,9.61,10.61,11.61,0.86,0.96,1.06,1.16,Normal,50
C18306,L10,TypeB,29.08,1.06,8.62,9.62,10.62,11.62,0.86,0.96,1.06,1.16,Normal,50
C18307,L10,TypeC,25.97,1.23,14.81,15.81,16.81,17.81,1.48,1.58,1.68,1.78,Normal,50
C18308,L10,TypeC,27.93,1.27,13.78,13.78,13.78,13.78,1.38,1.38,1.38,1.38,High_Stable,50
C18309,L10,TypeB,30.94,1.15,8.82,10.82,13.82,18.82,0.88,1.08,1.38,1.88,Latent_Defect,50
C18310,L10,TypeC,31.71,1.03,9.7,10.7,11.7,12.7,0.97,1.07,1.17,1.27,Normal,50
C18311,L10,TypeB,29.84,1.26,12.45,13.45,14.45,15.45,1.25,1.35,1.45,1.55,Normal,50
C18312,L10,TypeB,28.52,1.27,12.65,13.65,14.65,15.65,1.26,1.36,1.46,1.56,Normal,50
C18313,L10,TypeC,29.4,1.14,8.48,9.48,10.48,11.48,0.85,0.95,1.05,1.15,Normal,50
C18314,L10,TypeA,33.27,1.2,14.62,15.62,16.62,60.0,1.46,1.56,1.66,6.0,Absolute_Failure,50
C18315,L10,TypeC,34.02,1.12,12.68,12.68,12.68,12.68,1.27,1.27,1.27,1.27,High_Stable,50
C18316,L10,TypeC,30.34,1.02,10.49,11.49,30.49,32.49,1.05,1.15,3.05,3.25,Sudden_Anomaly,50
C18317,L10,TypeB,30.93,1.25,9.37,11.37,14.37,19.37,0.94,1.14,1.44,1.94,Latent_Defect,50
C18318,L10,TypeA,31.14,1.17,9.71,10.71,29.71,31.71,0.97,1.07,2.97,3.17,Sudden_Anomaly,50
C18319,L10,TypeB,32.28,1.03,14.04,16.04,19.04,24.04,1.4,1.6,1.9,2.4,Latent_Defect,50
C18320,L10,TypeB,27.54,1.29,11.38,12.38,13.38,60.0,1.14,1.24,1.34,6.0,Absolute_Failure,50
C18321,L10,TypeC,30.23,1.11,12.2,13.2,14.2,60.0,1.22,1.32,1.42,6.0,Absolute_Failure,50
C18322,L10,TypeC,25.28,1.01,12.33,12.33,12.33,12.33,1.23,1.23,1.23,1.23,High_Stable,50
C18323,L10,TypeB,31.81,1.13,10.53,11.53,30.53,32.53,1.05,1.15,3.05,3.25,Sudden_Anomaly,50
C18324,L10,TypeB,32.53,1.2,9.69,11.69,14.69,19.69,0.97,1.17,1.47,1.97,Latent_Defect,50
C18325,L10,TypeB,26.58,1.1,10.9,10.9,10.9,10.9,1.09,1.09,1.09,1.09,High_Stable,50
C18326,L10,TypeA,32.96,1.12,13.51,14.51,15.51,60.0,1.35,1.45,1.55,6.0,Absolute_Failure,50
C18327,L10,TypeA,34.24,1.02,10.96,11.96,12.96,60.0,1.1,1.2,1.3,6.0,Absolute_Failure,50
C18328,L10,TypeC,30.39,1.23,13.9,14.9,33.9,35.9,1.39,1.49,3.39,3.59,Sudden_Anomaly,50
C18329,L10,TypeA,29.53,1.27,14.99,15.99,16.99,17.99,1.5,1.6,1.7,1.8,Normal,50
C18330,L10,TypeB,32.21,1.07,11.43,12.43,31.43,33.43,1.14,1.24,3.14,3.34,Sudden_Anomaly,50
C18331,L10,TypeC,26.49,1.11,13.69,14.69,33.69,35.69,1.37,1.47,3.37,3.57,Sudden_Anomaly,50
C18332,L10,TypeC,31.66,1.21,11.64,12.64,31.64,33.64,1.16,1.26,3.16,3.36,Sudden_Anomaly,50
C18333,L10,TypeB,26.59,1.06,10.35,11.35,12.35,13.35,1.03,1.13,1.23,1.33,Normal,50
C18334,L10,TypeB,25.45,1.16,8.09,9.09,10.09,11.09,0.81,0.91,1.01,1.11,Normal,50
C18335,L10,TypeA,26.99,1.08,12.62,13.62,32.62,34.62,1.26,1.36,3.26,3.46,Sudden_Anomaly,50
C18336,L10,TypeB,26.24,1.03,11.98,12.98,13.98,14.98,1.2,1.3,1.4,1.5,Normal,50
C18337,L10,TypeB,28.41,1.11,10.25,11.25,12.25,60.0,1.02,1.12,1.22,6.0,Absolute_Failure,50
C18338,L10,TypeB,33.01,1.19,8.29,9.29,28.29,30.29,0.83,0.93,2.83,3.03,Sudden_Anomaly,50
C18339,L10,TypeB,33.99,1.09,8.41,10.41,13.41,18.41,0.84,1.04,1.34,1.84,Latent_Defect,50
C18340,L10,TypeC,34.43,1.3,8.83,9.83,10.83,60.0,0.88,0.98,1.08,6.0,Absolute_Failure,50
C18341,L10,TypeB,25.09,1.12,9.89,10.89,29.89,31.89,0.99,1.09,2.99,3.19,Sudden_Anomaly,50
C18342,L10,TypeA,26.19,1.02,14.96,15.96,16.96,17.96,1.5,1.6,1.7,1.8,Normal,50
C18343,L10,TypeA,34.75,1.25,12.11,13.11,14.11,60.0,1.21,1.31,1.41,6.0,Absolute_Failure,50
C18344,L10,TypeB,26.08,1.18,13.57,14.57,15.57,60.0,1.36,1.46,1.56,6.0,Absolute_Failure,50
C18345,L10,TypeC,25.35,1.08,11.88,12.88,31.88,33.88,1.19,1.29,3.19,3.39,Sudden_Anomaly,50
C18346,L10,TypeA,33.64,1.05,10.72,12.72,15.72,20.72,1.07,1.27,1.57,2.07,Latent_Defect,50
C18347,L10,TypeC,25.22,1.14,9.2,10.2,29.2,31.2,0.92,1.02,2.92,3.12,Sudden_Anomaly,50
C18348,L10,TypeA,27.6,1.18,13.83,14.83,15.83,16.83,1.38,1.48,1.58,1.68,Normal,50
C18349,L10,TypeA,30.9,1.2,13.55,13.55,13.55,13.55,1.35,1.35,1.35,1.35,High_Stable,50
C18350,L10,TypeA,27.56,1.2,11.18,11.18,11.18,11.18,1.12,1.12,1.12,1.12,High_Stable,50
C18351,L10,TypeB,34.49,1.22,8.57,9.57,28.57,30.57,0.86,0.96,2.86,3.06,Sudden_Anomaly,50
C18352,L10,TypeB,30.87,1.05,9.75,10.75,11.75,12.75,0.97,1.07,1.17,1.27,Normal,50
C18353,L10,TypeB,32.14,1.09,14.57,15.57,34.57,36.57,1.46,1.56,3.46,3.66,Sudden_Anomaly,50
C18354,L10,TypeA,25.18,1.24,12.16,12.16,12.16,12.16,1.22,1.22,1.22,1.22,High_Stable,50
C18355,L10,TypeA,32.56,1.12,10.95,10.95,10.95,10.95,1.1,1.1,1.1,1.1,High_Stable,50
C18356,L10,TypeA,29.64,1.13,10.75,11.75,30.75,32.75,1.07,1.17,3.07,3.27,Sudden_Anomaly,50
C18357,L10,TypeC,29.32,1.14,12.53,14.53,17.53,22.53,1.25,1.45,1.75,2.25,Latent_Defect,50
C18358,L10,TypeC,31.52,1.28,9.21,9.21,9.21,9.21,0.92,0.92,0.92,0.92,High_Stable,50
C18359,L10,TypeA,25.61,1.09,8.03,8.03,8.03,8.03,0.8,0.8,0.8,0.8,High_Stable,50
C18360,L10,TypeC,33.73,1.09,11.9,11.9,11.9,11.9,1.19,1.19,1.19,1.19,High_Stable,50
C18361,L10,TypeA,33.5,1.19,11.06,12.06,13.06,14.06,1.11,1.21,1.31,1.41,Normal,50
C18362,L10,TypeA,27.62,1.06,11.31,12.31,31.31,33.31,1.13,1.23,3.13,3.33,Sudden_Anomaly,50
C18363,L10,TypeA,26.94,1.12,14.51,15.51,16.51,60.0,1.45,1.55,1.65,6.0,Absolute_Failure,50
C18364,L10,TypeC,34.59,1.0,14.54,14.54,14.54,14.54,1.45,1.45,1.45,1.45,High_Stable,50
C18365,L10,TypeC,26.75,1.02,11.72,12.72,13.72,14.72,1.17,1.27,1.37,1.47,Normal,50
C18366,L10,TypeA,29.24,1.16,8.29,10.29,13.29,18.29,0.83,1.03,1.33,1.83,Latent_Defect,50
C18367,L10,TypeB,26.95,1.07,14.87,15.87,16.87,17.87,1.49,1.59,1.69,1.79,Normal,50
C18368,L10,TypeC,30.63,1.18,9.88,9.88,9.88,9.88,0.99,0.99,0.99,0.99,High_Stable,50
C18369,L10,TypeA,26.71,1.3,12.1,12.1,12.1,12.1,1.21,1.21,1.21,1.21,High_Stable,50
C18370,L10,TypeC,27.37,1.18,11.83,12.83,31.83,33.83,1.18,1.28,3.18,3.38,Sudden_Anomaly,50
C18371,L10,TypeA,28.56,1.12,9.42,10.42,11.42,60.0,0.94,1.04,1.14,6.0,Absolute_Failure,50
C18372,L10,TypeB,28.45,1.27,13.68,13.68,13.68,13.68,1.37,1.37,1.37,1.37,High_Stable,50
C18373,L10,TypeA,30.08,1.2,8.48,9.48,10.48,60.0,0.85,0.95,1.05,6.0,Absolute_Failure,50
C18374,L10,TypeC,30.31,1.23,12.3,13.3,32.3,34.3,1.23,1.33,3.23,3.43,Sudden_Anomaly,50
C18375,L10,TypeC,25.54,1.01,10.77,11.77,12.77,13.77,1.08,1.18,1.28,1.38,Normal,50
C18376,L10,TypeC,25.58,1.1,11.8,11.8,11.8,11.8,1.18,1.18,1.18,1.18,High_Stable,50
C18377,L10,TypeA,25.43,1.12,14.73,16.73,19.73,24.73,1.47,1.67,1.97,2.47,Latent_Defect,50
C18378,L10,TypeB,26.94,1.07,14.31,14.31,14.31,14.31,1.43,1.43,1.43,1.43,High_Stable,50
C18379,L10,TypeB,25.43,1.08,11.36,12.36,13.36,60.0,1.14,1.24,1.34,6.0,Absolute_Failure,50
C18380,L10,TypeB,25.42,1.12,13.74,15.74,18.74,23.74,1.37,1.57,1.87,2.37,Latent_Defect,50
C18381,L10,TypeC,25.04,1.17,11.14,13.14,16.14,21.14,1.11,1.31,1.61,2.11,Latent_Defect,50
C18382,L10,TypeB,25.09,1.25,13.05,14.05,15.05,16.05,1.3,1.4,1.5,1.6,Normal,50
C18383,L10,TypeB,30.36,1.09,9.9,9.9,9.9,9.9,0.99,0.99,0.99,0.99,High_Stable,50
C18384,L10,TypeA,27.19,1.1,14.9,14.9,14.9,14.9,1.49,1.49,1.49,1.49,High_Stable,50
C18385,L10,TypeB,33.39,1.3,11.13,13.13,16.13,21.13,1.11,1.31,1.61,2.11,Latent_Defect,50
C18386,L10,TypeC,33.73,1.01,14.86,14.86,14.86,14.86,1.49,1.49,1.49,1.49,High_Stable,50
C18387,L10,TypeC,34.19,1.19,10.99,11.99,12.99,13.99,1.1,1.2,1.3,1.4,Normal,50
C18388,L10,TypeA,28.93,1.17,14.96,14.96,14.96,14.96,1.5,1.5,1.5,1.5,High_Stable,50
C18389,L10,TypeA,34.53,1.16,8.99,8.99,8.99,8.99,0.9,0.9,0.9,0.9,High_Stable,50
C18390,L10,TypeA,30.1,1.2,14.84,14.84,14.84,14.84,1.48,1.48,1.48,1.48,High_Stable,50
C18391,L10,TypeC,27.37,1.22,13.11,13.11,13.11,13.11,1.31,1.31,1.31,1.31,High_Stable,50
C18392,L10,TypeC,32.97,1.27,9.04,10.04,11.04,60.0,0.9,1.0,1.1,6.0,Absolute_Failure,50
C18393,L10,TypeA,29.56,1.18,13.54,13.54,13.54,13.54,1.35,1.35,1.35,1.35,High_Stable,50
C18394,L10,TypeA,30.78,1.27,12.7,13.7,14.7,60.0,1.27,1.37,1.47,6.0,Absolute_Failure,50
C18395,L10,TypeB,26.7,1.1,13.53,14.53,15.53,60.0,1.35,1.45,1.55,6.0,Absolute_Failure,50
C18396,L10,TypeC,25.83,1.1,10.77,11.77,12.77,13.77,1.08,1.18,1.28,1.38,Normal,50
C18397,L10,TypeA,26.77,1.15,9.99,10.99,11.99,60.0,1.0,1.1,1.2,6.0,Absolute_Failure,50
C18398,L10,TypeA,31.17,1.25,14.15,15.15,16.15,17.15,1.42,1.52,1.62,1.72,Normal,50
C18399,L10,TypeB,30.91,1.23,12.06,13.06,14.06,15.06,1.21,1.31,1.41,1.51,Normal,50
C18400,L10,TypeA,33.74,1.29,10.16,12.16,15.16,20.16,1.02,1.22,1.52,2.02,Latent_Defect,50
C18401,L10,TypeB,31.35,1.23,9.33,10.33,29.33,31.33,0.93,1.03,2.93,3.13,Sudden_Anomaly,50
C18402,L10,TypeA,28.8,1.1,14.72,15.72,16.72,60.0,1.47,1.57,1.67,6.0,Absolute_Failure,50
C18403,L10,TypeB,29.96,1.03,10.48,10.48,10.48,10.48,1.05,1.05,1.05,1.05,High_Stable,50
C18404,L10,TypeB,28.78,1.21,11.61,12.61,31.61,33.61,1.16,1.26,3.16,3.36,Sudden_Anomaly,50
C18405,L10,TypeB,30.03,1.06,9.35,9.35,9.35,9.35,0.94,0.94,0.94,0.94,High_Stable,50
C18406,L10,TypeB,34.74,1.19,9.47,9.47,9.47,9.47,0.95,0.95,0.95,0.95,High_Stable,50
C18407,L10,TypeC,25.51,1.11,10.15,12.15,15.15,20.15,1.02,1.22,1.52,2.02,Latent_Defect,50
C18408,L10,TypeC,25.7,1.21,12.16,13.16,32.16,34.16,1.22,1.32,3.22,3.42,Sudden_Anomaly,50
C18409,L10,TypeB,29.39,1.14,11.69,12.69,13.69,60.0,1.17,1.27,1.37,6.0,Absolute_Failure,50
C18410,L10,TypeB,29.65,1.05,10.84,10.84,10.84,10.84,1.08,1.08,1.08,1.08,High_Stable,50
C18411,L10,TypeB,29.49,1.01,13.39,13.39,13.39,13.39,1.34,1.34,1.34,1.34,High_Stable,50
C18412,L10,TypeA,25.63,1.17,9.84,10.84,11.84,12.84,0.98,1.08,1.18,1.28,Normal,50
C18413,L10,TypeA,29.12,1.21,8.72,9.72,10.72,11.72,0.87,0.97,1.07,1.17,Normal,50
C18414,L10,TypeB,32.91,1.05,9.03,10.03,11.03,12.03,0.9,1.0,1.1,1.2,Normal,50
C18415,L10,TypeA,25.82,1.26,10.36,12.36,15.36,20.36,1.04,1.24,1.54,2.04,Latent_Defect,50
C18416,L10,TypeB,25.43,1.01,9.21,9.21,9.21,9.21,0.92,0.92,0.92,0.92,High_Stable,50
C18417,L10,TypeB,26.55,1.23,10.89,11.89,12.89,13.89,1.09,1.19,1.29,1.39,Normal,50
C18418,L10,TypeA,32.36,1.03,12.28,13.28,32.28,34.28,1.23,1.33,3.23,3.43,Sudden_Anomaly,50
C18419,L10,TypeC,34.06,1.03,9.61,10.61,29.61,31.61,0.96,1.06,2.96,3.16,Sudden_Anomaly,50
C18420,L10,TypeB,33.1,1.13,14.87,15.87,34.87,36.87,1.49,1.59,3.49,3.69,Sudden_Anomaly,50
C18421,L10,TypeB,33.77,1.03,8.04,9.04,10.04,60.0,0.8,0.9,1.0,6.0,Absolute_Failure,50
C18422,L10,TypeA,27.76,1.26,9.18,10.18,29.18,31.18,0.92,1.02,2.92,3.12,Sudden_Anomaly,50
C18423,L10,TypeA,32.77,1.17,8.4,9.4,28.4,30.4,0.84,0.94,2.84,3.04,Sudden_Anomaly,50
C18424,L10,TypeA,34.15,1.02,11.96,11.96,11.96,11.96,1.2,1.2,1.2,1.2,High_Stable,50
C18425,L10,TypeC,28.21,1.21,9.09,11.09,14.09,19.09,0.91,1.11,1.41,1.91,Latent_Defect,50
C18426,L10,TypeA,31.78,1.3,12.5,13.5,32.5,34.5,1.25,1.35,3.25,3.45,Sudden_Anomaly,50
C18427,L10,TypeC,29.34,1.04,11.04,12.04,13.04,14.04,1.1,1.2,1.3,1.4,Normal,50
C18428,L10,TypeC,29.99,1.13,12.46,13.46,14.46,15.46,1.25,1.35,1.45,1.55,Normal,50
C18429,L10,TypeB,34.86,1.13,13.51,15.51,18.51,23.51,1.35,1.55,1.85,2.35,Latent_Defect,50
C18430,L10,TypeC,26.1,1.11,14.55,15.55,16.55,17.55,1.45,1.55,1.65,1.75,Normal,50
C18431,L10,TypeC,34.73,1.18,11.52,12.52,31.52,33.52,1.15,1.25,3.15,3.35,Sudden_Anomaly,50
C18432,L10,TypeB,25.57,1.11,12.76,13.76,14.76,15.76,1.28,1.38,1.48,1.58,Normal,50
C18433,L10,TypeA,32.3,1.27,13.22,15.22,18.22,23.22,1.32,1.52,1.82,2.32,Latent_Defect,50
C18434,L10,TypeB,34.57,1.02,9.77,10.77,29.77,31.77,0.98,1.08,2.98,3.18,Sudden_Anomaly,50
C18435,L10,TypeA,33.11,1.09,11.73,12.73,31.73,33.73,1.17,1.27,3.17,3.37,Sudden_Anomaly,50
C18436,L10,TypeB,25.47,1.03,13.07,14.07,33.07,35.07,1.31,1.41,3.31,3.51,Sudden_Anomaly,50
C18437,L10,TypeA,32.42,1.08,13.01,13.01,13.01,13.01,1.3,1.3,1.3,1.3,High_Stable,50
C18438,L10,TypeA,25.25,1.06,12.65,13.65,32.65,34.65,1.27,1.37,3.27,3.47,Sudden_Anomaly,50
C18439,L10,TypeA,30.09,1.24,13.89,14.89,33.89,35.89,1.39,1.49,3.39,3.59,Sudden_Anomaly,50
C18440,L10,TypeB,29.06,1.24,11.01,12.01,31.01,33.01,1.1,1.2,3.1,3.3,Sudden_Anomaly,50
C18441,L10,TypeC,31.78,1.2,11.43,12.43,31.43,33.43,1.14,1.24,3.14,3.34,Sudden_Anomaly,50
C18442,L10,TypeA,34.89,1.07,8.54,10.54,13.54,18.54,0.85,1.05,1.35,1.85,Latent_Defect,50
C18443,L10,TypeC,33.96,1.12,9.41,10.41,11.41,60.0,0.94,1.04,1.14,6.0,Absolute_Failure,50
C18444,L10,TypeA,29.83,1.22,14.78,15.78,16.78,60.0,1.48,1.58,1.68,6.0,Absolute_Failure,50
C18445,L10,TypeA,33.92,1.11,13.47,15.47,18.47,23.47,1.35,1.55,1.85,2.35,Latent_Defect,50
C18446,L10,TypeC,34.98,1.15,13.56,13.56,13.56,13.56,1.36,1.36,1.36,1.36,High_Stable,50
C18447,L10,TypeC,32.62,1.27,12.62,13.62,14.62,60.0,1.26,1.36,1.46,6.0,Absolute_Failure,50
C18448,L10,TypeB,34.38,1.14,9.42,10.42,11.42,60.0,0.94,1.04,1.14,6.0,Absolute_Failure,50
C18449,L10,TypeA,25.86,1.03,10.4,12.4,15.4,20.4,1.04,1.24,1.54,2.04,Latent_Defect,50
