component_id,lot_id,component_type,temperature_C,voltage_V,iddq_0h_uA,iddq_24h_uA,iddq_96h_uA,iddq_168h_uA,leakage_0h_uA,leakage_24h_uA,leakage_96h_uA,leakage_168h_uA,ground_truth,absolute_limit_uA
C8223,L5,TypeC,28.72,1.27,13.25,14.25,33.25,35.25,1.33,1.43,3.33,3.53,Sudden_Anomaly,50
C8224,L5,TypeB,29.6,1.2,11.36,12.36,13.36,14.36,1.14,1.24,1.34,1.44,Normal,50
C8225,L5,TypeC,30.54,1.02,10.05,12.05,15.05,20.05,1.01,1.21,1.51,2.01,Latent_Defect,50
C8226,L5,TypeA,30.23,1.27,12.93,13.93,14.93,15.93,1.29,1.39,1.49,1.59,Normal,50
C8227,L5,TypeC,32.22,1.0,9.17,10.17,11.17,12.17,0.92,1.02,1.12,1.22,Normal,50
C8228,L5,TypeB,34.04,1.24,11.0,12.0,13.0,60.0,1.1,1.2,1.3,6.0,Absolute_Failure,50
C8229,L5,TypeC,30.6,1.19,8.6,10.6,13.6,18.6,0.86,1.06,1.36,1.86,Latent_Defect,50
C8230,L5,TypeB,33.13,1.12,11.07,12.07,13.07,60.0,1.11,1.21,1.31,6.0,Absolute_Failure,50
C8231,L5,TypeA,34.18,1.25,10.08,12.08,15.08,20.08,1.01,1.21,1.51,2.01,Latent_Defect,50
C8232,L5,TypeC,32.12,1.28,13.47,15.47,18.47,23.47,1.35,1.55,1.85,2.35,Latent_Defect,50
C8233,L5,TypeA,33.81,1.24,8.23,10.23,13.23,18.23,0.82,1.02,1.32,1.82,Latent_Defect,50
C8234,L5,TypeA,31.91,1.11,13.03,14.03,15.03,60.0,1.3,1.4,1.5,6.0,Absolute_Failure,50
C8235,L5,TypeB,25.09,1.06,9.32,11.32,14.32,19.32,0.93,1.13,1.43,1.93,Latent_Defect,50
C8236,L5,TypeC,30.94,1.1,11.14,11.14,11.14,11.14,1.11,1.11,1.11,1.11,High_Stable,50
C8237,L5,TypeB,25.47,1.26,8.88,10.88,13.88,18.88,0.89,1.09,1.39,1.89,Latent_Defect,50
C8238,L5,TypeA,32.08,1.18,9.05,10.05,11.05,12.05,0.91,1.01,1.11,1.21,Normal,50
C8239,L5,TypeB,33.66,1.17,14.91,14.91,14.91,14.91,1.49,1.49,1.49,1.49,High_Stable,50
C8240,L5,TypeA,28.78,1.15,10.34,10.34,10.34,10.34,1.03,1.03,1.03,1.03,High_Stable,50
C8241,L5,TypeC,29.62,1.07,9.77,10.77,11.77,12.77,0.98,1.08,1.18,1.28,Normal,50
C8242,L5,TypeB,33.86,1.22,12.47,13.47,14.47,15.47,1.25,1.35,1.45,1.55,Normal,50
C8243,L5,TypeA,30.1,1.18,12.56,13.56,14.56,60.0,1.26,1.36,1.46,6.0,Absolute_Failure,50
C8244,L5,TypeA,31.8,1.09,12.87,13.87,14.87,15.87,1.29,1.39,1.49,1.59,Normal,50
C8245,L5,TypeB,28.64,1.22,14.45,16.45,19.45,24.45,1.45,1.65,1.95,2.45,Latent_Defect,50
C8246,L5,TypeC,33.29,1.03,12.08,13.08,32.08,34.08,1.21,1.31,3.21,3.41,Sudden_Anomaly,50
C8247,L5,TypeB,31.28,1.12,9.57,10.57,11.57,12.57,0.96,1.06,1.16,1.26,Normal,50
C8248,L5,TypeB,28.42,1.17,14.48,15.48,16.48,17.48,1.45,1.55,1.65,1.75,Normal,50
C8249,L5,TypeC,28.58,1.19,13.12,13.12,13.12,13.12,1.31,1.31,1.31,1.31,High_Stable,50
C8250,L5,TypeB,30.4,1.04,10.53,12.53,15.53,20.53,1.05,1.25,1.55,2.05,Latent_Defect,50
C8251,L5,TypeA,33.75,1.07,12.43,13.43,14.43,60.0,1.24,1.34,1.44,6.0,Absolute_Failure,50
C8252,L5,TypeC,26.14,1.02,8.4,10.4,13.4,18.4,0.84,1.04,1.34,1.84,Latent_Defect,50
C8253,L5,TypeB,34.9,1.22,8.72,9.72,28.72,30.72,0.87,0.97,2.87,3.07,Sudden_Anomaly,50
C8254,L5,TypeC,28.36,1.15,13.18,14.18,15.18,16.18,1.32,1.42,1.52,1.62,Normal,50
C8255,L5,TypeB,30.63,1.13,9.21,10.21,29.21,31.21,0.92,1.02,2.92,3.12,Sudden_Anomaly,50
C8256,L5,TypeB,32.25,1.12,10.64,11.64,12.64,60.0,1.06,1.16,1.26,6.0,Absolute_Failure,50
C8257,L5,TypeC,26.22,1.1,10.79,10.79,10.79,10.79,1.08,1.08,1.08,1.08,High_Stable,50
C8258,L5,TypeB,29.65,1.08,12.22,13.22,14.22,15.22,1.22,1.32,1.42,1.52,Normal,50
C8259,L5,TypeA,30.02,1.2,11.44,12.44,31.44,33.44,1.14,1.24,3.14,3.34,Sudden_Anomaly,50
C8260,L5,TypeC,25.03,1.03,9.55,11.55,14.55,19.55,0.96,1.16,1.46,1.96,Latent_Defect,50
C8261,L5,TypeB,33.61,1.22,14.7,15.7,16.7,60.0,1.47,1.57,1.67,6.0,Absolute_Failure,50
C8262,L5,TypeB,31.26,1.07,8.23,8.23,8.23,8.23,0.82,0.82,0.82,0.82,High_Stable,50
C8263,L5,TypeB,29.81,1.0,8.35,8.35,8.35,8.35,0.84,0.84,0.84,0.84,High_Stable,50
C8264,L5,TypeA,27.61,1.11,12.33,13.33,14.33,15.33,1.23,1.33,1.43,1.53,Normal,50
C8265,L5,TypeA,31.63,1.0,10.85,10.85,10.85,10.85,1.08,1.08,1.08,1.08,High_Stable,50
C8266,L5,TypeA,28.19,1.16,14.24,15.24,16.24,60.0,1.42,1.52,1.62,6.0,Absolute_Failure,50
C8267,L5,TypeC,30.62,1.12,9.8,10.8,11.8,12.8,0.98,1.08,1.18,1.28,Normal,50
C8268,L5,TypeC,31.04,1.06,10.36,11.36,12.36,60.0,1.04,1.14,1.24,6.0,Absolute_Failure,50
C8269,L5,TypeC,27.52,1.06,10.35,12.35,15.35,20.35,1.03,1.23,1.53,2.03,Latent_Defect,50
C8270,L5,TypeC,27.78,1.26,13.66,15.66,18.66,23.66,1.37,1.57,1.87,2.37,Latent_Defect,50
C8271,L5,TypeC,29.48,1.11,8.38,9.38,10.38,11.38,0.84,0.94,1.04,1.14,Normal,50
C8272,L5,TypeA,31.69,1.25,13.48,14.48,15.48,16.48,1.35,1.45,1.55,1.65,Normal,50
C8273,L5,TypeB,31.01,1.08,10.53,11.53,12.53,60.0,1.05,1.15,1.25,6.0,Absolute_Failure,50
C8274,L5,TypeB,30.64,1.17,12.57,13.57,32.57,34.57,1.26,1.36,3.26,3.46,Sudden_Anomaly,50
C8275,L5,TypeA,33.72,1.12,8.08,9.08,28.08,30.08,0.81,0.91,2.81,3.01,Sudden_Anomaly,50
C8276,L5,TypeA,25.57,1.18,12.16,13.16,32.16,34.16,1.22,1.32,3.22,3.42,Sudden_Anomaly,50
C8277,L5,TypeC,32.23,1.07,11.05,13.05,16.05,21.05,1.11,1.31,1.61,2.11,Latent_Defect,50
C8278,L5,TypeC,26.5,1.18,13.64,14.64,15.64,60.0,1.36,1.46,1.56,6.0,Absolute_Failure,50
C8279,L5,TypeA,30.68,1.28,13.18,13.18,13.18,13.18,1.32,1.32,1.32,1.32,High_Stable,50
C8280,L5,TypeB,29.33,1.16,9.11,10.11,29.11,31.11,0.91,1.01,2.91,3.11,Sudden_Anomaly,50
C8281,L5,TypeB,27.35,1.01,14.32,15.32,16.32,17.32,1.43,1.53,1.63,1.73,Normal,50
C8282,L5,TypeC,28.83,1.0,12.66,12.66,12.66,12.66,1.27,1.27,1.27,1.27,High_Stable,50
C8283,L5,TypeC,31.9,1.28,14.4,15.4,16.4,17.4,1.44,1.54,1.64,1.74,Normal,50
C8284,L5,TypeC,34.13,1.18,13.38,14.38,15.38,60.0,1.34,1.44,1.54,6.0,Absolute_Failure,50
C8285,L5,TypeC,32.01,1.2,8.7,9.7,10.7,11.7,0.87,0.97,1.07,1.17,Normal,50
C8286,L5,TypeA,28.68,1.0,12.78,12.78,12.78,12.78,1.28,1.28,1.28,1.28,High_Stable,50
C8287,L5,TypeB,25.35,1.11,10.67,11.67,12.67,60.0,1.07,1.17,1.27,6.0,Absolute_Failure,50
C8288,L5,TypeB,31.84,1.14,11.04,12.04,31.04,33.04,1.1,1.2,3.1,3.3,Sudden_Anomaly,50
C8289,L5,TypeC,26.96,1.04,9.79,10.79,11.79,60.0,0.98,1.08,1.18,6.0,Absolute_Failure,50
C8290,L5,TypeC,26.98,1.25,11.55,13.55,16.55,21.55,1.15,1.35,1.65,2.15,Latent_Defect,50
C8291,L5,TypeA,34.97,1.19,12.32,13.32,14.32,15.32,1.23,1.33,1.43,1.53,Normal,50
C8292,L5,TypeC,29.47,1.15,10.76,11.76,12.76,60.0,1.08,1.18,1.28,6.0,Absolute_Failure,50
C8293,L5,TypeC,29.85,1.1,11.86,13.86,16.86,21.86,1.19,1.39,1.69,2.19,Latent_Defect,50
C8294,L5,TypeA,26.07,1.22,14.36,16.36,19.36,24.36,1.44,1.64,1.94,2.44,Latent_Defect,50
C8295,L5,TypeB,25.71,1.3,14.92,15.92,16.92,17.92,1.49,1.59,1.69,1.79,Normal,50
C8296,L5,TypeA,30.2,1.12,12.3,13.3,32.3,34.3,1.23,1.33,3.23,3.43,Sudden_Anomaly,50
C8297,L5,TypeB,31.85,1.18,14.67,16.67,19.67,24.67,1.47,1.67,1.97,2.47,Latent_Defect,50
C8298,L5,TypeA,34.34,1.04,8.85,9.85,10.85,11.85,0.89,0.99,1.09,1.19,Normal,50
C8299,L5,TypeA,32.71,1.04,8.36,8.36,8.36,8.36,0.84,0.84,0.84,0.84,High_Stable,50
C8300,L5,TypeA,25.3,1.01,9.86,11.86,14.86,19.86,0.99,1.19,1.49,1.99,Latent_Defect,50
C8301,L5,TypeC,28.53,1.08,12.42,13.42,32.42,34.42,1.24,1.34,3.24,3.44,Sudden_Anomaly,50
C8302,L5,TypeB,26.68,1.25,9.9,10.9,29.9,31.9,0.99,1.09,2.99,3.19,Sudden_Anomaly,50
C8303,L5,TypeC,29.18,1.04,10.67,11.67,30.67,32.67,1.07,1.17,3.07,3.27,Sudden_Anomaly,50
C8304,L5,TypeA,25.23,1.08,11.19,13.19,16.19,21.19,1.12,1.32,1.62,2.12,Latent_Defect,50
C8305,L5,TypeB,31.3,1.27,9.19,9.19,9.19,9.19,0.92,0.92,0.92,0.92,High_Stable,50
C8306,L5,TypeA,34.39,1.26,10.21,12.21,15.21,20.21,1.02,1.22,1.52,2.02,Latent_Defect,50
C8307,L5,TypeC,29.96,1.21,8.09,10.09,13.09,18.09,0.81,1.01,1.31,1.81,Latent_Defect,50
C8308,L5,TypeB,33.68,1.09,14.36,16.36,19.36,24.36,1.44,1.64,1.94,2.44,Latent_Defect,50
C8309,L5,TypeA,25.05,1.29,11.17,12.17,13.17,14.17,1.12,1.22,1.32,1.42,Normal,50
C8310,L5,TypeC,33.76,1.27,13.66,15.66,18.66,23.66,1.37,1.57,1.87,2.37,Latent_Defect,50
C8311,L5,TypeA,33.15,1.28,11.9,11.9,11.9,11.9,1.19,1.19,1.19,1.19,High_Stable,50
C8312,L5,TypeC,28.92,1.18,11.69,12.69,13.69,14.69,1.17,1.27,1.37,1.47,Normal,50
C8313,L5,TypeA,29.12,1.07,9.38,9.38,9.38,9.38,0.94,0.94,0.94,0.94,High_Stable,50
C8314,L5,TypeC,26.14,1.08,8.03,8.03,8.03,8.03,0.8,0.8,0.8,0.8,High_Stable,50
C8315,L5,TypeC,28.1,1.21,9.07,10.07,29.07,31.07,0.91,1.01,2.91,3.11,Sudden_Anomaly,50
C8316,L5,TypeB,33.4,1.28,10.22,11.22,30.22,32.22,1.02,1.12,3.02,3.22,Sudden_Anomaly,50
C8317,L5,TypeB,26.74,1.16,9.12,9.12,9.12,9.12,0.91,0.91,0.91,0.91,High_Stable,50
C8318,L5,TypeB,32.81,1.12,9.82,10.82,11.82,60.0,0.98,1.08,1.18,6.0,Absolute_Failure,50
C8319,L5,TypeB,28.86,1.17,11.52,12.52,31.52,33.52,1.15,1.25,3.15,3.35,Sudden_Anomaly,50
C8320,L5,TypeA,26.07,1.02,14.88,16.88,19.88,24.88,1.49,1.69,1.99,2.49,Latent_Defect,50
C8321,L5,TypeB,27.16,1.08,13.09,13.09,13.09,13.09,1.31,1.31,1.31,1.31,High_Stable,50
C8322,L5,TypeA,32.19,1.22,11.72,13.72,16.72,21.72,1.17,1.37,1.67,2.17,Latent_Defect,50
C8323,L5,TypeB,32.28,1.05,14.39,15.39,34.39,36.39,1.44,1.54,3.44,3.64,Sudden_Anomaly,50
C8324,L5,TypeC,29.49,1.06,13.82,13.82,13.82,13.82,1.38,1.38,1.38,1.38,High_Stable,50
C8325,L5,TypeC,32.88,1.26,9.21,9.21,9.21,9.21,0.92,0.92,0.92,0.92,High_Stable,50
C8326,L5,TypeB,34.13,1.02,8.7,9.7,10.7,11.7,0.87,0.97,1.07,1.17,Normal,50
C8327,L5,TypeC,27.16,1.11,11.13,12.13,13.13,60.0,1.11,1.21,1.31,6.0,Absolute_Failure,50
C8328,L5,TypeC,33.03,1.18,8.84,10.84,13.84,18.84,0.88,1.08,1.38,1.88,Latent_Defect,50
C8329,L5,TypeB,33.25,1.29,12.83,13.83,14.83,60.0,1.28,1.38,1.48,6.0,Absolute_Failure,50
C8330,L5,TypeA,26.47,1.14,14.11,15.11,16.11,17.11,1.41,1.51,1.61,1.71,Normal,50
C8331,L5,TypeA,25.07,1.0,13.7,15.7,18.7,23.7,1.37,1.57,1.87,2.37,Latent_Defect,50
C8332,L5,TypeA,28.28,1.18,13.15,15.15,18.15,23.15,1.31,1.51,1.81,2.31,Latent_Defect,50
C8333,L5,TypeC,26.06,1.06,11.72,12.72,13.72,14.72,1.17,1.27,1.37,1.47,Normal,50
C8334,L5,TypeB,31.54,1.29,9.89,10.89,11.89,60.0,0.99,1.09,1.19,6.0,Absolute_Failure,50
C8335,L5,TypeA,28.6,1.01,14.03,15.03,16.03,60.0,1.4,1.5,1.6,6.0,Absolute_Failure,50
C8336,L5,TypeC,28.52,1.08,11.97,11.97,11.97,11.97,1.2,1.2,1.2,1.2,High_Stable,50
C8337,L5,TypeB,33.47,1.14,11.17,12.17,31.17,33.17,1.12,1.22,3.12,3.32,Sudden_Anomaly,50
C8338,L5,TypeB,33.63,1.0,14.81,14.81,14.81,14.81,1.48,1.48,1.48,1.48,High_Stable,50
C8339,L5,TypeA,32.15,1.12,14.8,16.8,19.8,24.8,1.48,1.68,1.98,2.48,Latent_Defect,50
C8340,L5,TypeC,32.51,1.17,12.83,12.83,12.83,12.83,1.28,1.28,1.28,1.28,High_Stable,50
C8341,L5,TypeC,33.53,1.02,13.44,15.44,18.44,23.44,1.34,1.54,1.84,2.34,Latent_Defect,50
C8342,L5,TypeB,25.29,1.15,13.17,14.17,33.17,35.17,1.32,1.42,3.32,3.52,Sudden_Anomaly,50
C8343,L5,TypeB,31.19,1.08,12.26,13.26,14.26,15.26,1.23,1.33,1.43,1.53,Normal,50
C8344,L5,TypeC,32.38,1.14,9.78,11.78,14.78,19.78,0.98,1.18,1.48,1.98,Latent_Defect,50
C8345,L5,TypeC,25.11,1.09,13.18,15.18,18.18,23.18,1.32,1.52,1.82,2.32,Latent_Defect,50
C8346,L5,TypeC,32.73,1.18,14.04,15.04,34.04,36.04,1.4,1.5,3.4,3.6,Sudden_Anomaly,50
C8347,L5,TypeC,26.47,1.28,13.24,14.24,33.24,35.24,1.32,1.42,3.32,3.52,Sudden_Anomaly,50
C8348,L5,TypeB,25.32,1.2,8.82,9.82,28.82,30.82,0.88,0.98,2.88,3.08,Sudden_Anomaly,50
C8349,L5,TypeC,27.47,1.29,8.47,8.47,8.47,8.47,0.85,0.85,0.85,0.85,High_Stable,50
C8350,L5,TypeA,29.49,1.26,9.14,10.14,11.14,12.14,0.91,1.01,1.11,1.21,Normal,50
C8351,L5,TypeB,33.33,1.05,11.46,12.46,13.46,60.0,1.15,1.25,1.35,6.0,Absolute_Failure,50
C8352,L5,TypeA,32.65,1.17,12.25,13.25,14.25,15.25,1.23,1.33,1.43,1.53,Normal,50
C8353,L5,TypeB,31.5,1.24,8.51,10.51,13.51,18.51,0.85,1.05,1.35,1.85,Latent_Defect,50
C8354,L5,TypeC,26.4,1.04,10.28,10.28,10.28,10.28,1.03,1.03,1.03,1.03,High_Stable,50
C8355,L5,TypeC,31.82,1.13,8.08,10.08,13.08,18.08,0.81,1.01,1.31,1.81,Latent_Defect,50
C8356,L5,TypeA,26.52,1.13,14.25,15.25,16.25,17.25,1.43,1.53,1.63,1.73,Normal,50
C8357,L5,TypeC,29.06,1.16,13.25,14.25,15.25,16.25,1.32,1.42,1.52,1.62,Normal,50
C8358,L5,TypeB,28.92,1.02,10.33,11.33,30.33,32.33,1.03,1.13,3.03,3.23,Sudden_Anomaly,50
C8359,L5,TypeA,28.8,1.07,8.39,10.39,13.39,18.39,0.84,1.04,1.34,1.84,Latent_Defect,50
C8360,L5,TypeB,28.18,1.03,13.5,15.5,18.5,23.5,1.35,1.55,1.85,2.35,Latent_Defect,50
C8361,L5,TypeA,30.68,1.09,8.45,8.45,8.45,8.45,0.85,0.85,0.85,0.85,High_Stable,50
C8362,L5,TypeA,26.99,1.17,11.74,12.74,31.74,33.74,1.17,1.27,3.17,3.37,Sudden_Anomaly,50
C8363,L5,TypeA,33.92,1.17,8.29,9.29,28.29,30.29,0.83,0.93,2.83,3.03,Sudden_Anomaly,50
C8364,L5,TypeC,30.92,1.27,10.22,10.22,10.22,10.22,1.02,1.02,1.02,1.02,High_Stable,50
C8365,L5,TypeA,31.31,1.29,13.14,14.14,15.14,60.0,1.31,1.41,1.51,6.0,Absolute_Failure,50
C8366,L5,TypeC,32.48,1.19,13.28,13.28,13.28,13.28,1.33,1.33,1.33,1.33,High_Stable,50
C8367,L5,TypeA,25.3,1.26,10.18,10.18,10.18,10.18,1.02,1.02,1.02,1.02,High_Stable,50
C8368,L5,TypeB,26.72,1.06,14.37,14.37,14.37,14.37,1.44,1.44,1.44,1.44,High_Stable,50
C8369,L5,TypeB,34.93,1.05,8.28,10.28,13.28,18.28,0.83,1.03,1.33,1.83,Latent_Defect,50
C8370,L5,TypeB,30.35,1.08,8.63,9.63,10.63,60.0,0.86,0.96,1.06,6.0,Absolute_Failure,50
C8371,L5,TypeA,31.43,1.25,9.19,10.19,29.19,31.19,0.92,1.02,2.92,3.12,Sudden_Anomaly,50
C8372,L5,TypeA,27.91,1.2,8.28,8.28,8.28,8.28,0.83,0.83,0.83,0.83,High_Stable,50
C8373,L5,TypeC,26.18,1.16,13.5,14.5,33.5,35.5,1.35,1.45,3.35,3.55,Sudden_Anomaly,50
C8374,L5,TypeB,32.2,1.2,9.83,9.83,9.83,9.83,0.98,0.98,0.98,0.98,High_Stable,50
C8375,L5,TypeB,31.29,1.12,11.95,12.95,13.95,14.95,1.2,1.3,1.4,1.5,Normal,50
C8376,L5,TypeC,31.02,1.12,14.08,15.08,16.08,60.0,1.41,1.51,1.61,6.0,Absolute_Failure,50
C8377,L5,TypeC,31.25,1.29,12.97,14.97,17.97,22.97,1.3,1.5,1.8,2.3,Latent_Defect,50
C8378,L5,TypeA,32.5,1.12,9.05,10.05,11.05,60.0,0.9,1.0,1.1,6.0,Absolute_Failure,50
C8379,L5,TypeC,27.21,1.28,8.82,9.82,28.82,30.82,0.88,0.98,2.88,3.08,Sudden_Anomaly,50
C8380,L5,TypeC,33.13,1.27,13.65,14.65,15.65,60.0,1.37,1.47,1.57,6.0,Absolute_Failure,50
C8381,L5,TypeA,29.07,1.2,10.16,12.16,15.16,20.16,1.02,1.22,1.52,2.02,Latent_Defect,50
C8382,L5,TypeC,28.07,1.0,13.58,15.58,18.58,23.58,1.36,1.56,1.86,2.36,Latent_Defect,50
C8383,L5,TypeB,27.03,1.12,9.43,10.43,11.43,12.43,0.94,1.04,1.14,1.24,Normal,50
C8384,L5,TypeA,30.53,1.21,10.52,12.52,15.52,20.52,1.05,1.25,1.55,2.05,Latent_Defect,50
C8385,L5,TypeA,30.45,1.15,14.1,16.1,19.1,24.1,1.41,1.61,1.91,2.41,Latent_Defect,50
C8386,L5,TypeB,33.24,1.09,12.5,13.5,14.5,60.0,1.25,1.35,1.45,6.0,Absolute_Failure,50
C8387,L5,TypeC,31.22,1.19,14.22,15.22,16.22,17.22,1.42,1.52,1.62,1.72,Normal,50
C8388,L5,TypeA,28.65,1.2,11.81,12.81,13.81,60.0,1.18,1.28,1.38,6.0,Absolute_Failure,50
C8389,L5,TypeC,31.85,1.18,12.9,13.9,14.9,60.0,1.29,1.39,1.49,6.0,Absolute_Failure,50
C8390,L5,TypeC,27.1,1.23,9.53,10.53,11.53,60.0,0.95,1.05,1.15,6.0,Absolute_Failure,50
C8391,L5,TypeB,34.76,1.17,11.11,12.11,13.11,14.11,1.11,1.21,1.31,1.41,Normal,50
C8392,L5,TypeC,30.26,1.24,10.98,11.98,12.98,60.0,1.1,1.2,1.3,6.0,Absolute_Failure,50
C8393,L5,TypeB,27.26,1.05,9.6,10.6,11.6,12.6,0.96,1.06,1.16,1.26,Normal,50
C8394,L5,TypeB,25.49,1.23,10.9,12.9,15.9,20.9,1.09,1.29,1.59,2.09,Latent_Defect,50
C8395,L5,TypeC,28.28,1.02,10.53,11.53,12.53,60.0,1.05,1.15,1.25,6.0,Absolute_Failure,50
C8396,L5,TypeB,32.8,1.16,13.2,14.2,33.2,35.2,1.32,1.42,3.32,3.52,Sudden_Anomaly,50
C8397,L5,TypeA,27.24,1.22,12.16,13.16,32.16,34.16,1.22,1.32,3.22,3.42,Sudden_Anomaly,50
C8398,L5,TypeB,32.28,1.03,13.45,15.45,18.45,23.45,1.34,1.54,1.84,2.34,Latent_Defect,50
C8399,L5,TypeA,30.96,1.1,12.91,13.91,32.91,34.91,1.29,1.39,3.29,3.49,Sudden_Anomaly,50
C8400,L5,TypeA,31.83,1.22,12.18,14.18,17.18,22.18,1.22,1.42,1.72,2.22,Latent_Defect,50
C8401,L5,TypeA,29.58,1.03,8.62,9.62,10.62,11.62,0.86,0.96,1.06,1.16,Normal,50
C8402,L5,TypeC,31.09,1.06,11.89,12.89,13.89,14.89,1.19,1.29,1.39,1.49,Normal,50
C8403,L5,TypeB,31.91,1.26,13.15,15.15,18.15,23.15,1.32,1.52,1.82,2.32,Latent_Defect,50
C8404,L5,TypeB,27.6,1.0,9.87,10.87,11.87,60.0,0.99,1.09,1.19,6.0,Absolute_Failure,50
C8405,L5,TypeB,27.62,1.26,13.01,14.01,33.01,35.01,1.3,1.4,3.3,3.5,Sudden_Anomaly,50
C8406,L5,TypeC,33.18,1.22,11.5,12.5,13.5,14.5,1.15,1.25,1.35,1.45,Normal,50
C8407,L5,TypeA,28.76,1.22,11.74,12.74,13.74,60.0,1.17,1.27,1.37,6.0,Absolute_Failure,50
C8408,L5,TypeC,31.0,1.26,10.74,11.74,30.74,32.74,1.07,1.17,3.07,3.27,Sudden_Anomaly,50
C8409,L5,TypeA,28.12,1.19,12.18,13.18,14.18,15.18,1.22,1.32,1.42,1.52,Normal,50
C8410,L5,TypeB,27.68,1.13,14.61,15.61,16.61,17.61,1.46,1.56,1.66,1.76,Normal,50
C8411,L5,TypeC,30.47,1.12,14.23,15.23,16.23,60.0,1.42,1.52,1.62,6.0,Absolute_Failure,50
C8412,L5,TypeC,34.32,1.22,14.63,15.63,34.63,36.63,1.46,1.56,3.46,3.66,Sudden_Anomaly,50
C8413,L5,TypeA,33.66,1.03,8.82,8.82,8.82,8.82,0.88,0.88,0.88,0.88,High_Stable,50
C8414,L5,TypeB,25.56,1.29,12.49,13.49,32.49,34.49,1.25,1.35,3.25,3.45,Sudden_Anomaly,50
C8415,L5,TypeC,27.34,1.05,12.35,13.35,32.35,34.35,1.23,1.33,3.23,3.43,Sudden_Anomaly,50
C8416,L5,TypeC,25.52,1.18,12.12,13.12,14.12,15.12,1.21,1.31,1.41,1.51,Normal,50
C8417,L5,TypeB,30.42,1.1,9.71,10.71,29.71,31.71,0.97,1.07,2.97,3.17,Sudden_Anomaly,50
C8418,L5,TypeB,27.24,1.15,8.56,9.56,28.56,30.56,0.86,0.96,2.86,3.06,Sudden_Anomaly,50
C8419,L5,TypeB,30.93,1.19,9.37,10.37,29.37,31.37,0.94,1.04,2.94,3.14,Sudden_Anomaly,50
C8420,L5,TypeC,32.94,1.25,13.13,14.13,33.13,35.13,1.31,1.41,3.31,3.51,Sudden_Anomaly,50
C8421,L5,TypeC,31.24,1.3,13.02,15.02,18.02,23.02,1.3,1.5,1.8,2.3,Latent_Defect,50
C8422,L5,TypeC,34.25,1.08,10.2,11.2,12.2,13.2,1.02,1.12,1.22,1.32,Normal,50
C8423,L5,TypeC,31.02,1.14,11.95,12.95,13.95,14.95,1.19,1.29,1.39,1.49,Normal,50
C8424,L5,TypeB,32.68,1.01,8.24,8.24,8.24,8.24,0.82,0.82,0.82,0.82,High_Stable,50
C8425,L5,TypeA,26.46,1.03,12.62,12.62,12.62,12.62,1.26,1.26,1.26,1.26,High_Stable,50
C8426,L5,TypeB,33.41,1.09,12.99,13.99,32.99,34.99,1.3,1.4,3.3,3.5,Sudden_Anomaly,50
C8427,L5,TypeA,32.49,1.28,12.78,13.78,14.78,60.0,1.28,1.38,1.48,6.0,Absolute_Failure,50
C8428,L5,TypeB,26.68,1.3,11.07,12.07,31.07,33.07,1.11,1.21,3.11,3.31,Sudden_Anomaly,50
C8429,L5,TypeA,27.03,1.23,10.03,10.03,10.03,10.03,1.0,1.0,1.0,1.0,High_Stable,50
C8430,L5,TypeC,26.09,1.3,9.16,11.16,14.16,19.16,0.92,1.12,1.42,1.92,Latent_Defect,50
C8431,L5,TypeB,26.8,1.13,13.06,14.06,15.06,16.06,1.31,1.41,1.51,1.61,Normal,50
C8432,L5,TypeB,32.01,1.21,9.2,10.2,11.2,60.0,0.92,1.02,1.12,6.0,Absolute_Failure,50
C8433,L5,TypeA,34.78,1.22,11.79,13.79,16.79,21.79,1.18,1.38,1.68,2.18,Latent_Defect,50
C8434,L5,TypeA,29.02,1.22,10.74,11.74,12.74,13.74,1.07,1.17,1.27,1.37,Normal,50
C8435,L5,TypeA,26.71,1.25,9.39,10.39,11.39,60.0,0.94,1.04,1.14,6.0,Absolute_Failure,50
C8436,L5,TypeA,31.54,1.1,12.07,12.07,12.07,12.07,1.21,1.21,1.21,1.21,High_Stable,50
C8437,L5,TypeC,26.58,1.29,12.54,12.54,12.54,12.54,1.25,1.25,1.25,1.25,High_Stable,50
C8438,L5,TypeA,34.77,1.29,8.5,9.5,10.5,11.5,0.85,0.95,1.05,1.15,Normal,50
C8439,L5,TypeB,28.01,1.29,14.96,16.96,19.96,24.96,1.5,1.7,2.0,2.5,Latent_Defect,50
C8440,L5,TypeC,25.93,1.11,9.34,10.34,29.34,31.34,0.93,1.03,2.93,3.13,Sudden_Anomaly,50
C8441,L5,TypeB,34.36,1.05,8.19,9.19,10.19,11.19,0.82,0.92,1.02,1.12,Normal,50
C8442,L5,TypeA,27.91,1.21,9.19,10.19,11.19,12.19,0.92,1.02,1.12,1.22,Normal,50
C8443,L5,TypeC,34.79,1.1,11.28,12.28,13.28,60.0,1.13,1.23,1.33,6.0,Absolute_Failure,50
C8444,L5,TypeA,27.38,1.28,14.91,15.91,16.91,60.0,1.49,1.59,1.69,6.0,Absolute_Failure,50
C8445,L5,TypeA,34.25,1.25,9.54,11.54,14.54,19.54,0.95,1.15,1.45,1.95,Latent_Defect,50
C8446,L5,TypeA,27.36,1.07,13.49,14.49,33.49,35.49,1.35,1.45,3.35,3.55,Sudden_Anomaly,50
C8447,L5,TypeA,31.78,1.16,11.25,12.25,31.25,33.25,1.13,1.23,3.13,3.33,Sudden_Anomaly,50
