component_id,lot_id,component_type,temperature_C,voltage_V,iddq_0h_uA,iddq_24h_uA,iddq_96h_uA,iddq_168h_uA,absolute_limit_uA,ground_truth,static_pass_168h,drift_0_24_uA_per_h,drift_24_96_uA_per_h,drift_96_168_uA_per_h,overall_drift_uA_per_h,lot_baseline_mean_uA,lot_baseline_std_uA,iddq_24h_zscore,iddq_96h_zscore,iddq_168h_zscore,lot_median_0h,lot_mean_0h,lot_std_0h,Q1_0h,Q3_0h,IQR_0h,iqr_lower_0h,iqr_upper_0h,lot_median_24h,lot_mean_24h,lot_std_24h,Q1_24h,Q3_24h,IQR_24h,iqr_lower_24h,iqr_upper_24h,lot_median_96h,lot_mean_96h,lot_std_96h,Q1_96h,Q3_96h,IQR_96h,iqr_lower_96h,iqr_upper_96h,lot_median_168h,lot_mean_168h,lot_std_168h,Q1_168h,Q3_168h,IQR_168h,iqr_lower_168h,iqr_upper_168h,zscore_0h,robust_zscore_0h,z_anomaly_0h,robust_z_anomaly_0h,iqr_anomaly_0h,zscore_24h,robust_zscore_24h,z_anomaly_24h,robust_z_anomaly_24h,iqr_anomaly_24h,zscore_96h,robust_zscore_96h,z_anomaly_96h,robust_z_anomaly_96h,iqr_anomaly_96h,zscore_168h,robust_zscore_168h,z_anomaly_168h,robust_z_anomaly_168h,iqr_anomaly_168h,statistical_anomaly_0h,statistical_anomaly_24h,statistical_anomaly_96h,statistical_anomaly_168h,abnormal_timepoint_count,statistical_anomaly,drift_0_24,drift_24_96,drift_96_168,overall_drift,drift_mean,drift_median,drift_std,drift_zscore,robust_drift_zscore,drift_anomaly,isolation_prediction,isolation_anomaly,raw_anomaly_score,anomaly_score,absolute_limit_exceeded,statistical_evidence,drift_evidence,isolation_evidence,anomaly_evidence_count,repeated_statistical_anomaly,dynamic_anomaly,combined_anomaly,latent_risk_flag,anomaly_severity,screening_status,explanation,risk_score,actual_anomaly,predicted_anomaly
C020407,LOT-002,IC_A,125.75,3.265,10.626,10.985,11.198,11.368,50.0,Normal,True,0.0149583333333333,0.0029583333333333,0.0023611111111111,0.0044166666666666,11.022252,4.154165292215281,-0.0089673851133966,0.0423064533155058,0.0832292351601696,9.6455,11.022252,4.154165292215282,8.91775,10.629,1.7112499999999997,6.350875,13.195875,9.8125,11.591544,5.284089061938017,9.086,10.92975,1.84375,6.320375,13.695375,10.163,12.881612,7.555713183868868,9.3555,11.324,1.9685000000000006,6.402749999999998,14.27675,10.5,15.020358,11.309512057546755,9.6845,12.00425,2.319750000000001,6.204874999999999,15.483875000000001,-0.09538667147948081,0.794411111111111,False,False,False,-0.1147868616312728,0.910594415659182,False,False,False,-0.22282635126945283,0.7434584664536742,False,False,False,-0.32294567452738226,0.57062962962963,False,False,False,False,False,False,False,0,False,0.014958333333333332,0.0029583333333333467,0.0023611111111111103,0.004416666666666672,0.02379825,0.00461309523809524,0.05676361398581973,-0.3414437871798489,-0.07088694267515815,False,1,False,-0.22868120469914205,0.04228285032192966,False,0,0,0,0,False,False,False,False,NORMAL,PASS,No significant abnormal behavior detected relative to the lot baseline.,2.114142516096483,0,0
C050237,LOT-005,IC_A,125.19,3.305,11.206,11.423,12.149,12.455,50.0,Normal,True,0.0090416666666666,0.0100833333333333,0.00425,0.0074345238095238,13.060988,4.494286612596969,-0.3644600670123947,-0.2029216377619983,-0.1348351923754673,11.592500000000001,13.060988,4.494286612596967,10.899000000000001,12.33825,1.4392499999999995,8.740125000000003,14.497125,11.811,13.821693999999999,5.718817913259176,11.05625,12.880749999999999,1.8244999999999987,8.319500000000001,15.617499999999996,12.131499999999999,15.427997999999999,8.658587530888399,11.33025,13.19875,1.868500000000001,8.527499999999998,16.0015,12.493,18.120396,13.236356295868076,11.63475,13.864749999999999,2.2299999999999986,8.289750000000002,17.209749999999996,-0.41274359200872573,-0.3595782758620702,False,False,False,-0.41943877849976413,-0.3271325,False,False,False,-0.3786989492573235,0.013837924970691723,False,False,False,-0.4280177923110559,-0.02540237859266619,False,False,False,False,False,False,False,0,False,0.00904166666666669,0.010083333333333321,0.004250000000000013,0.007434523809523813,0.030115523809523807,0.004797619047619053,0.06768267628120658,-0.33510790716616234,0.9470792393026929,False,1,False,-0.19604077355499133,0.11935803661323102,False,0,0,0,0,False,False,False,False,NORMAL,PASS,No significant abnormal behavior detected relative to the lot baseline.,5.967901830661551,0,0
C040138,LOT-004,IC_A,126.08,3.26,8.508,8.92,9.413,9.904,50.0,Normal,True,0.0171666666666667,0.0068472222222222,0.0068194444444444,0.0083095238095238,10.701696,3.832831406253284,-0.4648511273136496,-0.3362255897552618,-0.208121859651472,9.5465,10.701696,3.8328314062532853,9.00075,10.139,1.1382499999999993,7.293375000000001,11.846374999999998,9.788,11.392520000000001,5.194278379271053,9.17675,10.5515,1.3747500000000006,7.114624999999999,12.613625000000003,10.035,13.037096,8.293478565005183,9.464,10.927,1.4629999999999992,7.269500000000002,13.121499999999997,10.409500000000001,15.389928,12.29381323864607,9.7245,11.42925,1.7047499999999989,7.1673750000000025,13.986374999999999,-0.5723434629608216,-1.2256662292213476,False,False,False,-0.47600837295651177,-0.8705814126394051,False,False,False,-0.4369814151678265,-0.609795058139535,False,False,False,-0.4462348576074652,-0.44023208521627044,False,False,False,False,False,False,False,0,False,0.0171666666666667,0.006847222222222227,0.00681944444444444,0.008309523809523814,0.02790614285714286,0.004568452380952387,0.06256180556468957,-0.3132361489688134,1.385370098039223,False,1,False,-0.17464836446213883,0.16987280796443024,False,0,0,0,0,False,False,False,False,NORMAL,PASS,No significant abnormal behavior detected relative to the lot baseline.,8.493640398221512,0,0
C080312,LOT-008,IC_A,123.18,3.337,8.796,9.142,9.454,10.125,50.0,Normal,True,0.0144166666666666,0.0043333333333333,0.0093194444444444,0.0079107142857142,11.11735,3.879569242391869,-0.5091673525028101,-0.4287460529959493,-0.2557887069411311,9.967500000000001,11.11735,3.87956924239187,9.286,10.72925,1.4432500000000008,7.121124999999998,12.894125000000003,10.2015,11.827202,5.381122793454213,9.43075,11.20775,1.777000000000001,6.765249999999998,13.873250000000002,10.485,13.34015,8.469977704109747,9.693999999999999,11.49625,1.8022500000000008,6.990624999999998,14.199625000000001,10.862,15.918882,12.978411671661298,9.998999999999999,12.152999999999999,2.154,6.767999999999999,15.383999999999999,-0.5983525115713154,-1.081693018480493,False,False,False,-0.49900403745968674,-0.8377875146541619,False,False,False,-0.45881466702260465,-0.768833056937534,False,False,False,-0.44642458157272763,-0.4885567567567568,False,False,False,False,False,False,False,0,False,0.01441666666666667,0.00433333333333335,0.009319444444444436,0.00791071428571429,0.028580547619047617,0.004869047619047619,0.06520208401494722,-0.3170118508573266,1.038161144578315,False,1,False,-0.1914659944500816,0.13016064979549155,False,0,0,0,0,False,False,False,False,NORMAL,PASS,No significant abnormal behavior detected relative to the lot baseline.,6.508032489774577,0,0
C040261,LOT-004,IC_A,126.18,3.264,9.375,9.395,10.108,9.887,50.0,Normal,True,0.0008333333333333,0.0099027777777777,-0.0030694444444444,0.003047619047619,10.701696,3.832831406253284,-0.3409218568466433,-0.1548974992824838,-0.2125572230155542,9.5465,10.701696,3.8328314062532853,9.00075,10.139,1.1382499999999993,7.293375000000001,11.846374999999998,9.788,11.392520000000001,5.194278379271053,9.17675,10.5515,1.3747500000000006,7.114624999999999,12.613625000000003,10.035,13.037096,8.293478565005183,9.464,10.927,1.4629999999999992,7.269500000000002,13.121499999999997,10.409500000000001,15.389928,12.29381323864607,9.7245,11.42925,1.7047499999999989,7.1673750000000025,13.986374999999999,-0.3461399313926223,-0.20240901137357817,False,False,False,-0.3845615991571723,-0.3941687732342012,False,False,False,-0.35318063187134663,0.07156758720930274,False,False,False,-0.44761766696612365,-0.4550371207230485,False,False,False,False,False,False,False,0,False,0.0008333333333333156,0.009902777777777792,-0.003069444444444446,0.0030476190476190503,0.02790614285714286,0.004568452380952387,0.06256180556468957,-0.39734345236919083,-0.5631854575163442,False,1,False,-0.1864385808439566,0.14203208735537648,False,0,0,0,0,False,False,False,False,NORMAL,PASS,No significant abnormal behavior detected relative to the lot baseline.,7.101604367768824,0,0
C040103,LOT-004,IC_A,126.27,3.264,10.069,10.262,10.262,10.722,50.0,Normal,True,0.0080416666666666,0.0,0.0063888888888888,0.0038869047619047,10.701696,3.832831406253284,-0.1147183252784438,-0.1147183252784438,0.0052973892790779,9.5465,10.701696,3.8328314062532853,9.00075,10.139,1.1382499999999993,7.293375000000001,11.846374999999998,9.788,11.392520000000001,5.194278379271053,9.17675,10.5515,1.3747500000000006,7.114624999999999,12.613625000000003,10.035,13.037096,8.293478565005183,9.464,10.927,1.4629999999999992,7.269500000000002,13.121499999999997,10.409500000000001,15.389928,12.29381323864607,9.7245,11.42925,1.7047499999999989,7.1673750000000025,13.986374999999999,-0.16507274464714317,0.616668853893264,False,False,False,-0.21764717203290398,0.4754096654275093,False,False,False,-0.33461182521284605,0.22254578488372131,False,False,False,-0.3796973249378956,0.2721513879922519,False,False,False,False,False,False,False,0,False,0.00804166666666665,0.0,0.006388888888888876,0.003886904761904754,0.02790614285714286,0.004568452380952387,0.06256180556468957,-0.3839281471888141,-0.25238643790850307,False,1,False,-0.23047846386302706,0.03803890868223689,False,0,0,0,0,False,False,False,False,NORMAL,PASS,No significant abnormal behavior detected relative to the lot baseline.,1.9019454341118445,0,0
C090473,LOT-009,IC_A,124.9,3.277,22.53,22.803,23.136,23.035,50.0,High_Stable,True,0.0113749999999999,0.0046249999999999,-0.0014027777777777,0.0030059523809523,11.39196,3.751426574663322,3.0417868437220057,3.130553075280165,3.1036299840267896,10.3285,11.39196,3.751426574663321,9.4755,11.23425,1.7587499999999991,6.8373750000000015,13.872374999999998,10.6065,12.16783,5.313678043860731,9.653500000000001,11.690750000000001,2.0372500000000002,6.597625000000001,14.746625000000002,10.9585,13.869462,8.61426792573511,10.00325,12.20975,2.2065,6.693499999999999,15.5195,11.3595,16.546954000000003,13.03518010249544,10.351750000000001,12.7235,2.3717499999999987,6.794125000000003,16.281124999999996,2.9690145277599114,9.330965702947841,False,True,True,2.0014705279872134,8.104964778325126,False,True,True,1.0757197338053803,7.708797512904737,False,True,True,0.4977335141505205,6.800625863557856,False,True,True,True,True,True,True,4,True,0.011374999999999988,0.004624999999999978,-0.0014027777777777652,0.0030059523809523752,0.030684488095238095,0.005080357142857145,0.06668928611004421,-0.4150372170518256,-0.6843180494905419,False,1,False,-0.06503853644761837,0.42869898205100065,False,1,0,0,1,True,False,False,False,LOW,PASS,"Value outside lot IQR range at 0h, 24h, 96h, 168h",51.434949102550036,1,0
C010391,LOT-001,IC_A,126.61,3.306,10.646,10.463,10.748,11.366,50.0,Normal,True,-0.007625,0.0039583333333333,0.0085833333333333,0.0042857142857142,11.623093999999998,4.010721666950165,-0.2892481942986979,-0.2181886634545344,-0.0641016807819272,10.42,11.623093999999998,4.010721666950162,9.844750000000001,11.12975,1.2849999999999984,7.917250000000004,13.057249999999996,10.662500000000001,12.318114,5.571680928206091,9.9485,11.45375,1.5052500000000002,7.690624999999999,13.711625,10.937999999999999,13.740062,8.55615942150732,10.22,11.81925,1.5992499999999996,7.821125000000001,14.218125,11.2745,15.98985,12.787683948747182,10.48875,12.300749999999999,1.8119999999999994,7.7707500000000005,15.018749999999997,-0.2436204955461296,0.23651978277734773,False,False,False,-0.3329540983958121,-0.17929746835443203,False,False,False,-0.34969685025724956,-0.16884716732542807,False,False,False,-0.36158619641620116,0.06969706380575935,False,False,False,False,False,False,False,0,False,-0.007625000000000067,0.003958333333333335,0.008583333333333339,0.004285714285714279,0.025992595238095238,0.004752976190476189,0.06361588567527485,-0.34121793199866784,-0.1782769360269378,False,1,False,-0.22329337363332097,0.05500535638412786,False,0,0,0,0,False,False,False,False,NORMAL,PASS,No significant abnormal behavior detected relative to the lot baseline.,2.750267819206393,0,0
C040131,LOT-004,IC_A,126.02,3.26,9.111,12.028,21.888,32.643,50.0,Latent_Defect,True,0.1215416666666666,0.1369444444444444,0.1493749999999999,0.1400714285714285,10.701696,3.832831406253284,0.3460376571315212,2.918548408299277,5.724567995399603,9.5465,10.701696,3.8328314062532853,9.00075,10.139,1.1382499999999993,7.293375000000001,11.846374999999998,9.788,11.392520000000001,5.194278379271053,9.17675,10.5515,1.3747500000000006,7.114624999999999,12.613625000000003,10.035,13.037096,8.293478565005183,9.464,10.927,1.4629999999999992,7.269500000000002,13.121499999999997,10.409500000000001,15.389928,12.29381323864607,9.7245,11.42925,1.7047499999999989,7.1673750000000025,13.986374999999999,-0.41501851539954776,-0.5139890638670155,False,False,False,0.12234230697685101,2.246661710037174,False,False,False,1.0672125008373337,11.620419331395354,False,True,True,1.4033946721887978,19.362809231762455,False,True,True,False,False,True,True,2,True,0.12154166666666666,0.13694444444444445,0.14937499999999998,0.14007142857142857,0.02790614285714286,0.004568452380952387,0.06256180556468957,1.7928716203419932,50.178611928104864,True,1,False,-0.009803872408292169,0.5591268554380658,False,1,1,0,2,True,True,True,True,HIGH,REVIEW,"Value outside lot IQR range at 96h, 168h; Unusually high positive burn-in drift; Dynamic anomaly detected while remaining below the absolute specification limit",77.9563427719033,1,1
C070040,LOT-007,IC_A,125.9,3.291,8.91,8.884,9.148,9.302,50.0,Normal,True,-0.0010833333333333,0.0036666666666666,0.0021388888888888,0.0023333333333333,10.989696,3.957974929515009,-0.5320134759565094,-0.465312699751151,-0.4264039136313586,10.046,10.989696,3.9579749295150077,9.02375,11.07525,2.0515000000000008,5.946499999999999,14.152500000000002,10.3015,11.62865,5.25566505723945,9.15775,11.4265,2.2687500000000007,5.754624999999999,14.829625000000002,10.6095,13.153039999999999,8.16425873572167,9.45575,12.021,2.5652500000000007,5.607874999999999,15.868875000000003,10.946,15.544272000000001,12.331391333278049,9.750250000000001,12.554499999999999,2.804249999999998,5.543875000000004,16.760874999999995,-0.5254444601181031,-0.7453618677042793,False,False,False,-0.5222269627360222,-0.8379524539877302,False,False,False,-0.4905577015187501,-0.7774304022082025,False,False,False,-0.5062098696968869,-0.8340564121850323,False,False,False,False,False,False,False,0,False,-0.001083333333333325,0.0036666666666666575,0.0021388888888888877,0.00233333333333333,0.02711057142857143,0.004520833333333333,0.06194847594753236,-0.3999652568728782,-0.8235174418604658,False,1,False,-0.2090667650863871,0.08859922955344253,False,0,0,0,0,False,False,False,False,NORMAL,PASS,No significant abnormal behavior detected relative to the lot baseline.,4.429961477672126,0,0
C050286,LOT-005,IC_A,125.07,3.322,11.058,11.214,11.433,12.108,50.0,Normal,True,0.0065,0.0030416666666666,0.009375,0.00625,13.060988,4.494286612596969,-0.4109635542208421,-0.3622350197775408,-0.2120443314248992,11.592500000000001,13.060988,4.494286612596967,10.899000000000001,12.33825,1.4392499999999995,8.740125000000003,14.497125,11.811,13.821693999999999,5.718817913259176,11.05625,12.880749999999999,1.8244999999999987,8.319500000000001,15.617499999999996,12.131499999999999,15.427997999999999,8.658587530888399,11.33025,13.19875,1.868500000000001,8.527499999999998,16.0015,12.493,18.120396,13.236356295868076,11.63475,13.864749999999999,2.2299999999999986,8.289750000000002,17.209749999999996,-0.44567429108456413,-0.4972693103448284,False,False,False,-0.4559847925834491,-0.5033456249999997,False,False,False,-0.4613914204537815,-0.5523308909730353,False,False,False,-0.45423346619015215,-0.2573662041625372,False,False,False,False,False,False,False,0,False,0.006500000000000024,0.0030416666666666587,0.00937500000000001,0.006250000000000004,0.030115523809523807,0.004797619047619053,0.06768267628120658,-0.3526090444527905,0.5216418383518217,False,1,False,-0.22711877816008014,0.04597227207107376,False,0,0,0,0,False,False,False,False,NORMAL,PASS,No significant abnormal behavior detected relative to the lot baseline.,2.298613603553688,0,0
C020278,LOT-002,IC_A,126.23,3.267,21.817,22.35,22.258,23.381,50.0,High_Stable,True,0.0222083333333333,-0.0012777777777778,0.0155972222222222,0.0093095238095238,11.022252,4.154165292215281,2.726840942325452,2.704694495680104,2.9750255781010297,9.6455,11.022252,4.154165292215282,8.91775,10.629,1.7112499999999997,6.350875,13.195875,9.8125,11.591544,5.284089061938017,9.086,10.92975,1.84375,6.320375,13.695375,10.163,12.881612,7.555713183868868,9.3555,11.324,1.9685000000000006,6.402749999999998,14.27675,10.5,15.020358,11.309512057546755,9.6845,12.00425,2.319750000000001,6.204874999999999,15.483875000000001,2.5985359851301224,9.861473573573578,False,True,True,2.0360095891446197,9.73695308002303,False,True,True,1.2409666396572856,8.688048455804045,False,True,True,0.7392575344946916,8.468064814814817,False,True,True,True,True,True,True,4,True,0.022208333333333385,-0.0012777777777778097,0.015597222222222238,0.00930952380952381,0.02379825,0.00461309523809524,0.05676361398581973,-0.2552467183307895,1.6948423566879016,False,1,False,-0.024664130802367623,0.5240367189444034,False,1,0,0,1,True,True,True,True,LOW,REVIEW,"Value outside lot IQR range at 0h, 24h, 96h, 168h; Dynamic anomaly detected while remaining below the absolute specification limit",56.201835947220175,1,1
C030277,LOT-003,IC_A,125.4,3.307,10.533,13.694,23.69,35.508,50.0,Latent_Defect,True,0.1317083333333334,0.1388333333333333,0.1641388888888889,0.1486607142857142,11.715506,3.855729485024512,0.5131309153519165,3.1056364422111105,6.170685493473812,10.584,11.715506,3.8557294850245074,9.91425,11.36375,1.4495000000000005,7.739999999999998,13.538,10.782499999999999,12.469172,5.244015926414503,10.08825,11.863499999999998,1.775249999999998,7.425375000000003,14.526374999999994,11.0725,14.064358,8.173201335460664,10.35875,12.162749999999999,1.8039999999999985,7.652750000000003,14.868749999999997,11.3885,16.510878,12.46377983223905,10.6935,12.61325,1.9197500000000005,7.8138749999999995,15.492875000000002,-0.3066880092581194,-0.04771081830790583,False,False,False,0.23356679636124855,2.3378651785714304,False,False,False,1.177707682085073,9.994719612448625,False,True,True,1.5241862625703388,17.43687325830654,False,True,True,False,False,True,True,2,True,0.1317083333333334,0.13883333333333334,0.16413888888888892,0.14866071428571428,0.028543880952380953,0.004752976190476189,0.06427252454791912,1.8688675165354496,49.945020673813154,True,1,False,-0.014441319326509161,0.5481762621827544,False,1,1,0,2,True,True,True,True,HIGH,REVIEW,"Value outside lot IQR range at 96h, 168h; Unusually high positive burn-in drift; Dynamic anomaly detected while remaining below the absolute specification limit",77.40881310913772,1,1
C080418,LOT-008,IC_A,123.13,3.341,8.964,9.031,9.252,9.645,50.0,Normal,True,0.0027916666666666,0.0030694444444444,0.0054583333333333,0.0040535714285714,11.11735,3.879569242391869,-0.5377787763658274,-0.4808136892151345,-0.3795137831055318,9.967500000000001,11.11735,3.87956924239187,9.286,10.72925,1.4432500000000008,7.121124999999998,12.894125000000003,10.2015,11.827202,5.381122793454213,9.43075,11.20775,1.777000000000001,6.765249999999998,13.873250000000002,10.485,13.34015,8.469977704109747,9.693999999999999,11.49625,1.8022500000000008,6.990624999999998,14.199625000000001,10.862,15.918882,12.978411671661298,9.998999999999999,12.152999999999999,2.154,6.767999999999999,15.383999999999999,-0.5550487349137749,-0.9265718685831615,False,False,False,-0.5196317027742607,-0.9255594958968341,False,False,False,-0.4826636081953762,-0.9194676616915418,False,False,False,-0.4834090764511027,-0.8067484029484032,False,False,False,False,False,False,False,0,False,0.0027916666666666736,0.003069444444444446,0.0054583333333333185,0.004053571428571424,0.028580547619047617,0.004869047619047619,0.06520208401494722,-0.3761685927838368,-0.27833283132530295,False,1,False,-0.2218770316855529,0.058349822607453826,False,0,0,0,0,False,False,False,False,NORMAL,PASS,No significant abnormal behavior detected relative to the lot baseline.,2.9174911303726914,0,0
C090442,LOT-009,IC_A,124.86,3.284,9.113,9.198,9.535,9.634,50.0,Normal,True,0.0035416666666667,0.0046805555555555,0.001375,0.0031011904761904,11.39196,3.751426574663322,-0.5848335176857085,-0.4950010250878107,-0.4686110643543036,10.3285,11.39196,3.751426574663321,9.4755,11.23425,1.7587499999999991,6.8373750000000015,13.872374999999998,10.6065,12.16783,5.313678043860731,9.653500000000001,11.690750000000001,2.0372500000000002,6.597625000000001,14.746625000000002,10.9585,13.869462,8.61426792573511,10.00325,12.20975,2.2065,6.693499999999999,15.5195,11.3595,16.546954000000003,13.03518010249544,10.351750000000001,12.7235,2.3717499999999987,6.794125000000003,16.281124999999996,-0.6074915647801342,-0.9295405328798183,False,False,False,-0.5589028871313073,-0.935993349753695,False,False,False,-0.5031724155050719,-0.901126935710934,False,False,False,-0.5303305321172045,-1.005051597582038,False,False,False,False,False,False,False,0,False,0.003541666666666702,0.004680555555555552,0.0013750000000000027,0.003101190476190481,0.030684488095238095,0.005080357142857145,0.06668928611004421,-0.4136091301612125,-0.652900291120815,False,1,False,-0.22325638666582992,0.05509269522463315,False,0,0,0,0,False,False,False,False,NORMAL,PASS,No significant abnormal behavior detected relative to the lot baseline.,2.7546347612316575,0,0
C070078,LOT-007,IC_A,125.39,3.3,9.934,11.586,22.416,36.796,50.0,Latent_Defect,True,0.0688333333333333,0.1504166666666666,0.1997222222222222,0.1598928571428571,10.989696,3.957974929515009,0.1506588623271214,2.8869066134787578,6.520077681028206,10.046,10.989696,3.9579749295150077,9.02375,11.07525,2.0515000000000008,5.946499999999999,14.152500000000002,10.3015,11.62865,5.25566505723945,9.15775,11.4265,2.2687500000000007,5.754624999999999,14.829625000000002,10.6095,13.153039999999999,8.16425873572167,9.45575,12.021,2.5652500000000007,5.607874999999999,15.868875000000003,10.946,15.544272000000001,12.331391333278049,9.750250000000001,12.554499999999999,2.804249999999998,5.543875000000004,16.760874999999995,-0.26672629786701585,-0.07348638132295723,False,False,False,-0.00811505290681558,0.7593297546012266,False,False,False,1.1345745278099901,6.280350354889591,False,True,True,1.723384444271842,13.11457314779993,False,True,True,False,False,True,True,2,True,0.06883333333333337,0.15041666666666667,0.19972222222222222,0.15989285714285714,0.02711057142857143,0.004520833333333333,0.06194847594753236,2.1434310317294405,58.492147009966736,True,1,False,-0.0226568224801732,0.5287766582605831,False,1,1,0,2,True,True,True,True,HIGH,REVIEW,"Value outside lot IQR range at 96h, 168h; Unusually high positive burn-in drift; Dynamic anomaly detected while remaining below the absolute specification limit",76.43883291302916,1,1
C090185,LOT-009,IC_A,124.85,3.284,9.964,10.18,10.776,11.676,50.0,Normal,True,0.0089999999999999,0.0082777777777777,0.0125,0.0101904761904761,11.39196,3.751426574663322,-0.3230664324301133,-0.164193537509202,0.0757151964317714,10.3285,11.39196,3.751426574663321,9.4755,11.23425,1.7587499999999991,6.8373750000000015,13.872374999999998,10.6065,12.16783,5.313678043860731,9.653500000000001,11.690750000000001,2.0372500000000002,6.597625000000001,14.746625000000002,10.9585,13.869462,8.61426792573511,10.00325,12.20975,2.2065,6.693499999999999,15.5195,11.3595,16.546954000000003,13.03518010249544,10.351750000000001,12.7235,2.3717499999999987,6.794125000000003,16.281124999999996,-0.38064452857594683,-0.27874744897959136,False,False,False,-0.3740968089507571,-0.28342290640394147,False,False,False,-0.3591090997713559,-0.11552909432191522,False,False,False,-0.37367753737959575,0.18435168393782353,False,False,False,False,False,False,False,0,False,0.008999999999999972,0.00827777777777778,0.012500000000000004,0.010190476190476189,0.030684488095238095,0.005080357142857145,0.06668928611004421,-0.3073059122412057,1.6857590975254735,False,1,False,-0.19317338791698557,0.1261289117049928,False,0,0,0,0,False,False,False,False,NORMAL,PASS,No significant abnormal behavior detected relative to the lot baseline.,6.30644558524964,0,0
C050162,LOT-005,IC_A,125.59,3.314,10.761,11.363,12.67,35.998,50.0,Sudden_Anomaly,True,0.0250833333333333,0.0181527777777777,0.3239999999999999,0.150220238095238,13.060988,4.494286612596969,-0.3778103504215185,-0.0869966768261075,5.103593512641179,11.592500000000001,13.060988,4.494286612596967,10.899000000000001,12.33825,1.4392499999999995,8.740125000000003,14.497125,11.811,13.821693999999999,5.718817913259176,11.05625,12.880749999999999,1.8244999999999987,8.319500000000001,15.617499999999996,12.131499999999999,15.427997999999999,8.658587530888399,11.33025,13.19875,1.868500000000001,8.527499999999998,16.0015,12.493,18.120396,13.236356295868076,11.63475,13.864749999999999,2.2299999999999986,8.289750000000002,17.209749999999996,-0.5117581939597265,-0.7735817241379322,False,False,False,-0.4299304571840757,-0.37772000000000044,False,False,False,-0.31852747231129735,0.4258127198124271,False,False,False,1.3506439083678003,15.712708126858281,False,True,True,False,False,False,True,1,True,0.025083333333333346,0.01815277777777778,0.32399999999999995,0.15022023809523807,0.030115523809523807,0.004797619047619053,0.06768267628120658,1.7745266718872887,52.23045800316954,True,1,False,-0.007191544454166254,0.565295452379357,False,1,1,0,2,False,True,True,True,HIGH,REVIEW,Value outside lot IQR range at 168h; Unusually high positive burn-in drift; Dynamic anomaly detected while remaining below the absolute specification limit,63.26477261896785,1,1
C090209,LOT-009,IC_A,124.66,3.293,22.224,22.336,22.885,23.536,50.0,High_Stable,True,0.0046666666666665,0.007625,0.0090416666666666,0.0078095238095238,11.39196,3.751426574663322,2.9173008673326333,3.063645195036628,3.237179179253932,10.3285,11.39196,3.751426574663321,9.4755,11.23425,1.7587499999999991,6.8373750000000015,13.872374999999998,10.6065,12.16783,5.313678043860731,9.653500000000001,11.690750000000001,2.0372500000000002,6.597625000000001,14.746625000000002,10.9585,13.869462,8.61426792573511,10.00325,12.20975,2.2065,6.693499999999999,15.5195,11.3595,16.546954000000003,13.03518010249544,10.351750000000001,12.7235,2.3717499999999987,6.794125000000003,16.281124999999996,2.88744555821998,9.096955498866208,False,True,True,1.9135841343921853,7.794628325123154,False,True,True,1.0465820285280538,7.549905443453778,False,True,True,0.5361679658466724,7.09244322107081,False,True,True,True,True,True,True,4,True,0.004666666666666597,0.007625000000000042,0.009041666666666663,0.0078095238095238165,0.030684488095238095,0.005080357142857145,0.06668928611004421,-0.34300808450653114,0.9003151382823896,False,1,False,-0.06741977699188362,0.42307606127084624,False,1,0,0,1,True,False,False,False,LOW,PASS,"Value outside lot IQR range at 0h, 24h, 96h, 168h",51.15380306354231,1,0
C020056,LOT-002,IC_A,125.91,3.273,9.733,9.746,10.046,10.346,50.0,Normal,True,0.0005416666666666,0.0041666666666666,0.0041666666666666,0.0036488095238095,11.022252,4.154165292215281,-0.307222248087152,-0.2350055742436279,-0.1627889004001034,9.6455,11.022252,4.154165292215282,8.91775,10.629,1.7112499999999997,6.350875,13.195875,9.8125,11.591544,5.284089061938017,9.086,10.92975,1.84375,6.320375,13.695375,10.163,12.881612,7.555713183868868,9.3555,11.324,1.9685000000000006,6.402749999999998,14.27675,10.5,15.020358,11.309512057546755,9.6845,12.00425,2.319750000000001,6.204874999999999,15.483875000000001,-0.31035163728703796,0.07089339339339372,False,False,False,-0.34926436295211116,-0.051645653425445824,False,False,False,-0.37529375864265396,-0.08404313099041597,False,False,False,-0.4133120842185968,-0.1012407407407407,False,False,False,False,False,False,False,0,False,0.0005416666666666625,0.004166666666666652,0.004166666666666676,0.003648809523809521,0.02379825,0.00461309523809524,0.05676361398581973,-0.3549710644079862,-0.3479904458598751,False,1,False,-0.24149936752925422,0.012014797682552179,False,0,0,0,0,False,False,False,False,NORMAL,PASS,No significant abnormal behavior detected relative to the lot baseline.,0.6007398841276089,0,0
