component_id,lot_id,component_type,temperature_C,voltage_V,iddq_0h_uA,iddq_24h_uA,iddq_96h_uA,iddq_168h_uA,leakage_0h_uA,leakage_24h_uA,leakage_96h_uA,leakage_168h_uA,ground_truth,absolute_limit_uA
C16225,L9,TypeB,29.97,1.02,12.38,13.38,14.38,15.38,1.24,1.34,1.44,1.54,Normal,50
C16226,L9,TypeB,28.7,1.11,12.93,13.93,14.93,15.93,1.29,1.39,1.49,1.59,Normal,50
C16227,L9,TypeB,28.95,1.24,13.96,14.96,15.96,16.96,1.4,1.5,1.6,1.7,Normal,50
C16228,L9,TypeC,34.67,1.05,8.94,10.94,13.94,18.94,0.89,1.09,1.39,1.89,Latent_Defect,50
C16229,L9,TypeB,25.72,1.22,8.68,9.68,10.68,11.68,0.87,0.97,1.07,1.17,Normal,50
C16230,L9,TypeB,28.11,1.2,8.71,9.71,10.71,11.71,0.87,0.97,1.07,1.17,Normal,50
C16231,L9,TypeC,34.78,1.01,14.02,16.02,19.02,24.02,1.4,1.6,1.9,2.4,Latent_Defect,50
C16232,L9,TypeA,30.26,1.1,13.16,14.16,15.16,60.0,1.32,1.42,1.52,6.0,Absolute_Failure,50
C16233,L9,TypeB,33.8,1.24,13.1,14.1,33.1,35.1,1.31,1.41,3.31,3.51,Sudden_Anomaly,50
C16234,L9,TypeC,25.41,1.19,14.51,15.51,16.51,60.0,1.45,1.55,1.65,6.0,Absolute_Failure,50
C16235,L9,TypeC,27.9,1.21,11.82,11.82,11.82,11.82,1.18,1.18,1.18,1.18,High_Stable,50
C16236,L9,TypeA,26.17,1.11,8.31,8.31,8.31,8.31,0.83,0.83,0.83,0.83,High_Stable,50
C16237,L9,TypeC,28.18,1.25,9.55,10.55,11.55,12.55,0.96,1.06,1.16,1.26,Normal,50
C16238,L9,TypeA,25.56,1.14,10.12,11.12,30.12,32.12,1.01,1.11,3.01,3.21,Sudden_Anomaly,50
C16239,L9,TypeB,34.13,1.26,12.55,13.55,32.55,34.55,1.25,1.35,3.25,3.45,Sudden_Anomaly,50
C16240,L9,TypeC,27.08,1.02,11.43,12.43,13.43,14.43,1.14,1.24,1.34,1.44,Normal,50
C16241,L9,TypeA,30.21,1.19,12.13,13.13,14.13,60.0,1.21,1.31,1.41,6.0,Absolute_Failure,50
C16242,L9,TypeA,28.87,1.12,14.27,15.27,34.27,36.27,1.43,1.53,3.43,3.63,Sudden_Anomaly,50
C16243,L9,TypeC,29.73,1.24,11.49,11.49,11.49,11.49,1.15,1.15,1.15,1.15,High_Stable,50
C16244,L9,TypeA,25.96,1.25,14.76,15.76,16.76,60.0,1.48,1.58,1.68,6.0,Absolute_Failure,50
C16245,L9,TypeA,32.35,1.12,10.47,12.47,15.47,20.47,1.05,1.25,1.55,2.05,Latent_Defect,50
C16246,L9,TypeA,31.35,1.16,12.84,12.84,12.84,12.84,1.28,1.28,1.28,1.28,High_Stable,50
C16247,L9,TypeC,29.43,1.06,13.25,14.25,15.25,16.25,1.33,1.43,1.53,1.63,Normal,50
C16248,L9,TypeA,31.71,1.22,8.43,9.43,10.43,11.43,0.84,0.94,1.04,1.14,Normal,50
C16249,L9,TypeC,34.56,1.11,10.42,12.42,15.42,20.42,1.04,1.24,1.54,2.04,Latent_Defect,50
C16250,L9,TypeC,33.82,1.12,11.68,11.68,11.68,11.68,1.17,1.17,1.17,1.17,High_Stable,50
C16251,L9,TypeA,25.49,1.19,12.75,14.75,17.75,22.75,1.28,1.48,1.78,2.28,Latent_Defect,50
C16252,L9,TypeC,26.23,1.24,11.94,12.94,13.94,14.94,1.19,1.29,1.39,1.49,Normal,50
C16253,L9,TypeB,26.81,1.23,12.88,13.88,14.88,15.88,1.29,1.39,1.49,1.59,Normal,50
C16254,L9,TypeA,32.6,1.04,12.68,14.68,17.68,22.68,1.27,1.47,1.77,2.27,Latent_Defect,50
C16255,L9,TypeA,26.62,1.19,12.26,13.26,14.26,15.26,1.23,1.33,1.43,1.53,Normal,50
C16256,L9,TypeC,33.21,1.25,14.48,16.48,19.48,24.48,1.45,1.65,1.95,2.45,Latent_Defect,50
C16257,L9,TypeC,27.63,1.09,12.51,12.51,12.51,12.51,1.25,1.25,1.25,1.25,High_Stable,50
C16258,L9,TypeA,34.08,1.23,12.33,13.33,14.33,60.0,1.23,1.33,1.43,6.0,Absolute_Failure,50
C16259,L9,TypeA,29.44,1.27,9.36,10.36,29.36,31.36,0.94,1.04,2.94,3.14,Sudden_Anomaly,50
C16260,L9,TypeA,28.2,1.22,13.94,14.94,15.94,16.94,1.39,1.49,1.59,1.69,Normal,50
C16261,L9,TypeA,34.09,1.23,10.05,11.05,12.05,60.0,1.0,1.1,1.2,6.0,Absolute_Failure,50
C16262,L9,TypeA,32.69,1.1,10.59,11.59,30.59,32.59,1.06,1.16,3.06,3.26,Sudden_Anomaly,50
C16263,L9,TypeC,33.43,1.03,9.64,9.64,9.64,9.64,0.96,0.96,0.96,0.96,High_Stable,50
C16264,L9,TypeA,33.38,1.21,12.27,12.27,12.27,12.27,1.23,1.23,1.23,1.23,High_Stable,50
C16265,L9,TypeB,32.89,1.21,11.37,12.37,13.37,14.37,1.14,1.24,1.34,1.44,Normal,50
C16266,L9,TypeB,29.48,1.24,10.89,11.89,12.89,60.0,1.09,1.19,1.29,6.0,Absolute_Failure,50
C16267,L9,TypeA,26.54,1.21,11.05,11.05,11.05,11.05,1.11,1.11,1.11,1.11,High_Stable,50
C16268,L9,TypeA,29.58,1.08,9.79,11.79,14.79,19.79,0.98,1.18,1.48,1.98,Latent_Defect,50
C16269,L9,TypeC,31.7,1.15,12.94,14.94,17.94,22.94,1.29,1.49,1.79,2.29,Latent_Defect,50
C16270,L9,TypeB,29.43,1.27,14.17,15.17,16.17,17.17,1.42,1.52,1.62,1.72,Normal,50
C16271,L9,TypeC,26.11,1.28,10.38,10.38,10.38,10.38,1.04,1.04,1.04,1.04,High_Stable,50
C16272,L9,TypeB,33.22,1.01,13.63,14.63,33.63,35.63,1.36,1.46,3.36,3.56,Sudden_Anomaly,50
C16273,L9,TypeA,31.54,1.13,14.43,16.43,19.43,24.43,1.44,1.64,1.94,2.44,Latent_Defect,50
C16274,L9,TypeB,25.31,1.22,8.58,10.58,13.58,18.58,0.86,1.06,1.36,1.86,Latent_Defect,50
C16275,L9,TypeB,34.12,1.05,14.52,15.52,34.52,36.52,1.45,1.55,3.45,3.65,Sudden_Anomaly,50
C16276,L9,TypeB,26.55,1.07,9.61,10.61,11.61,60.0,0.96,1.06,1.16,6.0,Absolute_Failure,50
C16277,L9,TypeA,34.44,1.07,9.54,10.54,11.54,60.0,0.95,1.05,1.15,6.0,Absolute_Failure,50
C16278,L9,TypeB,31.84,1.1,14.86,15.86,16.86,17.86,1.49,1.59,1.69,1.79,Normal,50
C16279,L9,TypeB,33.14,1.27,12.08,13.08,14.08,15.08,1.21,1.31,1.41,1.51,Normal,50
C16280,L9,TypeB,26.58,1.01,14.84,15.84,16.84,17.84,1.48,1.58,1.68,1.78,Normal,50
C16281,L9,TypeB,31.84,1.04,14.71,14.71,14.71,14.71,1.47,1.47,1.47,1.47,High_Stable,50
C16282,L9,TypeC,33.45,1.15,9.74,10.74,29.74,31.74,0.97,1.07,2.97,3.17,Sudden_Anomaly,50
C16283,L9,TypeB,33.73,1.23,12.02,14.02,17.02,22.02,1.2,1.4,1.7,2.2,Latent_Defect,50
C16284,L9,TypeA,33.7,1.27,14.41,14.41,14.41,14.41,1.44,1.44,1.44,1.44,High_Stable,50
C16285,L9,TypeC,28.37,1.02,9.34,10.34,29.34,31.34,0.93,1.03,2.93,3.13,Sudden_Anomaly,50
C16286,L9,TypeB,30.63,1.3,14.06,15.06,16.06,60.0,1.41,1.51,1.61,6.0,Absolute_Failure,50
C16287,L9,TypeB,26.82,1.19,10.1,11.1,12.1,13.1,1.01,1.11,1.21,1.31,Normal,50
C16288,L9,TypeB,25.27,1.06,14.95,15.95,16.95,60.0,1.49,1.59,1.69,6.0,Absolute_Failure,50
C16289,L9,TypeB,27.74,1.21,11.9,11.9,11.9,11.9,1.19,1.19,1.19,1.19,High_Stable,50
C16290,L9,TypeB,26.45,1.12,8.53,8.53,8.53,8.53,0.85,0.85,0.85,0.85,High_Stable,50
C16291,L9,TypeC,31.35,1.05,10.52,12.52,15.52,20.52,1.05,1.25,1.55,2.05,Latent_Defect,50
C16292,L9,TypeC,31.52,1.24,11.49,13.49,16.49,21.49,1.15,1.35,1.65,2.15,Latent_Defect,50
C16293,L9,TypeB,33.76,1.28,11.86,13.86,16.86,21.86,1.19,1.39,1.69,2.19,Latent_Defect,50
C16294,L9,TypeA,31.67,1.02,11.0,12.0,13.0,60.0,1.1,1.2,1.3,6.0,Absolute_Failure,50
C16295,L9,TypeA,25.12,1.13,13.17,15.17,18.17,23.17,1.32,1.52,1.82,2.32,Latent_Defect,50
C16296,L9,TypeA,33.49,1.16,11.77,12.77,13.77,60.0,1.18,1.28,1.38,6.0,Absolute_Failure,50
C16297,L9,TypeA,33.66,1.04,12.44,13.44,14.44,60.0,1.24,1.34,1.44,6.0,Absolute_Failure,50
C16298,L9,TypeC,25.66,1.17,8.6,8.6,8.6,8.6,0.86,0.86,0.86,0.86,High_Stable,50
C16299,L9,TypeA,34.91,1.03,12.96,13.96,14.96,60.0,1.3,1.4,1.5,6.0,Absolute_Failure,50
C16300,L9,TypeC,32.3,1.14,14.74,15.74,16.74,17.74,1.47,1.57,1.67,1.77,Normal,50
C16301,L9,TypeA,28.25,1.17,14.41,16.41,19.41,24.41,1.44,1.64,1.94,2.44,Latent_Defect,50
C16302,L9,TypeA,26.89,1.23,11.48,11.48,11.48,11.48,1.15,1.15,1.15,1.15,High_Stable,50
C16303,L9,TypeC,33.87,1.13,12.09,13.09,32.09,34.09,1.21,1.31,3.21,3.41,Sudden_Anomaly,50
C16304,L9,TypeA,31.61,1.16,8.39,9.39,10.39,11.39,0.84,0.94,1.04,1.14,Normal,50
C16305,L9,TypeC,25.56,1.08,14.32,15.32,16.32,60.0,1.43,1.53,1.63,6.0,Absolute_Failure,50
C16306,L9,TypeB,32.38,1.11,8.3,9.3,10.3,11.3,0.83,0.93,1.03,1.13,Normal,50
C16307,L9,TypeC,26.34,1.18,12.96,12.96,12.96,12.96,1.3,1.3,1.3,1.3,High_Stable,50
C16308,L9,TypeB,27.18,1.28,14.34,14.34,14.34,14.34,1.43,1.43,1.43,1.43,High_Stable,50
C16309,L9,TypeA,25.96,1.17,12.28,14.28,17.28,22.28,1.23,1.43,1.73,2.23,Latent_Defect,50
C16310,L9,TypeC,27.27,1.03,9.6,11.6,14.6,19.6,0.96,1.16,1.46,1.96,Latent_Defect,50
C16311,L9,TypeA,26.01,1.26,9.92,11.92,14.92,19.92,0.99,1.19,1.49,1.99,Latent_Defect,50
C16312,L9,TypeB,29.9,1.29,11.2,11.2,11.2,11.2,1.12,1.12,1.12,1.12,High_Stable,50
C16313,L9,TypeA,31.05,1.03,10.32,11.32,30.32,32.32,1.03,1.13,3.03,3.23,Sudden_Anomaly,50
C16314,L9,TypeA,27.57,1.13,13.05,13.05,13.05,13.05,1.3,1.3,1.3,1.3,High_Stable,50
C16315,L9,TypeA,28.19,1.0,12.97,13.97,32.97,34.97,1.3,1.4,3.3,3.5,Sudden_Anomaly,50
C16316,L9,TypeC,32.9,1.21,9.4,9.4,9.4,9.4,0.94,0.94,0.94,0.94,High_Stable,50
C16317,L9,TypeC,29.12,1.29,9.79,10.79,11.79,60.0,0.98,1.08,1.18,6.0,Absolute_Failure,50
C16318,L9,TypeA,28.8,1.06,10.52,12.52,15.52,20.52,1.05,1.25,1.55,2.05,Latent_Defect,50
C16319,L9,TypeA,28.33,1.22,11.06,13.06,16.06,21.06,1.11,1.31,1.61,2.11,Latent_Defect,50
C16320,L9,TypeB,34.27,1.07,8.66,9.66,10.66,11.66,0.87,0.97,1.07,1.17,Normal,50
C16321,L9,TypeB,27.93,1.21,10.43,11.43,30.43,32.43,1.04,1.14,3.04,3.24,Sudden_Anomaly,50
C16322,L9,TypeB,26.47,1.01,12.24,12.24,12.24,12.24,1.22,1.22,1.22,1.22,High_Stable,50
C16323,L9,TypeA,31.4,1.2,10.96,11.96,30.96,32.96,1.1,1.2,3.1,3.3,Sudden_Anomaly,50
C16324,L9,TypeA,25.98,1.06,9.71,10.71,11.71,60.0,0.97,1.07,1.17,6.0,Absolute_Failure,50
C16325,L9,TypeA,29.29,1.16,11.84,11.84,11.84,11.84,1.18,1.18,1.18,1.18,High_Stable,50
C16326,L9,TypeC,29.04,1.25,12.32,13.32,14.32,60.0,1.23,1.33,1.43,6.0,Absolute_Failure,50
C16327,L9,TypeC,27.33,1.24,10.65,10.65,10.65,10.65,1.06,1.06,1.06,1.06,High_Stable,50
C16328,L9,TypeA,34.92,1.15,13.26,14.26,15.26,16.26,1.33,1.43,1.53,1.63,Normal,50
C16329,L9,TypeC,27.73,1.14,12.16,13.16,14.16,15.16,1.22,1.32,1.42,1.52,Normal,50
C16330,L9,TypeC,31.14,1.18,14.99,15.99,34.99,36.99,1.5,1.6,3.5,3.7,Sudden_Anomaly,50
C16331,L9,TypeB,27.87,1.24,8.58,8.58,8.58,8.58,0.86,0.86,0.86,0.86,High_Stable,50
C16332,L9,TypeC,25.14,1.21,10.08,12.08,15.08,20.08,1.01,1.21,1.51,2.01,Latent_Defect,50
C16333,L9,TypeC,34.25,1.28,14.63,15.63,34.63,36.63,1.46,1.56,3.46,3.66,Sudden_Anomaly,50
C16334,L9,TypeA,29.09,1.17,11.72,11.72,11.72,11.72,1.17,1.17,1.17,1.17,High_Stable,50
C16335,L9,TypeA,28.22,1.14,10.31,11.31,12.31,13.31,1.03,1.13,1.23,1.33,Normal,50
C16336,L9,TypeA,29.51,1.08,10.13,11.13,30.13,32.13,1.01,1.11,3.01,3.21,Sudden_Anomaly,50
C16337,L9,TypeA,34.88,1.16,13.37,14.37,33.37,35.37,1.34,1.44,3.34,3.54,Sudden_Anomaly,50
C16338,L9,TypeA,29.38,1.1,10.48,11.48,12.48,60.0,1.05,1.15,1.25,6.0,Absolute_Failure,50
C16339,L9,TypeA,30.52,1.14,13.63,14.63,15.63,16.63,1.36,1.46,1.56,1.66,Normal,50
C16340,L9,TypeA,26.41,1.22,10.7,11.7,12.7,60.0,1.07,1.17,1.27,6.0,Absolute_Failure,50
C16341,L9,TypeC,25.63,1.19,8.86,9.86,28.86,30.86,0.89,0.99,2.89,3.09,Sudden_Anomaly,50
C16342,L9,TypeC,26.85,1.23,9.0,10.0,11.0,60.0,0.9,1.0,1.1,6.0,Absolute_Failure,50
C16343,L9,TypeB,28.76,1.09,11.73,13.73,16.73,21.73,1.17,1.37,1.67,2.17,Latent_Defect,50
C16344,L9,TypeC,32.44,1.25,8.46,10.46,13.46,18.46,0.85,1.05,1.35,1.85,Latent_Defect,50
C16345,L9,TypeB,31.51,1.09,9.42,10.42,29.42,31.42,0.94,1.04,2.94,3.14,Sudden_Anomaly,50
C16346,L9,TypeB,29.87,1.08,9.44,10.44,11.44,60.0,0.94,1.04,1.14,6.0,Absolute_Failure,50
C16347,L9,TypeA,27.71,1.29,10.32,11.32,12.32,60.0,1.03,1.13,1.23,6.0,Absolute_Failure,50
C16348,L9,TypeC,34.31,1.03,12.69,14.69,17.69,22.69,1.27,1.47,1.77,2.27,Latent_Defect,50
C16349,L9,TypeC,29.68,1.2,10.2,11.2,30.2,32.2,1.02,1.12,3.02,3.22,Sudden_Anomaly,50
C16350,L9,TypeA,26.41,1.22,10.75,11.75,12.75,13.75,1.08,1.18,1.28,1.38,Normal,50
C16351,L9,TypeB,32.31,1.2,11.42,12.42,31.42,33.42,1.14,1.24,3.14,3.34,Sudden_Anomaly,50
C16352,L9,TypeB,29.34,1.11,12.65,14.65,17.65,22.65,1.27,1.47,1.77,2.27,Latent_Defect,50
C16353,L9,TypeA,34.72,1.21,9.83,11.83,14.83,19.83,0.98,1.18,1.48,1.98,Latent_Defect,50
C16354,L9,TypeC,29.32,1.03,10.64,11.64,12.64,13.64,1.06,1.16,1.26,1.36,Normal,50
C16355,L9,TypeC,26.14,1.1,8.21,10.21,13.21,18.21,0.82,1.02,1.32,1.82,Latent_Defect,50
C16356,L9,TypeC,34.99,1.07,9.19,10.19,29.19,31.19,0.92,1.02,2.92,3.12,Sudden_Anomaly,50
C16357,L9,TypeA,25.95,1.13,12.53,13.53,32.53,34.53,1.25,1.35,3.25,3.45,Sudden_Anomaly,50
C16358,L9,TypeA,26.54,1.21,11.74,13.74,16.74,21.74,1.17,1.37,1.67,2.17,Latent_Defect,50
C16359,L9,TypeA,29.48,1.23,13.59,14.59,33.59,35.59,1.36,1.46,3.36,3.56,Sudden_Anomaly,50
C16360,L9,TypeC,30.54,1.16,8.33,9.33,10.33,11.33,0.83,0.93,1.03,1.13,Normal,50
C16361,L9,TypeB,33.98,1.21,11.98,12.98,13.98,14.98,1.2,1.3,1.4,1.5,Normal,50
C16362,L9,TypeB,29.18,1.22,11.89,12.89,13.89,14.89,1.19,1.29,1.39,1.49,Normal,50
C16363,L9,TypeC,30.06,1.12,10.61,12.61,15.61,20.61,1.06,1.26,1.56,2.06,Latent_Defect,50
C16364,L9,TypeC,31.66,1.27,8.52,9.52,10.52,60.0,0.85,0.95,1.05,6.0,Absolute_Failure,50
C16365,L9,TypeC,27.57,1.15,11.58,11.58,11.58,11.58,1.16,1.16,1.16,1.16,High_Stable,50
C16366,L9,TypeC,31.96,1.22,10.6,12.6,15.6,20.6,1.06,1.26,1.56,2.06,Latent_Defect,50
C16367,L9,TypeC,27.05,1.16,12.18,13.18,14.18,15.18,1.22,1.32,1.42,1.52,Normal,50
C16368,L9,TypeB,28.06,1.04,10.57,11.57,12.57,13.57,1.06,1.16,1.26,1.36,Normal,50
C16369,L9,TypeB,25.71,1.29,11.37,13.37,16.37,21.37,1.14,1.34,1.64,2.14,Latent_Defect,50
C16370,L9,TypeA,26.97,1.11,10.28,11.28,30.28,32.28,1.03,1.13,3.03,3.23,Sudden_Anomaly,50
C16371,L9,TypeB,30.41,1.13,12.45,13.45,14.45,60.0,1.24,1.34,1.44,6.0,Absolute_Failure,50
C16372,L9,TypeB,32.75,1.28,11.76,12.76,31.76,33.76,1.18,1.28,3.18,3.38,Sudden_Anomaly,50
C16373,L9,TypeA,29.87,1.07,9.55,9.55,9.55,9.55,0.96,0.96,0.96,0.96,High_Stable,50
C16374,L9,TypeC,26.41,1.04,9.36,9.36,9.36,9.36,0.94,0.94,0.94,0.94,High_Stable,50
C16375,L9,TypeC,30.03,1.28,10.96,11.96,12.96,13.96,1.1,1.2,1.3,1.4,Normal,50
C16376,L9,TypeC,29.8,1.14,8.47,10.47,13.47,18.47,0.85,1.05,1.35,1.85,Latent_Defect,50
C16377,L9,TypeA,32.11,1.09,12.46,13.46,14.46,15.46,1.25,1.35,1.45,1.55,Normal,50
C16378,L9,TypeC,28.4,1.01,9.23,11.23,14.23,19.23,0.92,1.12,1.42,1.92,Latent_Defect,50
C16379,L9,TypeA,32.17,1.23,14.58,15.58,16.58,17.58,1.46,1.56,1.66,1.76,Normal,50
C16380,L9,TypeA,25.07,1.11,10.61,10.61,10.61,10.61,1.06,1.06,1.06,1.06,High_Stable,50
C16381,L9,TypeA,26.91,1.01,10.76,11.76,12.76,13.76,1.08,1.18,1.28,1.38,Normal,50
C16382,L9,TypeA,33.97,1.28,13.63,13.63,13.63,13.63,1.36,1.36,1.36,1.36,High_Stable,50
C16383,L9,TypeC,31.97,1.1,11.37,12.37,31.37,33.37,1.14,1.24,3.14,3.34,Sudden_Anomaly,50
C16384,L9,TypeB,29.35,1.05,10.01,11.01,30.01,32.01,1.0,1.1,3.0,3.2,Sudden_Anomaly,50
C16385,L9,TypeC,26.16,1.26,11.53,11.53,11.53,11.53,1.15,1.15,1.15,1.15,High_Stable,50
C16386,L9,TypeC,31.36,1.23,11.37,12.37,31.37,33.37,1.14,1.24,3.14,3.34,Sudden_Anomaly,50
C16387,L9,TypeA,28.01,1.26,10.67,10.67,10.67,10.67,1.07,1.07,1.07,1.07,High_Stable,50
C16388,L9,TypeC,29.28,1.24,11.17,11.17,11.17,11.17,1.12,1.12,1.12,1.12,High_Stable,50
C16389,L9,TypeB,29.26,1.18,12.43,13.43,14.43,15.43,1.24,1.34,1.44,1.54,Normal,50
C16390,L9,TypeB,33.39,1.09,12.97,14.97,17.97,22.97,1.3,1.5,1.8,2.3,Latent_Defect,50
C16391,L9,TypeC,33.18,1.04,14.8,15.8,34.8,36.8,1.48,1.58,3.48,3.68,Sudden_Anomaly,50
C16392,L9,TypeB,33.6,1.01,14.36,16.36,19.36,24.36,1.44,1.64,1.94,2.44,Latent_Defect,50
C16393,L9,TypeC,31.49,1.28,13.42,13.42,13.42,13.42,1.34,1.34,1.34,1.34,High_Stable,50
C16394,L9,TypeA,32.78,1.01,12.2,13.2,32.2,34.2,1.22,1.32,3.22,3.42,Sudden_Anomaly,50
C16395,L9,TypeA,27.5,1.13,11.13,12.13,31.13,33.13,1.11,1.21,3.11,3.31,Sudden_Anomaly,50
C16396,L9,TypeC,34.41,1.01,14.69,15.69,34.69,36.69,1.47,1.57,3.47,3.67,Sudden_Anomaly,50
C16397,L9,TypeC,30.82,1.1,12.12,12.12,12.12,12.12,1.21,1.21,1.21,1.21,High_Stable,50
C16398,L9,TypeC,31.32,1.14,11.75,12.75,13.75,14.75,1.17,1.27,1.37,1.47,Normal,50
C16399,L9,TypeB,32.92,1.04,13.43,14.43,15.43,60.0,1.34,1.44,1.54,6.0,Absolute_Failure,50
C16400,L9,TypeB,25.49,1.07,11.55,11.55,11.55,11.55,1.16,1.16,1.16,1.16,High_Stable,50
C16401,L9,TypeC,27.69,1.15,14.43,15.43,34.43,36.43,1.44,1.54,3.44,3.64,Sudden_Anomaly,50
C16402,L9,TypeB,34.24,1.01,9.46,10.46,11.46,60.0,0.95,1.05,1.15,6.0,Absolute_Failure,50
C16403,L9,TypeB,26.39,1.3,11.32,11.32,11.32,11.32,1.13,1.13,1.13,1.13,High_Stable,50
C16404,L9,TypeC,34.76,1.29,12.04,13.04,32.04,34.04,1.2,1.3,3.2,3.4,Sudden_Anomaly,50
C16405,L9,TypeC,29.76,1.12,14.92,15.92,34.92,36.92,1.49,1.59,3.49,3.69,Sudden_Anomaly,50
C16406,L9,TypeC,31.55,1.1,14.45,15.45,16.45,60.0,1.44,1.54,1.64,6.0,Absolute_Failure,50
C16407,L9,TypeC,28.75,1.26,11.45,11.45,11.45,11.45,1.14,1.14,1.14,1.14,High_Stable,50
C16408,L9,TypeB,26.6,1.09,11.76,11.76,11.76,11.76,1.18,1.18,1.18,1.18,High_Stable,50
C16409,L9,TypeC,28.33,1.2,14.51,15.51,16.51,60.0,1.45,1.55,1.65,6.0,Absolute_Failure,50
C16410,L9,TypeB,25.33,1.28,11.33,12.33,13.33,60.0,1.13,1.23,1.33,6.0,Absolute_Failure,50
C16411,L9,TypeC,32.27,1.04,10.17,12.17,15.17,20.17,1.02,1.22,1.52,2.02,Latent_Defect,50
C16412,L9,TypeA,30.26,1.0,13.23,14.23,15.23,60.0,1.32,1.42,1.52,6.0,Absolute_Failure,50
C16413,L9,TypeC,26.9,1.25,14.36,15.36,34.36,36.36,1.44,1.54,3.44,3.64,Sudden_Anomaly,50
C16414,L9,TypeA,32.98,1.12,8.21,10.21,13.21,18.21,0.82,1.02,1.32,1.82,Latent_Defect,50
C16415,L9,TypeB,29.84,1.07,14.82,15.82,34.82,36.82,1.48,1.58,3.48,3.68,Sudden_Anomaly,50
C16416,L9,TypeA,27.54,1.22,14.27,16.27,19.27,24.27,1.43,1.63,1.93,2.43,Latent_Defect,50
C16417,L9,TypeB,30.14,1.25,11.97,13.97,16.97,21.97,1.2,1.4,1.7,2.2,Latent_Defect,50
C16418,L9,TypeC,32.17,1.2,11.21,12.21,31.21,33.21,1.12,1.22,3.12,3.32,Sudden_Anomaly,50
C16419,L9,TypeB,33.49,1.25,14.55,15.55,16.55,17.55,1.46,1.56,1.66,1.76,Normal,50
C16420,L9,TypeC,27.71,1.15,14.91,15.91,16.91,17.91,1.49,1.59,1.69,1.79,Normal,50
C16421,L9,TypeC,34.7,1.12,11.86,13.86,16.86,21.86,1.19,1.39,1.69,2.19,Latent_Defect,50
C16422,L9,TypeA,26.35,1.29,13.9,14.9,33.9,35.9,1.39,1.49,3.39,3.59,Sudden_Anomaly,50
C16423,L9,TypeA,27.22,1.07,13.52,14.52,33.52,35.52,1.35,1.45,3.35,3.55,Sudden_Anomaly,50
C16424,L9,TypeA,28.18,1.14,14.0,15.0,34.0,36.0,1.4,1.5,3.4,3.6,Sudden_Anomaly,50
C16425,L9,TypeC,33.26,1.26,11.41,12.41,31.41,33.41,1.14,1.24,3.14,3.34,Sudden_Anomaly,50
C16426,L9,TypeB,34.38,1.27,8.14,9.14,10.14,11.14,0.81,0.91,1.01,1.11,Normal,50
C16427,L9,TypeA,25.66,1.08,14.53,16.53,19.53,24.53,1.45,1.65,1.95,2.45,Latent_Defect,50
C16428,L9,TypeA,33.86,1.15,12.45,13.45,32.45,34.45,1.25,1.35,3.25,3.45,Sudden_Anomaly,50
C16429,L9,TypeC,32.79,1.1,10.04,11.04,30.04,32.04,1.0,1.1,3.0,3.2,Sudden_Anomaly,50
C16430,L9,TypeB,30.0,1.08,11.57,11.57,11.57,11.57,1.16,1.16,1.16,1.16,High_Stable,50
C16431,L9,TypeC,34.68,1.3,12.02,13.02,32.02,34.02,1.2,1.3,3.2,3.4,Sudden_Anomaly,50
C16432,L9,TypeB,27.17,1.08,14.82,14.82,14.82,14.82,1.48,1.48,1.48,1.48,High_Stable,50
C16433,L9,TypeB,33.17,1.06,11.87,12.87,13.87,60.0,1.19,1.29,1.39,6.0,Absolute_Failure,50
C16434,L9,TypeB,33.34,1.21,14.89,15.89,16.89,60.0,1.49,1.59,1.69,6.0,Absolute_Failure,50
C16435,L9,TypeB,25.01,1.16,11.04,11.04,11.04,11.04,1.1,1.1,1.1,1.1,High_Stable,50
C16436,L9,TypeB,29.81,1.11,9.88,9.88,9.88,9.88,0.99,0.99,0.99,0.99,High_Stable,50
C16437,L9,TypeB,30.39,1.19,8.1,9.1,10.1,11.1,0.81,0.91,1.01,1.11,Normal,50
C16438,L9,TypeC,34.5,1.19,11.15,13.15,16.15,21.15,1.12,1.32,1.62,2.12,Latent_Defect,50
C16439,L9,TypeA,25.96,1.15,10.39,10.39,10.39,10.39,1.04,1.04,1.04,1.04,High_Stable,50
C16440,L9,TypeA,32.97,1.3,12.22,13.22,14.22,60.0,1.22,1.32,1.42,6.0,Absolute_Failure,50
C16441,L9,TypeB,28.94,1.26,11.28,12.28,31.28,33.28,1.13,1.23,3.13,3.33,Sudden_Anomaly,50
C16442,L9,TypeA,25.79,1.2,9.73,10.73,29.73,31.73,0.97,1.07,2.97,3.17,Sudden_Anomaly,50
C16443,L9,TypeB,32.12,1.09,8.82,10.82,13.82,18.82,0.88,1.08,1.38,1.88,Latent_Defect,50
C16444,L9,TypeB,32.1,1.06,10.93,11.93,12.93,60.0,1.09,1.19,1.29,6.0,Absolute_Failure,50
C16445,L9,TypeC,27.42,1.02,12.98,14.98,17.98,22.98,1.3,1.5,1.8,2.3,Latent_Defect,50
C16446,L9,TypeC,27.97,1.01,9.99,9.99,9.99,9.99,1.0,1.0,1.0,1.0,High_Stable,50
C16447,L9,TypeC,27.69,1.25,12.67,12.67,12.67,12.67,1.27,1.27,1.27,1.27,High_Stable,50
C16448,L9,TypeA,33.79,1.2,13.04,14.04,33.04,35.04,1.3,1.4,3.3,3.5,Sudden_Anomaly,50
C16449,L9,TypeC,28.19,1.07,10.55,12.55,15.55,20.55,1.05,1.25,1.55,2.05,Latent_Defect,50
