component_id,lot_id,component_type,temperature_C,voltage_V,iddq_0h_uA,iddq_24h_uA,iddq_96h_uA,iddq_168h_uA,leakage_0h_uA,leakage_24h_uA,leakage_96h_uA,leakage_168h_uA,ground_truth,absolute_limit_uA
C227,L1,TypeC,25.49,1.02,12.55,13.55,14.55,15.55,1.26,1.36,1.46,1.56,Normal,50
C228,L1,TypeC,25.77,1.28,8.96,9.96,10.96,60.0,0.9,1.0,1.1,6.0,Absolute_Failure,50
C229,L1,TypeA,32.58,1.11,13.18,14.18,15.18,16.18,1.32,1.42,1.52,1.62,Normal,50
C230,L1,TypeB,27.67,1.12,8.54,9.54,10.54,11.54,0.85,0.95,1.05,1.15,Normal,50
C231,L1,TypeC,32.77,1.02,11.57,12.57,31.57,33.57,1.16,1.26,3.16,3.36,Sudden_Anomaly,50
C232,L1,TypeC,32.24,1.22,13.9,14.9,15.9,16.9,1.39,1.49,1.59,1.69,Normal,50
C233,L1,TypeB,30.61,1.22,14.82,15.82,16.82,17.82,1.48,1.58,1.68,1.78,Normal,50
C234,L1,TypeC,25.29,1.2,11.3,12.3,31.3,33.3,1.13,1.23,3.13,3.33,Sudden_Anomaly,50
C235,L1,TypeC,31.81,1.02,13.03,14.03,33.03,35.03,1.3,1.4,3.3,3.5,Sudden_Anomaly,50
C236,L1,TypeB,27.05,1.06,12.35,12.35,12.35,12.35,1.23,1.23,1.23,1.23,High_Stable,50
C237,L1,TypeC,27.99,1.13,8.45,10.45,13.45,18.45,0.84,1.04,1.34,1.84,Latent_Defect,50
C238,L1,TypeC,28.92,1.0,10.11,11.11,12.11,60.0,1.01,1.11,1.21,6.0,Absolute_Failure,50
C239,L1,TypeC,32.03,1.26,14.93,16.93,19.93,24.93,1.49,1.69,1.99,2.49,Latent_Defect,50
C240,L1,TypeB,31.39,1.05,11.47,13.47,16.47,21.47,1.15,1.35,1.65,2.15,Latent_Defect,50
C241,L1,TypeA,33.19,1.25,13.73,14.73,15.73,16.73,1.37,1.47,1.57,1.67,Normal,50
C242,L1,TypeC,31.38,1.0,11.95,11.95,11.95,11.95,1.2,1.2,1.2,1.2,High_Stable,50
C243,L1,TypeB,29.29,1.15,9.23,9.23,9.23,9.23,0.92,0.92,0.92,0.92,High_Stable,50
C244,L1,TypeB,34.83,1.18,13.07,14.07,15.07,16.07,1.31,1.41,1.51,1.61,Normal,50
C245,L1,TypeB,33.33,1.26,12.02,14.02,17.02,22.02,1.2,1.4,1.7,2.2,Latent_Defect,50
C246,L1,TypeA,27.5,1.04,14.63,15.63,16.63,17.63,1.46,1.56,1.66,1.76,Normal,50
C247,L1,TypeC,25.01,1.04,12.02,13.02,14.02,15.02,1.2,1.3,1.4,1.5,Normal,50
C248,L1,TypeB,31.65,1.1,11.14,11.14,11.14,11.14,1.11,1.11,1.11,1.11,High_Stable,50
C249,L1,TypeB,33.65,1.26,9.31,11.31,14.31,19.31,0.93,1.13,1.43,1.93,Latent_Defect,50
C250,L1,TypeA,27.26,1.09,11.26,12.26,13.26,60.0,1.13,1.23,1.33,6.0,Absolute_Failure,50
C251,L1,TypeB,27.63,1.18,14.6,15.6,34.6,36.6,1.46,1.56,3.46,3.66,Sudden_Anomaly,50
C252,L1,TypeB,25.29,1.05,11.09,12.09,13.09,60.0,1.11,1.21,1.31,6.0,Absolute_Failure,50
C253,L1,TypeB,30.15,1.19,13.24,14.24,15.24,60.0,1.32,1.42,1.52,6.0,Absolute_Failure,50
C254,L1,TypeA,32.74,1.18,8.23,10.23,13.23,18.23,0.82,1.02,1.32,1.82,Latent_Defect,50
C255,L1,TypeC,32.89,1.2,14.89,15.89,16.89,60.0,1.49,1.59,1.69,6.0,Absolute_Failure,50
C256,L1,TypeA,27.34,1.13,10.52,11.52,12.52,13.52,1.05,1.15,1.25,1.35,Normal,50
C257,L1,TypeC,31.71,1.25,10.01,12.01,15.01,20.01,1.0,1.2,1.5,2.0,Latent_Defect,50
C258,L1,TypeB,34.99,1.04,14.25,15.25,16.25,17.25,1.42,1.52,1.62,1.72,Normal,50
C259,L1,TypeA,29.78,1.0,10.17,12.17,15.17,20.17,1.02,1.22,1.52,2.02,Latent_Defect,50
C260,L1,TypeB,27.3,1.06,8.23,9.23,10.23,11.23,0.82,0.92,1.02,1.12,Normal,50
C261,L1,TypeC,30.66,1.3,13.47,14.47,15.47,60.0,1.35,1.45,1.55,6.0,Absolute_Failure,50
C262,L1,TypeC,34.62,1.02,10.9,11.9,12.9,60.0,1.09,1.19,1.29,6.0,Absolute_Failure,50
C263,L1,TypeC,25.14,1.1,8.4,10.4,13.4,18.4,0.84,1.04,1.34,1.84,Latent_Defect,50
C264,L1,TypeA,33.28,1.01,9.53,10.53,11.53,12.53,0.95,1.05,1.15,1.25,Normal,50
C265,L1,TypeB,32.24,1.24,12.96,13.96,32.96,34.96,1.3,1.4,3.3,3.5,Sudden_Anomaly,50
C266,L1,TypeB,31.69,1.22,13.09,15.09,18.09,23.09,1.31,1.51,1.81,2.31,Latent_Defect,50
C267,L1,TypeA,32.49,1.14,10.45,11.45,30.45,32.45,1.05,1.15,3.05,3.25,Sudden_Anomaly,50
C268,L1,TypeB,34.11,1.12,12.45,12.45,12.45,12.45,1.24,1.24,1.24,1.24,High_Stable,50
C269,L1,TypeB,27.96,1.1,9.87,11.87,14.87,19.87,0.99,1.19,1.49,1.99,Latent_Defect,50
C270,L1,TypeB,33.91,1.17,14.78,15.78,34.78,36.78,1.48,1.58,3.48,3.68,Sudden_Anomaly,50
C271,L1,TypeB,25.5,1.01,12.74,13.74,14.74,15.74,1.27,1.37,1.47,1.57,Normal,50
C272,L1,TypeC,34.34,1.03,11.07,12.07,13.07,14.07,1.11,1.21,1.31,1.41,Normal,50
C273,L1,TypeA,28.8,1.06,11.4,12.4,13.4,60.0,1.14,1.24,1.34,6.0,Absolute_Failure,50
C274,L1,TypeB,30.84,1.21,13.1,14.1,15.1,60.0,1.31,1.41,1.51,6.0,Absolute_Failure,50
C275,L1,TypeC,33.04,1.03,8.52,8.52,8.52,8.52,0.85,0.85,0.85,0.85,High_Stable,50
C276,L1,TypeC,29.64,1.15,13.09,14.09,15.09,16.09,1.31,1.41,1.51,1.61,Normal,50
C277,L1,TypeC,32.37,1.24,9.53,11.53,14.53,19.53,0.95,1.15,1.45,1.95,Latent_Defect,50
C278,L1,TypeC,25.18,1.05,12.15,14.15,17.15,22.15,1.21,1.41,1.71,2.21,Latent_Defect,50
C279,L1,TypeB,33.57,1.26,9.37,10.37,11.37,60.0,0.94,1.04,1.14,6.0,Absolute_Failure,50
C280,L1,TypeB,28.73,1.2,8.51,10.51,13.51,18.51,0.85,1.05,1.35,1.85,Latent_Defect,50
C281,L1,TypeC,27.1,1.03,14.89,15.89,16.89,17.89,1.49,1.59,1.69,1.79,Normal,50
C282,L1,TypeA,34.41,1.09,14.75,15.75,16.75,17.75,1.47,1.57,1.67,1.77,Normal,50
C283,L1,TypeA,33.33,1.15,13.44,15.44,18.44,23.44,1.34,1.54,1.84,2.34,Latent_Defect,50
C284,L1,TypeB,31.07,1.17,10.15,11.15,30.15,32.15,1.01,1.11,3.01,3.21,Sudden_Anomaly,50
C285,L1,TypeB,27.8,1.21,14.38,15.38,16.38,17.38,1.44,1.54,1.64,1.74,Normal,50
C286,L1,TypeB,26.11,1.28,8.88,9.88,10.88,60.0,0.89,0.99,1.09,6.0,Absolute_Failure,50
C287,L1,TypeA,26.96,1.01,11.87,12.87,31.87,33.87,1.19,1.29,3.19,3.39,Sudden_Anomaly,50
C288,L1,TypeB,32.08,1.01,11.19,13.19,16.19,21.19,1.12,1.32,1.62,2.12,Latent_Defect,50
C289,L1,TypeA,31.28,1.08,14.55,15.55,16.55,17.55,1.46,1.56,1.66,1.76,Normal,50
C290,L1,TypeC,25.91,1.26,12.2,14.2,17.2,22.2,1.22,1.42,1.72,2.22,Latent_Defect,50
C291,L1,TypeC,33.9,1.27,11.99,12.99,13.99,60.0,1.2,1.3,1.4,6.0,Absolute_Failure,50
C292,L1,TypeB,31.03,1.13,11.89,12.89,31.89,33.89,1.19,1.29,3.19,3.39,Sudden_Anomaly,50
C293,L1,TypeB,33.38,1.3,11.01,12.01,31.01,33.01,1.1,1.2,3.1,3.3,Sudden_Anomaly,50
C294,L1,TypeA,28.67,1.12,11.58,11.58,11.58,11.58,1.16,1.16,1.16,1.16,High_Stable,50
C295,L1,TypeC,28.23,1.29,8.3,8.3,8.3,8.3,0.83,0.83,0.83,0.83,High_Stable,50
C296,L1,TypeA,33.07,1.16,12.23,13.23,14.23,60.0,1.22,1.32,1.42,6.0,Absolute_Failure,50
C297,L1,TypeA,31.67,1.2,8.71,9.71,28.71,30.71,0.87,0.97,2.87,3.07,Sudden_Anomaly,50
C298,L1,TypeA,33.38,1.03,14.11,15.11,16.11,17.11,1.41,1.51,1.61,1.71,Normal,50
C299,L1,TypeC,33.86,1.27,10.87,11.87,12.87,60.0,1.09,1.19,1.29,6.0,Absolute_Failure,50
C300,L1,TypeC,25.73,1.01,10.4,10.4,10.4,10.4,1.04,1.04,1.04,1.04,High_Stable,50
C301,L1,TypeB,33.14,1.26,11.7,11.7,11.7,11.7,1.17,1.17,1.17,1.17,High_Stable,50
C302,L1,TypeB,34.31,1.03,11.96,13.96,16.96,21.96,1.2,1.4,1.7,2.2,Latent_Defect,50
C303,L1,TypeC,33.92,1.04,8.26,9.26,28.26,30.26,0.83,0.93,2.83,3.03,Sudden_Anomaly,50
C304,L1,TypeC,28.42,1.25,8.19,9.19,28.19,30.19,0.82,0.92,2.82,3.02,Sudden_Anomaly,50
C305,L1,TypeA,26.77,1.29,11.0,12.0,31.0,33.0,1.1,1.2,3.1,3.3,Sudden_Anomaly,50
C306,L1,TypeC,27.26,1.03,8.4,9.4,10.4,11.4,0.84,0.94,1.04,1.14,Normal,50
C307,L1,TypeA,26.05,1.06,11.74,12.74,13.74,14.74,1.17,1.27,1.37,1.47,Normal,50
C308,L1,TypeB,33.98,1.06,9.0,10.0,11.0,12.0,0.9,1.0,1.1,1.2,Normal,50
C309,L1,TypeA,34.54,1.27,13.05,14.05,15.05,16.05,1.3,1.4,1.5,1.6,Normal,50
C310,L1,TypeB,28.65,1.12,12.05,13.05,14.05,60.0,1.21,1.31,1.41,6.0,Absolute_Failure,50
C311,L1,TypeA,25.89,1.1,9.13,11.13,14.13,19.13,0.91,1.11,1.41,1.91,Latent_Defect,50
C312,L1,TypeC,31.89,1.04,11.36,13.36,16.36,21.36,1.14,1.34,1.64,2.14,Latent_Defect,50
C313,L1,TypeB,32.26,1.17,10.83,11.83,12.83,60.0,1.08,1.18,1.28,6.0,Absolute_Failure,50
C314,L1,TypeA,30.49,1.25,13.57,14.57,15.57,16.57,1.36,1.46,1.56,1.66,Normal,50
C315,L1,TypeA,31.7,1.02,14.1,14.1,14.1,14.1,1.41,1.41,1.41,1.41,High_Stable,50
C316,L1,TypeC,33.7,1.03,8.46,8.46,8.46,8.46,0.85,0.85,0.85,0.85,High_Stable,50
C317,L1,TypeC,28.56,1.17,9.18,9.18,9.18,9.18,0.92,0.92,0.92,0.92,High_Stable,50
C318,L1,TypeB,25.86,1.14,10.86,11.86,30.86,32.86,1.09,1.19,3.09,3.29,Sudden_Anomaly,50
C319,L1,TypeB,34.21,1.06,10.35,11.35,12.35,13.35,1.03,1.13,1.23,1.33,Normal,50
C320,L1,TypeA,31.0,1.06,8.61,9.61,10.61,11.61,0.86,0.96,1.06,1.16,Normal,50
C321,L1,TypeC,26.1,1.01,12.62,13.62,14.62,60.0,1.26,1.36,1.46,6.0,Absolute_Failure,50
C322,L1,TypeA,31.39,1.01,10.79,11.79,12.79,60.0,1.08,1.18,1.28,6.0,Absolute_Failure,50
C323,L1,TypeA,31.67,1.01,8.01,9.01,28.01,30.01,0.8,0.9,2.8,3.0,Sudden_Anomaly,50
C324,L1,TypeC,28.73,1.29,10.03,12.03,15.03,20.03,1.0,1.2,1.5,2.0,Latent_Defect,50
C325,L1,TypeB,28.03,1.23,8.13,10.13,13.13,18.13,0.81,1.01,1.31,1.81,Latent_Defect,50
C326,L1,TypeB,30.25,1.16,13.81,14.81,15.81,60.0,1.38,1.48,1.58,6.0,Absolute_Failure,50
C327,L1,TypeC,34.75,1.13,12.42,13.42,32.42,34.42,1.24,1.34,3.24,3.44,Sudden_Anomaly,50
C328,L1,TypeB,31.36,1.16,13.74,14.74,33.74,35.74,1.37,1.47,3.37,3.57,Sudden_Anomaly,50
C329,L1,TypeB,34.06,1.04,11.02,11.02,11.02,11.02,1.1,1.1,1.1,1.1,High_Stable,50
C330,L1,TypeB,27.98,1.22,13.64,15.64,18.64,23.64,1.36,1.56,1.86,2.36,Latent_Defect,50
C331,L1,TypeA,27.82,1.23,8.57,8.57,8.57,8.57,0.86,0.86,0.86,0.86,High_Stable,50
C332,L1,TypeC,32.04,1.05,10.51,11.51,12.51,13.51,1.05,1.15,1.25,1.35,Normal,50
C333,L1,TypeC,25.06,1.29,13.77,13.77,13.77,13.77,1.38,1.38,1.38,1.38,High_Stable,50
C334,L1,TypeC,32.12,1.09,13.3,13.3,13.3,13.3,1.33,1.33,1.33,1.33,High_Stable,50
C335,L1,TypeA,32.28,1.11,14.45,15.45,16.45,60.0,1.44,1.54,1.64,6.0,Absolute_Failure,50
C336,L1,TypeC,26.62,1.24,13.3,13.3,13.3,13.3,1.33,1.33,1.33,1.33,High_Stable,50
C337,L1,TypeB,29.55,1.27,9.86,10.86,29.86,31.86,0.99,1.09,2.99,3.19,Sudden_Anomaly,50
C338,L1,TypeB,31.26,1.04,13.55,13.55,13.55,13.55,1.35,1.35,1.35,1.35,High_Stable,50
C339,L1,TypeB,28.67,1.06,10.82,12.82,15.82,20.82,1.08,1.28,1.58,2.08,Latent_Defect,50
C340,L1,TypeB,29.58,1.23,10.16,11.16,30.16,32.16,1.02,1.12,3.02,3.22,Sudden_Anomaly,50
C341,L1,TypeB,26.58,1.29,13.07,14.07,15.07,16.07,1.31,1.41,1.51,1.61,Normal,50
C342,L1,TypeB,29.09,1.26,10.68,12.68,15.68,20.68,1.07,1.27,1.57,2.07,Latent_Defect,50
C343,L1,TypeB,32.08,1.25,11.48,12.48,13.48,60.0,1.15,1.25,1.35,6.0,Absolute_Failure,50
C344,L1,TypeA,25.05,1.26,12.58,13.58,14.58,60.0,1.26,1.36,1.46,6.0,Absolute_Failure,50
C345,L1,TypeC,33.81,1.12,8.77,10.77,13.77,18.77,0.88,1.08,1.38,1.88,Latent_Defect,50
C346,L1,TypeA,29.87,1.12,12.18,12.18,12.18,12.18,1.22,1.22,1.22,1.22,High_Stable,50
C347,L1,TypeA,28.66,1.25,14.54,14.54,14.54,14.54,1.45,1.45,1.45,1.45,High_Stable,50
C348,L1,TypeC,25.2,1.05,8.06,9.06,10.06,11.06,0.81,0.91,1.01,1.11,Normal,50
C349,L1,TypeC,33.38,1.3,10.06,11.06,12.06,60.0,1.01,1.11,1.21,6.0,Absolute_Failure,50
C350,L1,TypeA,25.78,1.08,13.85,14.85,15.85,60.0,1.39,1.49,1.59,6.0,Absolute_Failure,50
C351,L1,TypeA,32.89,1.07,14.25,15.25,16.25,17.25,1.43,1.53,1.63,1.73,Normal,50
C352,L1,TypeB,27.88,1.24,12.1,12.1,12.1,12.1,1.21,1.21,1.21,1.21,High_Stable,50
C353,L1,TypeC,25.45,1.28,8.09,9.09,28.09,30.09,0.81,0.91,2.81,3.01,Sudden_Anomaly,50
C354,L1,TypeB,29.76,1.08,9.65,11.65,14.65,19.65,0.96,1.16,1.46,1.96,Latent_Defect,50
C355,L1,TypeC,34.83,1.23,12.71,13.71,14.71,15.71,1.27,1.37,1.47,1.57,Normal,50
C356,L1,TypeA,26.77,1.11,8.67,8.67,8.67,8.67,0.87,0.87,0.87,0.87,High_Stable,50
C357,L1,TypeB,34.78,1.02,10.33,11.33,12.33,60.0,1.03,1.13,1.23,6.0,Absolute_Failure,50
C358,L1,TypeB,32.84,1.07,12.49,13.49,32.49,34.49,1.25,1.35,3.25,3.45,Sudden_Anomaly,50
C359,L1,TypeB,34.77,1.13,13.94,14.94,15.94,16.94,1.39,1.49,1.59,1.69,Normal,50
C360,L1,TypeA,25.21,1.11,11.76,13.76,16.76,21.76,1.18,1.38,1.68,2.18,Latent_Defect,50
C361,L1,TypeA,32.02,1.15,10.46,11.46,12.46,13.46,1.05,1.15,1.25,1.35,Normal,50
C362,L1,TypeC,33.48,1.12,10.04,11.04,30.04,32.04,1.0,1.1,3.0,3.2,Sudden_Anomaly,50
C363,L1,TypeA,30.55,1.28,13.31,14.31,15.31,60.0,1.33,1.43,1.53,6.0,Absolute_Failure,50
C364,L1,TypeB,30.59,1.25,12.14,13.14,14.14,60.0,1.21,1.31,1.41,6.0,Absolute_Failure,50
C365,L1,TypeA,28.74,1.12,12.92,12.92,12.92,12.92,1.29,1.29,1.29,1.29,High_Stable,50
C366,L1,TypeA,28.57,1.18,12.3,13.3,14.3,60.0,1.23,1.33,1.43,6.0,Absolute_Failure,50
C367,L1,TypeB,28.54,1.27,10.55,10.55,10.55,10.55,1.06,1.06,1.06,1.06,High_Stable,50
C368,L1,TypeB,32.22,1.01,10.82,10.82,10.82,10.82,1.08,1.08,1.08,1.08,High_Stable,50
C369,L1,TypeB,26.75,1.27,8.4,9.4,28.4,30.4,0.84,0.94,2.84,3.04,Sudden_Anomaly,50
C370,L1,TypeB,29.07,1.11,9.99,11.99,14.99,19.99,1.0,1.2,1.5,2.0,Latent_Defect,50
C371,L1,TypeC,30.52,1.17,9.51,11.51,14.51,19.51,0.95,1.15,1.45,1.95,Latent_Defect,50
C372,L1,TypeB,30.6,1.12,9.19,10.19,11.19,12.19,0.92,1.02,1.12,1.22,Normal,50
C373,L1,TypeB,34.2,1.19,14.59,15.59,34.59,36.59,1.46,1.56,3.46,3.66,Sudden_Anomaly,50
C374,L1,TypeA,25.0,1.17,9.13,10.13,29.13,31.13,0.91,1.01,2.91,3.11,Sudden_Anomaly,50
C375,L1,TypeA,33.06,1.21,12.31,13.31,14.31,60.0,1.23,1.33,1.43,6.0,Absolute_Failure,50
C376,L1,TypeA,27.44,1.06,10.36,12.36,15.36,20.36,1.04,1.24,1.54,2.04,Latent_Defect,50
C377,L1,TypeA,26.78,1.15,12.63,14.63,17.63,22.63,1.26,1.46,1.76,2.26,Latent_Defect,50
C378,L1,TypeC,29.71,1.28,13.48,13.48,13.48,13.48,1.35,1.35,1.35,1.35,High_Stable,50
C379,L1,TypeB,33.38,1.21,9.79,11.79,14.79,19.79,0.98,1.18,1.48,1.98,Latent_Defect,50
C380,L1,TypeB,26.47,1.07,8.85,9.85,10.85,60.0,0.88,0.98,1.08,6.0,Absolute_Failure,50
C381,L1,TypeA,33.69,1.17,11.12,11.12,11.12,11.12,1.11,1.11,1.11,1.11,High_Stable,50
C382,L1,TypeA,29.05,1.19,13.15,14.15,15.15,16.15,1.31,1.41,1.51,1.61,Normal,50
C383,L1,TypeB,28.33,1.1,8.1,10.1,13.1,18.1,0.81,1.01,1.31,1.81,Latent_Defect,50
C384,L1,TypeA,25.93,1.23,13.24,14.24,33.24,35.24,1.32,1.42,3.32,3.52,Sudden_Anomaly,50
C385,L1,TypeB,27.37,1.19,14.26,15.26,16.26,60.0,1.43,1.53,1.63,6.0,Absolute_Failure,50
C386,L1,TypeA,27.66,1.21,13.94,14.94,15.94,60.0,1.39,1.49,1.59,6.0,Absolute_Failure,50
C387,L1,TypeB,33.03,1.04,13.62,14.62,33.62,35.62,1.36,1.46,3.36,3.56,Sudden_Anomaly,50
C388,L1,TypeC,34.95,1.24,9.05,10.05,29.05,31.05,0.9,1.0,2.9,3.1,Sudden_Anomaly,50
C389,L1,TypeB,32.53,1.11,10.93,11.93,12.93,60.0,1.09,1.19,1.29,6.0,Absolute_Failure,50
C390,L1,TypeA,33.1,1.26,8.85,10.85,13.85,18.85,0.89,1.09,1.39,1.89,Latent_Defect,50
C391,L1,TypeB,32.21,1.02,11.6,11.6,11.6,11.6,1.16,1.16,1.16,1.16,High_Stable,50
C392,L1,TypeB,25.79,1.19,10.58,10.58,10.58,10.58,1.06,1.06,1.06,1.06,High_Stable,50
C393,L1,TypeB,34.28,1.2,10.86,12.86,15.86,20.86,1.09,1.29,1.59,2.09,Latent_Defect,50
C394,L1,TypeB,32.68,1.27,11.75,11.75,11.75,11.75,1.18,1.18,1.18,1.18,High_Stable,50
C395,L1,TypeB,27.68,1.13,8.25,9.25,28.25,30.25,0.83,0.93,2.83,3.03,Sudden_Anomaly,50
C396,L1,TypeA,26.1,1.28,10.71,11.71,30.71,32.71,1.07,1.17,3.07,3.27,Sudden_Anomaly,50
C397,L1,TypeB,30.54,1.14,13.43,15.43,18.43,23.43,1.34,1.54,1.84,2.34,Latent_Defect,50
C398,L1,TypeB,33.71,1.05,11.11,13.11,16.11,21.11,1.11,1.31,1.61,2.11,Latent_Defect,50
C399,L1,TypeC,29.45,1.01,12.89,13.89,32.89,34.89,1.29,1.39,3.29,3.49,Sudden_Anomaly,50
C400,L1,TypeA,34.18,1.14,12.72,13.72,14.72,60.0,1.27,1.37,1.47,6.0,Absolute_Failure,50
C401,L1,TypeA,30.52,1.02,13.95,15.95,18.95,23.95,1.39,1.59,1.89,2.39,Latent_Defect,50
C402,L1,TypeB,32.12,1.08,10.74,12.74,15.74,20.74,1.07,1.27,1.57,2.07,Latent_Defect,50
C403,L1,TypeC,27.45,1.14,10.77,11.77,30.77,32.77,1.08,1.18,3.08,3.28,Sudden_Anomaly,50
C404,L1,TypeA,31.71,1.25,13.89,14.89,15.89,16.89,1.39,1.49,1.59,1.69,Normal,50
C405,L1,TypeB,33.58,1.07,13.36,14.36,15.36,60.0,1.34,1.44,1.54,6.0,Absolute_Failure,50
C406,L1,TypeC,34.81,1.11,8.56,9.56,10.56,11.56,0.86,0.96,1.06,1.16,Normal,50
C407,L1,TypeC,28.85,1.18,12.94,13.94,14.94,60.0,1.29,1.39,1.49,6.0,Absolute_Failure,50
C408,L1,TypeA,30.86,1.03,11.53,11.53,11.53,11.53,1.15,1.15,1.15,1.15,High_Stable,50
C409,L1,TypeC,30.07,1.13,12.1,13.1,32.1,34.1,1.21,1.31,3.21,3.41,Sudden_Anomaly,50
C410,L1,TypeA,27.55,1.17,11.73,13.73,16.73,21.73,1.17,1.37,1.67,2.17,Latent_Defect,50
C411,L1,TypeC,30.39,1.02,13.52,14.52,15.52,16.52,1.35,1.45,1.55,1.65,Normal,50
C412,L1,TypeA,29.06,1.09,12.51,13.51,14.51,15.51,1.25,1.35,1.45,1.55,Normal,50
C413,L1,TypeB,34.2,1.12,12.71,13.71,14.71,15.71,1.27,1.37,1.47,1.57,Normal,50
C414,L1,TypeA,34.75,1.07,12.63,12.63,12.63,12.63,1.26,1.26,1.26,1.26,High_Stable,50
C415,L1,TypeA,26.37,1.01,12.8,13.8,14.8,60.0,1.28,1.38,1.48,6.0,Absolute_Failure,50
C416,L1,TypeA,31.76,1.25,10.22,12.22,15.22,20.22,1.02,1.22,1.52,2.02,Latent_Defect,50
C417,L1,TypeC,32.41,1.2,9.51,10.51,29.51,31.51,0.95,1.05,2.95,3.15,Sudden_Anomaly,50
C418,L1,TypeA,28.93,1.29,10.07,11.07,12.07,13.07,1.01,1.11,1.21,1.31,Normal,50
C419,L1,TypeA,30.79,1.23,12.5,13.5,32.5,34.5,1.25,1.35,3.25,3.45,Sudden_Anomaly,50
C420,L1,TypeB,27.88,1.29,10.99,10.99,10.99,10.99,1.1,1.1,1.1,1.1,High_Stable,50
C421,L1,TypeC,31.26,1.04,10.2,11.2,30.2,32.2,1.02,1.12,3.02,3.22,Sudden_Anomaly,50
C422,L1,TypeC,30.55,1.14,12.15,13.15,14.15,15.15,1.22,1.32,1.42,1.52,Normal,50
C423,L1,TypeC,34.79,1.16,12.85,13.85,14.85,15.85,1.28,1.38,1.48,1.58,Normal,50
C424,L1,TypeC,25.29,1.01,14.3,15.3,16.3,60.0,1.43,1.53,1.63,6.0,Absolute_Failure,50
C425,L1,TypeB,25.79,1.08,14.89,16.89,19.89,24.89,1.49,1.69,1.99,2.49,Latent_Defect,50
C426,L1,TypeA,28.95,1.11,13.81,14.81,15.81,16.81,1.38,1.48,1.58,1.68,Normal,50
C427,L1,TypeA,33.56,1.09,8.21,9.21,10.21,11.21,0.82,0.92,1.02,1.12,Normal,50
C428,L1,TypeB,26.17,1.2,12.85,13.85,14.85,15.85,1.29,1.39,1.49,1.59,Normal,50
C429,L1,TypeB,27.8,1.07,12.92,13.92,14.92,15.92,1.29,1.39,1.49,1.59,Normal,50
C430,L1,TypeB,31.86,1.0,13.1,14.1,15.1,60.0,1.31,1.41,1.51,6.0,Absolute_Failure,50
C431,L1,TypeC,33.28,1.1,12.8,13.8,14.8,60.0,1.28,1.38,1.48,6.0,Absolute_Failure,50
C432,L1,TypeC,32.5,1.01,12.88,13.88,14.88,15.88,1.29,1.39,1.49,1.59,Normal,50
C433,L1,TypeC,34.61,1.23,9.52,9.52,9.52,9.52,0.95,0.95,0.95,0.95,High_Stable,50
C434,L1,TypeA,31.1,1.07,8.69,8.69,8.69,8.69,0.87,0.87,0.87,0.87,High_Stable,50
C435,L1,TypeC,32.15,1.25,10.51,11.51,12.51,13.51,1.05,1.15,1.25,1.35,Normal,50
C436,L1,TypeC,29.04,1.18,14.38,16.38,19.38,24.38,1.44,1.64,1.94,2.44,Latent_Defect,50
C437,L1,TypeC,27.42,1.18,12.81,13.81,14.81,15.81,1.28,1.38,1.48,1.58,Normal,50
C438,L1,TypeA,32.17,1.23,12.19,13.19,32.19,34.19,1.22,1.32,3.22,3.42,Sudden_Anomaly,50
C439,L1,TypeC,29.56,1.26,8.91,9.91,28.91,30.91,0.89,0.99,2.89,3.09,Sudden_Anomaly,50
C440,L1,TypeC,30.12,1.13,9.47,10.47,29.47,31.47,0.95,1.05,2.95,3.15,Sudden_Anomaly,50
C441,L1,TypeA,25.98,1.22,13.18,14.18,15.18,16.18,1.32,1.42,1.52,1.62,Normal,50
C442,L1,TypeB,30.6,1.19,14.37,15.37,16.37,60.0,1.44,1.54,1.64,6.0,Absolute_Failure,50
C443,L1,TypeC,34.63,1.13,12.39,13.39,14.39,15.39,1.24,1.34,1.44,1.54,Normal,50
C444,L1,TypeC,30.38,1.08,11.25,12.25,13.25,60.0,1.12,1.22,1.32,6.0,Absolute_Failure,50
C445,L1,TypeB,26.18,1.14,10.78,11.78,12.78,60.0,1.08,1.18,1.28,6.0,Absolute_Failure,50
C446,L1,TypeB,25.81,1.27,12.48,12.48,12.48,12.48,1.25,1.25,1.25,1.25,High_Stable,50
C447,L1,TypeA,25.76,1.25,13.13,14.13,15.13,60.0,1.31,1.41,1.51,6.0,Absolute_Failure,50
C448,L1,TypeB,26.34,1.26,8.64,8.64,8.64,8.64,0.86,0.86,0.86,0.86,High_Stable,50
C449,L1,TypeB,32.19,1.01,11.72,11.72,11.72,11.72,1.17,1.17,1.17,1.17,High_Stable,50
C450,L1,TypeC,31.38,1.05,10.94,11.94,12.94,13.94,1.09,1.19,1.29,1.39,Normal,50
C451,L1,TypeA,32.69,1.1,8.6,9.6,10.6,60.0,0.86,0.96,1.06,6.0,Absolute_Failure,50
C452,L1,TypeC,27.24,1.05,13.46,15.46,18.46,23.46,1.35,1.55,1.85,2.35,Latent_Defect,50
C453,L1,TypeC,29.48,1.1,13.2,15.2,18.2,23.2,1.32,1.52,1.82,2.32,Latent_Defect,50
C454,L1,TypeB,28.78,1.16,9.58,11.58,14.58,19.58,0.96,1.16,1.46,1.96,Latent_Defect,50
C455,L1,TypeC,31.62,1.0,10.12,11.12,30.12,32.12,1.01,1.11,3.01,3.21,Sudden_Anomaly,50
