component_id,lot_id,component_type,temperature_C,voltage_V,iddq_0h_uA,iddq_24h_uA,iddq_96h_uA,iddq_168h_uA,leakage_0h_uA,leakage_24h_uA,leakage_96h_uA,leakage_168h_uA,ground_truth,absolute_limit_uA
C4224,L3,TypeA,33.71,1.28,9.52,11.52,14.52,19.52,0.95,1.15,1.45,1.95,Latent_Defect,50
C4225,L3,TypeC,34.57,1.2,13.51,14.51,15.51,16.51,1.35,1.45,1.55,1.65,Normal,50
C4226,L3,TypeA,31.48,1.15,10.72,12.72,15.72,20.72,1.07,1.27,1.57,2.07,Latent_Defect,50
C4227,L3,TypeB,28.49,1.08,13.9,14.9,15.9,16.9,1.39,1.49,1.59,1.69,Normal,50
C4228,L3,TypeC,33.34,1.23,11.68,12.68,13.68,60.0,1.17,1.27,1.37,6.0,Absolute_Failure,50
C4229,L3,TypeC,28.78,1.26,14.64,15.64,16.64,60.0,1.46,1.56,1.66,6.0,Absolute_Failure,50
C4230,L3,TypeC,25.43,1.2,12.34,13.34,14.34,15.34,1.23,1.33,1.43,1.53,Normal,50
C4231,L3,TypeC,28.58,1.05,13.68,14.68,15.68,16.68,1.37,1.47,1.57,1.67,Normal,50
C4232,L3,TypeA,32.59,1.25,8.22,8.22,8.22,8.22,0.82,0.82,0.82,0.82,High_Stable,50
C4233,L3,TypeA,34.18,1.17,11.97,13.97,16.97,21.97,1.2,1.4,1.7,2.2,Latent_Defect,50
C4234,L3,TypeB,28.79,1.08,14.4,15.4,16.4,60.0,1.44,1.54,1.64,6.0,Absolute_Failure,50
C4235,L3,TypeB,30.71,1.15,9.83,9.83,9.83,9.83,0.98,0.98,0.98,0.98,High_Stable,50
C4236,L3,TypeB,32.37,1.26,14.84,15.84,34.84,36.84,1.48,1.58,3.48,3.68,Sudden_Anomaly,50
C4237,L3,TypeB,28.1,1.1,13.25,14.25,15.25,60.0,1.33,1.43,1.53,6.0,Absolute_Failure,50
C4238,L3,TypeA,31.41,1.23,12.37,13.37,14.37,60.0,1.24,1.34,1.44,6.0,Absolute_Failure,50
C4239,L3,TypeB,27.39,1.15,14.27,15.27,34.27,36.27,1.43,1.53,3.43,3.63,Sudden_Anomaly,50
C4240,L3,TypeC,33.49,1.18,10.35,11.35,30.35,32.35,1.04,1.14,3.04,3.24,Sudden_Anomaly,50
C4241,L3,TypeA,25.29,1.15,8.17,10.17,13.17,18.17,0.82,1.02,1.32,1.82,Latent_Defect,50
C4242,L3,TypeB,27.38,1.15,11.87,12.87,13.87,60.0,1.19,1.29,1.39,6.0,Absolute_Failure,50
C4243,L3,TypeA,25.7,1.09,9.33,10.33,11.33,60.0,0.93,1.03,1.13,6.0,Absolute_Failure,50
C4244,L3,TypeA,30.92,1.18,8.22,9.22,10.22,11.22,0.82,0.92,1.02,1.12,Normal,50
C4245,L3,TypeC,27.18,1.19,12.31,13.31,14.31,60.0,1.23,1.33,1.43,6.0,Absolute_Failure,50
C4246,L3,TypeC,34.42,1.04,10.7,11.7,12.7,60.0,1.07,1.17,1.27,6.0,Absolute_Failure,50
C4247,L3,TypeC,32.76,1.19,13.77,14.77,15.77,16.77,1.38,1.48,1.58,1.68,Normal,50
C4248,L3,TypeA,29.94,1.18,12.54,14.54,17.54,22.54,1.25,1.45,1.75,2.25,Latent_Defect,50
C4249,L3,TypeC,31.31,1.26,9.1,11.1,14.1,19.1,0.91,1.11,1.41,1.91,Latent_Defect,50
C4250,L3,TypeC,33.62,1.06,12.45,13.45,14.45,15.45,1.25,1.35,1.45,1.55,Normal,50
C4251,L3,TypeA,30.8,1.11,11.72,12.72,13.72,14.72,1.17,1.27,1.37,1.47,Normal,50
C4252,L3,TypeC,26.65,1.22,12.37,13.37,14.37,60.0,1.24,1.34,1.44,6.0,Absolute_Failure,50
C4253,L3,TypeA,33.84,1.19,8.15,9.15,28.15,30.15,0.82,0.92,2.82,3.02,Sudden_Anomaly,50
C4254,L3,TypeA,26.62,1.23,14.79,15.79,34.79,36.79,1.48,1.58,3.48,3.68,Sudden_Anomaly,50
C4255,L3,TypeC,34.99,1.04,8.59,9.59,28.59,30.59,0.86,0.96,2.86,3.06,Sudden_Anomaly,50
C4256,L3,TypeC,26.44,1.21,8.54,9.54,10.54,11.54,0.85,0.95,1.05,1.15,Normal,50
C4257,L3,TypeB,28.86,1.3,10.96,10.96,10.96,10.96,1.1,1.1,1.1,1.1,High_Stable,50
C4258,L3,TypeA,33.48,1.14,12.38,13.38,14.38,60.0,1.24,1.34,1.44,6.0,Absolute_Failure,50
C4259,L3,TypeB,25.46,1.1,13.29,14.29,33.29,35.29,1.33,1.43,3.33,3.53,Sudden_Anomaly,50
C4260,L3,TypeB,27.92,1.19,12.33,12.33,12.33,12.33,1.23,1.23,1.23,1.23,High_Stable,50
C4261,L3,TypeA,28.35,1.03,12.97,13.97,14.97,15.97,1.3,1.4,1.5,1.6,Normal,50
C4262,L3,TypeC,25.68,1.19,13.41,14.41,33.41,35.41,1.34,1.44,3.34,3.54,Sudden_Anomaly,50
C4263,L3,TypeC,27.3,1.23,8.92,9.92,10.92,60.0,0.89,0.99,1.09,6.0,Absolute_Failure,50
C4264,L3,TypeB,25.46,1.22,9.06,10.06,11.06,12.06,0.91,1.01,1.11,1.21,Normal,50
C4265,L3,TypeB,30.12,1.01,9.34,10.34,29.34,31.34,0.93,1.03,2.93,3.13,Sudden_Anomaly,50
C4266,L3,TypeC,28.03,1.29,12.3,13.3,32.3,34.3,1.23,1.33,3.23,3.43,Sudden_Anomaly,50
C4267,L3,TypeB,27.86,1.29,13.56,14.56,15.56,16.56,1.36,1.46,1.56,1.66,Normal,50
C4268,L3,TypeA,34.26,1.08,10.49,11.49,12.49,60.0,1.05,1.15,1.25,6.0,Absolute_Failure,50
C4269,L3,TypeC,33.69,1.02,10.71,11.71,30.71,32.71,1.07,1.17,3.07,3.27,Sudden_Anomaly,50
C4270,L3,TypeA,31.93,1.08,9.49,10.49,11.49,12.49,0.95,1.05,1.15,1.25,Normal,50
C4271,L3,TypeA,34.47,1.23,12.41,13.41,14.41,60.0,1.24,1.34,1.44,6.0,Absolute_Failure,50
C4272,L3,TypeA,25.39,1.1,12.72,13.72,14.72,15.72,1.27,1.37,1.47,1.57,Normal,50
C4273,L3,TypeC,34.05,1.21,8.24,8.24,8.24,8.24,0.82,0.82,0.82,0.82,High_Stable,50
C4274,L3,TypeC,29.07,1.25,11.15,12.15,31.15,33.15,1.11,1.21,3.11,3.31,Sudden_Anomaly,50
C4275,L3,TypeB,29.34,1.08,9.49,10.49,11.49,12.49,0.95,1.05,1.15,1.25,Normal,50
C4276,L3,TypeA,31.72,1.24,9.83,10.83,11.83,60.0,0.98,1.08,1.18,6.0,Absolute_Failure,50
C4277,L3,TypeB,30.72,1.09,11.03,13.03,16.03,21.03,1.1,1.3,1.6,2.1,Latent_Defect,50
C4278,L3,TypeB,30.94,1.23,14.26,15.26,16.26,60.0,1.43,1.53,1.63,6.0,Absolute_Failure,50
C4279,L3,TypeC,26.4,1.09,11.42,12.42,13.42,60.0,1.14,1.24,1.34,6.0,Absolute_Failure,50
C4280,L3,TypeC,33.83,1.04,12.77,12.77,12.77,12.77,1.28,1.28,1.28,1.28,High_Stable,50
C4281,L3,TypeB,26.57,1.26,14.53,15.53,16.53,17.53,1.45,1.55,1.65,1.75,Normal,50
C4282,L3,TypeC,32.72,1.22,8.15,9.15,10.15,60.0,0.81,0.91,1.01,6.0,Absolute_Failure,50
C4283,L3,TypeB,25.1,1.23,11.85,13.85,16.85,21.85,1.18,1.38,1.68,2.18,Latent_Defect,50
C4284,L3,TypeA,32.97,1.06,10.93,10.93,10.93,10.93,1.09,1.09,1.09,1.09,High_Stable,50
C4285,L3,TypeB,31.31,1.24,8.38,9.38,10.38,60.0,0.84,0.94,1.04,6.0,Absolute_Failure,50
C4286,L3,TypeC,32.42,1.1,11.99,11.99,11.99,11.99,1.2,1.2,1.2,1.2,High_Stable,50
C4287,L3,TypeA,28.43,1.1,14.51,14.51,14.51,14.51,1.45,1.45,1.45,1.45,High_Stable,50
C4288,L3,TypeB,33.6,1.13,12.98,14.98,17.98,22.98,1.3,1.5,1.8,2.3,Latent_Defect,50
C4289,L3,TypeC,29.65,1.25,14.5,15.5,34.5,36.5,1.45,1.55,3.45,3.65,Sudden_Anomaly,50
C4290,L3,TypeA,34.69,1.18,12.21,13.21,14.21,60.0,1.22,1.32,1.42,6.0,Absolute_Failure,50
C4291,L3,TypeA,33.41,1.28,8.27,10.27,13.27,18.27,0.83,1.03,1.33,1.83,Latent_Defect,50
C4292,L3,TypeC,29.4,1.29,8.05,9.05,28.05,30.05,0.8,0.9,2.8,3.0,Sudden_Anomaly,50
C4293,L3,TypeA,29.99,1.2,10.91,11.91,30.91,32.91,1.09,1.19,3.09,3.29,Sudden_Anomaly,50
C4294,L3,TypeB,33.79,1.17,12.79,13.79,14.79,15.79,1.28,1.38,1.48,1.58,Normal,50
C4295,L3,TypeB,30.41,1.21,10.12,12.12,15.12,20.12,1.01,1.21,1.51,2.01,Latent_Defect,50
C4296,L3,TypeC,32.92,1.11,8.13,9.13,10.13,60.0,0.81,0.91,1.01,6.0,Absolute_Failure,50
C4297,L3,TypeC,26.29,1.18,14.88,15.88,16.88,60.0,1.49,1.59,1.69,6.0,Absolute_Failure,50
C4298,L3,TypeB,27.21,1.29,14.18,16.18,19.18,24.18,1.42,1.62,1.92,2.42,Latent_Defect,50
C4299,L3,TypeB,28.62,1.03,13.5,14.5,33.5,35.5,1.35,1.45,3.35,3.55,Sudden_Anomaly,50
C4300,L3,TypeB,32.47,1.23,13.99,14.99,33.99,35.99,1.4,1.5,3.4,3.6,Sudden_Anomaly,50
C4301,L3,TypeC,32.88,1.08,9.68,11.68,14.68,19.68,0.97,1.17,1.47,1.97,Latent_Defect,50
C4302,L3,TypeC,32.93,1.25,10.5,11.5,12.5,13.5,1.05,1.15,1.25,1.35,Normal,50
C4303,L3,TypeA,30.31,1.25,9.49,11.49,14.49,19.49,0.95,1.15,1.45,1.95,Latent_Defect,50
C4304,L3,TypeC,26.67,1.21,14.69,15.69,34.69,36.69,1.47,1.57,3.47,3.67,Sudden_Anomaly,50
C4305,L3,TypeB,27.87,1.17,13.22,14.22,15.22,16.22,1.32,1.42,1.52,1.62,Normal,50
C4306,L3,TypeB,31.86,1.25,13.93,13.93,13.93,13.93,1.39,1.39,1.39,1.39,High_Stable,50
C4307,L3,TypeC,31.33,1.09,8.68,9.68,28.68,30.68,0.87,0.97,2.87,3.07,Sudden_Anomaly,50
C4308,L3,TypeA,32.7,1.15,10.92,11.92,12.92,60.0,1.09,1.19,1.29,6.0,Absolute_Failure,50
C4309,L3,TypeC,29.54,1.02,11.83,11.83,11.83,11.83,1.18,1.18,1.18,1.18,High_Stable,50
C4310,L3,TypeC,26.83,1.02,10.16,11.16,30.16,32.16,1.02,1.12,3.02,3.22,Sudden_Anomaly,50
C4311,L3,TypeC,34.32,1.23,11.68,13.68,16.68,21.68,1.17,1.37,1.67,2.17,Latent_Defect,50
C4312,L3,TypeC,28.5,1.15,11.8,13.8,16.8,21.8,1.18,1.38,1.68,2.18,Latent_Defect,50
C4313,L3,TypeB,25.92,1.15,14.17,15.17,16.17,60.0,1.42,1.52,1.62,6.0,Absolute_Failure,50
C4314,L3,TypeB,30.06,1.1,9.6,10.6,11.6,60.0,0.96,1.06,1.16,6.0,Absolute_Failure,50
C4315,L3,TypeB,33.1,1.14,13.17,15.17,18.17,23.17,1.32,1.52,1.82,2.32,Latent_Defect,50
C4316,L3,TypeC,29.14,1.2,11.42,11.42,11.42,11.42,1.14,1.14,1.14,1.14,High_Stable,50
C4317,L3,TypeB,29.36,1.12,13.65,14.65,15.65,60.0,1.36,1.46,1.56,6.0,Absolute_Failure,50
C4318,L3,TypeC,27.42,1.0,8.44,9.44,10.44,11.44,0.84,0.94,1.04,1.14,Normal,50
C4319,L3,TypeB,34.85,1.21,9.41,11.41,14.41,19.41,0.94,1.14,1.44,1.94,Latent_Defect,50
C4320,L3,TypeB,31.51,1.28,11.01,12.01,31.01,33.01,1.1,1.2,3.1,3.3,Sudden_Anomaly,50
C4321,L3,TypeA,26.91,1.22,10.53,12.53,15.53,20.53,1.05,1.25,1.55,2.05,Latent_Defect,50
C4322,L3,TypeB,33.83,1.18,11.71,12.71,31.71,33.71,1.17,1.27,3.17,3.37,Sudden_Anomaly,50
C4323,L3,TypeB,29.13,1.17,9.51,9.51,9.51,9.51,0.95,0.95,0.95,0.95,High_Stable,50
C4324,L3,TypeB,34.94,1.16,10.93,12.93,15.93,20.93,1.09,1.29,1.59,2.09,Latent_Defect,50
C4325,L3,TypeA,25.88,1.14,12.31,13.31,14.31,60.0,1.23,1.33,1.43,6.0,Absolute_Failure,50
C4326,L3,TypeC,33.58,1.04,8.0,9.0,10.0,60.0,0.8,0.9,1.0,6.0,Absolute_Failure,50
C4327,L3,TypeB,28.77,1.03,11.49,12.49,31.49,33.49,1.15,1.25,3.15,3.35,Sudden_Anomaly,50
C4328,L3,TypeB,25.06,1.09,14.34,15.34,16.34,60.0,1.43,1.53,1.63,6.0,Absolute_Failure,50
C4329,L3,TypeC,34.75,1.26,14.39,14.39,14.39,14.39,1.44,1.44,1.44,1.44,High_Stable,50
C4330,L3,TypeC,32.62,1.22,13.33,13.33,13.33,13.33,1.33,1.33,1.33,1.33,High_Stable,50
C4331,L3,TypeA,31.86,1.15,13.58,14.58,33.58,35.58,1.36,1.46,3.36,3.56,Sudden_Anomaly,50
C4332,L3,TypeA,31.48,1.22,14.5,15.5,16.5,60.0,1.45,1.55,1.65,6.0,Absolute_Failure,50
C4333,L3,TypeC,26.82,1.08,14.39,15.39,16.39,60.0,1.44,1.54,1.64,6.0,Absolute_Failure,50
C4334,L3,TypeB,33.11,1.23,12.95,12.95,12.95,12.95,1.29,1.29,1.29,1.29,High_Stable,50
C4335,L3,TypeC,29.01,1.19,11.2,12.2,13.2,14.2,1.12,1.22,1.32,1.42,Normal,50
C4336,L3,TypeB,32.89,1.25,10.27,11.27,12.27,60.0,1.03,1.13,1.23,6.0,Absolute_Failure,50
C4337,L3,TypeC,33.96,1.15,11.58,12.58,13.58,14.58,1.16,1.26,1.36,1.46,Normal,50
C4338,L3,TypeB,34.06,1.16,14.73,15.73,16.73,60.0,1.47,1.57,1.67,6.0,Absolute_Failure,50
C4339,L3,TypeA,29.55,1.24,11.75,12.75,13.75,14.75,1.18,1.28,1.38,1.48,Normal,50
C4340,L3,TypeC,29.12,1.27,13.4,14.4,15.4,16.4,1.34,1.44,1.54,1.64,Normal,50
C4341,L3,TypeA,33.47,1.09,14.5,15.5,16.5,60.0,1.45,1.55,1.65,6.0,Absolute_Failure,50
C4342,L3,TypeB,27.45,1.23,10.29,10.29,10.29,10.29,1.03,1.03,1.03,1.03,High_Stable,50
C4343,L3,TypeC,29.5,1.24,9.7,9.7,9.7,9.7,0.97,0.97,0.97,0.97,High_Stable,50
C4344,L3,TypeC,28.0,1.21,12.83,12.83,12.83,12.83,1.28,1.28,1.28,1.28,High_Stable,50
C4345,L3,TypeA,25.87,1.01,14.69,15.69,16.69,17.69,1.47,1.57,1.67,1.77,Normal,50
C4346,L3,TypeC,28.37,1.28,11.02,12.02,13.02,60.0,1.1,1.2,1.3,6.0,Absolute_Failure,50
C4347,L3,TypeA,34.44,1.3,8.4,9.4,10.4,11.4,0.84,0.94,1.04,1.14,Normal,50
C4348,L3,TypeC,30.62,1.21,8.17,9.17,10.17,60.0,0.82,0.92,1.02,6.0,Absolute_Failure,50
C4349,L3,TypeB,28.05,1.05,11.66,12.66,13.66,14.66,1.17,1.27,1.37,1.47,Normal,50
C4350,L3,TypeC,27.56,1.03,10.26,11.26,30.26,32.26,1.03,1.13,3.03,3.23,Sudden_Anomaly,50
C4351,L3,TypeB,32.27,1.15,10.67,11.67,30.67,32.67,1.07,1.17,3.07,3.27,Sudden_Anomaly,50
C4352,L3,TypeB,32.51,1.15,11.18,12.18,13.18,14.18,1.12,1.22,1.32,1.42,Normal,50
C4353,L3,TypeA,31.37,1.08,11.36,12.36,31.36,33.36,1.14,1.24,3.14,3.34,Sudden_Anomaly,50
C4354,L3,TypeA,27.93,1.07,14.25,15.25,16.25,60.0,1.42,1.52,1.62,6.0,Absolute_Failure,50
C4355,L3,TypeA,30.89,1.05,9.76,9.76,9.76,9.76,0.98,0.98,0.98,0.98,High_Stable,50
C4356,L3,TypeC,34.7,1.12,11.5,13.5,16.5,21.5,1.15,1.35,1.65,2.15,Latent_Defect,50
C4357,L3,TypeC,31.07,1.16,11.95,12.95,31.95,33.95,1.19,1.29,3.19,3.39,Sudden_Anomaly,50
C4358,L3,TypeC,25.12,1.14,13.65,15.65,18.65,23.65,1.36,1.56,1.86,2.36,Latent_Defect,50
C4359,L3,TypeA,34.4,1.03,9.25,10.25,11.25,12.25,0.92,1.02,1.12,1.22,Normal,50
C4360,L3,TypeA,28.43,1.16,9.06,11.06,14.06,19.06,0.91,1.11,1.41,1.91,Latent_Defect,50
C4361,L3,TypeB,27.29,1.18,14.06,14.06,14.06,14.06,1.41,1.41,1.41,1.41,High_Stable,50
C4362,L3,TypeC,28.28,1.25,12.08,13.08,14.08,60.0,1.21,1.31,1.41,6.0,Absolute_Failure,50
C4363,L3,TypeC,28.74,1.29,14.2,14.2,14.2,14.2,1.42,1.42,1.42,1.42,High_Stable,50
C4364,L3,TypeA,34.24,1.15,14.37,16.37,19.37,24.37,1.44,1.64,1.94,2.44,Latent_Defect,50
C4365,L3,TypeA,27.79,1.22,8.79,10.79,13.79,18.79,0.88,1.08,1.38,1.88,Latent_Defect,50
C4366,L3,TypeB,27.08,1.14,14.0,15.0,16.0,17.0,1.4,1.5,1.6,1.7,Normal,50
C4367,L3,TypeA,28.72,1.11,9.04,10.04,11.04,12.04,0.9,1.0,1.1,1.2,Normal,50
C4368,L3,TypeB,26.48,1.29,13.3,14.3,33.3,35.3,1.33,1.43,3.33,3.53,Sudden_Anomaly,50
C4369,L3,TypeA,25.2,1.01,8.18,8.18,8.18,8.18,0.82,0.82,0.82,0.82,High_Stable,50
C4370,L3,TypeA,31.73,1.11,10.78,11.78,12.78,60.0,1.08,1.18,1.28,6.0,Absolute_Failure,50
C4371,L3,TypeC,26.79,1.21,8.56,9.56,10.56,60.0,0.86,0.96,1.06,6.0,Absolute_Failure,50
C4372,L3,TypeA,28.5,1.06,9.69,10.69,11.69,60.0,0.97,1.07,1.17,6.0,Absolute_Failure,50
C4373,L3,TypeC,34.92,1.21,13.61,14.61,15.61,60.0,1.36,1.46,1.56,6.0,Absolute_Failure,50
C4374,L3,TypeA,33.79,1.07,12.21,13.21,32.21,34.21,1.22,1.32,3.22,3.42,Sudden_Anomaly,50
C4375,L3,TypeB,27.37,1.16,8.29,10.29,13.29,18.29,0.83,1.03,1.33,1.83,Latent_Defect,50
C4376,L3,TypeA,28.2,1.23,14.37,14.37,14.37,14.37,1.44,1.44,1.44,1.44,High_Stable,50
C4377,L3,TypeB,29.33,1.26,12.7,13.7,14.7,60.0,1.27,1.37,1.47,6.0,Absolute_Failure,50
C4378,L3,TypeB,32.66,1.29,8.71,8.71,8.71,8.71,0.87,0.87,0.87,0.87,High_Stable,50
C4379,L3,TypeC,33.01,1.11,12.82,14.82,17.82,22.82,1.28,1.48,1.78,2.28,Latent_Defect,50
C4380,L3,TypeB,30.89,1.17,13.44,14.44,33.44,35.44,1.34,1.44,3.34,3.54,Sudden_Anomaly,50
C4381,L3,TypeC,30.1,1.07,8.96,9.96,28.96,30.96,0.9,1.0,2.9,3.1,Sudden_Anomaly,50
C4382,L3,TypeC,26.09,1.01,9.61,9.61,9.61,9.61,0.96,0.96,0.96,0.96,High_Stable,50
C4383,L3,TypeA,28.64,1.02,10.19,12.19,15.19,20.19,1.02,1.22,1.52,2.02,Latent_Defect,50
C4384,L3,TypeC,33.03,1.04,13.74,14.74,15.74,16.74,1.37,1.47,1.57,1.67,Normal,50
C4385,L3,TypeA,34.87,1.29,13.51,15.51,18.51,23.51,1.35,1.55,1.85,2.35,Latent_Defect,50
C4386,L3,TypeB,31.59,1.17,8.88,9.88,10.88,11.88,0.89,0.99,1.09,1.19,Normal,50
C4387,L3,TypeB,26.69,1.16,9.16,9.16,9.16,9.16,0.92,0.92,0.92,0.92,High_Stable,50
C4388,L3,TypeC,30.29,1.11,10.91,11.91,12.91,60.0,1.09,1.19,1.29,6.0,Absolute_Failure,50
C4389,L3,TypeC,34.04,1.04,8.7,8.7,8.7,8.7,0.87,0.87,0.87,0.87,High_Stable,50
C4390,L3,TypeB,27.16,1.1,14.19,16.19,19.19,24.19,1.42,1.62,1.92,2.42,Latent_Defect,50
C4391,L3,TypeC,27.9,1.16,12.38,13.38,14.38,15.38,1.24,1.34,1.44,1.54,Normal,50
C4392,L3,TypeC,34.65,1.25,8.37,10.37,13.37,18.37,0.84,1.04,1.34,1.84,Latent_Defect,50
C4393,L3,TypeB,34.56,1.11,8.92,9.92,28.92,30.92,0.89,0.99,2.89,3.09,Sudden_Anomaly,50
C4394,L3,TypeB,34.75,1.19,13.75,13.75,13.75,13.75,1.37,1.37,1.37,1.37,High_Stable,50
C4395,L3,TypeA,32.59,1.16,10.31,11.31,30.31,32.31,1.03,1.13,3.03,3.23,Sudden_Anomaly,50
C4396,L3,TypeC,31.52,1.26,12.23,12.23,12.23,12.23,1.22,1.22,1.22,1.22,High_Stable,50
C4397,L3,TypeC,29.79,1.2,8.19,9.19,10.19,60.0,0.82,0.92,1.02,6.0,Absolute_Failure,50
C4398,L3,TypeB,27.95,1.3,9.2,10.2,11.2,60.0,0.92,1.02,1.12,6.0,Absolute_Failure,50
C4399,L3,TypeB,28.43,1.14,13.99,13.99,13.99,13.99,1.4,1.4,1.4,1.4,High_Stable,50
C4400,L3,TypeC,32.75,1.1,12.92,13.92,14.92,15.92,1.29,1.39,1.49,1.59,Normal,50
C4401,L3,TypeB,31.84,1.09,8.88,9.88,10.88,11.88,0.89,0.99,1.09,1.19,Normal,50
C4402,L3,TypeA,33.93,1.14,8.21,10.21,13.21,18.21,0.82,1.02,1.32,1.82,Latent_Defect,50
C4403,L3,TypeB,33.37,1.13,13.62,14.62,15.62,60.0,1.36,1.46,1.56,6.0,Absolute_Failure,50
C4404,L3,TypeB,28.97,1.07,11.78,11.78,11.78,11.78,1.18,1.18,1.18,1.18,High_Stable,50
C4405,L3,TypeC,27.81,1.25,10.45,11.45,30.45,32.45,1.04,1.14,3.04,3.24,Sudden_Anomaly,50
C4406,L3,TypeC,25.37,1.12,8.38,9.38,10.38,60.0,0.84,0.94,1.04,6.0,Absolute_Failure,50
C4407,L3,TypeA,26.57,1.29,10.81,12.81,15.81,20.81,1.08,1.28,1.58,2.08,Latent_Defect,50
C4408,L3,TypeC,29.88,1.05,8.99,9.99,10.99,11.99,0.9,1.0,1.1,1.2,Normal,50
C4409,L3,TypeC,34.1,1.27,12.38,13.38,14.38,15.38,1.24,1.34,1.44,1.54,Normal,50
C4410,L3,TypeB,32.85,1.28,12.6,13.6,32.6,34.6,1.26,1.36,3.26,3.46,Sudden_Anomaly,50
C4411,L3,TypeA,29.47,1.14,10.11,11.11,12.11,13.11,1.01,1.11,1.21,1.31,Normal,50
C4412,L3,TypeC,27.05,1.14,11.6,12.6,31.6,33.6,1.16,1.26,3.16,3.36,Sudden_Anomaly,50
C4413,L3,TypeA,27.83,1.17,10.36,12.36,15.36,20.36,1.04,1.24,1.54,2.04,Latent_Defect,50
C4414,L3,TypeA,30.18,1.13,9.09,11.09,14.09,19.09,0.91,1.11,1.41,1.91,Latent_Defect,50
C4415,L3,TypeB,34.34,1.15,8.88,10.88,13.88,18.88,0.89,1.09,1.39,1.89,Latent_Defect,50
C4416,L3,TypeA,25.6,1.3,13.68,14.68,15.68,16.68,1.37,1.47,1.57,1.67,Normal,50
C4417,L3,TypeB,30.6,1.05,14.27,16.27,19.27,24.27,1.43,1.63,1.93,2.43,Latent_Defect,50
C4418,L3,TypeC,28.43,1.04,8.46,10.46,13.46,18.46,0.85,1.05,1.35,1.85,Latent_Defect,50
C4419,L3,TypeA,30.3,1.24,8.75,8.75,8.75,8.75,0.88,0.88,0.88,0.88,High_Stable,50
C4420,L3,TypeB,34.49,1.1,14.6,14.6,14.6,14.6,1.46,1.46,1.46,1.46,High_Stable,50
C4421,L3,TypeB,27.48,1.22,12.74,13.74,14.74,60.0,1.27,1.37,1.47,6.0,Absolute_Failure,50
C4422,L3,TypeB,32.02,1.26,11.71,12.71,31.71,33.71,1.17,1.27,3.17,3.37,Sudden_Anomaly,50
C4423,L3,TypeC,25.25,1.29,13.18,14.18,15.18,16.18,1.32,1.42,1.52,1.62,Normal,50
C4424,L3,TypeA,34.67,1.3,12.06,14.06,17.06,22.06,1.21,1.41,1.71,2.21,Latent_Defect,50
C4425,L3,TypeC,25.03,1.26,13.89,13.89,13.89,13.89,1.39,1.39,1.39,1.39,High_Stable,50
C4426,L3,TypeC,29.23,1.03,14.89,15.89,16.89,60.0,1.49,1.59,1.69,6.0,Absolute_Failure,50
C4427,L3,TypeC,27.94,1.07,8.81,9.81,28.81,30.81,0.88,0.98,2.88,3.08,Sudden_Anomaly,50
C4428,L3,TypeC,30.27,1.17,9.24,9.24,9.24,9.24,0.92,0.92,0.92,0.92,High_Stable,50
C4429,L3,TypeB,28.91,1.18,9.2,11.2,14.2,19.2,0.92,1.12,1.42,1.92,Latent_Defect,50
C4430,L3,TypeA,30.72,1.09,10.2,11.2,12.2,13.2,1.02,1.12,1.22,1.32,Normal,50
C4431,L3,TypeC,30.37,1.01,12.94,12.94,12.94,12.94,1.29,1.29,1.29,1.29,High_Stable,50
C4432,L3,TypeC,27.73,1.13,8.46,10.46,13.46,18.46,0.85,1.05,1.35,1.85,Latent_Defect,50
C4433,L3,TypeB,25.79,1.29,10.33,11.33,12.33,60.0,1.03,1.13,1.23,6.0,Absolute_Failure,50
C4434,L3,TypeC,25.92,1.01,14.51,14.51,14.51,14.51,1.45,1.45,1.45,1.45,High_Stable,50
C4435,L3,TypeB,28.38,1.21,8.99,10.99,13.99,18.99,0.9,1.1,1.4,1.9,Latent_Defect,50
C4436,L3,TypeB,25.23,1.24,13.75,14.75,33.75,35.75,1.37,1.47,3.37,3.57,Sudden_Anomaly,50
C4437,L3,TypeC,29.74,1.11,13.25,14.25,15.25,60.0,1.32,1.42,1.52,6.0,Absolute_Failure,50
C4438,L3,TypeC,28.57,1.16,9.93,10.93,11.93,60.0,0.99,1.09,1.19,6.0,Absolute_Failure,50
C4439,L3,TypeB,31.94,1.15,11.22,13.22,16.22,21.22,1.12,1.32,1.62,2.12,Latent_Defect,50
C4440,L3,TypeB,34.34,1.05,10.31,12.31,15.31,20.31,1.03,1.23,1.53,2.03,Latent_Defect,50
C4441,L3,TypeB,25.47,1.29,10.52,12.52,15.52,20.52,1.05,1.25,1.55,2.05,Latent_Defect,50
C4442,L3,TypeB,28.03,1.06,11.8,12.8,13.8,60.0,1.18,1.28,1.38,6.0,Absolute_Failure,50
C4443,L3,TypeC,27.28,1.24,13.24,14.24,15.24,60.0,1.32,1.42,1.52,6.0,Absolute_Failure,50
C4444,L3,TypeC,27.1,1.02,12.76,14.76,17.76,22.76,1.28,1.48,1.78,2.28,Latent_Defect,50
C4445,L3,TypeC,34.67,1.12,14.49,15.49,16.49,17.49,1.45,1.55,1.65,1.75,Normal,50
C4446,L3,TypeC,34.52,1.29,8.31,9.31,10.31,11.31,0.83,0.93,1.03,1.13,Normal,50
C4447,L3,TypeC,25.75,1.21,11.02,12.02,13.02,60.0,1.1,1.2,1.3,6.0,Absolute_Failure,50
C4448,L3,TypeB,32.37,1.25,13.11,14.11,15.11,16.11,1.31,1.41,1.51,1.61,Normal,50
