component_id,lot_id,component_type,temperature_C,voltage_V,iddq_0h_uA,iddq_24h_uA,iddq_96h_uA,iddq_168h_uA,leakage_0h_uA,leakage_24h_uA,leakage_96h_uA,leakage_168h_uA,ground_truth,absolute_limit_uA
C10224,L6,TypeB,33.81,1.06,9.8,11.8,14.8,19.8,0.98,1.18,1.48,1.98,Latent_Defect,50
C10225,L6,TypeB,27.43,1.08,11.62,11.62,11.62,11.62,1.16,1.16,1.16,1.16,High_Stable,50
C10226,L6,TypeC,30.61,1.29,13.61,14.61,15.61,60.0,1.36,1.46,1.56,6.0,Absolute_Failure,50
C10227,L6,TypeC,25.53,1.08,14.45,15.45,34.45,36.45,1.44,1.54,3.44,3.64,Sudden_Anomaly,50
C10228,L6,TypeB,31.8,1.28,11.2,12.2,13.2,60.0,1.12,1.22,1.32,6.0,Absolute_Failure,50
C10229,L6,TypeC,30.05,1.1,12.37,13.37,32.37,34.37,1.24,1.34,3.24,3.44,Sudden_Anomaly,50
C10230,L6,TypeC,30.91,1.05,8.98,8.98,8.98,8.98,0.9,0.9,0.9,0.9,High_Stable,50
C10231,L6,TypeC,25.51,1.08,9.87,10.87,29.87,31.87,0.99,1.09,2.99,3.19,Sudden_Anomaly,50
C10232,L6,TypeC,26.04,1.04,10.27,12.27,15.27,20.27,1.03,1.23,1.53,2.03,Latent_Defect,50
C10233,L6,TypeC,30.73,1.25,13.49,15.49,18.49,23.49,1.35,1.55,1.85,2.35,Latent_Defect,50
C10234,L6,TypeC,34.38,1.17,9.27,10.27,11.27,12.27,0.93,1.03,1.13,1.23,Normal,50
C10235,L6,TypeA,29.45,1.02,9.99,11.99,14.99,19.99,1.0,1.2,1.5,2.0,Latent_Defect,50
C10236,L6,TypeC,31.35,1.19,12.04,13.04,32.04,34.04,1.2,1.3,3.2,3.4,Sudden_Anomaly,50
C10237,L6,TypeC,33.24,1.06,10.75,12.75,15.75,20.75,1.07,1.27,1.57,2.07,Latent_Defect,50
C10238,L6,TypeA,27.91,1.24,14.64,14.64,14.64,14.64,1.46,1.46,1.46,1.46,High_Stable,50
C10239,L6,TypeA,27.82,1.09,14.94,15.94,34.94,36.94,1.49,1.59,3.49,3.69,Sudden_Anomaly,50
C10240,L6,TypeC,30.22,1.04,9.54,11.54,14.54,19.54,0.95,1.15,1.45,1.95,Latent_Defect,50
C10241,L6,TypeC,27.84,1.04,10.57,11.57,12.57,60.0,1.06,1.16,1.26,6.0,Absolute_Failure,50
C10242,L6,TypeB,30.3,1.16,14.45,15.45,16.45,17.45,1.45,1.55,1.65,1.75,Normal,50
C10243,L6,TypeA,28.31,1.06,8.57,9.57,28.57,30.57,0.86,0.96,2.86,3.06,Sudden_Anomaly,50
C10244,L6,TypeA,26.72,1.25,11.33,13.33,16.33,21.33,1.13,1.33,1.63,2.13,Latent_Defect,50
C10245,L6,TypeC,26.14,1.18,12.92,13.92,32.92,34.92,1.29,1.39,3.29,3.49,Sudden_Anomaly,50
C10246,L6,TypeA,28.49,1.09,13.24,14.24,15.24,60.0,1.32,1.42,1.52,6.0,Absolute_Failure,50
C10247,L6,TypeB,29.36,1.25,11.12,12.12,31.12,33.12,1.11,1.21,3.11,3.31,Sudden_Anomaly,50
C10248,L6,TypeB,31.35,1.08,8.52,9.52,28.52,30.52,0.85,0.95,2.85,3.05,Sudden_Anomaly,50
C10249,L6,TypeB,32.59,1.13,13.2,13.2,13.2,13.2,1.32,1.32,1.32,1.32,High_Stable,50
C10250,L6,TypeC,27.5,1.1,13.55,14.55,33.55,35.55,1.35,1.45,3.35,3.55,Sudden_Anomaly,50
C10251,L6,TypeA,26.45,1.03,13.97,15.97,18.97,23.97,1.4,1.6,1.9,2.4,Latent_Defect,50
C10252,L6,TypeA,32.69,1.03,13.19,13.19,13.19,13.19,1.32,1.32,1.32,1.32,High_Stable,50
C10253,L6,TypeC,28.12,1.29,12.08,13.08,32.08,34.08,1.21,1.31,3.21,3.41,Sudden_Anomaly,50
C10254,L6,TypeA,34.64,1.06,10.49,12.49,15.49,20.49,1.05,1.25,1.55,2.05,Latent_Defect,50
C10255,L6,TypeB,26.1,1.02,9.36,10.36,29.36,31.36,0.94,1.04,2.94,3.14,Sudden_Anomaly,50
C10256,L6,TypeA,28.56,1.22,13.93,15.93,18.93,23.93,1.39,1.59,1.89,2.39,Latent_Defect,50
C10257,L6,TypeC,27.48,1.18,9.76,10.76,29.76,31.76,0.98,1.08,2.98,3.18,Sudden_Anomaly,50
C10258,L6,TypeC,26.29,1.29,10.54,10.54,10.54,10.54,1.05,1.05,1.05,1.05,High_Stable,50
C10259,L6,TypeA,32.59,1.15,14.25,15.25,34.25,36.25,1.42,1.52,3.42,3.62,Sudden_Anomaly,50
C10260,L6,TypeA,25.18,1.08,12.79,13.79,14.79,15.79,1.28,1.38,1.48,1.58,Normal,50
C10261,L6,TypeB,26.2,1.24,13.31,15.31,18.31,23.31,1.33,1.53,1.83,2.33,Latent_Defect,50
C10262,L6,TypeB,26.7,1.15,13.69,14.69,33.69,35.69,1.37,1.47,3.37,3.57,Sudden_Anomaly,50
C10263,L6,TypeC,29.25,1.16,12.74,13.74,14.74,60.0,1.27,1.37,1.47,6.0,Absolute_Failure,50
C10264,L6,TypeC,26.38,1.21,8.82,9.82,28.82,30.82,0.88,0.98,2.88,3.08,Sudden_Anomaly,50
C10265,L6,TypeA,31.11,1.16,10.07,11.07,12.07,60.0,1.01,1.11,1.21,6.0,Absolute_Failure,50
C10266,L6,TypeA,34.54,1.04,8.96,10.96,13.96,18.96,0.9,1.1,1.4,1.9,Latent_Defect,50
C10267,L6,TypeA,25.97,1.06,13.13,14.13,15.13,60.0,1.31,1.41,1.51,6.0,Absolute_Failure,50
C10268,L6,TypeB,26.85,1.17,10.43,11.43,12.43,60.0,1.04,1.14,1.24,6.0,Absolute_Failure,50
C10269,L6,TypeC,27.81,1.03,10.98,11.98,12.98,60.0,1.1,1.2,1.3,6.0,Absolute_Failure,50
C10270,L6,TypeA,26.65,1.07,9.32,9.32,9.32,9.32,0.93,0.93,0.93,0.93,High_Stable,50
C10271,L6,TypeA,28.85,1.24,8.1,9.1,10.1,60.0,0.81,0.91,1.01,6.0,Absolute_Failure,50
C10272,L6,TypeC,34.85,1.29,13.85,13.85,13.85,13.85,1.38,1.38,1.38,1.38,High_Stable,50
C10273,L6,TypeA,31.96,1.14,11.34,12.34,13.34,14.34,1.13,1.23,1.33,1.43,Normal,50
C10274,L6,TypeC,25.38,1.13,14.46,15.46,16.46,60.0,1.45,1.55,1.65,6.0,Absolute_Failure,50
C10275,L6,TypeA,28.24,1.22,10.1,11.1,30.1,32.1,1.01,1.11,3.01,3.21,Sudden_Anomaly,50
C10276,L6,TypeC,33.51,1.16,14.27,14.27,14.27,14.27,1.43,1.43,1.43,1.43,High_Stable,50
C10277,L6,TypeA,31.41,1.16,9.19,10.19,29.19,31.19,0.92,1.02,2.92,3.12,Sudden_Anomaly,50
C10278,L6,TypeA,32.09,1.14,8.75,9.75,28.75,30.75,0.88,0.98,2.88,3.08,Sudden_Anomaly,50
C10279,L6,TypeC,31.11,1.17,9.83,10.83,29.83,31.83,0.98,1.08,2.98,3.18,Sudden_Anomaly,50
C10280,L6,TypeB,28.3,1.14,9.38,10.38,11.38,12.38,0.94,1.04,1.14,1.24,Normal,50
C10281,L6,TypeB,28.57,1.2,12.57,13.57,14.57,15.57,1.26,1.36,1.46,1.56,Normal,50
C10282,L6,TypeA,30.64,1.18,13.09,14.09,15.09,60.0,1.31,1.41,1.51,6.0,Absolute_Failure,50
C10283,L6,TypeC,29.17,1.01,11.26,11.26,11.26,11.26,1.13,1.13,1.13,1.13,High_Stable,50
C10284,L6,TypeA,31.81,1.26,8.04,10.04,13.04,18.04,0.8,1.0,1.3,1.8,Latent_Defect,50
C10285,L6,TypeB,33.35,1.24,10.21,10.21,10.21,10.21,1.02,1.02,1.02,1.02,High_Stable,50
C10286,L6,TypeB,26.44,1.14,13.64,13.64,13.64,13.64,1.36,1.36,1.36,1.36,High_Stable,50
C10287,L6,TypeB,33.22,1.1,10.72,12.72,15.72,20.72,1.07,1.27,1.57,2.07,Latent_Defect,50
C10288,L6,TypeA,28.23,1.07,8.65,10.65,13.65,18.65,0.86,1.06,1.36,1.86,Latent_Defect,50
C10289,L6,TypeB,34.91,1.25,9.54,10.54,29.54,31.54,0.95,1.05,2.95,3.15,Sudden_Anomaly,50
C10290,L6,TypeB,28.06,1.08,11.51,11.51,11.51,11.51,1.15,1.15,1.15,1.15,High_Stable,50
C10291,L6,TypeA,29.3,1.08,14.68,14.68,14.68,14.68,1.47,1.47,1.47,1.47,High_Stable,50
C10292,L6,TypeA,30.35,1.23,12.84,13.84,14.84,15.84,1.28,1.38,1.48,1.58,Normal,50
C10293,L6,TypeC,31.63,1.05,12.58,13.58,14.58,15.58,1.26,1.36,1.46,1.56,Normal,50
C10294,L6,TypeC,29.86,1.16,11.82,13.82,16.82,21.82,1.18,1.38,1.68,2.18,Latent_Defect,50
C10295,L6,TypeB,32.85,1.01,8.79,9.79,28.79,30.79,0.88,0.98,2.88,3.08,Sudden_Anomaly,50
C10296,L6,TypeA,32.71,1.19,14.62,15.62,34.62,36.62,1.46,1.56,3.46,3.66,Sudden_Anomaly,50
C10297,L6,TypeA,32.46,1.25,13.29,13.29,13.29,13.29,1.33,1.33,1.33,1.33,High_Stable,50
C10298,L6,TypeA,25.83,1.08,13.29,14.29,33.29,35.29,1.33,1.43,3.33,3.53,Sudden_Anomaly,50
C10299,L6,TypeC,32.74,1.01,13.28,14.28,33.28,35.28,1.33,1.43,3.33,3.53,Sudden_Anomaly,50
C10300,L6,TypeB,33.22,1.03,9.17,9.17,9.17,9.17,0.92,0.92,0.92,0.92,High_Stable,50
C10301,L6,TypeC,30.47,1.29,12.26,13.26,14.26,15.26,1.23,1.33,1.43,1.53,Normal,50
C10302,L6,TypeB,29.28,1.01,9.84,10.84,11.84,12.84,0.98,1.08,1.18,1.28,Normal,50
C10303,L6,TypeC,26.99,1.19,9.53,9.53,9.53,9.53,0.95,0.95,0.95,0.95,High_Stable,50
C10304,L6,TypeC,33.46,1.21,13.97,14.97,15.97,60.0,1.4,1.5,1.6,6.0,Absolute_Failure,50
C10305,L6,TypeB,25.66,1.19,12.15,13.15,32.15,34.15,1.22,1.32,3.22,3.42,Sudden_Anomaly,50
C10306,L6,TypeB,29.11,1.21,9.44,10.44,11.44,12.44,0.94,1.04,1.14,1.24,Normal,50
C10307,L6,TypeB,27.05,1.15,9.12,10.12,11.12,60.0,0.91,1.01,1.11,6.0,Absolute_Failure,50
C10308,L6,TypeC,32.15,1.01,9.95,10.95,11.95,12.95,1.0,1.1,1.2,1.3,Normal,50
C10309,L6,TypeB,26.1,1.27,13.71,15.71,18.71,23.71,1.37,1.57,1.87,2.37,Latent_Defect,50
C10310,L6,TypeB,26.65,1.07,9.96,11.96,14.96,19.96,1.0,1.2,1.5,2.0,Latent_Defect,50
C10311,L6,TypeC,30.26,1.03,8.49,9.49,10.49,60.0,0.85,0.95,1.05,6.0,Absolute_Failure,50
C10312,L6,TypeB,26.2,1.28,14.78,15.78,16.78,17.78,1.48,1.58,1.68,1.78,Normal,50
C10313,L6,TypeC,32.66,1.09,11.3,12.3,13.3,14.3,1.13,1.23,1.33,1.43,Normal,50
C10314,L6,TypeB,33.56,1.26,13.18,14.18,33.18,35.18,1.32,1.42,3.32,3.52,Sudden_Anomaly,50
C10315,L6,TypeA,31.49,1.17,10.34,10.34,10.34,10.34,1.03,1.03,1.03,1.03,High_Stable,50
C10316,L6,TypeC,26.15,1.13,10.89,11.89,12.89,60.0,1.09,1.19,1.29,6.0,Absolute_Failure,50
C10317,L6,TypeA,30.48,1.16,9.48,10.48,11.48,60.0,0.95,1.05,1.15,6.0,Absolute_Failure,50
C10318,L6,TypeC,30.26,1.02,9.15,9.15,9.15,9.15,0.92,0.92,0.92,0.92,High_Stable,50
C10319,L6,TypeC,30.11,1.22,10.28,11.28,12.28,13.28,1.03,1.13,1.23,1.33,Normal,50
C10320,L6,TypeC,33.03,1.2,9.34,9.34,9.34,9.34,0.93,0.93,0.93,0.93,High_Stable,50
C10321,L6,TypeB,25.87,1.27,8.58,8.58,8.58,8.58,0.86,0.86,0.86,0.86,High_Stable,50
C10322,L6,TypeA,34.87,1.07,9.98,10.98,11.98,12.98,1.0,1.1,1.2,1.3,Normal,50
C10323,L6,TypeA,26.87,1.22,14.36,14.36,14.36,14.36,1.44,1.44,1.44,1.44,High_Stable,50
C10324,L6,TypeB,29.62,1.15,12.09,13.09,14.09,15.09,1.21,1.31,1.41,1.51,Normal,50
C10325,L6,TypeB,31.78,1.3,10.66,11.66,12.66,13.66,1.07,1.17,1.27,1.37,Normal,50
C10326,L6,TypeC,29.21,1.09,8.53,8.53,8.53,8.53,0.85,0.85,0.85,0.85,High_Stable,50
C10327,L6,TypeB,26.4,1.26,12.83,13.83,14.83,15.83,1.28,1.38,1.48,1.58,Normal,50
C10328,L6,TypeC,33.06,1.06,11.64,12.64,13.64,60.0,1.16,1.26,1.36,6.0,Absolute_Failure,50
C10329,L6,TypeA,32.95,1.07,10.93,11.93,30.93,32.93,1.09,1.19,3.09,3.29,Sudden_Anomaly,50
C10330,L6,TypeA,31.2,1.18,10.03,12.03,15.03,20.03,1.0,1.2,1.5,2.0,Latent_Defect,50
C10331,L6,TypeC,26.22,1.11,14.26,15.26,16.26,60.0,1.43,1.53,1.63,6.0,Absolute_Failure,50
C10332,L6,TypeB,27.93,1.12,13.63,15.63,18.63,23.63,1.36,1.56,1.86,2.36,Latent_Defect,50
C10333,L6,TypeB,33.2,1.14,13.55,15.55,18.55,23.55,1.35,1.55,1.85,2.35,Latent_Defect,50
C10334,L6,TypeA,32.28,1.27,8.89,10.89,13.89,18.89,0.89,1.09,1.39,1.89,Latent_Defect,50
C10335,L6,TypeC,25.77,1.18,14.74,16.74,19.74,24.74,1.47,1.67,1.97,2.47,Latent_Defect,50
C10336,L6,TypeC,29.47,1.07,14.44,16.44,19.44,24.44,1.44,1.64,1.94,2.44,Latent_Defect,50
C10337,L6,TypeA,29.86,1.17,14.54,15.54,16.54,17.54,1.45,1.55,1.65,1.75,Normal,50
C10338,L6,TypeA,30.02,1.15,10.23,11.23,12.23,13.23,1.02,1.12,1.22,1.32,Normal,50
C10339,L6,TypeA,29.18,1.01,9.97,10.97,11.97,12.97,1.0,1.1,1.2,1.3,Normal,50
C10340,L6,TypeC,33.71,1.19,12.97,13.97,14.97,15.97,1.3,1.4,1.5,1.6,Normal,50
C10341,L6,TypeA,28.21,1.08,12.65,12.65,12.65,12.65,1.26,1.26,1.26,1.26,High_Stable,50
C10342,L6,TypeC,25.44,1.04,9.5,10.5,11.5,60.0,0.95,1.05,1.15,6.0,Absolute_Failure,50
C10343,L6,TypeA,28.12,1.09,8.89,8.89,8.89,8.89,0.89,0.89,0.89,0.89,High_Stable,50
C10344,L6,TypeB,33.86,1.08,9.48,10.48,29.48,31.48,0.95,1.05,2.95,3.15,Sudden_Anomaly,50
C10345,L6,TypeB,32.26,1.18,12.28,13.28,32.28,34.28,1.23,1.33,3.23,3.43,Sudden_Anomaly,50
C10346,L6,TypeA,27.18,1.06,12.11,14.11,17.11,22.11,1.21,1.41,1.71,2.21,Latent_Defect,50
C10347,L6,TypeC,32.74,1.19,9.34,10.34,29.34,31.34,0.93,1.03,2.93,3.13,Sudden_Anomaly,50
C10348,L6,TypeC,29.41,1.27,11.9,11.9,11.9,11.9,1.19,1.19,1.19,1.19,High_Stable,50
C10349,L6,TypeB,25.83,1.3,9.05,10.05,11.05,60.0,0.9,1.0,1.1,6.0,Absolute_Failure,50
C10350,L6,TypeB,30.9,1.17,12.1,13.1,14.1,15.1,1.21,1.31,1.41,1.51,Normal,50
C10351,L6,TypeA,25.76,1.07,12.19,13.19,32.19,34.19,1.22,1.32,3.22,3.42,Sudden_Anomaly,50
C10352,L6,TypeC,27.46,1.11,8.59,9.59,28.59,30.59,0.86,0.96,2.86,3.06,Sudden_Anomaly,50
C10353,L6,TypeB,27.06,1.22,10.35,11.35,12.35,60.0,1.03,1.13,1.23,6.0,Absolute_Failure,50
C10354,L6,TypeC,34.63,1.16,13.63,13.63,13.63,13.63,1.36,1.36,1.36,1.36,High_Stable,50
C10355,L6,TypeB,31.17,1.18,13.9,14.9,15.9,60.0,1.39,1.49,1.59,6.0,Absolute_Failure,50
C10356,L6,TypeC,34.25,1.05,13.46,14.46,15.46,16.46,1.35,1.45,1.55,1.65,Normal,50
C10357,L6,TypeA,26.8,1.04,8.78,8.78,8.78,8.78,0.88,0.88,0.88,0.88,High_Stable,50
C10358,L6,TypeA,25.43,1.11,13.5,15.5,18.5,23.5,1.35,1.55,1.85,2.35,Latent_Defect,50
C10359,L6,TypeB,30.98,1.3,13.59,14.59,15.59,60.0,1.36,1.46,1.56,6.0,Absolute_Failure,50
C10360,L6,TypeC,30.57,1.18,12.81,13.81,32.81,34.81,1.28,1.38,3.28,3.48,Sudden_Anomaly,50
C10361,L6,TypeB,30.35,1.19,8.5,8.5,8.5,8.5,0.85,0.85,0.85,0.85,High_Stable,50
C10362,L6,TypeC,25.27,1.1,13.94,13.94,13.94,13.94,1.39,1.39,1.39,1.39,High_Stable,50
C10363,L6,TypeB,27.27,1.26,8.8,9.8,10.8,60.0,0.88,0.98,1.08,6.0,Absolute_Failure,50
C10364,L6,TypeA,32.94,1.24,12.81,13.81,32.81,34.81,1.28,1.38,3.28,3.48,Sudden_Anomaly,50
C10365,L6,TypeC,26.52,1.22,14.49,15.49,34.49,36.49,1.45,1.55,3.45,3.65,Sudden_Anomaly,50
C10366,L6,TypeA,28.93,1.25,9.72,11.72,14.72,19.72,0.97,1.17,1.47,1.97,Latent_Defect,50
C10367,L6,TypeB,32.09,1.06,14.42,15.42,16.42,17.42,1.44,1.54,1.64,1.74,Normal,50
C10368,L6,TypeA,29.95,1.15,8.85,10.85,13.85,18.85,0.88,1.08,1.38,1.88,Latent_Defect,50
C10369,L6,TypeC,30.28,1.03,11.98,11.98,11.98,11.98,1.2,1.2,1.2,1.2,High_Stable,50
C10370,L6,TypeC,29.73,1.23,13.07,15.07,18.07,23.07,1.31,1.51,1.81,2.31,Latent_Defect,50
C10371,L6,TypeA,28.03,1.21,10.49,10.49,10.49,10.49,1.05,1.05,1.05,1.05,High_Stable,50
C10372,L6,TypeA,31.69,1.18,11.81,12.81,31.81,33.81,1.18,1.28,3.18,3.38,Sudden_Anomaly,50
C10373,L6,TypeA,33.24,1.28,13.08,14.08,15.08,60.0,1.31,1.41,1.51,6.0,Absolute_Failure,50
C10374,L6,TypeB,30.05,1.26,12.94,13.94,14.94,15.94,1.29,1.39,1.49,1.59,Normal,50
C10375,L6,TypeA,25.27,1.03,12.87,13.87,32.87,34.87,1.29,1.39,3.29,3.49,Sudden_Anomaly,50
C10376,L6,TypeC,33.37,1.06,13.11,13.11,13.11,13.11,1.31,1.31,1.31,1.31,High_Stable,50
C10377,L6,TypeC,29.63,1.28,9.58,10.58,29.58,31.58,0.96,1.06,2.96,3.16,Sudden_Anomaly,50
C10378,L6,TypeB,32.14,1.05,9.45,10.45,11.45,12.45,0.95,1.05,1.15,1.25,Normal,50
C10379,L6,TypeC,28.84,1.2,13.7,13.7,13.7,13.7,1.37,1.37,1.37,1.37,High_Stable,50
C10380,L6,TypeB,32.69,1.18,12.92,12.92,12.92,12.92,1.29,1.29,1.29,1.29,High_Stable,50
C10381,L6,TypeC,27.54,1.05,11.16,12.16,13.16,60.0,1.12,1.22,1.32,6.0,Absolute_Failure,50
C10382,L6,TypeA,32.89,1.26,8.12,9.12,28.12,30.12,0.81,0.91,2.81,3.01,Sudden_Anomaly,50
C10383,L6,TypeC,28.97,1.3,14.32,15.32,16.32,60.0,1.43,1.53,1.63,6.0,Absolute_Failure,50
C10384,L6,TypeC,30.51,1.23,12.34,13.34,14.34,60.0,1.23,1.33,1.43,6.0,Absolute_Failure,50
C10385,L6,TypeB,31.58,1.1,10.54,10.54,10.54,10.54,1.05,1.05,1.05,1.05,High_Stable,50
C10386,L6,TypeB,29.91,1.06,9.48,9.48,9.48,9.48,0.95,0.95,0.95,0.95,High_Stable,50
C10387,L6,TypeC,26.27,1.12,8.63,8.63,8.63,8.63,0.86,0.86,0.86,0.86,High_Stable,50
C10388,L6,TypeB,32.91,1.21,9.83,9.83,9.83,9.83,0.98,0.98,0.98,0.98,High_Stable,50
C10389,L6,TypeA,25.09,1.09,11.03,12.03,31.03,33.03,1.1,1.2,3.1,3.3,Sudden_Anomaly,50
C10390,L6,TypeA,30.08,1.28,11.09,11.09,11.09,11.09,1.11,1.11,1.11,1.11,High_Stable,50
C10391,L6,TypeB,26.72,1.09,13.91,13.91,13.91,13.91,1.39,1.39,1.39,1.39,High_Stable,50
C10392,L6,TypeB,31.86,1.25,8.21,8.21,8.21,8.21,0.82,0.82,0.82,0.82,High_Stable,50
C10393,L6,TypeA,31.27,1.22,10.33,11.33,30.33,32.33,1.03,1.13,3.03,3.23,Sudden_Anomaly,50
C10394,L6,TypeC,30.47,1.07,14.17,15.17,16.17,17.17,1.42,1.52,1.62,1.72,Normal,50
C10395,L6,TypeB,29.2,1.0,14.03,14.03,14.03,14.03,1.4,1.4,1.4,1.4,High_Stable,50
C10396,L6,TypeB,25.6,1.26,8.22,9.22,10.22,60.0,0.82,0.92,1.02,6.0,Absolute_Failure,50
C10397,L6,TypeA,30.47,1.16,9.58,10.58,29.58,31.58,0.96,1.06,2.96,3.16,Sudden_Anomaly,50
C10398,L6,TypeB,32.7,1.3,12.32,14.32,17.32,22.32,1.23,1.43,1.73,2.23,Latent_Defect,50
C10399,L6,TypeA,32.68,1.05,10.96,11.96,12.96,60.0,1.1,1.2,1.3,6.0,Absolute_Failure,50
C10400,L6,TypeA,32.11,1.26,13.7,15.7,18.7,23.7,1.37,1.57,1.87,2.37,Latent_Defect,50
C10401,L6,TypeB,32.74,1.04,13.89,14.89,15.89,60.0,1.39,1.49,1.59,6.0,Absolute_Failure,50
C10402,L6,TypeC,30.78,1.25,9.93,11.93,14.93,19.93,0.99,1.19,1.49,1.99,Latent_Defect,50
C10403,L6,TypeA,27.74,1.06,12.91,13.91,32.91,34.91,1.29,1.39,3.29,3.49,Sudden_Anomaly,50
C10404,L6,TypeA,31.09,1.13,13.71,14.71,15.71,60.0,1.37,1.47,1.57,6.0,Absolute_Failure,50
C10405,L6,TypeA,28.73,1.17,13.61,15.61,18.61,23.61,1.36,1.56,1.86,2.36,Latent_Defect,50
C10406,L6,TypeC,31.39,1.11,14.13,15.13,34.13,36.13,1.41,1.51,3.41,3.61,Sudden_Anomaly,50
C10407,L6,TypeC,26.06,1.19,10.39,11.39,12.39,60.0,1.04,1.14,1.24,6.0,Absolute_Failure,50
C10408,L6,TypeC,30.76,1.3,14.82,15.82,34.82,36.82,1.48,1.58,3.48,3.68,Sudden_Anomaly,50
C10409,L6,TypeC,30.03,1.18,8.16,9.16,10.16,60.0,0.82,0.92,1.02,6.0,Absolute_Failure,50
C10410,L6,TypeC,26.83,1.08,14.81,14.81,14.81,14.81,1.48,1.48,1.48,1.48,High_Stable,50
C10411,L6,TypeB,29.26,1.1,9.09,10.09,29.09,31.09,0.91,1.01,2.91,3.11,Sudden_Anomaly,50
C10412,L6,TypeC,32.06,1.17,13.9,14.9,15.9,16.9,1.39,1.49,1.59,1.69,Normal,50
C10413,L6,TypeC,33.09,1.25,8.08,9.08,28.08,30.08,0.81,0.91,2.81,3.01,Sudden_Anomaly,50
C10414,L6,TypeB,28.59,1.09,8.16,8.16,8.16,8.16,0.82,0.82,0.82,0.82,High_Stable,50
C10415,L6,TypeA,26.71,1.09,8.37,10.37,13.37,18.37,0.84,1.04,1.34,1.84,Latent_Defect,50
C10416,L6,TypeB,31.05,1.12,10.06,12.06,15.06,20.06,1.01,1.21,1.51,2.01,Latent_Defect,50
C10417,L6,TypeC,33.12,1.22,12.19,12.19,12.19,12.19,1.22,1.22,1.22,1.22,High_Stable,50
C10418,L6,TypeA,33.23,1.15,8.29,8.29,8.29,8.29,0.83,0.83,0.83,0.83,High_Stable,50
C10419,L6,TypeA,30.93,1.12,13.89,15.89,18.89,23.89,1.39,1.59,1.89,2.39,Latent_Defect,50
C10420,L6,TypeC,26.33,1.15,8.56,9.56,28.56,30.56,0.86,0.96,2.86,3.06,Sudden_Anomaly,50
C10421,L6,TypeC,28.78,1.12,13.76,14.76,33.76,35.76,1.38,1.48,3.38,3.58,Sudden_Anomaly,50
C10422,L6,TypeC,32.15,1.16,14.16,15.16,34.16,36.16,1.42,1.52,3.42,3.62,Sudden_Anomaly,50
C10423,L6,TypeB,30.24,1.1,9.41,9.41,9.41,9.41,0.94,0.94,0.94,0.94,High_Stable,50
C10424,L6,TypeB,26.64,1.0,10.45,11.45,12.45,13.45,1.05,1.15,1.25,1.35,Normal,50
C10425,L6,TypeB,33.33,1.27,12.98,14.98,17.98,22.98,1.3,1.5,1.8,2.3,Latent_Defect,50
C10426,L6,TypeC,33.23,1.11,9.64,11.64,14.64,19.64,0.96,1.16,1.46,1.96,Latent_Defect,50
C10427,L6,TypeB,31.29,1.03,9.41,10.41,11.41,12.41,0.94,1.04,1.14,1.24,Normal,50
C10428,L6,TypeC,25.5,1.22,8.58,8.58,8.58,8.58,0.86,0.86,0.86,0.86,High_Stable,50
C10429,L6,TypeA,30.32,1.05,9.03,10.03,11.03,60.0,0.9,1.0,1.1,6.0,Absolute_Failure,50
C10430,L6,TypeB,34.64,1.22,13.46,15.46,18.46,23.46,1.35,1.55,1.85,2.35,Latent_Defect,50
C10431,L6,TypeA,26.99,1.15,13.05,13.05,13.05,13.05,1.31,1.31,1.31,1.31,High_Stable,50
C10432,L6,TypeC,33.72,1.22,12.46,13.46,32.46,34.46,1.25,1.35,3.25,3.45,Sudden_Anomaly,50
C10433,L6,TypeB,33.63,1.3,11.6,11.6,11.6,11.6,1.16,1.16,1.16,1.16,High_Stable,50
C10434,L6,TypeA,25.94,1.13,9.33,10.33,11.33,12.33,0.93,1.03,1.13,1.23,Normal,50
C10435,L6,TypeB,25.03,1.18,8.58,9.58,28.58,30.58,0.86,0.96,2.86,3.06,Sudden_Anomaly,50
C10436,L6,TypeB,28.81,1.06,8.17,9.17,10.17,11.17,0.82,0.92,1.02,1.12,Normal,50
C10437,L6,TypeC,25.43,1.17,11.04,12.04,13.04,60.0,1.1,1.2,1.3,6.0,Absolute_Failure,50
C10438,L6,TypeB,28.48,1.25,14.25,15.25,16.25,60.0,1.43,1.53,1.63,6.0,Absolute_Failure,50
C10439,L6,TypeA,34.87,1.26,8.01,9.01,10.01,11.01,0.8,0.9,1.0,1.1,Normal,50
C10440,L6,TypeC,27.43,1.19,11.29,11.29,11.29,11.29,1.13,1.13,1.13,1.13,High_Stable,50
C10441,L6,TypeC,27.28,1.04,9.77,10.77,11.77,12.77,0.98,1.08,1.18,1.28,Normal,50
C10442,L6,TypeA,25.23,1.03,10.76,11.76,30.76,32.76,1.08,1.18,3.08,3.28,Sudden_Anomaly,50
C10443,L6,TypeB,30.28,1.26,14.35,16.35,19.35,24.35,1.43,1.63,1.93,2.43,Latent_Defect,50
C10444,L6,TypeA,28.2,1.13,11.52,12.52,13.52,60.0,1.15,1.25,1.35,6.0,Absolute_Failure,50
C10445,L6,TypeB,33.95,1.22,10.12,10.12,10.12,10.12,1.01,1.01,1.01,1.01,High_Stable,50
C10446,L6,TypeB,28.47,1.19,8.37,9.37,10.37,60.0,0.84,0.94,1.04,6.0,Absolute_Failure,50
C10447,L6,TypeB,34.95,1.17,13.68,14.68,33.68,35.68,1.37,1.47,3.37,3.57,Sudden_Anomaly,50
